,num_docks_available,num_bikes_disabled,num_bikes_available,station_status,num_ebikes_available,num_docks_disabled,station_id,is_renting,is_returning,legacy_id,eightd_has_available_keys,last_reported,is_installed,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
160,15,0,0,active,0,0,186,True,True,186,True,2020-08-21 18:04:31+00:00,True,,,2020-08-21 18:45:15,2020
161,12,1,2,active,0,0,187,True,True,187,False,2020-08-21 16:59:39+00:00,True,,,2020-08-21 18:45:15,2020
162,8,0,7,active,0,0,188,True,True,188,False,2020-08-21 17:49:41+00:00,True,,,2020-08-21 18:45:15,2020
163,4,1,18,active,0,0,189,True,True,189,True,2020-08-21 18:35:42+00:00,True,,,2020-08-21 18:45:15,2020
164,23,0,14,active,0,0,190,True,True,190,True,2020-08-21 18:28:59+00:00,True,,,2020-08-21 18:45:15,2020
165,14,0,1,active,0,0,191,True,True,191,False,2020-08-21 16:12:45+00:00,True,,,2020-08-21 18:45:15,2020
166,10,0,9,active,0,0,192,True,True,192,False,2020-08-21 18:31:03+00:00,True,,,2020-08-21 18:45:15,2020
167,14,0,1,active,0,0,193,True,True,193,True,2020-08-21 18:42:13+00:00,True,,,2020-08-21 18:45:15,2020
168,17,0,2,active,0,0,194,True,True,194,False,2020-08-21 18:41:49+00:00,True,,,2020-08-21 18:45:15,2020
169,21,0,2,active,0,0,195,True,True,195,False,2020-08-21 18:20:54+00:00,True,,,2020-08-21 18:45:15,2020
170,8,0,2,active,0,0,196,True,True,196,False,2020-08-21 13:55:16+00:00,True,,,2020-08-21 18:45:15,2020
171,7,0,8,active,0,0,197,True,True,197,False,2020-08-21 18:10:37+00:00,True,,,2020-08-21 18:45:15,2020
172,6,0,9,active,0,0,199,True,True,199,False,2020-08-21 18:06:25+00:00,True,,,2020-08-21 18:45:15,2020
173,4,0,15,active,0,0,200,True,True,200,False,2020-08-21 17:36:10+00:00,True,,,2020-08-21 18:45:15,2020
174,13,0,2,active,0,0,201,True,True,201,False,2020-08-21 12:22:54+00:00,True,,,2020-08-21 18:45:15,2020
175,11,0,4,active,0,0,202,True,True,202,False,2020-08-21 18:02:59+00:00,True,,,2020-08-21 18:45:15,2020
176,9,0,6,active,0,0,203,True,True,203,False,2020-08-21 12:45:21+00:00,True,,,2020-08-21 18:45:15,2020
177,10,1,4,active,0,0,204,True,True,204,False,2020-08-21 12:44:46+00:00,True,,,2020-08-21 18:45:15,2020
178,12,0,3,active,0,0,205,True,True,205,False,2020-08-21 17:31:24+00:00,True,,,2020-08-21 18:45:15,2020
179,18,1,4,active,0,0,206,True,True,206,True,2020-08-21 18:25:09+00:00,True,,,2020-08-21 18:45:15,2020
180,1,1,13,active,0,0,208,True,True,208,True,2020-08-21 17:46:01+00:00,True,,,2020-08-21 18:45:15,2020
181,8,1,6,active,0,0,209,True,True,209,False,2020-08-21 18:13:24+00:00,True,,,2020-08-21 18:45:15,2020
182,12,1,2,active,0,0,210,True,True,210,False,2020-08-21 09:07:17+00:00,True,,,2020-08-21 18:45:15,2020
183,9,0,10,active,0,0,211,True,True,211,False,2020-08-21 08:52:25+00:00,True,,,2020-08-21 18:45:15,2020
184,27,1,5,active,0,0,212,True,True,212,False,2020-08-21 18:40:18+00:00,True,,,2020-08-21 18:45:15,2020
185,13,0,3,active,0,0,213,True,True,213,True,2020-08-21 17:47:16+00:00,True,,,2020-08-21 18:45:15,2020
186,14,0,1,active,0,0,214,True,True,214,False,2020-08-21 18:10:50+00:00,True,,,2020-08-21 18:45:15,2020
187,5,2,8,active,0,0,215,True,True,215,False,2020-08-21 14:03:49+00:00,True,,,2020-08-21 18:45:15,2020
188,5,0,14,active,0,0,216,True,True,216,False,2020-08-21 06:54:34+00:00,True,,,2020-08-21 18:45:15,2020
189,13,1,5,active,0,0,217,True,True,217,False,2020-08-21 17:29:12+00:00,True,,,2020-08-21 18:45:15,2020
190,11,0,4,active,0,0,218,True,True,218,False,2020-08-21 18:25:28+00:00,True,,,2020-08-21 18:45:15,2020
191,8,0,7,active,0,0,219,True,True,219,False,2020-08-21 09:28:06+00:00,True,,,2020-08-21 18:45:15,2020
192,16,0,3,active,0,0,221,True,True,221,False,2020-08-21 18:25:42+00:00,True,,,2020-08-21 18:45:15,2020
193,10,1,3,active,0,0,222,True,True,222,True,2020-08-21 18:41:49+00:00,True,,,2020-08-21 18:45:15,2020
194,8,0,9,active,0,0,224,True,True,224,False,2020-08-21 18:40:20+00:00,True,,,2020-08-21 18:45:15,2020
195,7,1,11,active,0,0,225,True,True,225,False,2020-08-21 18:06:09+00:00,True,,,2020-08-21 18:45:15,2020
196,15,0,0,active,0,0,226,True,True,226,False,2020-08-21 16:32:35+00:00,True,,,2020-08-21 18:45:15,2020
197,7,0,12,active,0,0,227,True,True,227,False,2020-08-21 18:09:56+00:00,True,,,2020-08-21 18:45:15,2020
198,16,0,3,active,0,0,228,True,True,228,False,2020-08-21 18:43:57+00:00,True,,,2020-08-21 18:45:15,2020
199,10,0,1,active,0,0,232,True,True,232,False,2020-08-21 08:55:46+00:00,True,,,2020-08-21 18:45:15,2020
200,5,0,10,active,0,0,233,True,True,233,False,2020-08-21 18:06:12+00:00,True,,,2020-08-21 18:45:15,2020
201,15,0,0,active,0,0,234,True,True,234,False,2020-08-21 13:11:22+00:00,True,,,2020-08-21 18:45:15,2020
202,6,0,9,active,0,0,235,True,True,235,False,2020-08-21 18:11:27+00:00,True,,,2020-08-21 18:45:15,2020
203,2,0,13,active,0,0,236,True,True,236,False,2020-08-21 18:44:59+00:00,True,,,2020-08-21 18:45:15,2020
204,13,1,1,active,0,0,239,True,True,239,False,2020-08-21 17:46:52+00:00,True,,,2020-08-21 18:45:15,2020
205,9,0,6,active,0,0,255,True,True,255,False,2020-08-21 08:51:35+00:00,True,,,2020-08-21 18:45:15,2020
206,4,0,11,active,0,0,258,True,True,258,False,2020-08-21 17:29:41+00:00,True,,,2020-08-21 18:45:15,2020
207,7,0,8,active,0,0,259,True,True,259,False,2020-08-21 17:58:41+00:00,True,,,2020-08-21 18:45:15,2020
208,11,0,4,active,0,0,260,True,True,260,False,2020-08-21 17:54:12+00:00,True,,,2020-08-21 18:45:15,2020
209,5,0,10,active,0,0,271,True,True,271,False,2020-08-21 18:31:29+00:00,True,,,2020-08-21 18:45:15,2020
210,11,0,8,active,0,0,272,True,True,272,False,2020-08-21 10:57:50+00:00,True,,,2020-08-21 18:45:15,2020
211,8,0,32,active,0,0,273,True,True,273,False,2020-08-21 18:38:58+00:00,True,,,2020-08-21 18:45:15,2020
212,3,0,16,active,0,0,279,True,True,279,False,2020-08-21 18:22:29+00:00,True,,,2020-08-21 18:45:15,2020
213,6,0,13,active,0,0,280,True,True,280,False,2020-08-21 18:41:38+00:00,True,,,2020-08-21 18:45:15,2020
