,num_bikes_available,is_returning,num_ebikes_available,eightd_has_available_keys,last_reported,station_status,is_installed,legacy_id,station_id,num_docks_available,is_renting,num_bikes_disabled,num_docks_disabled,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
232,7,True,0,True,2020-07-31 16:13:56+00:00,active,True,341,341,8,True,0,0,,,2020-08-01 00:54:00,2020
233,12,True,0,False,2020-08-01 00:53:34+00:00,active,True,342,342,2,True,1,0,,,2020-08-01 00:54:00,2020
234,5,True,0,False,2020-08-01 00:29:16+00:00,active,True,343,343,9,True,1,0,,,2020-08-01 00:54:00,2020
235,2,True,0,False,2020-08-01 00:32:16+00:00,active,True,344,344,17,True,0,0,,,2020-08-01 00:54:00,2020
236,1,True,0,False,2020-08-01 00:32:13+00:00,active,True,345,345,17,True,1,0,,,2020-08-01 00:54:00,2020
237,2,True,0,False,2020-08-01 00:05:30+00:00,active,True,346,346,13,True,0,0,,,2020-08-01 00:54:00,2020
238,3,True,0,False,2020-07-31 22:10:40+00:00,active,True,347,347,12,True,0,0,,,2020-08-01 00:54:00,2020
239,10,True,0,False,2020-08-01 00:29:33+00:00,active,True,348,348,3,True,2,0,,,2020-08-01 00:54:00,2020
240,11,True,0,True,2020-07-31 21:50:36+00:00,active,True,349,349,6,True,0,0,,,2020-08-01 00:54:00,2020
241,2,True,0,False,2020-07-31 18:38:22+00:00,active,True,350,350,15,True,0,0,,,2020-08-01 00:54:00,2020
242,3,True,0,False,2020-08-01 00:14:48+00:00,active,True,351,351,11,True,1,0,,,2020-08-01 00:54:00,2020
243,11,True,0,False,2020-08-01 00:53:29+00:00,active,True,352,352,4,True,0,0,,,2020-08-01 00:54:00,2020
244,11,True,0,True,2020-07-31 17:28:08+00:00,active,True,353,353,4,True,0,0,,,2020-08-01 00:54:00,2020
245,2,True,0,False,2020-08-01 00:42:24+00:00,active,True,354,354,13,True,0,0,,,2020-08-01 00:54:00,2020
246,8,True,0,False,2020-08-01 00:21:01+00:00,active,True,355,355,9,True,0,0,,,2020-08-01 00:54:00,2020
247,12,True,0,False,2020-08-01 00:48:28+00:00,active,True,356,356,10,True,1,0,,,2020-08-01 00:54:00,2020
248,12,True,0,False,2020-08-01 00:42:53+00:00,active,True,357,357,2,True,1,0,,,2020-08-01 00:54:00,2020
249,9,True,0,False,2020-08-01 00:35:52+00:00,active,True,358,358,10,True,0,0,,,2020-08-01 00:54:00,2020
250,2,True,0,False,2020-08-01 00:44:30+00:00,active,True,359,359,13,True,0,0,,,2020-08-01 00:54:00,2020
251,2,True,0,False,2020-08-01 00:44:30+00:00,active,True,360,360,13,True,0,0,,,2020-08-01 00:54:00,2020
252,10,True,0,False,2020-08-01 00:43:43+00:00,active,True,361,361,9,True,0,0,,,2020-08-01 00:54:00,2020
253,11,True,0,False,2020-08-01 00:31:55+00:00,active,True,362,362,8,True,0,0,,,2020-08-01 00:54:00,2020
254,8,True,0,False,2020-08-01 00:53:21+00:00,active,True,363,363,11,True,0,0,,,2020-08-01 00:54:00,2020
255,4,True,0,False,2020-08-01 00:49:50+00:00,active,True,364,364,14,True,1,0,,,2020-08-01 00:54:00,2020
256,0,True,0,False,2020-07-31 22:26:16+00:00,active,True,365,365,19,True,0,0,,,2020-08-01 00:54:00,2020
257,2,True,0,False,2020-08-01 00:27:40+00:00,active,True,366,366,13,True,0,0,,,2020-08-01 00:54:00,2020
258,19,True,0,False,2020-07-31 19:42:30+00:00,active,True,367,367,0,True,0,0,,,2020-08-01 00:54:00,2020
259,5,True,0,False,2020-08-01 00:27:08+00:00,active,True,368,368,9,True,1,0,,,2020-08-01 00:54:00,2020
260,15,True,0,False,2020-08-01 00:36:57+00:00,active,True,369,369,0,True,0,0,,,2020-08-01 00:54:00,2020
261,15,True,0,False,2020-08-01 00:44:41+00:00,active,True,370,370,4,True,0,0,,,2020-08-01 00:54:00,2020
262,9,True,0,False,2020-08-01 00:38:49+00:00,active,True,371,371,9,True,1,0,,,2020-08-01 00:54:00,2020
263,6,True,0,False,2020-08-01 00:27:11+00:00,active,True,372,372,13,True,0,0,,,2020-08-01 00:54:00,2020
264,9,True,0,False,2020-07-31 23:49:05+00:00,active,True,373,373,6,True,0,0,,,2020-08-01 00:54:00,2020
265,5,True,0,False,2020-08-01 00:46:26+00:00,active,True,374,374,13,True,1,0,,,2020-08-01 00:54:00,2020
266,4,True,0,False,2020-08-01 00:41:05+00:00,active,True,376,376,11,True,0,0,,,2020-08-01 00:54:00,2020
267,8,True,0,False,2020-07-31 23:47:06+00:00,active,True,377,377,11,True,0,0,,,2020-08-01 00:54:00,2020
268,4,True,0,False,2020-08-01 00:30:18+00:00,active,True,378,378,14,True,1,0,,,2020-08-01 00:54:00,2020
269,9,True,0,False,2020-08-01 00:53:05+00:00,active,True,379,379,5,True,1,0,,,2020-08-01 00:54:00,2020
270,2,True,0,False,2020-08-01 00:33:23+00:00,active,True,380,380,16,True,0,0,,,2020-08-01 00:54:00,2020
271,17,True,0,False,2020-08-01 00:51:10+00:00,active,True,381,381,2,True,0,0,,,2020-08-01 00:54:00,2020
272,4,True,0,True,2020-07-31 23:38:27+00:00,active,True,384,384,15,True,0,0,,,2020-08-01 00:54:00,2020
273,3,True,0,False,2020-08-01 00:12:00+00:00,active,True,385,385,11,True,0,1,,,2020-08-01 00:54:00,2020
274,6,True,0,False,2020-08-01 00:45:07+00:00,active,True,386,386,13,True,0,0,,,2020-08-01 00:54:00,2020
275,11,True,0,False,2020-08-01 00:02:56+00:00,active,True,387,387,4,True,0,0,,,2020-08-01 00:54:00,2020
276,4,True,0,False,2020-07-31 08:46:35+00:00,active,True,388,388,7,True,0,0,,,2020-08-01 00:54:00,2020
277,9,True,0,False,2020-07-31 21:32:16+00:00,active,True,389,389,5,True,0,0,,,2020-08-01 00:54:00,2020
278,13,True,0,False,2020-07-31 21:45:15+00:00,active,True,390,390,2,True,0,0,,,2020-08-01 00:54:00,2020
279,13,True,0,False,2020-07-31 08:51:47+00:00,active,True,391,391,2,True,0,0,,,2020-08-01 00:54:00,2020
280,6,True,0,False,2020-07-31 23:21:03+00:00,active,True,392,392,9,True,0,0,,,2020-08-01 00:54:00,2020
281,4,True,0,False,2020-08-01 00:16:42+00:00,active,True,393,393,9,True,2,0,,,2020-08-01 00:54:00,2020
282,0,True,0,False,2020-07-31 08:57:02+00:00,active,True,394,394,14,True,0,0,,,2020-08-01 00:54:00,2020
283,9,True,0,False,2020-07-31 21:57:19+00:00,active,True,395,395,6,True,0,0,,,2020-08-01 00:54:00,2020
284,10,True,0,False,2020-07-31 17:42:57+00:00,active,True,396,396,5,True,0,0,,,2020-08-01 00:54:00,2020
285,12,True,0,False,2020-07-31 22:17:02+00:00,active,True,397,397,3,True,0,0,,,2020-08-01 00:54:00,2020
286,10,True,0,False,2020-08-01 00:32:43+00:00,active,True,398,398,9,True,0,0,,,2020-08-01 00:54:00,2020
287,14,True,0,False,2020-07-31 23:39:47+00:00,active,True,399,399,1,True,0,0,,,2020-08-01 00:54:00,2020
288,13,True,0,False,2020-08-01 00:09:47+00:00,active,True,400,400,14,True,0,0,,,2020-08-01 00:54:00,2020
289,6,True,0,False,2020-08-01 00:04:52+00:00,active,True,401,401,9,True,0,0,,,2020-08-01 00:54:00,2020
290,8,True,0,False,2020-08-01 00:45:23+00:00,active,True,402,402,7,True,0,0,,,2020-08-01 00:54:00,2020
291,5,True,0,False,2020-08-01 00:27:26+00:00,active,True,403,403,9,True,1,0,,,2020-08-01 00:54:00,2020
292,5,True,0,False,2020-08-01 00:52:59+00:00,active,True,404,404,11,True,0,0,,,2020-08-01 00:54:00,2020
293,11,True,0,False,2020-08-01 00:26:13+00:00,active,True,405,405,7,True,1,0,,,2020-08-01 00:54:00,2020
294,6,True,0,False,2020-08-01 00:46:59+00:00,active,True,406,406,7,True,2,0,,,2020-08-01 00:54:00,2020
295,1,True,0,False,2020-07-31 23:10:04+00:00,active,True,407,407,18,True,0,0,,,2020-08-01 00:54:00,2020
296,11,True,0,False,2020-08-01 00:37:17+00:00,active,True,408,408,4,True,0,0,,,2020-08-01 00:54:00,2020
297,3,True,0,False,2020-08-01 00:49:34+00:00,active,True,409,409,16,True,0,0,,,2020-08-01 00:54:00,2020
298,17,True,0,False,2020-07-31 22:30:52+00:00,active,True,410,410,2,True,0,0,,,2020-08-01 00:54:00,2020
299,13,True,0,False,2020-07-31 20:52:17+00:00,active,True,411,411,2,True,0,0,,,2020-08-01 00:54:00,2020
300,1,True,0,False,2020-08-01 00:49:36+00:00,active,True,412,412,18,True,0,0,,,2020-08-01 00:54:00,2020
301,14,True,0,False,2020-08-01 00:33:13+00:00,active,True,413,413,5,True,0,0,,,2020-08-01 00:54:00,2020
302,2,True,0,False,2020-08-01 00:34:13+00:00,active,True,414,414,21,True,0,0,,,2020-08-01 00:54:00,2020
303,5,True,0,False,2020-08-01 00:03:44+00:00,active,True,415,415,13,True,1,0,,,2020-08-01 00:54:00,2020
304,5,True,0,False,2020-08-01 00:40:44+00:00,active,True,416,416,10,True,0,0,,,2020-08-01 00:54:00,2020
305,9,True,0,False,2020-08-01 00:42:14+00:00,active,True,417,417,10,True,0,0,,,2020-08-01 00:54:00,2020
306,12,True,0,False,2020-08-01 00:09:43+00:00,active,True,419,419,3,True,0,0,,,2020-08-01 00:54:00,2020
307,0,False,0,False,1970-01-02 00:00:00+00:00,out_of_service,False,420,420,0,False,0,0,,,2020-08-01 00:54:00,1970
308,9,True,0,False,2020-07-31 13:31:55+00:00,active,True,421,421,9,True,1,0,,,2020-08-01 00:54:00,2020
309,14,True,0,False,2020-07-31 08:56:02+00:00,active,True,422,422,1,True,0,0,,,2020-08-01 00:54:00,2020
310,9,True,0,False,2020-08-01 00:42:05+00:00,active,True,423,423,10,True,0,0,,,2020-08-01 00:54:00,2020
311,5,True,0,False,2020-07-31 22:27:15+00:00,active,True,424,424,14,True,0,0,,,2020-08-01 00:54:00,2020
312,5,True,0,False,2020-07-31 21:35:26+00:00,active,True,425,425,11,True,0,0,,,2020-08-01 00:54:00,2020
313,18,True,0,False,2020-08-01 00:49:24+00:00,active,True,426,426,9,True,0,0,,,2020-08-01 00:54:00,2020
314,11,True,0,False,2020-08-01 00:22:13+00:00,active,True,427,427,8,True,0,0,,,2020-08-01 00:54:00,2020
315,12,True,0,False,2020-08-01 00:45:07+00:00,active,True,428,428,7,True,0,0,,,2020-08-01 00:54:00,2020
316,17,True,0,False,2020-07-31 21:23:25+00:00,active,True,430,430,2,True,0,0,,,2020-08-01 00:54:00,2020
317,1,True,0,False,2020-08-01 00:45:42+00:00,active,True,431,431,13,True,1,0,,,2020-08-01 00:54:00,2020
318,10,True,0,False,2020-07-31 23:52:26+00:00,active,True,432,432,9,True,0,0,,,2020-08-01 00:54:00,2020
319,0,True,0,False,2020-07-31 14:04:48+00:00,active,True,433,433,19,True,0,0,,,2020-08-01 00:54:00,2020
320,6,True,0,False,2020-07-31 21:25:50+00:00,active,True,434,434,12,True,1,0,,,2020-08-01 00:54:00,2020
321,13,True,0,False,2020-07-31 21:12:30+00:00,active,True,435,435,0,True,2,0,,,2020-08-01 00:54:00,2020
322,5,True,0,False,2020-07-31 22:50:41+00:00,active,True,436,436,10,True,0,0,,,2020-08-01 00:54:00,2020
323,15,True,0,False,2020-08-01 00:39:08+00:00,active,True,437,437,4,True,0,0,,,2020-08-01 00:54:00,2020
324,2,True,0,False,2020-08-01 00:40:08+00:00,active,True,440,440,15,True,0,0,,,2020-08-01 00:54:00,2020
325,12,True,0,False,2020-08-01 00:53:54+00:00,active,True,441,441,7,True,0,0,,,2020-08-01 00:54:00,2020
326,2,True,0,False,2020-08-01 00:20:35+00:00,active,True,442,442,13,True,0,0,,,2020-08-01 00:54:00,2020
327,2,True,0,False,2020-08-01 00:15:43+00:00,active,True,443,443,17,True,0,0,,,2020-08-01 00:54:00,2020
328,10,True,0,False,2020-08-01 00:17:33+00:00,active,True,445,445,9,True,0,0,,,2020-08-01 00:54:00,2020
329,9,True,0,False,2020-08-01 00:17:22+00:00,active,True,446,446,3,True,0,0,,,2020-08-01 00:54:00,2020
330,0,True,0,False,2020-07-31 22:49:05+00:00,active,True,447,447,19,True,0,0,,,2020-08-01 00:54:00,2020
331,3,True,0,False,2020-07-31 08:56:09+00:00,active,True,448,448,8,True,0,0,,,2020-08-01 00:54:00,2020
332,0,True,0,False,1970-01-02 00:00:00+00:00,out_of_service,False,449,449,0,True,0,0,,,2020-08-01 00:54:00,1970
333,1,True,0,False,2020-07-31 23:37:48+00:00,active,True,450,450,14,True,0,0,,,2020-08-01 00:54:00,2020
334,7,True,0,False,2020-08-01 00:45:01+00:00,active,True,451,451,8,True,0,0,,,2020-08-01 00:54:00,2020
335,1,True,0,False,2020-08-01 00:52:08+00:00,active,True,452,452,14,True,0,0,,,2020-08-01 00:54:00,2020
336,0,True,0,False,2020-07-31 23:56:41+00:00,active,True,453,453,15,True,0,0,,,2020-08-01 00:54:00,2020
337,0,True,0,False,2020-07-31 22:59:46+00:00,active,True,454,454,15,True,0,0,,,2020-08-01 00:54:00,2020
338,6,True,0,False,2020-07-31 21:41:19+00:00,active,True,455,455,6,True,0,0,,,2020-08-01 00:54:00,2020
