,is_installed,is_renting,is_returning,num_ebikes_available,num_bikes_available,num_bikes_disabled,station_id,station_status,num_docks_available,legacy_id,eightd_has_available_keys,last_reported,num_docks_disabled,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
178,True,True,True,0,4,1,205,active,10,205,False,2020-07-29 08:20:53+00:00,0,,,2020-07-29 17:33:50,2020
179,True,True,True,0,12,0,206,active,11,206,False,2020-07-29 17:23:33+00:00,0,,,2020-07-29 17:33:50,2020
180,True,True,True,0,12,0,208,active,3,208,True,2020-07-29 17:21:12+00:00,0,,,2020-07-29 17:33:50,2020
181,True,True,True,0,13,1,209,active,1,209,False,2020-07-29 15:56:19+00:00,0,,,2020-07-29 17:33:50,2020
182,True,True,True,0,1,0,210,active,14,210,False,2020-07-29 17:29:49+00:00,0,,,2020-07-29 17:33:50,2020
183,True,True,True,0,15,1,211,active,3,211,False,2020-07-29 16:52:36+00:00,0,,,2020-07-29 17:33:50,2020
184,True,True,True,0,10,0,212,active,23,212,False,2020-07-29 17:03:04+00:00,0,,,2020-07-29 17:33:50,2020
185,True,True,True,0,9,0,213,active,7,213,True,2020-07-29 17:14:01+00:00,0,,,2020-07-29 17:33:50,2020
186,True,True,True,0,11,0,214,active,4,214,False,2020-07-29 15:57:51+00:00,0,,,2020-07-29 17:33:50,2020
187,True,True,True,0,12,0,215,active,3,215,False,2020-07-29 16:16:33+00:00,0,,,2020-07-29 17:33:50,2020
188,True,True,True,0,15,1,216,active,3,216,False,2020-07-29 08:24:18+00:00,0,,,2020-07-29 17:33:50,2020
189,True,True,True,0,6,0,217,active,13,217,False,2020-07-29 13:20:57+00:00,0,,,2020-07-29 17:33:50,2020
190,True,True,True,0,6,0,218,active,9,218,False,2020-07-29 16:45:37+00:00,0,,,2020-07-29 17:33:50,2020
191,True,True,True,0,9,0,219,active,6,219,False,2020-07-29 08:39:06+00:00,0,,,2020-07-29 17:33:50,2020
192,True,True,True,0,8,0,221,active,11,221,False,2020-07-29 17:11:15+00:00,0,,,2020-07-29 17:33:50,2020
193,True,True,True,0,3,0,222,active,11,222,True,2020-07-29 16:52:27+00:00,0,,,2020-07-29 17:33:50,2020
194,True,True,True,0,8,0,224,active,9,224,False,2020-07-29 14:38:24+00:00,0,,,2020-07-29 17:33:50,2020
195,True,True,True,0,10,1,225,active,8,225,False,2020-07-29 17:27:22+00:00,0,,,2020-07-29 17:33:50,2020
196,True,True,True,0,3,0,226,active,12,226,False,2020-07-29 16:47:37+00:00,0,,,2020-07-29 17:33:50,2020
197,True,True,True,0,9,1,227,active,9,227,False,2020-07-29 16:46:48+00:00,0,,,2020-07-29 17:33:50,2020
198,True,True,True,0,6,0,228,active,13,228,False,2020-07-29 17:26:31+00:00,0,,,2020-07-29 17:33:50,2020
199,True,True,True,0,4,0,232,active,7,232,False,2020-07-29 13:41:31+00:00,0,,,2020-07-29 17:33:50,2020
200,True,True,True,0,6,0,233,active,9,233,False,2020-07-29 17:23:59+00:00,0,,,2020-07-29 17:33:50,2020
201,True,True,True,0,4,0,234,active,11,234,False,2020-07-29 15:34:57+00:00,0,,,2020-07-29 17:33:50,2020
202,True,True,True,0,14,0,235,active,1,235,False,2020-07-29 17:07:30+00:00,0,,,2020-07-29 17:33:50,2020
203,True,True,True,0,10,0,236,active,5,236,False,2020-07-29 13:37:25+00:00,0,,,2020-07-29 17:33:50,2020
204,True,True,True,0,3,0,239,active,12,239,False,2020-07-29 17:09:38+00:00,0,,,2020-07-29 17:33:50,2020
205,True,True,True,0,11,0,255,active,4,255,False,2020-07-29 14:28:38+00:00,0,,,2020-07-29 17:33:50,2020
206,True,True,True,0,8,0,258,active,7,258,False,2020-07-29 12:20:53+00:00,0,,,2020-07-29 17:33:50,2020
207,True,True,True,0,0,0,259,active,15,259,False,2020-07-29 10:42:10+00:00,0,,,2020-07-29 17:33:50,2020
208,True,True,True,0,11,3,260,active,1,260,False,2020-07-29 16:48:40+00:00,0,,,2020-07-29 17:33:50,2020
209,True,True,True,0,0,1,271,active,14,271,False,2020-07-29 17:00:13+00:00,0,,,2020-07-29 17:33:50,2020
210,True,True,True,0,11,2,272,active,6,272,False,2020-07-29 16:07:09+00:00,0,,,2020-07-29 17:33:50,2020
211,True,True,True,0,27,1,273,active,12,273,False,2020-07-29 16:35:08+00:00,0,,,2020-07-29 17:33:50,2020
