,station_id,is_renting,num_ebikes_available,num_bikes_disabled,eightd_has_available_keys,last_reported,eightd_active_station_services,num_docks_disabled,is_returning,valet,legacy_id,is_installed,num_bikes_available,num_docks_available,station_status,timestamp_of_data_read_request,year_station_last_reported
0,296,True,0,0,False,2020-08-02 06:28:50+00:00,[{'id': 'e4cf42bb-42a8-4a72-9a2f-5f76a12e7a7a'}],0,True,"{'off_dock_capacity': 0, 'station_id': '74cb9bf6-bb53-4c70-88d2-67998b99628c', 'off_dock_count': 0, 'active': True, 'dock_blocked_count': 0, 'valet_revision': 3, 'region': 'BOS'}",296,True,9,14,active,2020-08-02 07:12:20,2020
1,3,True,0,0,True,2020-08-02 04:57:49+00:00,,0,True,,3,True,4,11,active,2020-08-02 07:12:20,2020
2,4,True,0,0,False,2020-08-02 06:32:32+00:00,,0,True,,4,True,5,14,active,2020-08-02 07:12:20,2020
3,5,True,0,0,False,2020-08-02 06:40:53+00:00,,0,True,,5,True,13,2,active,2020-08-02 07:12:20,2020
4,6,True,0,0,False,2020-08-02 06:55:15+00:00,,0,True,,6,True,9,6,active,2020-08-02 07:12:20,2020
5,7,True,0,0,False,2020-08-02 05:52:40+00:00,,0,True,,7,True,2,13,active,2020-08-02 07:12:20,2020
6,8,True,0,3,False,2020-08-02 06:43:32+00:00,,0,True,,8,True,15,1,active,2020-08-02 07:12:20,2020
7,9,True,0,0,False,2020-08-02 07:06:07+00:00,,0,True,,9,True,15,0,active,2020-08-02 07:12:20,2020
8,10,True,0,1,False,2020-08-02 02:55:33+00:00,,0,True,,10,True,2,8,active,2020-08-02 07:12:20,2020
9,11,True,0,1,False,2020-08-02 05:45:34+00:00,,0,True,,11,True,0,14,active,2020-08-02 07:12:20,2020
10,12,True,0,0,True,2020-08-02 04:20:44+00:00,,0,True,,12,True,5,13,active,2020-08-02 07:12:20,2020
11,13,True,0,0,False,2020-08-02 06:04:43+00:00,,0,True,,13,True,14,5,active,2020-08-02 07:12:20,2020
12,14,True,0,1,False,2020-08-02 03:36:32+00:00,,0,True,,14,True,1,23,active,2020-08-02 07:12:20,2020
13,15,True,0,1,False,2020-08-02 05:01:59+00:00,,0,True,,15,True,8,6,active,2020-08-02 07:12:20,2020
14,16,True,0,1,True,2020-08-02 04:25:29+00:00,,0,True,,16,True,17,1,active,2020-08-02 07:12:20,2020
15,17,True,0,0,False,2020-08-02 03:51:44+00:00,,0,True,,17,True,7,8,active,2020-08-02 07:12:20,2020
16,19,True,0,1,False,2020-08-02 05:22:16+00:00,,0,True,,19,True,11,3,active,2020-08-02 07:12:20,2020
17,20,True,0,0,True,2020-08-02 06:47:49+00:00,,0,True,,20,True,3,20,active,2020-08-02 07:12:20,2020
18,21,True,0,0,True,2020-08-02 05:43:56+00:00,,0,True,,21,True,10,8,active,2020-08-02 07:12:20,2020
19,22,True,0,2,True,2020-08-02 06:39:39+00:00,,0,True,,22,True,1,44,active,2020-08-02 07:12:20,2020
20,23,True,0,1,True,2020-08-02 05:39:01+00:00,,0,True,,23,True,3,17,active,2020-08-02 07:12:20,2020
21,24,True,0,0,False,2020-08-02 06:55:16+00:00,,0,True,,24,True,1,18,active,2020-08-02 07:12:20,2020
22,25,False,0,2,False,2020-08-02 06:07:18+00:00,,0,False,,25,True,7,6,active,2020-08-02 07:12:20,2020
23,26,True,0,0,False,2020-08-02 04:48:49+00:00,,0,True,,26,True,6,9,active,2020-08-02 07:12:20,2020
24,27,True,0,2,False,2020-08-02 06:20:37+00:00,,0,True,,27,True,21,0,active,2020-08-02 07:12:20,2020
25,29,True,0,0,False,2020-08-02 01:20:41+00:00,,0,True,,29,True,7,8,active,2020-08-02 07:12:20,2020
26,30,True,0,3,False,2020-08-02 06:28:17+00:00,,0,True,,30,True,7,5,active,2020-08-02 07:12:20,2020
27,31,True,0,0,True,2020-08-02 05:27:29+00:00,,0,True,,31,True,19,0,active,2020-08-02 07:12:20,2020
28,32,True,0,3,False,2020-08-02 05:54:02+00:00,,0,True,,32,True,9,3,active,2020-08-02 07:12:20,2020
29,33,True,0,1,False,2020-08-02 05:41:54+00:00,,0,True,,33,True,16,10,active,2020-08-02 07:12:20,2020
30,35,True,0,0,False,2020-08-02 06:03:43+00:00,,0,True,,35,True,1,22,active,2020-08-02 07:12:20,2020
31,36,True,0,0,True,2020-08-02 06:16:08+00:00,,0,True,,36,True,5,28,active,2020-08-02 07:12:20,2020
32,37,True,0,0,True,2020-08-02 06:53:56+00:00,,0,True,,37,True,6,9,active,2020-08-02 07:12:20,2020
33,39,True,0,0,False,2020-08-02 06:24:50+00:00,,0,True,,39,True,20,3,active,2020-08-02 07:12:20,2020
34,40,True,0,0,False,2020-08-02 06:20:37+00:00,,0,True,,40,True,14,5,active,2020-08-02 07:12:20,2020
35,41,True,0,5,True,2020-08-02 06:39:43+00:00,,0,True,,41,True,14,8,active,2020-08-02 07:12:20,2020
36,42,True,0,0,False,2020-08-02 04:08:29+00:00,,0,True,,42,True,4,19,active,2020-08-02 07:12:20,2020
37,43,True,0,4,True,2020-08-02 05:46:49+00:00,,0,True,,43,True,2,9,active,2020-08-02 07:12:20,2020
38,44,True,0,0,False,2020-08-02 05:39:38+00:00,,0,True,,44,True,17,6,active,2020-08-02 07:12:20,2020
39,46,True,0,1,False,2020-08-02 06:56:39+00:00,,0,True,,46,True,16,2,active,2020-08-02 07:12:20,2020
40,47,True,0,0,True,2020-08-02 06:07:44+00:00,,0,True,,47,True,5,14,active,2020-08-02 07:12:20,2020
41,48,True,0,0,False,2020-08-02 05:32:10+00:00,,0,True,,48,True,4,15,active,2020-08-02 07:12:20,2020
42,49,True,0,0,False,2020-08-02 07:09:44+00:00,,0,True,,49,True,4,14,active,2020-08-02 07:12:20,2020
43,50,True,0,0,False,2020-08-02 03:19:35+00:00,,0,True,,50,True,2,13,active,2020-08-02 07:12:20,2020
44,51,True,0,0,False,2020-08-02 05:56:16+00:00,,0,True,,51,True,11,4,active,2020-08-02 07:12:20,2020
45,52,True,0,1,True,2020-08-02 06:08:07+00:00,,0,True,,52,True,0,22,active,2020-08-02 07:12:20,2020
46,53,True,0,1,False,2020-08-02 07:00:04+00:00,,0,True,,53,True,5,13,active,2020-08-02 07:12:20,2020
47,54,True,0,1,False,2020-08-02 06:33:45+00:00,,0,True,,54,True,13,1,active,2020-08-02 07:12:20,2020
48,55,False,0,0,False,2020-08-02 06:54:38+00:00,,0,False,,55,True,6,9,active,2020-08-02 07:12:20,2020
49,56,True,0,0,True,2020-08-02 04:26:33+00:00,,0,True,,56,True,13,5,active,2020-08-02 07:12:20,2020
50,57,True,0,0,True,2020-08-02 05:22:35+00:00,,0,True,,57,True,7,7,active,2020-08-02 07:12:20,2020
51,58,True,0,0,True,2020-08-02 06:46:48+00:00,,0,True,,58,True,10,9,active,2020-08-02 07:12:20,2020
52,59,True,0,0,True,2020-08-02 04:33:41+00:00,,0,True,,59,True,14,5,active,2020-08-02 07:12:20,2020
53,60,True,0,2,False,2020-08-02 07:02:06+00:00,,0,True,,60,True,2,15,active,2020-08-02 07:12:20,2020
54,61,True,0,0,False,2020-08-02 02:44:42+00:00,,0,True,,61,True,0,19,active,2020-08-02 07:12:20,2020
55,63,True,0,0,False,2020-08-02 03:14:21+00:00,,0,True,,63,True,3,12,active,2020-08-02 07:12:20,2020
56,64,True,0,1,False,2020-08-02 05:05:22+00:00,,0,True,,64,True,2,16,active,2020-08-02 07:12:20,2020
57,65,True,0,0,False,2020-08-01 20:25:07+00:00,,0,True,,65,True,23,0,active,2020-08-02 07:12:20,2020
58,66,True,0,1,False,2020-08-02 06:45:07+00:00,,0,True,,66,True,10,4,active,2020-08-02 07:12:20,2020
59,67,True,0,2,True,2020-08-02 07:01:12+00:00,,0,True,,67,True,2,23,active,2020-08-02 07:12:20,2020
60,68,True,0,0,True,2020-08-02 05:47:48+00:00,,0,True,,68,True,1,18,active,2020-08-02 07:12:20,2020
61,69,True,0,1,True,2020-08-02 06:48:08+00:00,,0,True,,69,True,12,6,active,2020-08-02 07:12:20,2020
62,70,True,0,1,False,2020-08-02 04:15:02+00:00,,0,True,,70,True,1,21,active,2020-08-02 07:12:20,2020
63,71,True,0,2,False,2020-08-02 03:46:46+00:00,,0,True,,71,True,16,5,active,2020-08-02 07:12:20,2020
64,72,True,0,0,False,2020-08-02 04:08:28+00:00,,0,True,,72,True,1,22,active,2020-08-02 07:12:20,2020
65,73,True,0,0,False,2020-08-02 06:00:14+00:00,,0,True,,73,True,4,11,active,2020-08-02 07:12:20,2020
66,74,True,0,2,True,2020-08-02 06:11:00+00:00,,0,True,,74,True,3,14,active,2020-08-02 07:12:20,2020
67,75,True,0,0,False,2020-08-02 05:54:09+00:00,,0,True,,75,True,3,12,active,2020-08-02 07:12:20,2020
68,76,True,0,0,False,2020-08-02 05:36:03+00:00,,0,True,,76,True,4,13,active,2020-08-02 07:12:20,2020
69,77,True,0,1,False,2020-08-02 07:04:03+00:00,,0,True,,77,True,7,7,active,2020-08-02 07:12:20,2020
70,78,True,0,1,False,2020-08-02 06:08:46+00:00,,0,True,,78,True,14,4,active,2020-08-02 07:12:20,2020
71,79,True,0,0,False,2020-08-02 07:04:34+00:00,,0,True,,79,True,13,6,active,2020-08-02 07:12:20,2020
72,80,True,0,1,False,2020-08-02 05:59:39+00:00,,0,True,,80,True,0,34,active,2020-08-02 07:12:20,2020
73,81,True,0,1,False,2020-08-02 07:08:30+00:00,,0,True,,81,True,13,5,active,2020-08-02 07:12:20,2020
74,82,True,0,0,False,2020-08-02 04:11:39+00:00,,0,True,,82,True,3,12,active,2020-08-02 07:12:20,2020
75,84,True,0,0,False,2020-08-02 05:44:04+00:00,,0,True,,84,True,9,6,active,2020-08-02 07:12:20,2020
76,85,True,0,0,False,2020-08-02 04:28:19+00:00,,0,True,,85,True,0,19,active,2020-08-02 07:12:20,2020
77,86,True,0,0,False,2020-08-02 03:18:30+00:00,,0,True,,86,True,18,1,active,2020-08-02 07:12:20,2020
78,87,True,0,1,False,2020-08-02 06:28:47+00:00,,0,True,,87,True,13,1,active,2020-08-02 07:12:20,2020
79,89,True,0,0,False,2020-08-02 05:11:40+00:00,,0,True,,89,True,13,6,active,2020-08-02 07:12:20,2020
80,90,True,0,0,False,2020-08-02 05:23:24+00:00,,0,True,,90,True,10,9,active,2020-08-02 07:12:20,2020
81,91,True,0,1,False,2020-08-02 06:21:55+00:00,,0,True,,91,True,8,10,active,2020-08-02 07:12:20,2020
82,92,True,0,0,False,2020-08-02 04:11:59+00:00,,0,True,,92,True,15,4,active,2020-08-02 07:12:20,2020
83,93,True,0,0,False,2020-08-02 06:18:14+00:00,,0,True,,93,True,10,5,active,2020-08-02 07:12:20,2020
84,94,True,0,2,False,2020-08-02 04:17:37+00:00,,0,True,,94,True,7,2,active,2020-08-02 07:12:20,2020
85,95,True,0,1,False,2020-08-02 06:28:56+00:00,,0,True,,95,True,5,9,active,2020-08-02 07:12:20,2020
86,96,True,0,0,False,2020-08-02 04:42:45+00:00,,0,True,,96,True,10,9,active,2020-08-02 07:12:20,2020
87,97,True,0,0,False,2020-08-02 06:37:45+00:00,,0,True,,97,True,4,15,active,2020-08-02 07:12:20,2020
88,98,True,0,1,False,2020-08-02 04:46:51+00:00,,0,True,,98,True,12,9,active,2020-08-02 07:12:20,2020
89,99,True,0,1,False,2020-08-02 05:42:39+00:00,,0,True,,99,True,13,1,active,2020-08-02 07:12:20,2020
90,100,True,0,1,True,2020-08-02 05:11:26+00:00,,0,True,,100,True,19,5,active,2020-08-02 07:12:20,2020
91,101,True,0,0,False,2020-08-02 00:12:28+00:00,,0,True,,101,True,7,8,active,2020-08-02 07:12:20,2020
92,102,True,0,1,False,2020-08-02 03:35:54+00:00,,0,True,,102,True,12,2,active,2020-08-02 07:12:20,2020
93,103,True,0,1,False,2020-08-02 06:41:21+00:00,,0,True,,103,True,6,8,active,2020-08-02 07:12:20,2020
94,104,True,0,0,False,2020-08-02 04:57:38+00:00,,0,True,,104,True,14,5,active,2020-08-02 07:12:20,2020
95,105,True,0,0,False,2020-08-02 06:11:38+00:00,,0,True,,105,True,9,10,active,2020-08-02 07:12:20,2020
96,106,True,0,1,False,2020-08-01 21:29:25+00:00,,0,True,,106,True,5,9,active,2020-08-02 07:12:20,2020
97,107,True,0,1,False,2020-08-02 05:56:55+00:00,,0,True,,107,True,5,13,active,2020-08-02 07:12:20,2020
98,108,True,0,0,False,2020-08-02 05:57:53+00:00,,0,True,,108,True,11,6,active,2020-08-02 07:12:20,2020
99,109,True,0,3,False,2020-08-02 03:22:28+00:00,,0,True,,109,True,29,3,active,2020-08-02 07:12:20,2020
100,110,True,0,2,False,2020-08-02 03:00:07+00:00,,0,True,,110,True,9,4,active,2020-08-02 07:12:20,2020
101,111,True,0,0,False,2020-08-02 01:30:07+00:00,,0,True,,111,True,6,9,active,2020-08-02 07:12:20,2020
102,112,True,0,0,False,2020-08-02 05:35:37+00:00,,0,True,,112,True,12,3,active,2020-08-02 07:12:20,2020
103,113,True,0,0,False,2020-08-02 06:25:12+00:00,,0,True,,113,True,14,1,active,2020-08-02 07:12:20,2020
104,114,True,0,0,False,2020-08-02 06:12:32+00:00,,0,True,,114,True,9,6,active,2020-08-02 07:12:20,2020
105,115,True,0,1,False,2020-08-02 04:26:43+00:00,,0,True,,115,True,10,8,active,2020-08-02 07:12:20,2020
106,116,True,0,0,False,2020-08-02 04:54:36+00:00,,0,True,,116,True,6,17,active,2020-08-02 07:12:20,2020
107,117,True,0,0,False,2020-08-02 03:33:49+00:00,,0,True,,117,True,0,19,active,2020-08-02 07:12:20,2020
108,118,True,0,1,False,2020-08-02 05:43:54+00:00,,0,True,,118,True,18,0,active,2020-08-02 07:12:20,2020
109,119,True,0,0,False,2020-08-02 07:03:59+00:00,,0,True,,119,True,9,6,active,2020-08-02 07:12:20,2020
110,120,True,0,2,False,2020-08-02 05:28:27+00:00,,0,True,,120,True,1,12,active,2020-08-02 07:12:20,2020
111,121,True,0,2,False,2020-08-02 06:48:28+00:00,,0,True,,121,True,10,5,active,2020-08-02 07:12:20,2020
112,122,True,0,0,False,2020-08-02 02:34:35+00:00,,0,True,,122,True,9,6,active,2020-08-02 07:12:20,2020
113,124,True,0,0,False,2020-08-02 00:37:41+00:00,,0,True,,124,True,6,9,active,2020-08-02 07:12:20,2020
114,125,True,0,1,False,2020-08-02 03:47:22+00:00,,0,True,,125,True,14,0,active,2020-08-02 07:12:20,2020
115,126,True,0,1,False,2020-08-02 05:39:37+00:00,,0,True,,126,True,10,4,active,2020-08-02 07:12:20,2020
116,128,True,0,0,False,2020-08-02 03:36:45+00:00,,0,True,,128,True,19,0,active,2020-08-02 07:12:20,2020
117,129,True,0,0,False,2020-08-02 06:49:08+00:00,,0,True,,129,True,17,2,active,2020-08-02 07:12:20,2020
118,130,True,0,0,False,2020-08-02 05:21:00+00:00,,0,True,,130,True,14,1,active,2020-08-02 07:12:20,2020
119,131,True,0,2,False,2020-08-02 06:35:54+00:00,,0,True,,131,True,13,3,active,2020-08-02 07:12:20,2020
120,133,True,0,1,False,2020-08-02 01:25:18+00:00,,0,True,,133,True,12,10,active,2020-08-02 07:12:20,2020
121,135,True,0,0,False,2020-08-02 01:08:55+00:00,,0,True,,135,True,9,8,active,2020-08-02 07:12:20,2020
122,136,True,0,0,False,2020-08-02 04:07:18+00:00,,0,True,,136,True,19,0,active,2020-08-02 07:12:20,2020
123,137,True,0,0,False,2020-08-02 05:50:20+00:00,,0,True,,137,True,4,11,active,2020-08-02 07:12:20,2020
124,138,True,0,0,False,2020-08-02 05:22:42+00:00,,0,True,,138,True,7,8,active,2020-08-02 07:12:20,2020
125,139,True,0,0,False,2020-08-02 05:17:43+00:00,,0,True,,139,True,18,1,active,2020-08-02 07:12:20,2020
126,140,True,0,0,False,2020-08-02 03:52:56+00:00,,0,True,,140,True,11,6,active,2020-08-02 07:12:20,2020
127,141,True,0,1,False,2020-08-02 03:57:01+00:00,,0,True,,141,True,6,8,active,2020-08-02 07:12:20,2020
128,142,True,0,0,False,2020-08-02 03:03:23+00:00,,0,True,,142,True,12,11,active,2020-08-02 07:12:20,2020
129,143,True,0,1,False,2020-08-02 06:38:31+00:00,,0,True,,143,True,3,19,active,2020-08-02 07:12:20,2020
130,144,True,0,0,False,2020-08-02 03:01:25+00:00,,0,True,,144,True,0,19,active,2020-08-02 07:12:20,2020
131,145,True,0,0,False,2020-08-02 02:41:52+00:00,,0,True,,145,True,16,3,active,2020-08-02 07:12:20,2020
132,146,True,0,3,False,2020-08-02 06:02:03+00:00,,0,True,,146,True,0,16,active,2020-08-02 07:12:20,2020
133,149,True,0,0,True,2020-08-02 06:25:34+00:00,,0,True,,149,True,16,2,active,2020-08-02 07:12:20,2020
134,150,True,0,1,False,2020-08-02 03:54:21+00:00,,0,True,,150,True,9,9,active,2020-08-02 07:12:20,2020
135,151,True,0,3,False,2020-08-02 07:04:01+00:00,,0,True,,151,True,1,15,active,2020-08-02 07:12:20,2020
136,152,True,0,0,True,2020-08-02 05:46:03+00:00,,0,True,,152,True,1,14,active,2020-08-02 07:12:20,2020
137,156,True,0,0,False,2020-08-02 06:55:45+00:00,,0,True,,156,True,11,4,active,2020-08-02 07:12:20,2020
138,157,True,0,1,False,2020-08-02 02:54:19+00:00,,0,True,,157,True,0,14,active,2020-08-02 07:12:20,2020
139,159,True,0,2,False,2020-08-02 04:48:43+00:00,,0,True,,159,True,12,1,active,2020-08-02 07:12:20,2020
140,160,True,0,0,False,2020-08-02 04:44:28+00:00,,0,True,,160,True,13,1,active,2020-08-02 07:12:20,2020
141,161,True,0,0,True,2020-08-02 07:09:46+00:00,,0,True,,161,True,17,6,active,2020-08-02 07:12:20,2020
142,162,True,0,1,False,2020-08-02 01:56:06+00:00,,0,True,,162,True,1,13,active,2020-08-02 07:12:20,2020
143,163,True,0,1,True,2020-08-02 05:46:09+00:00,,0,True,,163,True,4,14,active,2020-08-02 07:12:20,2020
144,167,True,0,1,False,2020-08-02 06:32:31+00:00,,0,True,,167,True,12,2,active,2020-08-02 07:12:20,2020
145,169,True,0,0,False,2020-08-02 05:31:49+00:00,,0,True,,169,True,8,11,active,2020-08-02 07:12:20,2020
146,170,True,0,0,True,2020-08-02 01:48:08+00:00,,0,True,,170,True,1,13,active,2020-08-02 07:12:20,2020
147,171,True,0,0,True,2020-08-02 03:38:02+00:00,,0,True,,171,True,9,14,active,2020-08-02 07:12:20,2020
148,173,True,0,0,True,2020-08-02 06:53:01+00:00,,0,True,,173,True,10,4,active,2020-08-02 07:12:20,2020
149,174,True,0,1,False,2020-08-02 05:32:36+00:00,,0,True,,174,True,10,4,active,2020-08-02 07:12:20,2020
150,175,True,0,1,True,2020-08-02 04:11:50+00:00,,0,True,,175,True,5,11,active,2020-08-02 07:12:20,2020
151,176,True,0,0,False,2020-08-02 03:10:01+00:00,,0,True,,176,True,8,7,active,2020-08-02 07:12:20,2020
152,177,True,0,1,False,2020-08-02 07:01:50+00:00,,0,True,,177,True,3,15,active,2020-08-02 07:12:20,2020
153,178,True,0,1,False,2020-08-02 06:05:37+00:00,,0,True,,178,True,12,6,active,2020-08-02 07:12:20,2020
154,179,True,0,1,False,2020-08-02 06:23:50+00:00,,0,True,,179,True,4,20,active,2020-08-02 07:12:20,2020
155,180,True,0,0,False,2020-08-02 03:12:02+00:00,,0,True,,180,True,5,14,active,2020-08-02 07:12:20,2020
156,181,True,0,2,False,2020-08-02 02:07:19+00:00,,0,True,,181,True,8,9,active,2020-08-02 07:12:20,2020
157,182,True,0,2,True,2020-08-02 00:54:02+00:00,,0,True,,182,True,1,16,active,2020-08-02 07:12:20,2020
158,183,True,0,0,False,2020-08-02 06:15:19+00:00,,0,True,,183,True,10,9,active,2020-08-02 07:12:20,2020
159,184,False,0,0,False,2020-08-02 06:01:25+00:00,,0,False,,184,True,12,7,active,2020-08-02 07:12:20,2020
160,185,True,0,0,False,2020-08-02 06:19:40+00:00,,0,True,,185,True,8,7,active,2020-08-02 07:12:20,2020
161,186,True,0,1,True,2020-08-02 05:25:04+00:00,,0,True,,186,True,14,0,active,2020-08-02 07:12:20,2020
162,187,True,0,0,False,2020-08-02 03:47:59+00:00,,0,True,,187,True,14,1,active,2020-08-02 07:12:20,2020
163,188,True,0,0,False,2020-08-02 01:49:03+00:00,,0,True,,188,True,6,9,active,2020-08-02 07:12:20,2020
164,189,True,0,0,True,2020-08-02 05:09:11+00:00,,0,True,,189,True,0,23,active,2020-08-02 07:12:20,2020
165,190,True,0,4,True,2020-08-02 06:23:24+00:00,,0,True,,190,True,26,7,active,2020-08-02 07:12:20,2020
166,191,True,0,0,False,2020-08-02 04:27:31+00:00,,0,True,,191,True,4,11,active,2020-08-02 07:12:20,2020
167,192,True,0,2,False,2020-08-02 06:40:09+00:00,,0,True,,192,True,0,17,active,2020-08-02 07:12:20,2020
168,193,True,0,1,True,2020-08-02 03:08:39+00:00,,0,True,,193,True,0,14,active,2020-08-02 07:12:20,2020
