,is_renting,last_reported,station_status,legacy_id,num_bikes_disabled,station_id,num_bikes_available,num_ebikes_available,is_installed,num_docks_disabled,is_returning,num_docks_available,eightd_has_available_keys,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
140,True,2020-08-21 15:00:04+00:00,active,161,0,161,15,0,True,0,True,8,True,,,2020-08-21 15:31:00,2020
141,True,2020-08-21 13:38:57+00:00,active,162,0,162,7,0,True,0,True,8,False,,,2020-08-21 15:31:00,2020
142,True,2020-08-21 14:40:13+00:00,active,163,0,163,19,0,True,0,True,0,True,,,2020-08-21 15:31:00,2020
143,True,2020-08-21 15:05:46+00:00,active,167,0,167,13,0,True,0,True,2,False,,,2020-08-21 15:31:00,2020
144,True,2020-08-21 15:10:23+00:00,active,169,0,169,5,0,True,0,True,14,False,,,2020-08-21 15:31:00,2020
145,True,2020-08-21 14:44:40+00:00,active,170,0,170,9,0,True,0,True,5,True,,,2020-08-21 15:31:00,2020
146,True,2020-08-21 12:41:52+00:00,active,171,0,171,8,0,True,0,True,15,True,,,2020-08-21 15:31:00,2020
147,True,2020-08-21 14:00:51+00:00,active,173,0,173,9,0,True,0,True,5,True,,,2020-08-21 15:31:00,2020
148,True,2020-08-21 15:19:45+00:00,active,174,0,174,9,0,True,0,True,6,False,,,2020-08-21 15:31:00,2020
149,True,2020-08-21 14:20:36+00:00,active,175,0,175,5,0,True,0,True,12,True,,,2020-08-21 15:31:00,2020
150,True,2020-08-21 15:26:37+00:00,active,176,0,176,10,0,True,0,True,5,False,,,2020-08-21 15:31:00,2020
151,True,2020-08-21 15:14:39+00:00,active,177,2,177,3,0,True,0,True,14,False,,,2020-08-21 15:31:00,2020
152,True,2020-08-21 15:23:29+00:00,active,178,0,178,1,0,True,0,True,18,False,,,2020-08-21 15:31:00,2020
153,True,2020-08-21 15:19:42+00:00,active,179,0,179,19,0,True,0,True,6,False,,,2020-08-21 15:31:00,2020
154,True,2020-08-21 13:53:31+00:00,active,180,0,180,17,0,True,0,True,2,False,,,2020-08-21 15:31:00,2020
155,True,2020-08-21 14:39:02+00:00,active,181,0,181,1,0,True,0,True,18,False,,,2020-08-21 15:31:00,2020
156,True,2020-08-21 15:27:37+00:00,active,182,0,182,5,0,True,0,True,14,True,,,2020-08-21 15:31:00,2020
157,True,2020-08-21 14:02:41+00:00,active,183,0,183,4,0,True,0,True,15,False,,,2020-08-21 15:31:00,2020
158,True,2020-08-21 15:20:26+00:00,active,184,0,184,4,0,True,0,True,15,False,,,2020-08-21 15:31:00,2020
159,True,2020-08-21 15:23:16+00:00,active,185,0,185,0,0,True,0,True,15,False,,,2020-08-21 15:31:00,2020
160,True,2020-08-21 15:28:10+00:00,active,186,0,186,1,0,True,0,True,14,True,,,2020-08-21 15:31:00,2020
161,True,2020-08-21 14:58:43+00:00,active,187,1,187,3,0,True,0,True,11,False,,,2020-08-21 15:31:00,2020
162,True,2020-08-21 13:54:38+00:00,active,188,0,188,10,0,True,0,True,5,False,,,2020-08-21 15:31:00,2020
163,True,2020-08-21 15:30:12+00:00,active,189,1,189,10,0,True,0,True,12,True,,,2020-08-21 15:31:00,2020
164,True,2020-08-21 15:27:27+00:00,active,190,0,190,11,0,True,0,True,26,True,,,2020-08-21 15:31:00,2020
165,True,2020-08-21 13:44:13+00:00,active,191,0,191,0,0,True,0,True,15,False,,,2020-08-21 15:31:00,2020
166,True,2020-08-21 15:10:51+00:00,active,192,0,192,10,0,True,0,True,9,False,,,2020-08-21 15:31:00,2020
167,True,2020-08-21 14:36:31+00:00,active,193,0,193,3,0,True,0,True,12,True,,,2020-08-21 15:31:00,2020
168,True,2020-08-21 15:13:06+00:00,active,194,0,194,2,0,True,0,True,17,False,,,2020-08-21 15:31:00,2020
169,True,2020-08-21 15:26:33+00:00,active,195,0,195,4,0,True,0,True,19,False,,,2020-08-21 15:31:00,2020
170,True,2020-08-21 13:55:16+00:00,active,196,0,196,2,0,True,0,True,8,False,,,2020-08-21 15:31:00,2020
171,True,2020-08-21 11:21:11+00:00,active,197,0,197,6,0,True,0,True,9,False,,,2020-08-21 15:31:00,2020
172,True,2020-08-21 14:20:44+00:00,active,199,0,199,7,0,True,0,True,8,False,,,2020-08-21 15:31:00,2020
173,True,2020-08-21 15:16:38+00:00,active,200,0,200,14,0,True,0,True,5,False,,,2020-08-21 15:31:00,2020
174,True,2020-08-21 12:22:54+00:00,active,201,0,201,2,0,True,0,True,13,False,,,2020-08-21 15:31:00,2020
175,True,2020-08-21 14:21:31+00:00,active,202,0,202,2,0,True,0,True,13,False,,,2020-08-21 15:31:00,2020
176,True,2020-08-21 12:45:21+00:00,active,203,0,203,6,0,True,0,True,9,False,,,2020-08-21 15:31:00,2020
177,True,2020-08-21 12:44:46+00:00,active,204,1,204,4,0,True,0,True,10,False,,,2020-08-21 15:31:00,2020
178,True,2020-08-21 14:36:28+00:00,active,205,0,205,2,0,True,0,True,13,False,,,2020-08-21 15:31:00,2020
179,False,2020-08-21 13:45:09+00:00,active,206,0,206,1,0,True,0,False,22,True,,,2020-08-21 15:31:00,2020
180,True,2020-08-21 15:12:16+00:00,active,208,1,208,14,0,True,0,True,0,True,,,2020-08-21 15:31:00,2020
181,True,2020-08-21 14:42:32+00:00,active,209,1,209,7,0,True,0,True,7,False,,,2020-08-21 15:31:00,2020
182,True,2020-08-21 09:07:17+00:00,active,210,1,210,2,0,True,0,True,12,False,,,2020-08-21 15:31:00,2020
183,True,2020-08-21 08:52:25+00:00,active,211,0,211,10,0,True,0,True,9,False,,,2020-08-21 15:31:00,2020
184,True,2020-08-21 14:07:19+00:00,active,212,1,212,8,0,True,0,True,24,False,,,2020-08-21 15:31:00,2020
185,True,2020-08-21 10:23:52+00:00,active,213,0,213,3,0,True,0,True,13,True,,,2020-08-21 15:31:00,2020
186,True,2020-08-21 14:45:02+00:00,active,214,0,214,4,0,True,0,True,11,False,,,2020-08-21 15:31:00,2020
187,True,2020-08-21 14:03:49+00:00,active,215,2,215,8,0,True,0,True,5,False,,,2020-08-21 15:31:00,2020
188,True,2020-08-21 06:54:34+00:00,active,216,0,216,14,0,True,0,True,5,False,,,2020-08-21 15:31:00,2020
189,True,2020-08-21 15:12:22+00:00,active,217,1,217,6,0,True,0,True,12,False,,,2020-08-21 15:31:00,2020
190,True,2020-08-21 15:05:00+00:00,active,218,0,218,0,0,True,0,True,15,False,,,2020-08-21 15:31:00,2020
191,True,2020-08-21 09:28:06+00:00,active,219,0,219,7,0,True,0,True,8,False,,,2020-08-21 15:31:00,2020
192,True,2020-08-21 15:17:46+00:00,active,221,0,221,3,0,True,0,True,16,False,,,2020-08-21 15:31:00,2020
193,True,2020-08-21 15:26:25+00:00,active,222,1,222,4,0,True,0,True,9,True,,,2020-08-21 15:31:00,2020
194,True,2020-08-21 15:15:54+00:00,active,224,0,224,12,0,True,0,True,5,False,,,2020-08-21 15:31:00,2020
195,True,2020-08-21 14:56:40+00:00,active,225,1,225,10,0,True,0,True,8,False,,,2020-08-21 15:31:00,2020
196,True,2020-08-21 15:25:11+00:00,active,226,0,226,3,0,True,0,True,12,False,,,2020-08-21 15:31:00,2020
197,True,2020-08-21 15:08:21+00:00,active,227,0,227,13,0,True,0,True,6,False,,,2020-08-21 15:31:00,2020
198,True,2020-08-21 14:51:35+00:00,active,228,0,228,4,0,True,0,True,15,False,,,2020-08-21 15:31:00,2020
199,True,2020-08-21 08:55:46+00:00,active,232,0,232,1,0,True,0,True,10,False,,,2020-08-21 15:31:00,2020
200,True,2020-08-21 14:15:42+00:00,active,233,0,233,5,0,True,0,True,10,False,,,2020-08-21 15:31:00,2020
201,True,2020-08-21 13:11:22+00:00,active,234,0,234,0,0,True,0,True,15,False,,,2020-08-21 15:31:00,2020
202,True,2020-08-21 08:57:31+00:00,active,235,0,235,8,0,True,0,True,7,False,,,2020-08-21 15:31:00,2020
203,True,2020-08-21 15:06:56+00:00,active,236,0,236,5,0,True,0,True,10,False,,,2020-08-21 15:31:00,2020
204,True,2020-08-21 15:28:59+00:00,active,239,1,239,1,0,True,0,True,13,False,,,2020-08-21 15:31:00,2020
205,True,2020-08-21 08:51:35+00:00,active,255,0,255,6,0,True,0,True,9,False,,,2020-08-21 15:31:00,2020
206,True,2020-08-21 11:25:57+00:00,active,258,0,258,13,0,True,0,True,2,False,,,2020-08-21 15:31:00,2020
207,True,2020-08-21 08:52:15+00:00,active,259,0,259,9,0,True,0,True,6,False,,,2020-08-21 15:31:00,2020
208,True,2020-08-21 08:57:20+00:00,active,260,0,260,5,0,True,0,True,10,False,,,2020-08-21 15:31:00,2020
209,True,2020-08-21 14:42:18+00:00,active,271,0,271,10,0,True,0,True,5,False,,,2020-08-21 15:31:00,2020
210,True,2020-08-21 10:57:50+00:00,active,272,0,272,8,0,True,0,True,11,False,,,2020-08-21 15:31:00,2020
211,True,2020-08-21 15:15:30+00:00,active,273,0,273,33,0,True,0,True,7,False,,,2020-08-21 15:31:00,2020
212,True,2020-08-21 15:17:22+00:00,active,279,0,279,15,0,True,0,True,4,False,,,2020-08-21 15:31:00,2020
213,True,2020-08-21 14:45:23+00:00,active,280,0,280,15,0,True,0,True,4,False,,,2020-08-21 15:31:00,2020
214,True,2020-08-21 14:42:12+00:00,active,282,0,282,5,0,True,0,True,10,False,,,2020-08-21 15:31:00,2020
215,True,2020-08-21 15:13:41+00:00,active,296,1,296,6,0,True,0,True,16,False,,,2020-08-21 15:31:00,2020
216,True,2020-08-21 15:29:45+00:00,active,318,0,318,17,0,True,0,True,2,False,,,2020-08-21 15:31:00,2020
217,True,2020-08-21 15:23:57+00:00,active,319,0,319,1,0,True,0,True,24,False,,,2020-08-21 15:31:00,2020
218,True,2020-08-21 14:41:58+00:00,active,327,0,327,0,0,True,0,True,15,False,,,2020-08-21 15:31:00,2020
219,True,2020-08-21 14:51:06+00:00,active,328,0,328,9,0,True,0,True,6,False,,,2020-08-21 15:31:00,2020
