,num_ebikes_available,eightd_has_available_keys,num_docks_disabled,legacy_id,last_reported,num_bikes_disabled,station_status,is_renting,num_bikes_available,station_id,is_returning,is_installed,num_docks_available,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
219,0,False,0,328,2020-07-29 00:22:18+00:00,0,active,True,10,328,True,True,5,,,2020-07-29 00:26:45,2020
220,0,False,0,329,2020-07-28 23:36:44+00:00,0,active,True,11,329,True,True,4,,,2020-07-29 00:26:45,2020
221,0,False,0,330,2020-07-29 00:15:10+00:00,0,active,True,4,330,True,True,11,,,2020-07-29 00:26:45,2020
222,0,False,0,331,2020-07-29 00:08:54+00:00,2,active,True,0,331,True,True,13,,,2020-07-29 00:26:45,2020
223,0,False,0,332,2020-07-29 00:21:51+00:00,1,active,True,9,332,True,True,5,,,2020-07-29 00:26:45,2020
224,0,False,0,333,2020-07-28 23:19:30+00:00,0,active,True,20,333,True,True,5,,,2020-07-29 00:26:45,2020
225,0,False,0,334,2020-07-29 00:20:52+00:00,0,active,True,6,334,True,True,13,,,2020-07-29 00:26:45,2020
226,0,False,0,335,2020-07-29 00:12:46+00:00,0,active,True,9,335,True,True,10,,,2020-07-29 00:26:45,2020
227,0,False,0,336,2020-07-29 00:04:57+00:00,0,active,True,12,336,True,True,3,,,2020-07-29 00:26:45,2020
228,0,False,0,337,2020-07-29 00:18:42+00:00,1,active,True,14,337,True,True,0,,,2020-07-29 00:26:45,2020
229,0,False,0,338,2020-07-29 00:17:11+00:00,0,active,True,8,338,True,True,7,,,2020-07-29 00:26:45,2020
230,0,False,0,339,2020-07-28 23:08:58+00:00,0,active,True,15,339,True,True,0,,,2020-07-29 00:26:45,2020
231,0,False,0,340,2020-07-28 12:42:54+00:00,0,active,True,15,340,True,True,4,,,2020-07-29 00:26:45,2020
232,0,True,0,341,2020-07-28 23:48:46+00:00,0,active,True,7,341,True,True,8,,,2020-07-29 00:26:45,2020
233,0,False,0,342,2020-07-29 00:26:17+00:00,0,active,True,1,342,True,True,14,,,2020-07-29 00:26:45,2020
234,0,False,0,343,2020-07-28 20:36:56+00:00,1,active,True,5,343,True,True,9,,,2020-07-29 00:26:45,2020
235,0,False,0,344,2020-07-28 23:42:13+00:00,0,active,True,1,344,True,True,18,,,2020-07-29 00:26:45,2020
236,0,False,0,345,2020-07-29 00:12:01+00:00,1,active,True,7,345,True,True,11,,,2020-07-29 00:26:45,2020
237,0,False,0,346,2020-07-28 23:23:29+00:00,0,active,True,0,346,True,True,15,,,2020-07-29 00:26:45,2020
238,0,False,0,347,2020-07-28 22:58:11+00:00,0,active,True,4,347,True,True,11,,,2020-07-29 00:26:45,2020
239,0,False,0,348,2020-07-29 00:19:42+00:00,0,active,True,7,348,True,True,8,,,2020-07-29 00:26:45,2020
240,0,True,0,349,2020-07-28 08:58:31+00:00,0,active,True,1,349,True,True,16,,,2020-07-29 00:26:45,2020
241,0,False,0,350,2020-07-29 00:19:58+00:00,0,active,True,2,350,True,True,15,,,2020-07-29 00:26:45,2020
242,0,False,0,351,2020-07-29 00:11:00+00:00,0,active,True,5,351,True,True,10,,,2020-07-29 00:26:45,2020
243,0,False,0,352,2020-07-29 00:22:40+00:00,0,active,True,7,352,True,True,8,,,2020-07-29 00:26:45,2020
244,0,True,0,353,2020-07-28 23:55:09+00:00,0,active,True,12,353,True,True,3,,,2020-07-29 00:26:45,2020
245,0,False,0,354,2020-07-29 00:21:44+00:00,0,active,True,10,354,True,True,5,,,2020-07-29 00:26:45,2020
246,0,False,0,355,2020-07-29 00:20:38+00:00,0,active,True,6,355,True,True,11,,,2020-07-29 00:26:45,2020
247,0,False,0,356,2020-07-29 00:09:06+00:00,0,active,True,2,356,True,True,21,,,2020-07-29 00:26:45,2020
248,0,False,0,357,2020-07-29 00:24:39+00:00,0,active,True,14,357,True,True,1,,,2020-07-29 00:26:45,2020
249,0,False,0,358,2020-07-28 23:46:52+00:00,0,active,True,6,358,True,True,13,,,2020-07-29 00:26:45,2020
250,0,False,0,359,2020-07-29 00:25:47+00:00,0,active,True,0,359,True,True,15,,,2020-07-29 00:26:45,2020
251,0,False,0,360,2020-07-29 00:09:11+00:00,0,active,True,9,360,True,True,6,,,2020-07-29 00:26:45,2020
252,0,False,0,361,2020-07-29 00:18:31+00:00,1,active,True,10,361,True,True,8,,,2020-07-29 00:26:45,2020
253,0,False,0,362,2020-07-29 00:25:03+00:00,0,active,True,9,362,True,True,10,,,2020-07-29 00:26:45,2020
254,0,False,0,363,2020-07-29 00:17:04+00:00,0,active,True,16,363,True,True,3,,,2020-07-29 00:26:45,2020
255,0,False,0,364,2020-07-29 00:19:19+00:00,0,active,True,0,364,True,True,19,,,2020-07-29 00:26:45,2020
256,0,False,0,365,2020-07-28 23:57:31+00:00,0,active,True,1,365,True,True,18,,,2020-07-29 00:26:45,2020
257,0,False,0,366,2020-07-29 00:17:53+00:00,0,active,True,5,366,True,True,10,,,2020-07-29 00:26:45,2020
258,0,False,0,367,2020-07-28 21:00:08+00:00,1,active,True,15,367,True,True,3,,,2020-07-29 00:26:45,2020
259,0,False,0,368,2020-07-28 21:51:34+00:00,0,active,True,0,368,True,True,15,,,2020-07-29 00:26:45,2020
260,0,False,0,369,2020-07-29 00:22:44+00:00,0,active,True,10,369,True,True,5,,,2020-07-29 00:26:45,2020
261,0,False,0,370,2020-07-29 00:06:18+00:00,0,active,True,15,370,True,True,4,,,2020-07-29 00:26:45,2020
262,0,False,0,371,2020-07-28 21:58:44+00:00,0,active,True,9,371,True,True,10,,,2020-07-29 00:26:45,2020
263,0,False,0,372,2020-07-29 00:07:02+00:00,0,active,True,10,372,True,True,9,,,2020-07-29 00:26:45,2020
264,0,False,0,373,2020-07-28 22:02:33+00:00,0,active,True,6,373,True,True,9,,,2020-07-29 00:26:45,2020
265,0,False,0,374,2020-07-28 23:34:50+00:00,0,active,True,0,374,True,True,19,,,2020-07-29 00:26:45,2020
266,0,False,0,376,2020-07-29 00:20:38+00:00,0,active,True,8,376,True,True,7,,,2020-07-29 00:26:45,2020
267,0,False,0,377,2020-07-29 00:09:37+00:00,0,active,True,17,377,True,True,2,,,2020-07-29 00:26:45,2020
268,0,False,0,378,2020-07-29 00:23:30+00:00,0,active,True,6,378,True,True,13,,,2020-07-29 00:26:45,2020
269,0,False,0,379,2020-07-29 00:25:14+00:00,1,active,True,10,379,True,True,4,,,2020-07-29 00:26:45,2020
270,0,False,0,380,2020-07-29 00:17:47+00:00,0,active,True,2,380,True,True,16,,,2020-07-29 00:26:45,2020
271,0,False,0,381,2020-07-29 00:07:23+00:00,1,active,True,13,381,True,True,5,,,2020-07-29 00:26:45,2020
272,0,True,0,384,2020-07-29 00:22:53+00:00,1,active,True,5,384,True,True,13,,,2020-07-29 00:26:45,2020
273,0,False,1,385,2020-07-29 00:18:35+00:00,0,active,True,1,385,True,True,13,,,2020-07-29 00:26:45,2020
274,0,False,0,386,2020-07-29 00:21:46+00:00,1,active,True,18,386,True,True,0,,,2020-07-29 00:26:45,2020
275,0,False,0,387,2020-07-29 00:25:53+00:00,0,active,True,12,387,True,True,3,,,2020-07-29 00:26:45,2020
276,0,False,0,388,2020-07-29 00:20:12+00:00,0,active,True,2,388,True,True,9,,,2020-07-29 00:26:45,2020
277,0,False,0,389,2020-07-29 00:26:34+00:00,0,active,True,13,389,True,True,1,,,2020-07-29 00:26:45,2020
278,0,False,0,390,2020-07-28 22:47:21+00:00,0,active,True,15,390,True,True,0,,,2020-07-29 00:26:45,2020
279,0,False,0,391,2020-07-29 00:13:28+00:00,1,active,True,12,391,True,True,2,,,2020-07-29 00:26:45,2020
280,0,False,0,392,2020-07-28 20:59:38+00:00,0,active,True,7,392,True,True,8,,,2020-07-29 00:26:45,2020
281,0,False,0,393,2020-07-28 16:21:03+00:00,0,active,True,6,393,True,True,9,,,2020-07-29 00:26:45,2020
282,0,False,0,394,2020-07-28 22:22:59+00:00,0,active,True,0,394,True,True,14,,,2020-07-29 00:26:45,2020
283,0,False,0,395,2020-07-28 21:47:43+00:00,0,active,True,5,395,True,True,10,,,2020-07-29 00:26:45,2020
284,0,False,0,396,2020-07-28 22:24:36+00:00,0,active,True,9,396,True,True,6,,,2020-07-29 00:26:45,2020
285,0,False,0,397,2020-07-28 23:25:27+00:00,0,active,True,12,397,True,True,3,,,2020-07-29 00:26:45,2020
286,0,False,0,398,2020-07-28 22:53:46+00:00,0,active,True,4,398,True,True,15,,,2020-07-29 00:26:45,2020
287,0,False,0,399,2020-07-29 00:05:31+00:00,2,active,True,2,399,True,True,11,,,2020-07-29 00:26:45,2020
288,0,False,0,400,2020-07-28 23:31:36+00:00,0,active,True,10,400,True,True,17,,,2020-07-29 00:26:45,2020
289,0,False,0,401,2020-07-28 23:14:08+00:00,0,active,True,13,401,True,True,2,,,2020-07-29 00:26:45,2020
290,0,False,0,402,2020-07-28 23:46:47+00:00,0,active,True,1,402,True,True,14,,,2020-07-29 00:26:45,2020
291,0,False,0,403,2020-07-29 00:03:26+00:00,1,active,True,8,403,True,True,6,,,2020-07-29 00:26:45,2020
292,0,False,0,404,2020-07-29 00:11:23+00:00,0,active,True,6,404,True,True,10,,,2020-07-29 00:26:45,2020
293,0,False,0,405,2020-07-29 00:13:52+00:00,0,active,True,14,405,True,True,5,,,2020-07-29 00:26:45,2020
294,0,False,0,406,2020-07-28 23:54:22+00:00,1,active,True,3,406,True,True,11,,,2020-07-29 00:26:45,2020
295,0,False,0,407,2020-07-28 23:22:06+00:00,0,active,True,4,407,True,True,15,,,2020-07-29 00:26:45,2020
296,0,False,0,408,2020-07-29 00:21:02+00:00,0,active,True,9,408,True,True,6,,,2020-07-29 00:26:45,2020
297,0,False,0,409,2020-07-28 23:47:00+00:00,0,active,True,10,409,True,True,9,,,2020-07-29 00:26:45,2020
298,0,False,0,410,2020-07-29 00:15:43+00:00,0,active,True,19,410,True,True,0,,,2020-07-29 00:26:45,2020
299,0,False,0,411,2020-07-29 00:12:53+00:00,0,active,True,10,411,True,True,5,,,2020-07-29 00:26:45,2020
300,0,False,0,412,2020-07-29 00:14:57+00:00,0,active,True,12,412,True,True,7,,,2020-07-29 00:26:45,2020
301,0,False,0,413,2020-07-29 00:08:00+00:00,0,active,True,18,413,True,True,1,,,2020-07-29 00:26:45,2020
302,0,False,0,414,2020-07-28 23:43:29+00:00,0,active,True,4,414,True,True,19,,,2020-07-29 00:26:45,2020
303,0,False,0,415,2020-07-28 23:49:30+00:00,0,active,True,1,415,True,True,18,,,2020-07-29 00:26:45,2020
304,0,False,0,416,2020-07-29 00:17:52+00:00,0,active,True,1,416,True,True,14,,,2020-07-29 00:26:45,2020
305,0,False,0,417,2020-07-29 00:12:51+00:00,0,active,True,16,417,True,True,3,,,2020-07-29 00:26:45,2020
306,0,False,0,419,2020-07-28 23:34:48+00:00,0,active,True,10,419,True,True,5,,,2020-07-29 00:26:45,2020
307,0,False,0,420,1970-01-02 00:00:00+00:00,0,out_of_service,False,0,420,False,False,0,,,2020-07-29 00:26:45,1970
308,0,False,0,421,2020-07-27 08:58:50+00:00,0,active,True,10,421,True,True,9,,,2020-07-29 00:26:45,2020
309,0,False,0,422,2020-07-28 13:43:38+00:00,0,active,True,14,422,True,True,1,,,2020-07-29 00:26:45,2020
310,0,False,0,423,2020-07-28 12:51:15+00:00,0,active,True,9,423,True,True,10,,,2020-07-29 00:26:45,2020
311,0,False,0,424,2020-07-28 22:22:21+00:00,0,active,True,9,424,True,True,10,,,2020-07-29 00:26:45,2020
312,0,False,0,425,2020-07-28 23:46:41+00:00,0,active,True,3,425,True,True,13,,,2020-07-29 00:26:45,2020
313,0,False,0,426,2020-07-29 00:02:34+00:00,0,active,True,1,426,True,True,26,,,2020-07-29 00:26:45,2020
314,0,False,0,427,2020-07-28 23:47:09+00:00,0,active,True,9,427,True,True,10,,,2020-07-29 00:26:45,2020
315,0,False,0,428,2020-07-29 00:08:11+00:00,0,active,True,9,428,True,True,10,,,2020-07-29 00:26:45,2020
316,0,False,0,430,2020-07-28 13:12:35+00:00,0,active,True,15,430,True,True,4,,,2020-07-29 00:26:45,2020
317,0,False,0,431,2020-07-28 21:53:13+00:00,0,active,True,3,431,True,True,12,,,2020-07-29 00:26:45,2020
318,0,False,0,432,2020-07-28 21:23:40+00:00,0,active,True,6,432,True,True,13,,,2020-07-29 00:26:45,2020
319,0,False,0,433,2020-07-28 08:58:29+00:00,0,active,True,1,433,True,True,18,,,2020-07-29 00:26:45,2020
320,0,False,0,434,2020-07-28 06:15:49+00:00,0,active,True,10,434,True,True,9,,,2020-07-29 00:26:45,2020
321,0,False,0,435,2020-07-28 22:55:47+00:00,1,active,True,11,435,True,True,3,,,2020-07-29 00:26:45,2020
322,0,False,0,436,2020-07-28 23:48:12+00:00,0,active,True,5,436,True,True,10,,,2020-07-29 00:26:45,2020
323,0,False,0,437,2020-07-29 00:04:49+00:00,0,active,True,12,437,True,True,7,,,2020-07-29 00:26:45,2020
324,0,False,0,440,2020-07-29 00:19:52+00:00,0,active,True,6,440,True,True,11,,,2020-07-29 00:26:45,2020
325,0,False,0,441,2020-07-28 21:54:24+00:00,0,active,True,18,441,True,True,1,,,2020-07-29 00:26:45,2020
326,0,False,0,442,2020-07-29 00:26:38+00:00,0,active,True,4,442,True,True,11,,,2020-07-29 00:26:45,2020
327,0,False,0,443,2020-07-28 21:34:59+00:00,0,active,True,5,443,True,True,14,,,2020-07-29 00:26:45,2020
328,0,False,0,445,2020-07-28 23:36:15+00:00,0,active,True,18,445,True,True,1,,,2020-07-29 00:26:45,2020
329,0,False,0,446,2020-07-28 22:39:50+00:00,0,active,True,10,446,True,True,2,,,2020-07-29 00:26:45,2020
330,0,False,0,447,2020-07-28 22:11:44+00:00,0,active,True,2,447,True,True,17,,,2020-07-29 00:26:45,2020
331,0,False,0,448,2020-07-28 08:59:00+00:00,0,active,True,0,448,True,True,11,,,2020-07-29 00:26:45,2020
332,0,False,0,449,1970-01-02 00:00:00+00:00,0,out_of_service,True,0,449,True,False,0,,,2020-07-29 00:26:45,1970
333,0,False,0,450,2020-07-28 23:58:55+00:00,0,active,True,5,450,True,True,10,,,2020-07-29 00:26:45,2020
334,0,False,0,451,2020-07-28 23:59:31+00:00,0,active,True,2,451,True,True,13,,,2020-07-29 00:26:45,2020
335,0,False,0,452,2020-07-29 00:06:14+00:00,0,active,True,7,452,True,True,8,,,2020-07-29 00:26:45,2020
336,0,False,0,453,2020-07-29 00:12:36+00:00,0,active,True,0,453,True,True,15,,,2020-07-29 00:26:45,2020
337,0,False,0,454,2020-07-29 00:05:18+00:00,0,active,True,7,454,True,True,8,,,2020-07-29 00:26:45,2020
