,station_id,num_bikes_available,num_ebikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,107,8,0,0,11,0,True,True,True,2020-03-18 16:58:55+00:00,False,[{'id': '6523db73-134d-4f62-af6f-78a8515cc83b'}],2020-03-18 16:59:34,2020
1,190,25,0,0,12,0,True,True,True,2020-03-18 16:36:15+00:00,False,[{'id': 'd97069dd-201c-40db-a4f0-d88159ac4825'}],2020-03-18 16:59:34,2020
2,3,12,0,0,3,0,True,True,True,2020-03-18 16:26:39+00:00,True,,2020-03-18 16:59:34,2020
3,4,6,0,0,13,0,True,True,True,2020-03-18 16:32:10+00:00,False,,2020-03-18 16:59:34,2020
4,5,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-18 16:59:34,1970
5,6,13,0,0,2,0,True,True,True,2020-03-18 16:33:52+00:00,False,,2020-03-18 16:59:34,2020
6,7,8,0,0,7,0,True,True,True,2020-03-18 14:12:19+00:00,False,,2020-03-18 16:59:34,2020
7,8,8,0,0,10,1,True,True,True,2020-03-18 16:19:11+00:00,False,,2020-03-18 16:59:34,2020
8,9,6,0,0,9,0,True,True,True,2020-03-18 16:37:35+00:00,False,,2020-03-18 16:59:34,2020
9,10,0,0,0,11,0,True,True,True,2020-03-18 16:33:17+00:00,False,,2020-03-18 16:59:34,2020
10,11,6,0,0,9,0,True,True,True,2020-03-18 16:45:17+00:00,False,,2020-03-18 16:59:34,2020
11,12,10,0,0,8,0,True,True,True,2020-03-18 16:43:34+00:00,True,,2020-03-18 16:59:34,2020
12,13,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-18 16:59:34,1970
13,14,16,0,0,9,0,True,True,True,2020-03-18 16:38:14+00:00,False,,2020-03-18 16:59:34,2020
14,15,6,0,1,8,0,True,True,True,2020-03-18 16:46:38+00:00,False,,2020-03-18 16:59:34,2020
15,16,18,0,1,0,0,True,True,True,2020-03-18 16:53:21+00:00,True,,2020-03-18 16:59:34,2020
16,17,8,0,0,7,0,True,True,True,2020-03-18 16:35:46+00:00,False,,2020-03-18 16:59:34,2020
17,19,4,0,0,11,0,True,True,True,2020-03-18 16:54:13+00:00,False,,2020-03-18 16:59:34,2020
18,20,11,0,0,12,0,True,True,True,2020-03-18 16:11:44+00:00,True,,2020-03-18 16:59:34,2020
19,21,9,0,0,9,0,True,True,True,2020-03-18 15:46:59+00:00,True,,2020-03-18 16:59:34,2020
20,22,17,0,1,29,0,True,True,True,2020-03-18 16:30:04+00:00,True,,2020-03-18 16:59:34,2020
21,23,15,0,0,6,0,True,True,True,2020-03-18 16:32:33+00:00,True,,2020-03-18 16:59:34,2020
22,24,6,0,0,13,0,True,True,True,2020-03-18 16:50:59+00:00,False,,2020-03-18 16:59:34,2020
23,25,6,0,0,9,0,True,True,True,2020-03-18 16:19:32+00:00,False,,2020-03-18 16:59:34,2020
24,26,9,0,0,6,0,True,True,True,2020-03-18 16:57:58+00:00,False,,2020-03-18 16:59:34,2020
25,27,1,0,2,20,0,True,True,True,2020-03-18 15:30:40+00:00,False,,2020-03-18 16:59:34,2020
26,29,4,0,0,11,0,True,True,True,2020-03-18 13:02:39+00:00,False,,2020-03-18 16:59:34,2020
27,30,8,0,0,7,0,True,True,True,2020-03-18 16:54:56+00:00,False,,2020-03-18 16:59:34,2020
28,31,3,0,1,15,0,True,True,True,2020-03-18 16:58:11+00:00,False,,2020-03-18 16:59:34,2020
29,32,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-18 16:59:34,1970
30,33,8,0,0,19,0,True,True,True,2020-03-18 15:44:20+00:00,True,,2020-03-18 16:59:34,2020
31,35,0,0,0,3,0,False,False,False,2019-11-18 21:05:37+00:00,False,,2020-03-18 16:59:34,2019
32,36,11,0,0,22,0,True,True,True,2020-03-18 16:41:54+00:00,True,,2020-03-18 16:59:34,2020
33,37,10,0,0,5,0,True,True,True,2020-03-18 12:34:53+00:00,True,,2020-03-18 16:59:34,2020
34,39,5,0,0,18,0,True,True,True,2020-03-18 16:22:10+00:00,False,,2020-03-18 16:59:34,2020
35,40,0,0,0,19,0,True,True,True,2020-03-18 15:50:34+00:00,False,,2020-03-18 16:59:34,2020
36,41,18,0,0,9,0,True,True,True,2020-03-18 16:58:58+00:00,True,,2020-03-18 16:59:34,2020
37,42,19,0,0,4,0,True,True,True,2020-03-18 15:59:09+00:00,False,,2020-03-18 16:59:34,2020
38,43,4,0,0,11,0,True,True,True,2020-03-18 15:09:55+00:00,False,,2020-03-18 16:59:34,2020
39,44,17,0,1,5,0,True,True,True,2020-03-18 13:26:57+00:00,False,,2020-03-18 16:59:34,2020
40,46,3,0,0,16,0,True,True,True,2020-03-18 16:54:43+00:00,False,,2020-03-18 16:59:34,2020
41,47,4,0,0,15,0,True,True,True,2020-03-18 16:52:29+00:00,True,,2020-03-18 16:59:34,2020
42,48,0,0,0,3,0,False,False,False,2020-03-04 17:50:43+00:00,False,,2020-03-18 16:59:34,2020
43,49,6,0,0,12,0,True,True,True,2020-03-18 08:50:53+00:00,False,,2020-03-18 16:59:34,2020
44,50,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,True,,2020-03-18 16:59:34,1970
45,51,6,0,0,9,0,True,True,True,2020-03-18 15:50:15+00:00,False,,2020-03-18 16:59:34,2020
46,52,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,True,,2020-03-18 16:59:34,1970
47,53,0,0,0,3,0,False,False,False,2020-03-04 20:56:41+00:00,False,,2020-03-18 16:59:34,2020
48,54,1,0,1,13,0,True,True,True,2020-03-18 16:38:04+00:00,False,,2020-03-18 16:59:34,2020
49,55,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-18 16:59:34,1970
50,56,5,0,1,12,0,True,True,True,2020-03-18 15:28:57+00:00,False,,2020-03-18 16:59:34,2020
51,57,12,0,0,2,0,True,True,True,2020-03-18 16:33:45+00:00,True,,2020-03-18 16:59:34,2020
52,58,10,0,0,9,0,True,True,True,2020-03-18 16:28:48+00:00,True,,2020-03-18 16:59:34,2020
53,59,3,0,0,16,0,True,True,True,2020-03-18 16:44:12+00:00,True,,2020-03-18 16:59:34,2020
54,60,5,0,0,14,0,True,True,True,2020-03-18 16:54:55+00:00,False,,2020-03-18 16:59:34,2020
55,61,0,0,0,3,0,False,False,False,2020-03-04 20:12:26+00:00,False,,2020-03-18 16:59:34,2020
56,63,7,0,0,8,0,True,True,True,2020-03-18 16:53:04+00:00,False,,2020-03-18 16:59:34,2020
57,64,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-18 16:59:34,1970
58,65,12,0,1,10,0,True,True,True,2020-03-18 14:10:38+00:00,False,,2020-03-18 16:59:34,2020
59,66,7,0,0,8,0,True,True,True,2020-03-18 15:41:10+00:00,False,,2020-03-18 16:59:34,2020
60,67,14,0,0,13,0,True,True,True,2020-03-18 16:59:29+00:00,True,,2020-03-18 16:59:34,2020
61,68,18,0,1,0,0,True,True,True,2020-03-18 16:52:38+00:00,True,,2020-03-18 16:59:34,2020
62,69,15,0,0,4,0,True,True,True,2020-03-18 16:08:44+00:00,True,,2020-03-18 16:59:34,2020
63,70,6,0,0,17,0,True,True,True,2020-03-18 15:44:21+00:00,False,,2020-03-18 16:59:34,2020
64,71,16,0,2,5,0,True,True,True,2020-03-18 16:49:15+00:00,False,,2020-03-18 16:59:34,2020
65,72,14,0,0,9,0,True,True,True,2020-03-18 16:53:28+00:00,False,,2020-03-18 16:59:34,2020
66,73,12,0,0,3,0,True,True,True,2020-03-18 16:30:33+00:00,False,,2020-03-18 16:59:34,2020
67,74,15,0,1,3,0,True,True,True,2020-03-18 16:10:13+00:00,True,,2020-03-18 16:59:34,2020
68,75,8,0,2,5,0,True,True,True,2020-03-18 16:30:10+00:00,False,,2020-03-18 16:59:34,2020
69,76,1,0,1,15,0,True,True,True,2020-03-18 16:57:16+00:00,False,,2020-03-18 16:59:34,2020
70,77,10,0,0,5,0,True,True,True,2020-03-18 16:13:07+00:00,False,,2020-03-18 16:59:34,2020
71,78,4,0,0,15,0,True,True,True,2020-03-18 16:04:36+00:00,False,,2020-03-18 16:59:34,2020
72,79,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-18 16:59:34,1970
73,80,34,0,0,1,0,True,True,True,2020-03-18 16:43:17+00:00,False,,2020-03-18 16:59:34,2020
74,81,16,0,1,2,0,True,True,True,2020-03-18 16:46:52+00:00,False,,2020-03-18 16:59:34,2020
75,82,2,0,0,13,0,True,True,True,2020-03-18 16:56:48+00:00,False,,2020-03-18 16:59:34,2020
76,84,3,0,1,11,0,True,True,True,2020-03-18 16:57:53+00:00,False,,2020-03-18 16:59:34,2020
77,85,14,0,0,5,0,True,True,True,2020-03-18 16:27:04+00:00,False,,2020-03-18 16:59:34,2020
78,86,6,0,0,13,0,True,True,True,2020-03-18 16:05:06+00:00,False,,2020-03-18 16:59:34,2020
