,is_returning,is_installed,is_renting,eightd_has_available_keys,station_id,num_docks_disabled,num_ebikes_available,last_reported,station_status,num_docks_available,num_bikes_disabled,num_bikes_available,legacy_id,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
28,True,True,True,False,33,0,0,2020-08-11 11:50:56+00:00,active,21,0,6,33,,,2020-08-11 12:04:55,2020
29,True,True,True,False,35,0,0,2020-08-11 12:03:35+00:00,active,19,0,4,35,,,2020-08-11 12:04:55,2020
30,True,True,True,True,36,0,0,2020-08-11 11:25:43+00:00,active,26,0,7,36,,,2020-08-11 12:04:55,2020
31,True,True,True,True,37,0,0,2020-08-11 09:41:05+00:00,active,6,0,9,37,,,2020-08-11 12:04:55,2020
32,True,True,True,False,39,0,0,2020-08-11 11:58:53+00:00,active,21,0,2,39,,,2020-08-11 12:04:55,2020
33,True,True,True,False,40,0,0,2020-08-11 12:03:55+00:00,active,11,0,8,40,,,2020-08-11 12:04:55,2020
34,True,True,True,True,41,0,0,2020-08-11 11:59:56+00:00,active,11,2,14,41,,,2020-08-11 12:04:55,2020
35,True,True,True,False,42,0,0,2020-08-11 12:04:37+00:00,active,13,1,9,42,,,2020-08-11 12:04:55,2020
36,True,True,True,True,43,0,0,2020-08-11 11:57:23+00:00,active,10,0,5,43,,,2020-08-11 12:04:55,2020
37,True,True,True,False,44,0,0,2020-08-11 12:03:48+00:00,active,14,1,8,44,,,2020-08-11 12:04:55,2020
38,True,True,True,False,46,0,0,2020-08-11 12:01:08+00:00,active,11,0,8,46,,,2020-08-11 12:04:55,2020
39,True,True,True,True,47,0,0,2020-08-11 11:42:02+00:00,active,5,1,13,47,,,2020-08-11 12:04:55,2020
40,True,True,True,False,48,0,0,2020-08-11 12:03:24+00:00,active,12,0,7,48,,,2020-08-11 12:04:55,2020
41,True,True,True,False,49,0,0,2020-08-11 11:43:38+00:00,active,7,0,11,49,,,2020-08-11 12:04:55,2020
42,True,True,True,True,50,0,0,2020-08-11 11:56:31+00:00,active,6,0,9,50,,,2020-08-11 12:04:55,2020
43,True,True,True,False,51,0,0,2020-08-11 11:55:28+00:00,active,9,1,5,51,,,2020-08-11 12:04:55,2020
44,True,True,True,True,52,0,0,2020-08-11 12:01:42+00:00,active,14,1,8,52,,,2020-08-11 12:04:55,2020
45,True,True,True,False,53,0,0,2020-08-11 12:01:58+00:00,active,15,1,3,53,,,2020-08-11 12:04:55,2020
46,True,True,True,False,54,0,0,2020-08-11 11:33:37+00:00,active,13,0,2,54,,,2020-08-11 12:04:55,2020
47,False,True,False,False,55,0,0,2020-08-11 12:00:02+00:00,active,5,2,8,55,,,2020-08-11 12:04:55,2020
48,True,True,True,True,56,0,0,2020-08-11 11:25:33+00:00,active,13,1,4,56,,,2020-08-11 12:04:55,2020
49,True,True,True,True,57,0,0,2020-08-11 11:49:31+00:00,active,6,0,8,57,,,2020-08-11 12:04:55,2020
50,True,True,True,True,58,0,0,2020-08-11 11:58:22+00:00,active,11,2,6,58,,,2020-08-11 12:04:55,2020
51,True,True,True,True,59,0,0,2020-08-11 11:29:58+00:00,active,13,0,6,59,,,2020-08-11 12:04:55,2020
52,True,True,True,False,60,0,0,2020-08-11 11:59:39+00:00,active,13,0,6,60,[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],"{'region': 'BOS', 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'off_dock_count': 19, 'active': True, 'valet_revision': 73, 'dock_blocked_count': 0, 'off_dock_capacity': 40}",2020-08-11 12:04:55,2020
53,True,True,True,False,61,0,0,2020-08-11 11:51:43+00:00,active,13,1,5,61,,,2020-08-11 12:04:55,2020
54,True,True,True,False,63,0,0,2020-08-11 08:17:02+00:00,active,8,3,4,63,,,2020-08-11 12:04:55,2020
55,True,True,True,False,64,0,0,2020-08-11 11:40:23+00:00,active,12,0,7,64,,,2020-08-11 12:04:55,2020
56,True,True,True,False,65,0,0,2020-08-11 09:47:25+00:00,active,19,0,4,65,,,2020-08-11 12:04:55,2020
57,True,True,True,False,66,0,0,2020-08-11 11:58:53+00:00,active,4,0,11,66,,,2020-08-11 12:04:55,2020
58,True,True,True,True,67,0,0,2020-08-11 11:57:33+00:00,active,25,0,2,67,,,2020-08-11 12:04:55,2020
59,True,True,True,True,68,0,0,2020-08-11 11:55:01+00:00,active,6,0,13,68,,,2020-08-11 12:04:55,2020
60,True,True,True,True,69,0,0,2020-08-11 12:02:22+00:00,active,9,1,9,69,,,2020-08-11 12:04:55,2020
61,True,True,True,False,70,0,0,2020-08-11 11:29:53+00:00,active,3,0,20,70,,,2020-08-11 12:04:55,2020
62,True,True,True,False,71,0,0,2020-08-11 11:27:22+00:00,active,3,0,20,71,,,2020-08-11 12:04:55,2020
63,True,True,True,False,72,0,0,2020-08-11 11:59:06+00:00,active,20,0,3,72,,,2020-08-11 12:04:55,2020
64,True,True,True,False,73,0,0,2020-08-11 11:59:07+00:00,active,12,0,3,73,,,2020-08-11 12:04:55,2020
65,True,True,True,True,74,0,0,2020-08-11 11:53:36+00:00,active,17,0,2,74,,,2020-08-11 12:04:55,2020
66,True,True,True,False,75,0,0,2020-08-11 11:43:56+00:00,active,11,0,4,75,,,2020-08-11 12:04:55,2020
67,True,True,True,False,76,0,0,2020-08-11 12:00:27+00:00,active,9,0,8,76,,,2020-08-11 12:04:55,2020
68,True,True,True,False,77,0,0,2020-08-11 11:42:12+00:00,active,11,1,3,77,,,2020-08-11 12:04:55,2020
69,True,True,True,False,78,0,0,2020-08-11 08:52:42+00:00,active,17,0,2,78,,,2020-08-11 12:04:55,2020
70,True,True,True,False,79,0,0,2020-08-11 11:47:26+00:00,active,5,2,12,79,,,2020-08-11 12:04:55,2020
71,True,True,True,False,80,0,0,2020-08-11 11:59:21+00:00,active,27,0,8,80,,,2020-08-11 12:04:55,2020
72,True,True,True,False,81,0,0,2020-08-11 11:52:04+00:00,active,17,0,2,81,,,2020-08-11 12:04:55,2020
73,True,True,True,False,82,0,0,2020-08-11 11:35:06+00:00,active,15,0,0,82,,,2020-08-11 12:04:55,2020
74,True,True,True,False,84,0,0,2020-08-11 11:37:50+00:00,active,10,0,5,84,,,2020-08-11 12:04:55,2020
75,True,True,True,False,85,0,0,2020-08-11 12:01:04+00:00,active,11,0,8,85,,,2020-08-11 12:04:55,2020
76,True,True,True,False,86,0,0,2020-08-11 11:45:44+00:00,active,15,0,4,86,,,2020-08-11 12:04:55,2020
77,True,True,True,False,87,0,0,2020-08-11 11:25:27+00:00,active,7,0,8,87,,,2020-08-11 12:04:55,2020
78,True,True,True,False,89,0,0,2020-08-11 11:38:50+00:00,active,14,1,4,89,,,2020-08-11 12:04:55,2020
79,True,True,True,False,90,0,0,2020-08-11 11:51:23+00:00,active,5,0,14,90,,,2020-08-11 12:04:55,2020
80,True,True,True,False,91,0,0,2020-08-11 11:58:08+00:00,active,17,0,2,91,,,2020-08-11 12:04:55,2020
81,True,True,True,False,92,0,0,2020-08-11 08:02:20+00:00,active,10,0,9,92,,,2020-08-11 12:04:55,2020
82,True,True,True,False,93,0,0,2020-08-11 08:54:19+00:00,active,1,1,13,93,,,2020-08-11 12:04:55,2020
83,True,True,True,False,94,0,0,2020-08-11 10:39:12+00:00,active,10,0,1,94,,,2020-08-11 12:04:55,2020
84,True,True,True,False,95,0,0,2020-08-11 11:15:00+00:00,active,9,1,5,95,,,2020-08-11 12:04:55,2020
85,True,True,True,False,96,0,0,2020-08-11 11:50:04+00:00,active,5,0,14,96,,,2020-08-11 12:04:55,2020
86,True,True,True,False,97,0,0,2020-08-11 11:30:29+00:00,active,5,0,14,97,,,2020-08-11 12:04:55,2020
87,True,True,True,False,98,0,0,2020-08-11 11:54:22+00:00,active,18,0,5,98,,,2020-08-11 12:04:55,2020
88,True,True,True,False,99,0,0,2020-08-11 11:54:15+00:00,active,12,0,3,99,,,2020-08-11 12:04:55,2020
89,True,True,True,True,100,0,0,2020-08-11 11:47:12+00:00,active,9,0,16,100,,,2020-08-11 12:04:55,2020
90,True,True,True,False,101,0,0,2020-08-11 11:35:14+00:00,active,1,0,14,101,,,2020-08-11 12:04:55,2020
91,True,True,True,False,102,0,0,2020-08-11 10:36:46+00:00,active,13,0,2,102,,,2020-08-11 12:04:55,2020
92,True,True,True,False,103,0,0,2020-08-11 11:44:14+00:00,active,8,0,7,103,,,2020-08-11 12:04:55,2020
93,True,True,True,False,104,0,0,2020-08-11 11:55:14+00:00,active,12,0,7,104,,,2020-08-11 12:04:55,2020
94,True,True,True,False,105,0,0,2020-08-11 12:01:50+00:00,active,13,1,5,105,,,2020-08-11 12:04:55,2020
95,True,True,True,False,106,0,0,2020-08-11 09:59:10+00:00,active,10,1,4,106,,,2020-08-11 12:04:55,2020
96,True,True,True,False,107,0,0,2020-08-11 12:04:45+00:00,active,5,0,14,107,,,2020-08-11 12:04:55,2020
97,True,True,True,False,108,0,0,2020-08-11 09:37:28+00:00,active,15,0,2,108,,,2020-08-11 12:04:55,2020
98,True,True,True,False,109,0,0,2020-08-11 08:58:07+00:00,active,26,1,8,109,,,2020-08-11 12:04:55,2020
99,True,True,True,False,110,0,0,2020-08-11 11:39:00+00:00,active,12,0,3,110,,,2020-08-11 12:04:55,2020
100,True,True,True,False,111,0,0,2020-08-11 12:00:29+00:00,active,7,0,8,111,,,2020-08-11 12:04:55,2020
101,True,True,True,False,112,0,0,2020-08-11 10:56:52+00:00,active,4,0,11,112,,,2020-08-11 12:04:55,2020
102,True,True,True,False,113,0,0,2020-08-11 11:53:03+00:00,active,5,2,8,113,,,2020-08-11 12:04:55,2020
103,True,True,True,False,114,0,0,2020-08-11 08:57:14+00:00,active,12,0,3,114,,,2020-08-11 12:04:55,2020
104,True,True,True,False,115,0,0,2020-08-11 12:03:30+00:00,active,4,0,15,115,,,2020-08-11 12:04:55,2020
105,True,True,True,False,116,0,0,2020-08-11 12:00:19+00:00,active,12,0,11,116,,,2020-08-11 12:04:55,2020
106,True,True,True,False,117,0,0,2020-08-11 11:28:50+00:00,active,7,0,12,117,,,2020-08-11 12:04:55,2020
107,True,True,True,False,118,0,0,2020-08-11 11:55:06+00:00,active,4,1,14,118,,,2020-08-11 12:04:55,2020
108,True,True,True,False,119,0,0,2020-08-11 11:48:57+00:00,active,13,0,2,119,,,2020-08-11 12:04:55,2020
109,True,True,True,False,120,0,0,2020-08-11 11:26:58+00:00,active,6,1,8,120,,,2020-08-11 12:04:55,2020
110,True,True,True,False,121,0,0,2020-08-11 11:52:24+00:00,active,16,0,1,121,,,2020-08-11 12:04:55,2020
111,True,True,True,False,122,0,0,2020-08-11 11:33:22+00:00,active,12,0,3,122,,,2020-08-11 12:04:55,2020
112,True,True,True,False,124,0,0,2020-08-11 08:13:07+00:00,active,4,0,11,124,,,2020-08-11 12:04:55,2020
113,True,True,True,False,125,0,0,2020-08-11 11:42:23+00:00,active,15,0,0,125,,,2020-08-11 12:04:55,2020
114,True,True,True,False,126,0,0,2020-08-11 08:58:07+00:00,active,9,0,6,126,,,2020-08-11 12:04:55,2020
115,True,True,True,False,128,0,0,2020-08-11 11:47:41+00:00,active,9,0,10,128,,,2020-08-11 12:04:55,2020
116,True,True,True,False,129,0,0,2020-08-11 10:33:17+00:00,active,6,0,13,129,,,2020-08-11 12:04:55,2020
117,True,True,True,False,130,0,0,2020-08-11 11:53:30+00:00,active,2,0,13,130,,,2020-08-11 12:04:55,2020
118,True,True,True,False,131,0,0,2020-08-11 11:47:23+00:00,active,3,0,15,131,,,2020-08-11 12:04:55,2020
119,True,True,True,False,133,0,0,2020-08-11 12:02:00+00:00,active,7,1,15,133,,,2020-08-11 12:04:55,2020
120,True,True,True,False,135,0,0,2020-08-11 10:58:30+00:00,active,10,1,6,135,,,2020-08-11 12:04:55,2020
121,True,True,True,False,136,0,0,2020-08-11 11:12:57+00:00,active,10,1,8,136,,,2020-08-11 12:04:55,2020
122,True,True,True,False,137,0,0,2020-08-11 11:09:06+00:00,active,6,0,9,137,,,2020-08-11 12:04:55,2020
123,True,True,True,False,138,0,0,2020-08-11 11:53:52+00:00,active,1,3,11,138,,,2020-08-11 12:04:55,2020
124,True,True,True,False,139,0,0,2020-08-11 11:58:23+00:00,active,14,1,4,139,,,2020-08-11 12:04:55,2020
125,True,True,True,False,140,0,0,2020-08-11 10:43:05+00:00,active,5,0,12,140,,,2020-08-11 12:04:55,2020
126,True,True,True,False,141,0,0,2020-08-11 11:31:53+00:00,active,8,0,7,141,,,2020-08-11 12:04:55,2020
127,True,True,True,False,142,0,0,2020-08-11 11:59:11+00:00,active,3,0,20,142,,,2020-08-11 12:04:55,2020
128,True,True,True,False,143,0,0,2020-08-11 08:16:35+00:00,active,5,0,18,143,,,2020-08-11 12:04:55,2020
129,True,True,True,False,144,0,0,2020-08-11 10:25:38+00:00,active,4,0,15,144,,,2020-08-11 12:04:55,2020
130,True,True,True,False,145,0,0,2020-08-11 11:49:37+00:00,active,4,0,15,145,,,2020-08-11 12:04:55,2020
131,True,True,True,False,146,0,0,2020-08-11 10:01:54+00:00,active,14,2,3,146,,,2020-08-11 12:04:55,2020
132,True,True,True,True,149,0,0,2020-08-11 11:58:16+00:00,active,2,0,16,149,,,2020-08-11 12:04:55,2020
133,True,True,True,False,150,0,0,2020-08-11 11:43:31+00:00,active,6,0,13,150,,,2020-08-11 12:04:55,2020
134,True,True,True,False,151,0,0,2020-08-11 11:49:22+00:00,active,15,0,4,151,,,2020-08-11 12:04:55,2020
135,True,True,True,True,152,0,0,2020-08-11 11:25:55+00:00,active,2,0,13,152,,,2020-08-11 12:04:55,2020
136,True,True,True,False,156,0,0,2020-08-11 11:51:41+00:00,active,10,0,5,156,,,2020-08-11 12:04:55,2020
137,True,True,True,False,157,0,0,2020-08-11 11:21:28+00:00,active,0,2,13,157,,,2020-08-11 12:04:55,2020
138,True,True,True,False,159,0,0,2020-08-11 11:27:25+00:00,active,6,1,8,159,,,2020-08-11 12:04:55,2020
139,True,True,True,True,160,0,0,2020-08-11 08:58:15+00:00,active,6,0,8,160,,,2020-08-11 12:04:55,2020
140,True,True,True,True,161,0,0,2020-08-11 11:30:50+00:00,active,15,2,6,161,,,2020-08-11 12:04:55,2020
141,True,True,True,False,162,0,0,2020-08-11 08:11:27+00:00,active,9,0,6,162,,,2020-08-11 12:04:55,2020
142,True,True,True,True,163,0,0,2020-08-11 11:58:20+00:00,active,9,0,10,163,,,2020-08-11 12:04:55,2020
143,True,True,True,False,167,0,0,2020-08-11 11:48:11+00:00,active,11,0,4,167,,,2020-08-11 12:04:55,2020
144,True,True,True,False,169,0,0,2020-08-11 12:00:31+00:00,active,5,0,14,169,,,2020-08-11 12:04:55,2020
145,True,True,True,True,170,0,0,2020-08-11 08:57:53+00:00,active,11,0,3,170,,,2020-08-11 12:04:55,2020
146,True,True,True,True,171,0,0,2020-08-11 11:40:09+00:00,active,20,0,3,171,,,2020-08-11 12:04:55,2020
147,True,True,True,True,173,0,0,2020-08-11 11:42:03+00:00,active,4,0,10,173,,,2020-08-11 12:04:55,2020
148,True,True,True,False,174,0,0,2020-08-11 11:12:50+00:00,active,10,0,5,174,,,2020-08-11 12:04:55,2020
149,True,True,True,True,175,0,0,2020-08-11 11:55:32+00:00,active,17,0,0,175,,,2020-08-11 12:04:55,2020
150,True,True,True,False,176,0,0,2020-08-11 11:48:13+00:00,active,2,0,13,176,,,2020-08-11 12:04:55,2020
151,True,True,True,False,177,0,0,2020-08-11 11:59:24+00:00,active,16,0,3,177,,,2020-08-11 12:04:55,2020
152,True,True,True,False,178,0,0,2020-08-11 11:37:53+00:00,active,11,0,8,178,,,2020-08-11 12:04:55,2020
153,True,True,True,False,179,0,0,2020-08-11 11:42:40+00:00,active,13,0,12,179,,,2020-08-11 12:04:55,2020
154,True,True,True,False,180,0,0,2020-08-11 11:57:30+00:00,active,1,0,18,180,,,2020-08-11 12:04:55,2020
155,True,True,True,False,181,0,0,2020-08-11 11:56:21+00:00,active,8,0,11,181,,,2020-08-11 12:04:55,2020
156,True,True,True,True,182,0,0,2020-08-11 11:45:11+00:00,active,11,0,8,182,,,2020-08-11 12:04:55,2020
157,True,True,True,False,183,0,0,2020-08-11 11:36:43+00:00,active,16,0,3,183,,,2020-08-11 12:04:55,2020
158,True,True,True,False,184,0,0,2020-08-11 12:02:38+00:00,active,10,0,9,184,,,2020-08-11 12:04:55,2020
159,True,True,True,False,185,0,0,2020-08-11 10:47:18+00:00,active,5,0,10,185,,,2020-08-11 12:04:55,2020
160,True,True,True,True,186,0,0,2020-08-11 11:47:42+00:00,active,2,2,11,186,,,2020-08-11 12:04:55,2020
161,True,True,True,False,187,0,0,2020-08-11 08:37:28+00:00,active,2,0,13,187,,,2020-08-11 12:04:55,2020
162,True,True,True,False,188,0,0,2020-08-11 08:36:48+00:00,active,5,0,10,188,,,2020-08-11 12:04:55,2020
163,True,True,True,True,189,0,0,2020-08-11 12:01:17+00:00,active,13,1,9,189,,,2020-08-11 12:04:55,2020
164,True,True,True,True,190,0,0,2020-08-11 11:58:42+00:00,active,9,0,28,190,,,2020-08-11 12:04:55,2020
165,True,True,True,False,191,0,0,2020-08-11 11:20:26+00:00,active,13,0,2,191,,,2020-08-11 12:04:55,2020
166,True,True,True,False,192,0,0,2020-08-11 11:13:04+00:00,active,8,0,11,192,,,2020-08-11 12:04:55,2020
167,True,True,True,True,193,0,0,2020-08-11 11:45:46+00:00,active,6,0,9,193,,,2020-08-11 12:04:55,2020
168,True,True,True,False,194,0,0,2020-08-11 08:17:49+00:00,active,15,0,4,194,,,2020-08-11 12:04:55,2020
169,True,True,True,False,195,0,0,2020-08-11 11:57:47+00:00,active,9,1,13,195,,,2020-08-11 12:04:55,2020
170,True,True,True,True,196,0,0,2020-08-11 08:26:59+00:00,active,9,0,1,196,,,2020-08-11 12:04:55,2020
171,True,True,True,False,197,0,0,2020-08-11 09:43:55+00:00,active,15,0,0,197,,,2020-08-11 12:04:55,2020
172,True,True,True,False,199,0,0,2020-08-11 10:02:08+00:00,active,15,0,0,199,,,2020-08-11 12:04:55,2020
173,True,True,True,False,200,0,0,2020-08-11 12:00:40+00:00,active,6,2,11,200,,,2020-08-11 12:04:55,2020
174,True,True,True,False,201,0,0,2020-08-11 08:38:13+00:00,active,13,0,2,201,,,2020-08-11 12:04:55,2020
175,True,True,True,False,202,0,0,2020-08-11 08:11:59+00:00,active,11,0,4,202,,,2020-08-11 12:04:55,2020
176,True,True,True,False,203,0,0,2020-08-11 11:42:18+00:00,active,12,0,3,203,,,2020-08-11 12:04:55,2020
177,True,True,True,False,204,0,0,2020-08-11 08:51:33+00:00,active,12,0,3,204,,,2020-08-11 12:04:55,2020
178,True,True,True,False,205,0,0,2020-08-11 08:13:04+00:00,active,10,0,5,205,,,2020-08-11 12:04:55,2020
179,True,True,True,True,206,0,0,2020-08-11 11:54:22+00:00,active,22,0,1,206,,,2020-08-11 12:04:55,2020
180,True,True,True,True,208,0,0,2020-08-11 01:06:25+00:00,active,11,0,4,208,,,2020-08-11 12:04:55,2020
181,True,True,True,False,209,0,0,2020-08-11 08:53:13+00:00,active,7,0,8,209,,,2020-08-11 12:04:55,2020
182,True,True,True,False,210,0,0,2020-08-11 10:05:17+00:00,active,11,0,4,210,,,2020-08-11 12:04:55,2020
183,True,True,True,False,211,0,0,2020-08-11 10:40:45+00:00,active,13,0,6,211,,,2020-08-11 12:04:55,2020
184,True,True,True,False,212,0,0,2020-08-11 10:37:05+00:00,active,7,0,26,212,,,2020-08-11 12:04:55,2020
185,True,True,True,True,213,0,0,2020-08-11 08:56:43+00:00,active,8,0,8,213,,,2020-08-11 12:04:55,2020
186,True,True,True,False,214,0,0,2020-08-11 11:23:40+00:00,active,11,0,4,214,,,2020-08-11 12:04:55,2020
187,True,True,True,False,215,0,0,2020-08-11 08:53:10+00:00,active,8,0,7,215,,,2020-08-11 12:04:55,2020
188,True,True,True,False,216,0,0,2020-08-11 08:53:00+00:00,active,2,1,16,216,,,2020-08-11 12:04:55,2020
189,True,True,True,False,217,0,0,2020-08-11 08:27:43+00:00,active,2,0,17,217,,,2020-08-11 12:04:55,2020
190,True,True,True,False,218,0,0,2020-08-11 11:56:13+00:00,active,13,1,1,218,,,2020-08-11 12:04:55,2020
191,True,True,True,False,219,0,0,2020-08-11 08:51:53+00:00,active,9,0,6,219,,,2020-08-11 12:04:55,2020
192,True,True,True,False,221,0,0,2020-08-11 12:04:38+00:00,active,9,0,10,221,,,2020-08-11 12:04:55,2020
193,True,True,True,True,222,0,0,2020-08-11 11:48:42+00:00,active,12,0,2,222,,,2020-08-11 12:04:55,2020
194,True,True,True,False,224,0,0,2020-08-11 08:32:37+00:00,active,7,0,10,224,,,2020-08-11 12:04:55,2020
195,True,True,True,False,225,0,0,2020-08-11 11:03:06+00:00,active,5,1,13,225,,,2020-08-11 12:04:55,2020
196,True,True,True,False,226,0,0,2020-08-11 12:00:45+00:00,active,14,0,1,226,,,2020-08-11 12:04:55,2020
197,True,True,True,False,227,0,0,2020-08-11 10:47:02+00:00,active,10,0,9,227,,,2020-08-11 12:04:55,2020
198,True,True,True,False,228,0,0,2020-08-11 11:49:29+00:00,active,5,0,14,228,,,2020-08-11 12:04:55,2020
199,True,True,True,False,232,0,0,2020-08-11 01:22:39+00:00,active,3,0,8,232,,,2020-08-11 12:04:55,2020
200,True,True,True,False,233,0,0,2020-08-11 12:01:19+00:00,active,9,3,3,233,,,2020-08-11 12:04:55,2020
201,True,True,True,False,234,0,0,2020-08-11 11:41:49+00:00,active,15,0,0,234,,,2020-08-11 12:04:55,2020
202,True,True,True,False,235,0,0,2020-08-11 11:50:43+00:00,active,11,0,4,235,,,2020-08-11 12:04:55,2020
203,True,True,True,False,236,0,0,2020-08-11 11:23:02+00:00,active,4,0,11,236,,,2020-08-11 12:04:55,2020
204,True,True,True,False,239,0,0,2020-08-11 11:55:18+00:00,active,7,0,8,239,,,2020-08-11 12:04:55,2020
205,True,True,True,False,255,0,0,2020-08-11 08:41:24+00:00,active,4,0,11,255,,,2020-08-11 12:04:55,2020
206,True,True,True,False,258,0,0,2020-08-11 08:41:51+00:00,active,5,1,9,258,,,2020-08-11 12:04:55,2020
207,True,True,True,False,259,0,0,2020-08-11 08:42:57+00:00,active,0,0,15,259,,,2020-08-11 12:04:55,2020
208,True,True,True,False,260,0,0,2020-08-11 10:31:07+00:00,active,4,0,11,260,,,2020-08-11 12:04:55,2020
209,True,True,True,False,271,0,0,2020-08-11 10:44:07+00:00,active,8,0,7,271,,,2020-08-11 12:04:55,2020
210,True,True,True,False,272,0,0,2020-08-11 08:56:25+00:00,active,12,1,6,272,,,2020-08-11 12:04:55,2020
211,True,True,True,False,273,0,0,2020-08-11 11:57:29+00:00,active,22,0,18,273,,,2020-08-11 12:04:55,2020
212,True,True,True,False,279,0,0,2020-08-11 11:55:28+00:00,active,4,0,15,279,,,2020-08-11 12:04:55,2020
213,True,True,True,False,280,0,0,2020-08-11 11:35:18+00:00,active,14,0,5,280,,,2020-08-11 12:04:55,2020
214,True,True,True,False,282,0,0,2020-08-11 11:58:18+00:00,active,2,2,11,282,,,2020-08-11 12:04:55,2020
215,True,True,True,False,296,0,0,2020-08-11 11:48:17+00:00,active,13,1,9,296,,,2020-08-11 12:04:55,2020
216,True,True,True,False,318,0,0,2020-08-11 11:53:57+00:00,active,8,0,11,318,,,2020-08-11 12:04:55,2020
217,True,True,True,False,319,0,0,2020-08-11 12:03:33+00:00,active,22,0,3,319,,,2020-08-11 12:04:55,2020
218,True,True,True,False,327,0,0,2020-08-11 11:56:27+00:00,active,1,0,14,327,,,2020-08-11 12:04:55,2020
219,True,True,True,False,328,0,0,2020-08-11 11:51:15+00:00,active,11,0,4,328,,,2020-08-11 12:04:55,2020
