,is_renting,num_bikes_disabled,num_docks_disabled,station_id,is_installed,num_bikes_available,legacy_id,last_reported,num_docks_available,is_returning,station_status,num_ebikes_available,eightd_has_available_keys,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,True,0,0,3,True,14,3,2020-08-08 18:29:01+00:00,1,True,active,0,False,,,2020-08-08 18:52:35,2020
1,True,0,0,4,True,3,4,2020-08-08 18:47:24+00:00,16,True,active,0,False,,,2020-08-08 18:52:35,2020
2,True,0,0,5,True,0,5,2020-08-08 18:52:17+00:00,15,True,active,0,False,,,2020-08-08 18:52:35,2020
3,True,1,0,6,True,0,6,2020-08-08 18:49:49+00:00,14,True,active,0,False,,,2020-08-08 18:52:35,2020
4,True,0,0,7,True,3,7,2020-08-08 18:52:30+00:00,12,True,active,0,False,,,2020-08-08 18:52:35,2020
5,True,0,0,8,True,3,8,2020-08-08 18:40:38+00:00,16,True,active,0,False,,,2020-08-08 18:52:35,2020
6,True,1,0,9,True,4,9,2020-08-08 18:49:04+00:00,10,True,active,0,False,,,2020-08-08 18:52:35,2020
7,True,1,0,10,True,0,10,2020-08-08 18:09:29+00:00,10,True,active,0,False,,,2020-08-08 18:52:35,2020
8,True,1,0,11,True,5,11,2020-08-08 18:35:54+00:00,9,True,active,0,False,,,2020-08-08 18:52:35,2020
9,True,0,0,12,True,3,12,2020-08-08 18:48:23+00:00,15,True,active,0,True,,,2020-08-08 18:52:35,2020
10,True,0,0,13,True,8,13,2020-08-08 18:45:35+00:00,11,True,active,0,False,,,2020-08-08 18:52:35,2020
11,True,0,0,14,True,20,14,2020-08-08 18:25:59+00:00,5,True,active,0,False,,,2020-08-08 18:52:35,2020
12,True,0,0,15,True,10,15,2020-08-08 18:40:20+00:00,5,True,active,0,False,,,2020-08-08 18:52:35,2020
13,True,0,0,16,True,14,16,2020-08-08 18:50:19+00:00,5,True,active,0,True,,,2020-08-08 18:52:35,2020
14,True,1,0,17,True,2,17,2020-08-08 18:32:51+00:00,12,True,active,0,False,,,2020-08-08 18:52:35,2020
