,station_id,is_renting,is_returning,eightd_has_available_keys,num_ebikes_available,num_bikes_disabled,num_docks_available,last_reported,legacy_id,num_docks_disabled,station_status,is_installed,num_bikes_available,timestamp_of_data_read_request,year_station_last_reported
52,60,True,True,False,0,0,10,2020-08-22 01:19:58+00:00,60,0,active,True,9,2020-08-22 01:23:20,2020
53,61,True,True,False,0,0,7,2020-08-22 01:10:17+00:00,61,0,active,True,12,2020-08-22 01:23:20,2020
54,63,True,True,False,0,0,4,2020-08-22 01:20:12+00:00,63,0,active,True,11,2020-08-22 01:23:20,2020
55,64,True,True,False,0,1,2,2020-08-22 01:18:19+00:00,64,0,active,True,16,2020-08-22 01:23:20,2020
56,65,True,True,False,0,0,12,2020-08-22 00:37:20+00:00,65,0,active,True,11,2020-08-22 01:23:20,2020
57,66,True,True,False,0,0,6,2020-08-22 01:00:05+00:00,66,0,active,True,9,2020-08-22 01:23:20,2020
58,67,True,True,True,0,2,21,2020-08-22 01:19:21+00:00,67,0,active,True,4,2020-08-22 01:23:20,2020
59,68,True,True,True,0,2,1,2020-08-22 01:21:09+00:00,68,0,active,True,16,2020-08-22 01:23:20,2020
60,69,True,True,True,0,0,10,2020-08-22 01:16:11+00:00,69,0,active,True,9,2020-08-22 01:23:20,2020
61,70,True,True,False,0,0,1,2020-08-22 00:41:39+00:00,70,0,active,True,22,2020-08-22 01:23:20,2020
62,71,True,True,False,0,0,9,2020-08-22 01:00:01+00:00,71,0,active,True,14,2020-08-22 01:23:20,2020
63,72,True,True,False,0,0,15,2020-08-22 00:31:07+00:00,72,0,active,True,8,2020-08-22 01:23:20,2020
64,73,True,True,False,0,0,3,2020-08-22 01:15:47+00:00,73,0,active,True,12,2020-08-22 01:23:20,2020
65,74,True,True,True,0,3,8,2020-08-22 01:16:12+00:00,74,0,active,True,8,2020-08-22 01:23:20,2020
66,75,True,True,False,0,0,2,2020-08-22 00:42:52+00:00,75,0,active,True,13,2020-08-22 01:23:20,2020
67,76,True,True,False,0,0,0,2020-08-22 00:54:14+00:00,76,0,active,True,17,2020-08-22 01:23:20,2020
68,77,True,True,False,0,0,11,2020-08-22 00:46:15+00:00,77,0,active,True,4,2020-08-22 01:23:20,2020
69,78,True,True,False,0,0,7,2020-08-22 01:23:05+00:00,78,0,active,True,12,2020-08-22 01:23:20,2020
70,79,True,True,False,0,0,9,2020-08-22 01:01:19+00:00,79,0,active,True,10,2020-08-22 01:23:20,2020
71,80,True,True,False,0,0,34,2020-08-22 01:12:47+00:00,80,0,active,True,1,2020-08-22 01:23:20,2020
72,81,True,True,False,0,1,15,2020-08-22 01:16:20+00:00,81,0,active,True,3,2020-08-22 01:23:20,2020
73,82,True,True,False,0,0,12,2020-08-22 00:52:01+00:00,82,0,active,True,3,2020-08-22 01:23:20,2020
74,84,True,True,False,0,0,7,2020-08-22 01:20:21+00:00,84,0,active,True,8,2020-08-22 01:23:20,2020
75,85,True,True,False,0,0,16,2020-08-22 01:11:51+00:00,85,0,active,True,3,2020-08-22 01:23:20,2020
76,86,True,True,False,0,0,3,2020-08-22 00:41:14+00:00,86,0,active,True,16,2020-08-22 01:23:20,2020
77,87,True,True,False,0,1,8,2020-08-22 01:18:36+00:00,87,0,active,True,6,2020-08-22 01:23:20,2020
78,89,True,True,False,0,0,10,2020-08-22 01:02:39+00:00,89,0,active,True,9,2020-08-22 01:23:20,2020
79,90,True,True,False,0,0,16,2020-08-22 01:19:37+00:00,90,0,active,True,3,2020-08-22 01:23:20,2020
80,91,True,True,False,0,1,11,2020-08-22 01:03:09+00:00,91,0,active,True,7,2020-08-22 01:23:20,2020
81,92,True,True,False,0,1,11,2020-08-21 21:04:11+00:00,92,0,active,True,7,2020-08-22 01:23:20,2020
82,93,True,True,False,0,0,10,2020-08-21 23:45:46+00:00,93,0,active,True,5,2020-08-22 01:23:20,2020
83,94,True,True,False,0,0,4,2020-08-22 00:33:50+00:00,94,0,active,True,7,2020-08-22 01:23:20,2020
84,95,True,True,False,0,0,8,2020-08-22 00:47:10+00:00,95,0,active,True,7,2020-08-22 01:23:20,2020
85,96,True,True,False,0,1,11,2020-08-22 00:58:09+00:00,96,0,active,True,7,2020-08-22 01:23:20,2020
86,97,True,True,False,0,1,16,2020-08-22 01:19:53+00:00,97,0,active,True,2,2020-08-22 01:23:20,2020
87,98,True,True,False,0,1,14,2020-08-22 01:17:20+00:00,98,0,active,True,8,2020-08-22 01:23:20,2020
88,99,True,True,False,0,0,1,2020-08-22 00:44:02+00:00,99,0,active,True,14,2020-08-22 01:23:20,2020
89,100,True,True,True,0,0,11,2020-08-22 01:13:24+00:00,100,0,active,True,14,2020-08-22 01:23:20,2020
90,101,True,True,False,0,0,11,2020-08-22 01:12:29+00:00,101,0,active,True,4,2020-08-22 01:23:20,2020
91,102,True,True,False,0,0,11,2020-08-22 00:21:00+00:00,102,0,active,True,4,2020-08-22 01:23:20,2020
92,103,True,True,False,0,0,5,2020-08-22 01:11:27+00:00,103,0,active,True,10,2020-08-22 01:23:20,2020
93,104,True,True,False,0,0,11,2020-08-22 00:39:40+00:00,104,0,active,True,8,2020-08-22 01:23:20,2020
94,105,True,True,False,0,0,11,2020-08-22 00:58:13+00:00,105,0,active,True,8,2020-08-22 01:23:20,2020
95,106,True,True,False,0,0,14,2020-08-21 23:30:26+00:00,106,0,active,True,1,2020-08-22 01:23:20,2020
96,107,True,True,False,0,0,19,2020-08-22 00:25:00+00:00,107,0,active,True,0,2020-08-22 01:23:20,2020
97,108,True,True,False,0,0,17,2020-08-21 23:21:54+00:00,108,0,active,True,0,2020-08-22 01:23:20,2020
98,109,True,True,False,0,0,33,2020-08-22 00:11:18+00:00,109,0,active,True,2,2020-08-22 01:23:20,2020
99,110,True,True,False,0,0,12,2020-08-22 00:16:54+00:00,110,0,active,True,3,2020-08-22 01:23:20,2020
100,111,True,True,False,0,0,8,2020-08-21 23:08:55+00:00,111,0,active,True,7,2020-08-22 01:23:20,2020
101,112,True,True,False,0,0,7,2020-08-21 23:35:17+00:00,112,0,active,True,8,2020-08-22 01:23:20,2020
102,113,True,True,False,0,0,11,2020-08-22 00:40:31+00:00,113,0,active,True,4,2020-08-22 01:23:20,2020
103,114,True,True,False,0,0,9,2020-08-22 00:42:02+00:00,114,0,active,True,6,2020-08-22 01:23:20,2020
104,115,True,True,False,0,1,9,2020-08-22 00:52:02+00:00,115,0,active,True,9,2020-08-22 01:23:20,2020
105,116,True,True,False,0,0,6,2020-08-22 00:53:51+00:00,116,0,active,True,17,2020-08-22 01:23:20,2020
106,117,True,True,False,0,0,8,2020-08-21 23:45:31+00:00,117,0,active,True,11,2020-08-22 01:23:20,2020
107,118,True,True,False,0,1,0,2020-08-22 01:07:59+00:00,118,0,active,True,18,2020-08-22 01:23:20,2020
108,119,True,True,False,0,0,10,2020-08-22 00:45:56+00:00,119,0,active,True,5,2020-08-22 01:23:20,2020
109,120,True,True,False,0,1,11,2020-08-22 01:23:13+00:00,120,0,active,True,3,2020-08-22 01:23:20,2020
110,121,True,True,False,0,0,11,2020-08-22 01:20:17+00:00,121,0,active,True,6,2020-08-22 01:23:20,2020
111,122,True,True,False,0,0,5,2020-08-22 01:21:30+00:00,122,0,active,True,10,2020-08-22 01:23:20,2020
112,124,True,True,False,0,0,13,2020-08-22 00:31:03+00:00,124,0,active,True,2,2020-08-22 01:23:20,2020
113,125,True,True,False,0,2,4,2020-08-22 01:21:05+00:00,125,0,active,True,9,2020-08-22 01:23:20,2020
114,126,True,True,False,0,1,3,2020-08-22 01:14:51+00:00,126,0,active,True,11,2020-08-22 01:23:20,2020
115,128,True,True,False,0,0,16,2020-08-22 00:46:03+00:00,128,0,active,True,3,2020-08-22 01:23:20,2020
116,129,True,True,False,0,0,8,2020-08-22 00:59:42+00:00,129,0,active,True,11,2020-08-22 01:23:20,2020
117,130,True,True,False,0,0,9,2020-08-22 00:43:41+00:00,130,0,active,True,6,2020-08-22 01:23:20,2020
118,131,True,True,False,0,0,2,2020-08-22 01:07:14+00:00,131,0,active,True,16,2020-08-22 01:23:20,2020
119,133,True,True,False,0,1,16,2020-08-22 00:39:27+00:00,133,0,active,True,6,2020-08-22 01:23:20,2020
120,135,True,True,False,0,0,17,2020-08-21 22:43:50+00:00,135,0,active,True,0,2020-08-22 01:23:20,2020
121,136,True,True,False,0,0,19,2020-08-21 22:23:29+00:00,136,0,active,True,0,2020-08-22 01:23:20,2020
122,137,True,True,False,0,0,11,2020-08-22 01:22:01+00:00,137,0,active,True,4,2020-08-22 01:23:20,2020
123,138,True,True,False,0,1,7,2020-08-22 00:51:26+00:00,138,0,active,True,7,2020-08-22 01:23:20,2020
124,139,True,True,False,0,0,18,2020-08-22 01:20:39+00:00,139,0,active,True,1,2020-08-22 01:23:20,2020
125,140,True,True,False,0,0,1,2020-08-22 00:44:44+00:00,140,0,active,True,16,2020-08-22 01:23:20,2020
126,141,True,True,False,0,0,8,2020-08-22 01:03:43+00:00,141,0,active,True,7,2020-08-22 01:23:20,2020
127,142,True,True,False,0,0,10,2020-08-22 00:34:21+00:00,142,0,active,True,13,2020-08-22 01:23:20,2020
128,143,True,True,False,0,0,10,2020-08-22 01:18:31+00:00,143,0,active,True,13,2020-08-22 01:23:20,2020
129,144,True,True,False,0,0,8,2020-08-21 23:49:11+00:00,144,0,active,True,11,2020-08-22 01:23:20,2020
130,145,True,True,False,0,0,1,2020-08-21 23:45:01+00:00,145,0,active,True,18,2020-08-22 01:23:20,2020
131,146,True,True,False,0,0,15,2020-08-22 01:17:41+00:00,146,0,active,True,4,2020-08-22 01:23:20,2020
132,149,True,True,True,0,1,6,2020-08-22 00:57:44+00:00,149,0,active,True,11,2020-08-22 01:23:20,2020
133,150,True,True,False,0,1,5,2020-08-22 01:10:05+00:00,150,0,active,True,13,2020-08-22 01:23:20,2020
134,151,True,True,False,0,0,8,2020-08-22 01:04:41+00:00,151,0,active,True,11,2020-08-22 01:23:20,2020
135,152,True,True,True,0,0,8,2020-08-22 01:04:33+00:00,152,0,active,True,7,2020-08-22 01:23:20,2020
136,156,True,True,False,0,0,11,2020-08-22 00:58:24+00:00,156,0,active,True,4,2020-08-22 01:23:20,2020
137,157,True,True,False,0,2,12,2020-08-22 01:22:35+00:00,157,0,active,True,1,2020-08-22 01:23:20,2020
138,159,True,True,False,0,1,11,2020-08-22 00:32:57+00:00,159,0,active,True,3,2020-08-22 01:23:20,2020
139,160,True,True,True,0,0,8,2020-08-22 00:43:49+00:00,160,0,active,True,6,2020-08-22 01:23:20,2020
140,161,True,True,True,0,0,7,2020-08-22 01:22:43+00:00,161,0,active,True,16,2020-08-22 01:23:20,2020
141,162,True,True,False,0,0,10,2020-08-21 20:15:52+00:00,162,0,active,True,5,2020-08-22 01:23:20,2020
142,163,True,True,True,0,1,10,2020-08-22 01:22:57+00:00,163,0,active,True,8,2020-08-22 01:23:20,2020
143,167,True,True,False,0,0,2,2020-08-22 01:17:35+00:00,167,0,active,True,13,2020-08-22 01:23:20,2020
144,169,True,True,False,0,0,14,2020-08-22 00:33:52+00:00,169,0,active,True,5,2020-08-22 01:23:20,2020
145,170,True,True,True,0,0,8,2020-08-21 23:05:17+00:00,170,0,active,True,6,2020-08-22 01:23:20,2020
146,171,True,True,True,0,0,11,2020-08-22 00:26:01+00:00,171,0,active,True,12,2020-08-22 01:23:20,2020
147,173,True,True,True,0,1,2,2020-08-21 23:54:29+00:00,173,0,active,True,11,2020-08-22 01:23:20,2020
148,174,True,True,False,0,0,7,2020-08-22 01:18:45+00:00,174,0,active,True,8,2020-08-22 01:23:20,2020
149,175,True,True,True,0,0,11,2020-08-22 00:38:57+00:00,175,0,active,True,6,2020-08-22 01:23:20,2020
150,176,True,True,False,0,2,2,2020-08-22 00:45:22+00:00,176,0,active,True,11,2020-08-22 01:23:20,2020
151,177,True,True,False,0,0,11,2020-08-22 01:19:24+00:00,177,0,active,True,8,2020-08-22 01:23:20,2020
152,178,True,True,False,0,1,7,2020-08-22 01:22:30+00:00,178,0,active,True,11,2020-08-22 01:23:20,2020
153,179,True,True,False,0,0,13,2020-08-22 01:10:26+00:00,179,0,active,True,12,2020-08-22 01:23:20,2020
154,180,True,True,False,0,0,8,2020-08-22 01:01:08+00:00,180,0,active,True,11,2020-08-22 01:23:20,2020
155,181,True,True,False,0,0,13,2020-08-22 01:05:36+00:00,181,0,active,True,6,2020-08-22 01:23:20,2020
156,182,True,True,True,0,0,15,2020-08-22 01:22:56+00:00,182,0,active,True,4,2020-08-22 01:23:20,2020
157,183,True,True,False,0,0,18,2020-08-21 23:03:43+00:00,183,0,active,True,1,2020-08-22 01:23:20,2020
158,184,True,True,False,0,0,16,2020-08-22 00:56:11+00:00,184,0,active,True,3,2020-08-22 01:23:20,2020
159,185,True,True,False,0,0,10,2020-08-22 01:10:02+00:00,185,0,active,True,5,2020-08-22 01:23:20,2020
160,186,True,True,True,0,0,0,2020-08-22 00:54:15+00:00,186,0,active,True,15,2020-08-22 01:23:20,2020
161,187,True,True,False,0,1,12,2020-08-22 00:37:03+00:00,187,0,active,True,2,2020-08-22 01:23:20,2020
162,188,True,True,False,0,0,3,2020-08-22 00:39:36+00:00,188,0,active,True,12,2020-08-22 01:23:20,2020
163,189,True,True,True,0,0,21,2020-08-22 01:22:05+00:00,189,0,active,True,2,2020-08-22 01:23:20,2020
164,190,True,True,True,0,1,19,2020-08-22 01:00:47+00:00,190,0,active,True,17,2020-08-22 01:23:20,2020
165,191,True,True,False,0,0,14,2020-08-22 00:15:03+00:00,191,0,active,True,1,2020-08-22 01:23:20,2020
166,192,True,True,False,0,0,14,2020-08-22 01:05:48+00:00,192,0,active,True,5,2020-08-22 01:23:20,2020
167,193,True,True,True,0,0,11,2020-08-22 01:07:18+00:00,193,0,active,True,4,2020-08-22 01:23:20,2020
168,194,True,True,False,0,0,14,2020-08-21 23:33:30+00:00,194,0,active,True,5,2020-08-22 01:23:20,2020
169,195,True,True,False,0,0,14,2020-08-22 01:11:26+00:00,195,0,active,True,9,2020-08-22 01:23:20,2020
170,196,True,True,False,0,0,4,2020-08-21 23:31:49+00:00,196,0,active,True,6,2020-08-22 01:23:20,2020
171,197,True,True,False,0,0,4,2020-08-21 23:35:23+00:00,197,0,active,True,11,2020-08-22 01:23:20,2020
172,199,True,True,False,0,0,4,2020-08-21 23:38:51+00:00,199,0,active,True,11,2020-08-22 01:23:20,2020
173,200,True,True,False,0,0,8,2020-08-22 00:01:15+00:00,200,0,active,True,11,2020-08-22 01:23:20,2020
174,201,True,True,False,0,0,13,2020-08-21 22:44:20+00:00,201,0,active,True,2,2020-08-22 01:23:20,2020
175,202,True,True,False,0,0,13,2020-08-22 00:04:05+00:00,202,0,active,True,2,2020-08-22 01:23:20,2020
176,203,True,True,False,0,0,9,2020-08-21 12:45:21+00:00,203,0,active,True,6,2020-08-22 01:23:20,2020
177,204,True,True,False,0,0,14,2020-08-22 01:15:54+00:00,204,0,active,True,1,2020-08-22 01:23:20,2020
178,205,True,True,False,0,0,12,2020-08-21 22:54:25+00:00,205,0,active,True,3,2020-08-22 01:23:20,2020
179,206,True,True,False,0,0,23,2020-08-22 01:10:59+00:00,206,0,active,True,0,2020-08-22 01:23:20,2020
180,208,True,True,True,0,0,0,2020-08-22 01:20:02+00:00,208,0,active,True,15,2020-08-22 01:23:20,2020
181,209,True,True,False,0,1,9,2020-08-22 00:39:16+00:00,209,0,active,True,5,2020-08-22 01:23:20,2020
182,210,True,True,False,0,0,15,2020-08-21 22:22:28+00:00,210,0,active,True,0,2020-08-22 01:23:20,2020
183,211,True,True,False,0,0,5,2020-08-22 00:47:43+00:00,211,0,active,True,14,2020-08-22 01:23:20,2020
184,212,True,True,False,0,2,27,2020-08-22 01:10:53+00:00,212,0,active,True,4,2020-08-22 01:23:20,2020
185,213,True,True,True,0,0,10,2020-08-21 19:55:09+00:00,213,0,active,True,6,2020-08-22 01:23:20,2020
186,214,True,True,False,0,0,13,2020-08-22 00:52:04+00:00,214,0,active,True,2,2020-08-22 01:23:20,2020
187,215,True,True,False,0,1,9,2020-08-22 01:02:30+00:00,215,0,active,True,5,2020-08-22 01:23:20,2020
188,216,True,True,False,0,0,6,2020-08-21 23:55:44+00:00,216,0,active,True,13,2020-08-22 01:23:20,2020
189,217,True,True,False,0,1,12,2020-08-22 00:23:42+00:00,217,0,active,True,6,2020-08-22 01:23:20,2020
190,218,True,True,False,0,0,0,2020-08-22 01:15:15+00:00,218,0,active,True,15,2020-08-22 01:23:20,2020
191,219,True,True,False,0,0,9,2020-08-21 20:06:41+00:00,219,0,active,True,6,2020-08-22 01:23:20,2020
192,221,True,True,False,0,0,19,2020-08-22 00:53:47+00:00,221,0,active,True,0,2020-08-22 01:23:20,2020
193,222,True,True,True,0,1,7,2020-08-22 01:18:47+00:00,222,0,active,True,6,2020-08-22 01:23:20,2020
194,224,True,True,False,0,1,10,2020-08-22 00:44:29+00:00,224,0,active,True,6,2020-08-22 01:23:20,2020
195,225,True,True,False,0,1,6,2020-08-22 01:12:37+00:00,225,0,active,True,12,2020-08-22 01:23:20,2020
196,226,True,True,False,0,1,11,2020-08-22 01:11:35+00:00,226,0,active,True,3,2020-08-22 01:23:20,2020
197,227,True,True,False,0,2,6,2020-08-22 00:53:30+00:00,227,0,active,True,11,2020-08-22 01:23:20,2020
198,228,True,True,False,0,0,11,2020-08-22 00:57:37+00:00,228,0,active,True,8,2020-08-22 01:23:20,2020
199,232,True,True,False,0,0,10,2020-08-21 21:57:05+00:00,232,0,active,True,1,2020-08-22 01:23:20,2020
200,233,True,True,False,0,0,11,2020-08-22 01:18:47+00:00,233,0,active,True,4,2020-08-22 01:23:20,2020
201,234,True,True,False,0,0,14,2020-08-21 23:56:05+00:00,234,0,active,True,1,2020-08-22 01:23:20,2020
202,235,True,True,False,0,0,7,2020-08-22 01:06:27+00:00,235,0,active,True,8,2020-08-22 01:23:20,2020
203,236,True,True,False,0,0,1,2020-08-22 01:00:41+00:00,236,0,active,True,14,2020-08-22 01:23:20,2020
204,239,True,True,False,0,0,12,2020-08-22 00:45:29+00:00,239,0,active,True,3,2020-08-22 01:23:20,2020
205,255,True,True,False,0,0,10,2020-08-21 18:57:17+00:00,255,0,active,True,5,2020-08-22 01:23:20,2020
206,258,True,True,False,0,0,1,2020-08-22 00:58:28+00:00,258,0,active,True,14,2020-08-22 01:23:20,2020
207,259,True,True,False,0,0,6,2020-08-21 23:59:00+00:00,259,0,active,True,9,2020-08-22 01:23:20,2020
208,260,True,True,False,0,0,11,2020-08-21 23:00:46+00:00,260,0,active,True,4,2020-08-22 01:23:20,2020
209,271,True,True,False,0,0,10,2020-08-21 23:49:57+00:00,271,0,active,True,5,2020-08-22 01:23:20,2020
210,272,True,True,False,0,0,12,2020-08-22 00:11:20+00:00,272,0,active,True,7,2020-08-22 01:23:20,2020
211,273,True,True,False,0,0,18,2020-08-22 01:12:22+00:00,273,0,active,True,22,2020-08-22 01:23:20,2020
212,279,True,True,False,0,0,0,2020-08-21 22:09:37+00:00,279,0,active,True,19,2020-08-22 01:23:20,2020
213,280,True,True,False,0,0,5,2020-08-21 23:18:55+00:00,280,0,active,True,14,2020-08-22 01:23:20,2020
214,282,True,True,False,0,1,4,2020-08-22 00:28:16+00:00,282,0,active,True,10,2020-08-22 01:23:20,2020
215,296,True,True,False,0,1,20,2020-08-22 00:57:39+00:00,296,0,active,True,2,2020-08-22 01:23:20,2020
216,318,True,True,False,0,0,17,2020-08-22 01:12:57+00:00,318,0,active,True,2,2020-08-22 01:23:20,2020
217,319,True,True,False,0,0,23,2020-08-22 00:41:05+00:00,319,0,active,True,2,2020-08-22 01:23:20,2020
218,327,True,True,False,0,1,11,2020-08-22 01:04:44+00:00,327,0,active,True,3,2020-08-22 01:23:20,2020
219,328,True,True,False,0,0,5,2020-08-22 00:38:00+00:00,328,0,active,True,10,2020-08-22 01:23:20,2020
220,329,True,True,False,0,0,5,2020-08-21 22:54:28+00:00,329,0,active,True,10,2020-08-22 01:23:20,2020
221,330,True,True,False,0,0,9,2020-08-22 00:03:19+00:00,330,0,active,True,6,2020-08-22 01:23:20,2020
222,331,True,True,False,0,0,5,2020-08-22 01:01:13+00:00,331,0,active,True,10,2020-08-22 01:23:20,2020
223,332,True,True,False,0,0,3,2020-08-22 01:20:58+00:00,332,0,active,True,12,2020-08-22 01:23:20,2020
224,333,True,True,False,0,0,3,2020-08-22 00:39:17+00:00,333,0,active,True,22,2020-08-22 01:23:20,2020
225,334,True,True,False,0,0,5,2020-08-22 00:49:56+00:00,334,0,active,True,14,2020-08-22 01:23:20,2020
226,335,True,True,False,0,0,12,2020-08-22 00:51:40+00:00,335,0,active,True,7,2020-08-22 01:23:20,2020
227,336,True,True,False,0,0,11,2020-08-21 21:26:12+00:00,336,0,active,True,4,2020-08-22 01:23:20,2020
228,337,True,True,False,0,0,0,2020-08-22 00:22:27+00:00,337,0,active,True,15,2020-08-22 01:23:20,2020
229,338,True,True,False,0,0,8,2020-08-22 01:11:26+00:00,338,0,active,True,7,2020-08-22 01:23:20,2020
230,339,True,True,False,0,0,0,2020-08-21 23:28:46+00:00,339,0,active,True,15,2020-08-22 01:23:20,2020
231,340,True,True,False,0,0,4,2020-08-21 08:56:34+00:00,340,0,active,True,15,2020-08-22 01:23:20,2020
232,341,True,True,True,0,0,2,2020-08-21 23:45:49+00:00,341,0,active,True,13,2020-08-22 01:23:20,2020
