,station_id,num_bikes_available,num_ebikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,107,15,0,0,4,0,True,True,True,2020-03-24 00:27:18+00:00,False,[{'id': '6523db73-134d-4f62-af6f-78a8515cc83b'}],2020-03-24 06:46:43,2020
1,3,7,0,0,8,0,True,True,True,2020-03-23 18:29:04+00:00,True,,2020-03-24 06:46:43,2020
2,4,5,0,0,14,0,True,True,True,2020-03-23 18:32:03+00:00,False,,2020-03-24 06:46:43,2020
3,5,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-24 06:46:43,1970
4,6,8,0,0,7,0,True,True,True,2020-03-23 21:18:12+00:00,False,,2020-03-24 06:46:43,2020
5,7,1,0,0,14,0,True,True,True,2020-03-23 18:39:19+00:00,False,,2020-03-24 06:46:43,2020
6,8,8,0,1,10,0,True,True,True,2020-03-23 23:49:21+00:00,False,,2020-03-24 06:46:43,2020
7,9,12,0,1,2,0,True,True,True,2020-03-24 05:02:02+00:00,False,,2020-03-24 06:46:43,2020
8,10,5,0,0,6,0,True,True,True,2020-03-23 19:23:06+00:00,False,,2020-03-24 06:46:43,2020
9,11,4,0,1,10,0,True,True,True,2020-03-23 21:30:08+00:00,False,,2020-03-24 06:46:43,2020
10,12,12,0,1,5,0,True,True,True,2020-03-24 05:01:22+00:00,True,,2020-03-24 06:46:43,2020
11,13,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-24 06:46:43,1970
12,14,8,0,0,17,0,True,True,True,2020-03-23 21:43:57+00:00,False,,2020-03-24 06:46:43,2020
13,15,10,0,2,3,0,True,True,True,2020-03-24 05:01:04+00:00,False,,2020-03-24 06:46:43,2020
14,16,13,0,0,6,0,True,True,True,2020-03-23 22:57:02+00:00,True,,2020-03-24 06:46:43,2020
15,17,10,0,0,5,0,True,True,True,2020-03-24 00:42:23+00:00,False,,2020-03-24 06:46:43,2020
16,19,6,0,1,8,0,True,True,True,2020-03-24 05:01:49+00:00,False,,2020-03-24 06:46:43,2020
17,20,14,0,1,8,0,True,True,True,2020-03-23 18:01:42+00:00,True,,2020-03-24 06:46:43,2020
18,21,13,0,1,4,0,True,True,True,2020-03-23 18:28:24+00:00,True,,2020-03-24 06:46:43,2020
19,22,14,0,0,33,0,True,True,True,2020-03-23 18:49:44+00:00,True,,2020-03-24 06:46:43,2020
20,23,10,0,0,11,0,True,True,True,2020-03-23 20:53:08+00:00,True,,2020-03-24 06:46:43,2020
21,24,0,0,0,19,0,True,True,True,2020-03-24 02:33:06+00:00,False,,2020-03-24 06:46:43,2020
22,25,13,0,1,1,0,True,True,True,2020-03-23 19:57:49+00:00,False,,2020-03-24 06:46:43,2020
23,26,6,0,0,9,0,True,True,True,2020-03-23 18:38:35+00:00,False,,2020-03-24 06:46:43,2020
24,27,12,0,0,11,0,True,True,True,2020-03-23 20:23:12+00:00,False,,2020-03-24 06:46:43,2020
25,29,0,0,0,15,0,True,True,True,2020-03-23 22:31:30+00:00,False,,2020-03-24 06:46:43,2020
26,30,13,0,1,1,0,True,True,True,2020-03-23 23:54:27+00:00,False,,2020-03-24 06:46:43,2020
27,31,10,0,0,9,0,True,True,True,2020-03-23 21:42:13+00:00,False,,2020-03-24 06:46:43,2020
28,32,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-24 06:46:43,1970
29,33,11,0,0,16,0,True,True,True,2020-03-23 20:00:13+00:00,True,,2020-03-24 06:46:43,2020
30,35,0,0,0,3,0,False,False,False,2019-11-18 21:05:37+00:00,False,,2020-03-24 06:46:43,2019
31,36,14,0,0,19,0,True,True,True,2020-03-23 20:43:07+00:00,True,,2020-03-24 06:46:43,2020
32,37,7,0,0,8,0,True,True,True,2020-03-23 17:52:25+00:00,True,,2020-03-24 06:46:43,2020
33,39,17,0,0,6,0,True,True,True,2020-03-23 22:37:17+00:00,False,,2020-03-24 06:46:43,2020
34,40,13,0,1,5,0,True,True,True,2020-03-23 19:02:49+00:00,False,,2020-03-24 06:46:43,2020
35,41,20,0,0,7,0,True,True,True,2020-03-23 23:05:59+00:00,False,,2020-03-24 06:46:43,2020
36,42,22,0,1,0,0,True,True,True,2020-03-23 17:43:44+00:00,False,,2020-03-24 06:46:43,2020
37,43,0,0,0,15,0,True,True,True,2020-03-23 20:03:06+00:00,False,,2020-03-24 06:46:43,2020
38,44,12,0,0,11,0,True,True,True,2020-03-23 09:00:08+00:00,False,,2020-03-24 06:46:43,2020
39,46,10,0,2,7,0,True,True,True,2020-03-24 05:01:37+00:00,False,,2020-03-24 06:46:43,2020
40,47,8,0,1,10,0,True,True,True,2020-03-23 20:00:22+00:00,True,,2020-03-24 06:46:43,2020
41,48,0,0,0,3,0,False,False,False,2020-03-04 17:50:43+00:00,False,,2020-03-24 06:46:43,2020
42,49,10,0,1,7,0,True,True,True,2020-03-24 05:00:46+00:00,False,,2020-03-24 06:46:43,2020
43,50,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,True,,2020-03-24 06:46:43,1970
44,51,14,0,0,1,0,True,True,True,2020-03-24 02:31:43+00:00,False,,2020-03-24 06:46:43,2020
45,52,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,True,,2020-03-24 06:46:43,1970
46,53,0,0,0,3,0,False,False,False,2020-03-04 20:56:41+00:00,False,,2020-03-24 06:46:43,2020
47,54,7,0,1,7,0,True,True,True,2020-03-23 21:36:14+00:00,False,,2020-03-24 06:46:43,2020
48,55,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-24 06:46:43,1970
49,56,11,0,1,6,0,True,True,True,2020-03-23 16:39:50+00:00,False,,2020-03-24 06:46:43,2020
50,57,10,0,0,4,0,True,True,True,2020-03-23 22:50:44+00:00,True,,2020-03-24 06:46:43,2020
51,58,12,0,0,6,1,True,True,True,2020-03-24 06:46:04+00:00,True,,2020-03-24 06:46:43,2020
52,59,15,0,0,4,0,True,True,True,2020-03-23 19:29:41+00:00,True,,2020-03-24 06:46:43,2020
53,60,13,0,2,4,0,True,True,True,2020-03-24 06:45:28+00:00,False,,2020-03-24 06:46:43,2020
54,61,0,0,0,3,0,False,False,False,2020-03-04 20:12:26+00:00,False,,2020-03-24 06:46:43,2020
55,63,1,0,0,14,0,True,True,True,2020-03-23 11:57:43+00:00,False,,2020-03-24 06:46:43,2020
56,64,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-24 06:46:43,1970
57,65,12,0,0,11,0,True,True,True,2020-03-23 18:24:21+00:00,False,,2020-03-24 06:46:43,2020
58,66,10,0,1,4,0,True,True,True,2020-03-24 05:00:06+00:00,False,,2020-03-24 06:46:43,2020
59,67,5,0,0,22,0,True,True,True,2020-03-23 23:35:38+00:00,True,,2020-03-24 06:46:43,2020
60,68,10,0,2,7,0,True,True,True,2020-03-24 00:21:04+00:00,True,,2020-03-24 06:46:43,2020
61,69,14,0,0,5,0,True,True,True,2020-03-23 21:36:34+00:00,True,,2020-03-24 06:46:43,2020
62,70,1,0,0,22,0,True,True,True,2020-03-23 20:27:13+00:00,False,,2020-03-24 06:46:43,2020
63,71,13,0,1,9,0,True,True,True,2020-03-24 05:02:05+00:00,False,,2020-03-24 06:46:43,2020
64,72,11,0,0,12,0,True,True,True,2020-03-23 20:43:29+00:00,False,,2020-03-24 06:46:43,2020
65,73,4,0,0,11,0,True,True,True,2020-03-23 16:04:41+00:00,False,,2020-03-24 06:46:43,2020
66,74,4,0,1,14,0,True,True,True,2020-03-23 21:58:56+00:00,True,,2020-03-24 06:46:43,2020
67,75,2,0,1,12,0,True,True,True,2020-03-24 05:02:02+00:00,False,,2020-03-24 06:46:43,2020
68,76,17,0,0,0,0,True,True,True,2020-03-23 20:37:46+00:00,False,,2020-03-24 06:46:43,2020
69,77,11,0,0,4,0,True,True,True,2020-03-23 16:08:37+00:00,False,,2020-03-24 06:46:43,2020
70,78,7,0,2,10,0,True,True,True,2020-03-24 05:01:47+00:00,False,,2020-03-24 06:46:43,2020
71,79,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-24 06:46:43,1970
72,80,0,0,35,0,0,True,False,True,2020-03-23 22:56:27+00:00,False,,2020-03-24 06:46:43,2020
73,81,17,0,0,2,0,True,True,True,2020-03-24 04:08:06+00:00,False,,2020-03-24 06:46:43,2020
74,82,6,0,1,8,0,True,True,True,2020-03-24 05:01:57+00:00,False,,2020-03-24 06:46:43,2020
75,84,12,0,2,1,0,True,True,True,2020-03-23 14:01:22+00:00,False,,2020-03-24 06:46:43,2020
76,85,10,0,1,8,0,True,True,True,2020-03-23 16:47:27+00:00,False,,2020-03-24 06:46:43,2020
77,86,8,0,0,11,0,True,True,True,2020-03-23 22:01:42+00:00,False,,2020-03-24 06:46:43,2020
78,87,5,0,2,8,0,True,True,True,2020-03-23 22:55:08+00:00,False,,2020-03-24 06:46:43,2020
79,89,10,0,0,9,0,True,True,True,2020-03-23 22:11:21+00:00,False,,2020-03-24 06:46:43,2020
80,90,14,0,1,4,0,True,True,True,2020-03-24 05:00:52+00:00,False,,2020-03-24 06:46:43,2020
81,91,14,0,1,4,0,True,False,False,2020-03-23 22:24:49+00:00,False,,2020-03-24 06:46:43,2020
82,92,1,0,0,18,0,True,True,True,2020-03-23 08:25:59+00:00,False,,2020-03-24 06:46:43,2020
83,93,10,0,2,3,0,True,True,True,2020-03-24 05:00:36+00:00,False,,2020-03-24 06:46:43,2020
84,94,5,0,1,5,0,True,True,True,2020-03-23 14:10:22+00:00,False,,2020-03-24 06:46:43,2020
85,95,11,0,0,4,0,True,True,True,2020-03-24 00:10:33+00:00,False,,2020-03-24 06:46:43,2020
86,96,7,0,0,12,0,True,True,True,2020-03-23 22:03:08+00:00,False,,2020-03-24 06:46:43,2020
87,97,10,0,0,9,0,True,True,True,2020-03-23 19:46:20+00:00,False,,2020-03-24 06:46:43,2020
88,98,14,0,1,8,0,True,True,True,2020-03-24 00:45:28+00:00,True,,2020-03-24 06:46:43,2020
89,99,9,0,0,6,0,True,True,True,2020-03-23 21:20:11+00:00,False,,2020-03-24 06:46:43,2020
90,100,22,0,1,2,0,True,True,True,2020-03-23 18:22:35+00:00,True,,2020-03-24 06:46:43,2020
91,101,3,0,0,12,0,True,True,True,2020-03-23 18:30:02+00:00,False,,2020-03-24 06:46:43,2020
92,102,10,0,0,5,0,True,True,True,2020-03-24 00:34:38+00:00,False,,2020-03-24 06:46:43,2020
93,103,4,0,1,10,0,True,True,True,2020-03-23 22:06:31+00:00,False,,2020-03-24 06:46:43,2020
94,104,7,0,0,12,0,True,True,True,2020-03-23 17:11:16+00:00,False,,2020-03-24 06:46:43,2020
95,105,11,0,0,8,0,True,True,True,2020-03-23 21:37:03+00:00,False,,2020-03-24 06:46:43,2020
96,106,0,0,0,3,0,False,False,False,2019-11-19 16:56:13+00:00,False,,2020-03-24 06:46:43,2019
97,108,5,0,0,12,0,True,True,True,2020-03-23 17:21:30+00:00,False,,2020-03-24 06:46:43,2020
98,109,34,0,1,0,0,True,True,True,2020-03-23 21:14:39+00:00,False,,2020-03-24 06:46:43,2020
99,110,2,0,0,13,0,True,True,True,2020-03-23 17:16:53+00:00,False,,2020-03-24 06:46:43,2020
100,111,4,0,0,11,0,True,True,True,2020-03-23 16:41:43+00:00,False,,2020-03-24 06:46:43,2020
101,112,6,0,0,9,0,True,True,True,2020-03-23 20:03:58+00:00,False,,2020-03-24 06:46:43,2020
102,113,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-24 06:46:43,1970
103,114,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-24 06:46:43,1970
104,115,19,0,0,0,0,True,True,True,2020-03-23 20:15:25+00:00,False,,2020-03-24 06:46:43,2020
105,116,11,0,0,12,0,True,True,True,2020-03-24 00:25:23+00:00,False,,2020-03-24 06:46:43,2020
106,117,12,0,0,7,0,True,True,True,2020-03-23 21:02:53+00:00,False,,2020-03-24 06:46:43,2020
107,118,9,0,1,9,0,True,True,True,2020-03-23 19:53:48+00:00,False,,2020-03-24 06:46:43,2020
108,119,11,0,1,3,0,True,True,True,2020-03-24 05:00:18+00:00,False,,2020-03-24 06:46:43,2020
109,120,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-24 06:46:43,1970
110,121,8,0,0,9,0,True,True,True,2020-03-24 01:24:45+00:00,False,,2020-03-24 06:46:43,2020
111,122,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-24 06:46:43,1970
112,124,9,0,0,6,0,True,True,True,2020-03-23 11:49:44+00:00,False,,2020-03-24 06:46:43,2020
113,125,6,0,0,9,0,True,True,True,2020-03-23 20:44:04+00:00,False,,2020-03-24 06:46:43,2020
114,126,2,0,0,13,0,True,True,True,2020-03-23 16:51:32+00:00,False,,2020-03-24 06:46:43,2020
115,128,0,0,0,19,0,False,False,False,2019-11-07 14:52:43+00:00,False,,2020-03-24 06:46:43,2019
116,129,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-24 06:46:43,1970
117,130,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-24 06:46:43,1970
118,131,11,0,0,7,0,True,True,True,2020-03-23 21:04:23+00:00,True,,2020-03-24 06:46:43,2020
119,133,12,0,1,10,0,True,True,True,2020-03-24 05:00:48+00:00,False,,2020-03-24 06:46:43,2020
120,134,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-24 06:46:43,1970
121,135,5,0,0,12,0,True,True,True,2020-03-23 08:50:05+00:00,False,,2020-03-24 06:46:43,2020
122,136,7,0,0,12,0,True,True,True,2020-03-23 18:40:45+00:00,False,,2020-03-24 06:46:43,2020
123,137,4,0,0,11,0,True,True,True,2020-03-23 08:20:44+00:00,False,,2020-03-24 06:46:43,2020
124,138,6,0,2,7,0,True,True,True,2020-03-23 21:10:19+00:00,False,,2020-03-24 06:46:43,2020
125,139,15,0,0,4,0,True,True,True,2020-03-24 00:21:17+00:00,False,,2020-03-24 06:46:43,2020
126,140,11,0,0,6,0,True,True,True,2020-03-23 19:18:25+00:00,False,,2020-03-24 06:46:43,2020
127,141,6,0,1,8,0,True,True,True,2020-03-23 17:30:40+00:00,False,,2020-03-24 06:46:43,2020
128,142,2,0,0,21,0,True,True,True,2020-03-23 19:07:33+00:00,False,,2020-03-24 06:46:43,2020
129,143,8,0,0,15,0,True,True,True,2020-03-23 14:29:28+00:00,False,,2020-03-24 06:46:43,2020
130,144,2,0,0,17,0,True,True,True,2020-03-23 14:14:40+00:00,False,,2020-03-24 06:46:43,2020
131,145,6,0,0,13,0,True,True,True,2020-03-23 21:21:55+00:00,False,,2020-03-24 06:46:43,2020
132,146,6,0,0,13,0,True,True,True,2020-03-23 18:19:52+00:00,False,,2020-03-24 06:46:43,2020
133,149,15,0,0,3,0,True,True,True,2020-03-23 23:34:13+00:00,True,,2020-03-24 06:46:43,2020
134,150,7,0,0,12,0,True,True,True,2020-03-23 17:03:56+00:00,False,,2020-03-24 06:46:43,2020
135,151,13,0,0,6,0,True,True,True,2020-03-23 18:58:48+00:00,False,,2020-03-24 06:46:43,2020
136,152,13,0,0,2,0,True,True,True,2020-03-23 18:35:10+00:00,False,,2020-03-24 06:46:43,2020
137,156,3,0,0,12,0,True,True,True,2020-03-23 11:27:04+00:00,False,,2020-03-24 06:46:43,2020
138,157,2,0,1,12,0,True,True,True,2020-03-23 23:13:16+00:00,False,,2020-03-24 06:46:43,2020
139,159,5,0,2,8,0,True,True,True,2020-03-24 05:00:51+00:00,False,,2020-03-24 06:46:43,2020
140,160,9,0,0,5,0,True,True,True,2020-03-23 18:23:49+00:00,True,,2020-03-24 06:46:43,2020
