,station_id,num_bikes_available,num_ebikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,data_read_timestamp,year_station_last_reported
0,3,3,0,0,12,0,True,True,True,2020-03-11 23:34:21+00:00,True,2020-03-11 23:58:46,2020
1,4,18,0,0,1,0,True,True,True,2020-03-11 23:55:23+00:00,False,2020-03-11 23:58:46,2020
2,5,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-11 23:58:46,1970
3,6,3,0,1,11,0,True,True,True,2020-03-11 23:58:19+00:00,False,2020-03-11 23:58:46,2020
4,7,9,0,0,6,0,True,True,True,2020-03-11 21:56:18+00:00,False,2020-03-11 23:58:46,2020
5,8,4,0,0,15,0,True,True,True,2020-03-11 23:15:53+00:00,False,2020-03-11 23:58:46,2020
6,9,8,0,1,6,0,True,True,True,2020-03-11 23:56:45+00:00,False,2020-03-11 23:58:46,2020
7,10,6,0,0,5,0,True,True,True,2020-03-11 23:50:09+00:00,False,2020-03-11 23:58:46,2020
8,11,3,0,1,11,0,True,True,True,2020-03-11 23:42:53+00:00,False,2020-03-11 23:58:46,2020
9,12,8,0,3,7,0,True,True,True,2020-03-11 23:48:05+00:00,True,2020-03-11 23:58:46,2020
10,13,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-11 23:58:46,1970
11,14,21,0,0,4,0,True,True,True,2020-03-11 23:44:33+00:00,False,2020-03-11 23:58:46,2020
12,15,11,0,0,4,0,True,True,True,2020-03-11 22:53:24+00:00,False,2020-03-11 23:58:46,2020
13,16,2,0,0,17,0,True,True,True,2020-03-11 23:52:30+00:00,True,2020-03-11 23:58:46,2020
14,17,5,0,0,10,0,True,True,True,2020-03-11 23:50:50+00:00,False,2020-03-11 23:58:46,2020
15,19,3,0,0,12,0,True,True,True,2020-03-11 23:53:00+00:00,False,2020-03-11 23:58:46,2020
16,20,14,0,0,9,0,True,True,True,2020-03-11 23:21:36+00:00,True,2020-03-11 23:58:46,2020
17,21,2,0,0,16,0,True,True,True,2020-03-11 23:35:14+00:00,True,2020-03-11 23:58:46,2020
18,22,24,0,0,23,0,True,True,True,2020-03-11 23:56:11+00:00,True,2020-03-11 23:58:46,2020
19,23,0,0,1,20,0,True,True,True,2020-03-11 23:31:07+00:00,True,2020-03-11 23:58:46,2020
20,24,16,0,0,3,0,True,True,True,2020-03-11 23:47:04+00:00,False,2020-03-11 23:58:46,2020
21,25,12,0,0,3,0,True,True,True,2020-03-11 23:37:02+00:00,False,2020-03-11 23:58:46,2020
22,26,11,0,3,1,0,True,True,True,2020-03-11 23:31:40+00:00,False,2020-03-11 23:58:46,2020
23,27,6,0,1,16,0,True,True,True,2020-03-11 23:41:29+00:00,False,2020-03-11 23:58:46,2020
24,29,2,0,0,13,0,True,True,True,2020-03-11 23:03:39+00:00,False,2020-03-11 23:58:46,2020
25,30,0,0,0,15,0,True,True,True,2020-03-11 22:18:39+00:00,False,2020-03-11 23:58:46,2020
26,31,0,0,2,17,0,True,True,True,2020-03-11 23:10:15+00:00,False,2020-03-11 23:58:46,2020
27,32,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-11 23:58:46,1970
28,33,7,0,1,19,0,True,True,True,2020-03-11 23:56:11+00:00,True,2020-03-11 23:58:46,2020
29,35,0,0,0,3,0,False,False,False,2019-11-18 21:05:37+00:00,False,2020-03-11 23:58:46,2019
30,36,1,0,1,31,0,True,True,True,2020-03-11 23:41:58+00:00,True,2020-03-11 23:58:46,2020
31,37,3,0,0,12,0,True,True,True,2020-03-11 22:41:11+00:00,True,2020-03-11 23:58:46,2020
32,39,4,0,0,19,0,True,True,True,2020-03-11 23:47:56+00:00,False,2020-03-11 23:58:46,2020
33,40,12,0,0,7,0,True,True,True,2020-03-11 23:22:02+00:00,False,2020-03-11 23:58:46,2020
34,41,16,0,0,11,0,True,True,True,2020-03-11 23:51:10+00:00,True,2020-03-11 23:58:46,2020
35,42,19,0,1,3,0,True,True,True,2020-03-11 23:51:11+00:00,False,2020-03-11 23:58:46,2020
36,43,9,0,0,6,0,True,True,True,2020-03-11 23:39:06+00:00,False,2020-03-11 23:58:46,2020
