,station_id,num_docks_available,eightd_has_available_keys,num_ebikes_available,is_renting,num_bikes_disabled,is_installed,station_status,last_reported,num_bikes_available,legacy_id,is_returning,num_docks_disabled,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
310,423,10,False,0,True,0,True,active,2020-08-06 08:57:52+00:00,9,423,True,0,,,2020-08-06 09:36:55,2020
311,424,13,False,0,True,1,True,active,2020-08-06 08:58:37+00:00,5,424,True,0,,,2020-08-06 09:36:55,2020
312,425,8,False,0,True,0,True,active,2020-08-06 08:57:42+00:00,8,425,True,0,,,2020-08-06 09:36:55,2020
313,426,22,False,0,True,0,True,active,2020-08-06 08:57:14+00:00,5,426,True,0,,,2020-08-06 09:36:55,2020
314,427,17,False,0,True,0,True,active,2020-08-06 02:15:11+00:00,2,427,True,0,,,2020-08-06 09:36:55,2020
315,428,13,False,0,True,0,True,active,2020-08-06 08:57:27+00:00,6,428,True,0,,,2020-08-06 09:36:55,2020
316,430,2,False,0,True,0,True,active,2020-08-06 08:57:11+00:00,17,430,True,0,,,2020-08-06 09:36:55,2020
317,431,14,False,0,True,0,True,active,2020-08-06 08:58:06+00:00,1,431,True,0,,,2020-08-06 09:36:55,2020
318,432,11,False,0,True,0,True,active,2020-08-06 08:56:51+00:00,8,432,True,0,,,2020-08-06 09:36:55,2020
319,433,15,False,0,True,0,True,active,2020-08-05 21:57:07+00:00,4,433,True,0,,,2020-08-06 09:36:55,2020
320,434,17,False,0,True,0,True,active,2020-08-06 08:58:31+00:00,2,434,True,0,,,2020-08-06 09:36:55,2020
321,435,7,False,0,True,0,True,active,2020-08-06 08:58:31+00:00,8,435,True,0,,,2020-08-06 09:36:55,2020
322,436,11,False,0,True,2,True,active,2020-08-06 09:19:21+00:00,2,436,True,0,,,2020-08-06 09:36:55,2020
323,437,14,False,0,True,1,True,active,2020-08-06 04:39:48+00:00,4,437,True,0,,,2020-08-06 09:36:55,2020
324,440,9,False,0,True,0,True,active,2020-08-06 05:40:22+00:00,8,440,True,0,,,2020-08-06 09:36:55,2020
325,441,9,False,0,True,0,True,active,2020-08-06 03:58:29+00:00,10,441,True,0,,,2020-08-06 09:36:55,2020
326,442,9,False,0,True,0,True,active,2020-08-06 08:57:37+00:00,6,442,True,0,,,2020-08-06 09:36:55,2020
327,443,17,False,0,True,0,True,active,2020-08-06 08:58:13+00:00,2,443,True,0,,,2020-08-06 09:36:55,2020
328,445,9,False,0,True,0,True,active,2020-08-06 08:58:26+00:00,10,445,True,0,,,2020-08-06 09:36:55,2020
329,446,6,False,0,True,0,True,active,2020-08-06 03:45:41+00:00,6,446,True,0,,,2020-08-06 09:36:55,2020
