,num_bikes_available,valet,last_reported,is_returning,legacy_id,num_bikes_disabled,station_status,num_docks_disabled,num_ebikes_available,station_id,is_installed,is_renting,eightd_has_available_keys,num_docks_available,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,6,"{'off_dock_capacity': 0, 'valet_revision': 3, 'off_dock_count': 0, 'station_id': '74cb9bf6-bb53-4c70-88d2-67998b99628c', 'region': 'BOS', 'active': True, 'dock_blocked_count': 0}",2020-08-02 00:32:08+00:00,True,296,0,active,0,0,296,True,True,False,17,[{'id': 'e4cf42bb-42a8-4a72-9a2f-5f76a12e7a7a'}],2020-08-02 00:44:30,2020
1,0,,2020-08-02 00:42:07+00:00,True,3,0,active,0,0,3,True,True,True,15,,2020-08-02 00:44:30,2020
2,3,,2020-08-02 00:41:03+00:00,True,4,0,active,0,0,4,True,True,False,16,,2020-08-02 00:44:30,2020
3,1,,2020-08-02 00:35:05+00:00,True,5,0,active,0,0,5,True,True,False,14,,2020-08-02 00:44:30,2020
4,5,,2020-08-02 00:39:50+00:00,True,6,0,active,0,0,6,True,True,False,10,,2020-08-02 00:44:30,2020
5,12,,2020-08-02 00:43:03+00:00,True,7,0,active,0,0,7,True,True,False,3,,2020-08-02 00:44:30,2020
6,8,,2020-08-02 00:43:38+00:00,True,8,2,active,0,0,8,True,True,False,9,,2020-08-02 00:44:30,2020
7,14,,2020-08-02 00:27:31+00:00,True,9,0,active,0,0,9,True,True,False,1,,2020-08-02 00:44:30,2020
8,3,,2020-08-02 00:21:24+00:00,True,10,1,active,0,0,10,True,True,False,7,,2020-08-02 00:44:30,2020
9,12,,2020-08-02 00:27:12+00:00,True,11,1,active,0,0,11,True,True,False,2,,2020-08-02 00:44:30,2020
10,0,,2020-08-02 00:40:30+00:00,True,12,0,active,0,0,12,True,True,True,18,,2020-08-02 00:44:30,2020
11,9,,2020-08-02 00:35:12+00:00,True,13,0,active,0,0,13,True,True,False,10,,2020-08-02 00:44:30,2020
12,1,,2020-08-02 00:35:09+00:00,True,14,2,active,0,0,14,True,True,False,22,,2020-08-02 00:44:30,2020
13,5,,2020-08-02 00:08:04+00:00,True,15,1,active,0,0,15,True,True,False,9,,2020-08-02 00:44:30,2020
14,14,,2020-08-02 00:33:49+00:00,True,16,1,active,0,0,16,True,True,True,4,,2020-08-02 00:44:30,2020
15,3,,2020-08-02 00:27:58+00:00,True,17,0,active,0,0,17,True,True,False,12,,2020-08-02 00:44:30,2020
16,4,,2020-08-02 00:21:43+00:00,True,19,1,active,0,0,19,True,True,False,10,,2020-08-02 00:44:30,2020
17,7,,2020-08-02 00:40:16+00:00,True,20,0,active,0,0,20,True,True,True,16,,2020-08-02 00:44:30,2020
18,3,,2020-08-02 00:18:29+00:00,True,21,0,active,0,0,21,True,True,True,15,,2020-08-02 00:44:30,2020
19,0,,2020-08-02 00:29:41+00:00,True,22,2,active,0,0,22,True,True,True,45,,2020-08-02 00:44:30,2020
20,6,,2020-08-02 00:24:28+00:00,True,23,0,active,0,0,23,True,True,True,15,,2020-08-02 00:44:30,2020
21,18,,2020-08-02 00:21:26+00:00,True,24,1,active,0,0,24,True,True,False,0,,2020-08-02 00:44:30,2020
22,1,,2020-08-02 00:29:44+00:00,True,25,1,active,0,0,25,True,True,False,13,,2020-08-02 00:44:30,2020
23,1,,2020-08-02 00:07:35+00:00,True,26,0,active,0,0,26,True,True,False,14,,2020-08-02 00:44:30,2020
24,7,,2020-08-02 00:42:38+00:00,True,27,2,active,0,0,27,True,True,False,14,,2020-08-02 00:44:30,2020
25,6,,2020-08-01 22:55:33+00:00,True,29,0,active,0,0,29,True,True,False,9,,2020-08-02 00:44:30,2020
26,3,,2020-08-02 00:42:47+00:00,True,30,2,active,0,0,30,True,True,False,10,,2020-08-02 00:44:30,2020
27,17,,2020-08-01 23:46:06+00:00,True,31,2,active,0,0,31,True,True,True,0,,2020-08-02 00:44:30,2020
28,7,,2020-08-02 00:43:25+00:00,True,32,3,active,0,0,32,True,True,False,5,,2020-08-02 00:44:30,2020
29,11,,2020-08-02 00:38:18+00:00,True,33,2,active,0,0,33,True,True,False,14,,2020-08-02 00:44:30,2020
30,0,,2020-08-02 00:37:47+00:00,True,35,0,active,0,0,35,True,True,False,23,,2020-08-02 00:44:30,2020
31,13,,2020-08-02 00:42:29+00:00,True,36,0,active,0,0,36,True,True,True,20,,2020-08-02 00:44:30,2020
32,6,,2020-08-01 23:48:34+00:00,True,37,0,active,0,0,37,True,True,True,9,,2020-08-02 00:44:30,2020
33,12,,2020-08-02 00:29:29+00:00,True,39,0,active,0,0,39,True,True,False,11,,2020-08-02 00:44:30,2020
34,13,,2020-08-02 00:38:42+00:00,True,40,0,active,0,0,40,True,True,False,6,,2020-08-02 00:44:30,2020
35,8,,2020-08-02 00:41:08+00:00,True,41,5,active,0,0,41,True,True,True,14,,2020-08-02 00:44:30,2020
36,9,,2020-08-02 00:34:32+00:00,True,42,0,active,0,0,42,True,True,False,14,,2020-08-02 00:44:30,2020
37,2,,2020-08-02 00:39:26+00:00,True,43,4,active,0,0,43,True,True,True,9,,2020-08-02 00:44:30,2020
38,13,,2020-08-02 00:38:00+00:00,True,44,0,active,0,0,44,True,True,False,10,,2020-08-02 00:44:30,2020
39,13,,2020-08-02 00:37:33+00:00,True,46,1,active,0,0,46,True,True,False,5,,2020-08-02 00:44:30,2020
40,17,,2020-08-02 00:43:46+00:00,True,47,0,active,0,0,47,True,True,True,2,,2020-08-02 00:44:30,2020
41,7,,2020-08-02 00:23:52+00:00,True,48,0,active,0,0,48,True,True,False,12,,2020-08-02 00:44:30,2020
42,1,,2020-08-02 00:06:32+00:00,True,49,0,active,0,0,49,True,True,False,17,,2020-08-02 00:44:30,2020
