,num_bikes_available,is_renting,station_status,num_docks_disabled,num_docks_available,station_id,num_bikes_disabled,last_reported,legacy_id,is_returning,is_installed,num_ebikes_available,eightd_has_available_keys,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
208,5,True,active,0,10,260,0,2020-08-20 21:42:06+00:00,260,True,True,0,False,,,2020-08-20 23:03:00,2020
209,10,True,active,0,5,271,0,2020-08-20 22:50:38+00:00,271,True,True,0,False,,,2020-08-20 23:03:00,2020
210,10,True,active,0,9,272,0,2020-08-20 22:35:48+00:00,272,True,True,0,False,,,2020-08-20 23:03:00,2020
211,31,True,active,0,9,273,0,2020-08-20 22:46:15+00:00,273,True,True,0,False,,,2020-08-20 23:03:00,2020
212,18,True,active,0,1,279,0,2020-08-20 22:58:15+00:00,279,True,True,0,False,,,2020-08-20 23:03:00,2020
213,17,True,active,0,2,280,0,2020-08-20 22:45:17+00:00,280,True,True,0,False,,,2020-08-20 23:03:00,2020
214,11,True,active,0,4,282,0,2020-08-20 22:54:52+00:00,282,True,True,0,False,,,2020-08-20 23:03:00,2020
215,9,True,active,0,13,296,1,2020-08-20 22:57:30+00:00,296,True,True,0,False,,,2020-08-20 23:03:00,2020
216,1,True,active,0,18,318,0,2020-08-20 22:51:55+00:00,318,True,True,0,False,,,2020-08-20 23:03:00,2020
217,4,True,active,0,21,319,0,2020-08-20 22:59:42+00:00,319,True,True,0,False,,,2020-08-20 23:03:00,2020
218,7,True,active,0,8,327,0,2020-08-20 22:43:42+00:00,327,True,True,0,False,,,2020-08-20 23:03:00,2020
219,8,True,active,0,7,328,0,2020-08-20 22:55:16+00:00,328,True,True,0,False,,,2020-08-20 23:03:00,2020
220,5,True,active,0,9,329,1,2020-08-20 22:06:57+00:00,329,True,True,0,False,,,2020-08-20 23:03:00,2020
221,2,True,active,0,13,330,0,2020-08-20 23:02:24+00:00,330,True,True,0,False,,,2020-08-20 23:03:00,2020
222,0,True,active,0,15,331,0,2020-08-20 22:45:11+00:00,331,True,True,0,False,,,2020-08-20 23:03:00,2020
223,13,True,active,0,2,332,0,2020-08-20 22:52:00+00:00,332,True,True,0,False,,,2020-08-20 23:03:00,2020
224,17,True,active,0,8,333,0,2020-08-20 22:29:49+00:00,333,True,True,0,False,,,2020-08-20 23:03:00,2020
225,17,True,active,0,2,334,0,2020-08-20 22:35:06+00:00,334,True,True,0,False,,,2020-08-20 23:03:00,2020
226,3,True,active,0,16,335,0,2020-08-20 23:02:54+00:00,335,True,True,0,False,,,2020-08-20 23:03:00,2020
227,3,True,active,0,12,336,0,2020-08-20 21:34:57+00:00,336,True,True,0,False,,,2020-08-20 23:03:00,2020
228,15,True,active,0,0,337,0,2020-08-20 22:28:37+00:00,337,True,True,0,False,,,2020-08-20 23:03:00,2020
229,15,True,active,0,0,338,0,2020-08-20 22:57:16+00:00,338,True,True,0,False,,,2020-08-20 23:03:00,2020
230,15,True,active,0,0,339,0,2020-08-20 15:22:04+00:00,339,True,True,0,False,,,2020-08-20 23:03:00,2020
231,14,True,active,0,5,340,0,2020-08-20 08:51:25+00:00,340,True,True,0,False,,,2020-08-20 23:03:00,2020
232,12,True,active,0,3,341,0,2020-08-20 10:20:54+00:00,341,True,True,0,True,,,2020-08-20 23:03:00,2020
233,6,True,active,0,7,342,2,2020-08-20 23:02:27+00:00,342,True,True,0,False,,,2020-08-20 23:03:00,2020
234,3,True,active,0,12,343,0,2020-08-20 05:26:24+00:00,343,True,True,0,False,,,2020-08-20 23:03:00,2020
235,0,True,active,0,18,344,1,2020-08-20 22:31:11+00:00,344,True,True,0,False,,,2020-08-20 23:03:00,2020
236,8,True,active,0,11,345,0,2020-08-20 23:00:16+00:00,345,True,True,0,False,,,2020-08-20 23:03:00,2020
237,0,True,active,0,15,346,0,2020-08-20 23:00:18+00:00,346,True,True,0,False,,,2020-08-20 23:03:00,2020
238,10,True,active,0,5,347,0,2020-08-20 11:58:38+00:00,347,True,True,0,False,,,2020-08-20 23:03:00,2020
239,5,True,active,0,10,348,0,2020-08-20 21:25:37+00:00,348,True,True,0,False,,,2020-08-20 23:03:00,2020
240,6,True,active,0,11,349,0,2020-08-20 14:18:20+00:00,349,True,True,0,False,,,2020-08-20 23:03:00,2020
241,12,True,active,0,5,350,0,2020-08-20 20:26:19+00:00,350,True,True,0,False,,,2020-08-20 23:03:00,2020
242,14,True,active,0,1,351,0,2020-08-20 22:58:53+00:00,351,True,True,0,False,,,2020-08-20 23:03:00,2020
243,7,True,active,0,8,352,0,2020-08-20 23:02:14+00:00,352,True,True,0,False,,,2020-08-20 23:03:00,2020
244,7,True,active,0,8,353,0,2020-08-20 21:10:55+00:00,353,True,True,0,True,,,2020-08-20 23:03:00,2020
245,2,True,active,0,13,354,0,2020-08-20 22:23:13+00:00,354,True,True,0,False,,,2020-08-20 23:03:00,2020
246,16,True,active,0,1,355,0,2020-08-20 23:00:35+00:00,355,True,True,0,False,,,2020-08-20 23:03:00,2020
247,5,True,active,0,17,356,1,2020-08-20 22:56:57+00:00,356,True,True,0,False,,,2020-08-20 23:03:00,2020
248,12,True,active,0,3,357,0,2020-08-20 23:02:49+00:00,357,True,True,0,False,,,2020-08-20 23:03:00,2020
249,10,True,active,0,9,358,0,2020-08-20 22:58:01+00:00,358,True,True,0,False,,,2020-08-20 23:03:00,2020
250,1,True,active,0,14,359,0,2020-08-20 22:46:56+00:00,359,True,True,0,False,,,2020-08-20 23:03:00,2020
251,9,True,active,0,6,360,0,2020-08-20 22:59:31+00:00,360,True,True,0,False,,,2020-08-20 23:03:00,2020
252,13,True,active,0,5,361,1,2020-08-20 22:58:53+00:00,361,True,True,0,False,,,2020-08-20 23:03:00,2020
253,18,True,active,0,1,362,0,2020-08-20 23:02:54+00:00,362,True,True,0,False,,,2020-08-20 23:03:00,2020
254,19,True,active,0,0,363,0,2020-08-20 22:40:30+00:00,363,True,True,0,False,,,2020-08-20 23:03:00,2020
255,4,True,active,0,13,364,2,2020-08-20 22:54:15+00:00,364,True,True,0,False,,,2020-08-20 23:03:00,2020
256,12,True,active,0,7,365,0,2020-08-20 23:01:15+00:00,365,True,True,0,False,,,2020-08-20 23:03:00,2020
257,0,True,out_of_service,0,0,366,0,1970-01-02 00:00:00+00:00,366,True,False,0,False,,,2020-08-20 23:03:00,1970
258,13,True,active,0,6,367,0,2020-08-20 22:54:22+00:00,367,True,True,0,False,,,2020-08-20 23:03:00,2020
259,6,True,active,0,9,368,0,2020-08-20 21:52:18+00:00,368,True,True,0,False,,,2020-08-20 23:03:00,2020
260,9,True,active,0,6,369,0,2020-08-20 22:58:13+00:00,369,True,True,0,False,,,2020-08-20 23:03:00,2020
261,1,True,active,0,18,370,0,2020-08-20 22:58:56+00:00,370,True,True,0,False,,,2020-08-20 23:03:00,2020
262,1,True,active,0,18,371,0,2020-08-20 22:56:59+00:00,371,True,True,0,False,,,2020-08-20 23:03:00,2020
263,1,True,active,0,17,372,1,2020-08-20 22:53:46+00:00,372,True,True,0,False,,,2020-08-20 23:03:00,2020
264,7,True,active,0,8,373,0,2020-08-20 12:11:08+00:00,373,True,True,0,False,,,2020-08-20 23:03:00,2020
265,0,True,active,0,19,374,0,2020-08-20 23:00:47+00:00,374,True,True,0,False,,,2020-08-20 23:03:00,2020
266,4,True,active,0,11,376,0,2020-08-20 22:40:39+00:00,376,True,True,0,False,,,2020-08-20 23:03:00,2020
267,3,True,active,0,16,377,0,2020-08-20 22:58:04+00:00,377,True,True,0,False,,,2020-08-20 23:03:00,2020
268,7,True,active,0,12,378,0,2020-08-20 22:56:52+00:00,378,True,True,0,False,,,2020-08-20 23:03:00,2020
269,12,True,active,0,3,379,0,2020-08-20 23:01:12+00:00,379,True,True,0,False,,,2020-08-20 23:03:00,2020
270,1,True,active,0,17,380,0,2020-08-20 22:58:16+00:00,380,True,True,0,False,,,2020-08-20 23:03:00,2020
271,16,True,active,0,3,381,0,2020-08-20 22:58:43+00:00,381,True,True,0,False,,,2020-08-20 23:03:00,2020
272,15,True,active,0,4,384,0,2020-08-20 22:58:20+00:00,384,True,True,0,True,,,2020-08-20 23:03:00,2020
273,0,True,active,1,14,385,0,2020-08-20 21:55:56+00:00,385,True,True,0,False,,,2020-08-20 23:03:00,2020
274,7,True,active,0,12,386,0,2020-08-20 23:02:46+00:00,386,True,True,0,False,,,2020-08-20 23:03:00,2020
275,10,True,active,0,5,387,0,2020-08-20 22:51:00+00:00,387,True,True,0,False,,,2020-08-20 23:03:00,2020
276,8,True,active,0,3,388,0,2020-08-20 09:01:03+00:00,388,True,True,0,False,,,2020-08-20 23:03:00,2020
277,4,True,active,0,10,389,0,2020-08-20 22:46:54+00:00,389,True,True,0,False,,,2020-08-20 23:03:00,2020
278,10,True,active,0,5,390,0,2020-08-20 21:52:55+00:00,390,True,True,0,False,,,2020-08-20 23:03:00,2020
279,13,True,active,0,2,391,0,2020-08-20 20:02:27+00:00,391,True,True,0,False,,,2020-08-20 23:03:00,2020
280,6,True,active,0,9,392,0,2020-08-20 20:19:47+00:00,392,True,True,0,False,,,2020-08-20 23:03:00,2020
281,9,True,active,0,6,393,0,2020-08-20 21:49:24+00:00,393,True,True,0,False,,,2020-08-20 23:03:00,2020
282,0,True,active,0,14,394,0,2020-08-20 09:00:38+00:00,394,True,True,0,False,,,2020-08-20 23:03:00,2020
283,12,True,active,0,3,395,0,2020-08-20 21:36:00+00:00,395,True,True,0,False,,,2020-08-20 23:03:00,2020
284,13,True,active,0,2,396,0,2020-08-20 08:56:31+00:00,396,True,True,0,False,,,2020-08-20 23:03:00,2020
285,12,True,active,0,3,397,0,2020-08-20 22:54:00+00:00,397,True,True,0,False,,,2020-08-20 23:03:00,2020
286,14,True,active,0,5,398,0,2020-08-20 22:45:33+00:00,398,True,True,0,False,,,2020-08-20 23:03:00,2020
287,12,True,active,0,3,399,0,2020-08-20 22:54:53+00:00,399,True,True,0,False,,,2020-08-20 23:03:00,2020
288,20,True,active,0,7,400,0,2020-08-20 22:39:11+00:00,400,True,True,0,False,,,2020-08-20 23:03:00,2020
289,11,True,active,0,4,401,0,2020-08-20 22:57:33+00:00,401,True,True,0,False,,,2020-08-20 23:03:00,2020
290,2,True,active,0,13,402,0,2020-08-20 22:24:53+00:00,402,True,True,0,False,,,2020-08-20 23:03:00,2020
291,5,True,active,0,9,403,1,2020-08-20 22:46:53+00:00,403,True,True,0,False,,,2020-08-20 23:03:00,2020
292,6,True,active,0,10,404,0,2020-08-20 22:56:01+00:00,404,True,True,0,False,,,2020-08-20 23:03:00,2020
293,16,True,active,0,3,405,0,2020-08-20 21:57:20+00:00,405,True,True,0,False,,,2020-08-20 23:03:00,2020
294,16,True,active,0,3,406,0,2020-08-20 22:45:29+00:00,406,True,True,0,False,,,2020-08-20 23:03:00,2020
295,2,True,active,0,17,407,0,2020-08-20 22:54:48+00:00,407,True,True,0,False,,,2020-08-20 23:03:00,2020
296,10,True,active,0,5,408,0,2020-08-20 22:21:26+00:00,408,True,True,0,False,,,2020-08-20 23:03:00,2020
297,16,True,active,0,3,409,0,2020-08-20 22:57:55+00:00,409,True,True,0,False,,,2020-08-20 23:03:00,2020
298,4,True,active,0,15,410,0,2020-08-20 21:40:53+00:00,410,True,True,0,False,,,2020-08-20 23:03:00,2020
299,3,True,active,0,12,411,0,2020-08-20 17:29:01+00:00,411,True,True,0,False,,,2020-08-20 23:03:00,2020
300,12,True,active,0,7,412,0,2020-08-20 23:00:54+00:00,412,True,True,0,False,,,2020-08-20 23:03:00,2020
301,3,True,active,0,16,413,0,2020-08-20 23:00:28+00:00,413,True,True,0,False,,,2020-08-20 23:03:00,2020
302,3,True,active,0,20,414,0,2020-08-20 22:41:43+00:00,414,True,True,0,False,,,2020-08-20 23:03:00,2020
303,15,True,active,0,4,415,0,2020-08-20 22:48:27+00:00,415,True,True,0,False,,,2020-08-20 23:03:00,2020
304,0,True,active,0,15,416,0,2020-08-20 23:02:00+00:00,416,True,True,0,False,,,2020-08-20 23:03:00,2020
305,9,True,active,0,10,417,0,2020-08-20 23:01:09+00:00,417,True,True,0,False,,,2020-08-20 23:03:00,2020
306,8,True,active,0,7,419,0,2020-08-20 22:51:57+00:00,419,True,True,0,False,,,2020-08-20 23:03:00,2020
307,0,False,out_of_service,0,0,420,0,1970-01-02 00:00:00+00:00,420,False,False,0,False,,,2020-08-20 23:03:00,1970
308,7,True,active,0,12,421,0,2020-08-20 20:43:59+00:00,421,True,True,0,False,,,2020-08-20 23:03:00,2020
309,5,True,active,0,10,422,0,2020-08-20 22:32:50+00:00,422,True,True,0,False,,,2020-08-20 23:03:00,2020
310,12,True,active,0,7,423,0,2020-08-20 21:38:37+00:00,423,True,True,0,False,,,2020-08-20 23:03:00,2020
311,7,True,active,0,12,424,0,2020-08-20 22:09:25+00:00,424,True,True,0,False,,,2020-08-20 23:03:00,2020
312,3,True,active,0,13,425,0,2020-08-20 22:52:40+00:00,425,True,True,0,False,,,2020-08-20 23:03:00,2020
313,14,True,active,0,13,426,0,2020-08-20 22:53:11+00:00,426,True,True,0,False,,,2020-08-20 23:03:00,2020
314,0,True,active,0,19,427,0,2020-08-20 16:52:50+00:00,427,True,True,0,False,,,2020-08-20 23:03:00,2020
315,5,True,active,0,14,428,0,2020-08-20 22:30:29+00:00,428,True,True,0,False,,,2020-08-20 23:03:00,2020
316,16,True,active,0,3,430,0,2020-08-20 09:01:11+00:00,430,True,True,0,False,,,2020-08-20 23:03:00,2020
317,1,True,active,0,14,431,0,2020-08-20 17:16:57+00:00,431,True,True,0,False,,,2020-08-20 23:03:00,2020
318,5,True,active,0,14,432,0,2020-08-20 22:36:06+00:00,432,True,True,0,False,,,2020-08-20 23:03:00,2020
319,4,True,active,0,15,433,0,2020-08-20 08:54:48+00:00,433,True,True,0,False,,,2020-08-20 23:03:00,2020
320,0,True,active,0,19,434,0,2020-08-20 22:50:55+00:00,434,True,True,0,False,,,2020-08-20 23:03:00,2020
321,6,True,active,0,9,435,0,2020-08-20 22:52:35+00:00,435,True,True,0,False,,,2020-08-20 23:03:00,2020
322,6,True,active,0,9,436,0,2020-08-20 22:16:00+00:00,436,True,True,0,False,,,2020-08-20 23:03:00,2020
323,11,True,active,0,8,437,0,2020-08-20 22:52:04+00:00,437,True,True,0,False,,,2020-08-20 23:03:00,2020
324,11,True,active,0,6,440,0,2020-08-20 23:02:08+00:00,440,True,True,0,False,,,2020-08-20 23:03:00,2020
325,16,True,active,0,3,441,0,2020-08-20 22:39:30+00:00,441,True,True,0,False,,,2020-08-20 23:03:00,2020
326,15,True,active,0,0,442,0,2020-08-20 16:42:16+00:00,442,True,True,0,False,,,2020-08-20 23:03:00,2020
327,6,True,active,0,12,443,1,2020-08-20 22:43:09+00:00,443,True,True,0,False,,,2020-08-20 23:03:00,2020
328,8,True,active,0,11,445,0,2020-08-20 22:51:31+00:00,445,True,True,0,False,,,2020-08-20 23:03:00,2020
329,3,True,active,0,9,446,0,2020-08-20 22:53:03+00:00,446,True,True,0,False,,,2020-08-20 23:03:00,2020
330,6,True,active,0,13,447,0,2020-08-20 22:11:49+00:00,447,True,True,0,False,,,2020-08-20 23:03:00,2020
331,5,True,active,0,6,448,0,2020-08-20 22:55:03+00:00,448,True,True,0,False,,,2020-08-20 23:03:00,2020
332,0,True,out_of_service,0,0,449,0,1970-01-02 00:00:00+00:00,449,True,False,0,False,,,2020-08-20 23:03:00,1970
333,7,True,active,0,8,450,0,2020-08-20 22:53:08+00:00,450,True,True,0,False,,,2020-08-20 23:03:00,2020
334,8,True,active,0,7,451,0,2020-08-20 21:33:49+00:00,451,True,True,0,False,,,2020-08-20 23:03:00,2020
335,12,True,active,0,3,452,0,2020-08-20 22:50:23+00:00,452,True,True,0,False,,,2020-08-20 23:03:00,2020
336,11,True,active,0,4,453,0,2020-08-20 22:23:25+00:00,453,True,True,0,False,,,2020-08-20 23:03:00,2020
337,11,True,active,0,3,454,1,2020-08-20 22:59:42+00:00,454,True,True,0,False,,,2020-08-20 23:03:00,2020
338,7,True,active,0,5,455,0,2020-08-20 22:54:21+00:00,455,True,True,0,False,,,2020-08-20 23:03:00,2020
339,3,True,active,0,16,456,0,2020-08-20 22:58:42+00:00,456,True,True,0,False,,,2020-08-20 23:03:00,2020
340,11,True,active,0,0,457,0,2020-08-20 22:41:22+00:00,457,True,True,0,False,,,2020-08-20 23:03:00,2020
341,5,True,active,0,3,458,3,2020-08-20 21:36:33+00:00,458,True,True,0,False,,,2020-08-20 23:03:00,2020
342,4,True,active,0,19,459,0,2020-08-20 22:59:12+00:00,459,True,True,0,False,,,2020-08-20 23:03:00,2020
