,is_returning,is_installed,num_docks_available,is_renting,last_reported,num_bikes_disabled,num_bikes_available,legacy_id,station_id,num_docks_disabled,station_status,eightd_has_available_keys,num_ebikes_available,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
30,True,True,15,True,2020-08-04 20:44:50+00:00,0,18,36,36,0,active,True,0,,,2020-08-04 20:56:45,2020
31,True,True,3,True,2020-08-04 20:53:18+00:00,1,11,37,37,0,active,True,0,,,2020-08-04 20:56:45,2020
32,True,True,14,True,2020-08-04 20:45:18+00:00,3,6,39,39,0,active,False,0,,,2020-08-04 20:56:45,2020
33,True,True,10,True,2020-08-04 20:53:07+00:00,2,7,40,40,0,active,False,0,,,2020-08-04 20:56:45,2020
34,True,True,14,True,2020-08-04 20:43:32+00:00,3,9,41,41,1,active,True,0,,,2020-08-04 20:56:45,2020
35,True,True,17,True,2020-08-04 20:23:08+00:00,2,4,42,42,0,active,False,0,,,2020-08-04 20:56:45,2020
36,True,True,8,True,2020-08-04 20:56:01+00:00,0,7,43,43,0,active,True,0,,,2020-08-04 20:56:45,2020
37,True,True,5,True,2020-08-04 20:17:24+00:00,0,18,44,44,0,active,False,0,,,2020-08-04 20:56:45,2020
38,True,True,17,True,2020-08-04 20:52:28+00:00,0,2,46,46,0,active,False,0,,,2020-08-04 20:56:45,2020
39,True,True,10,True,2020-08-04 20:52:20+00:00,0,9,47,47,0,active,True,0,,,2020-08-04 20:56:45,2020
40,True,True,14,True,2020-08-04 19:52:32+00:00,0,5,48,48,0,active,False,0,,,2020-08-04 20:56:45,2020
41,True,True,5,True,2020-08-04 20:25:18+00:00,1,12,49,49,0,active,False,0,,,2020-08-04 20:56:45,2020
42,True,True,4,True,2020-08-04 20:35:32+00:00,2,9,50,50,0,active,True,0,,,2020-08-04 20:56:45,2020
43,True,True,8,True,2020-08-04 20:48:04+00:00,1,6,51,51,0,active,False,0,,,2020-08-04 20:56:45,2020
44,True,True,5,True,2020-08-04 20:44:06+00:00,1,17,52,52,0,active,True,0,,,2020-08-04 20:56:45,2020
45,True,True,6,True,2020-08-04 20:40:17+00:00,0,13,53,53,0,active,False,0,,,2020-08-04 20:56:45,2020
46,True,True,1,True,2020-08-04 19:43:54+00:00,1,13,54,54,0,active,False,0,,,2020-08-04 20:56:45,2020
47,True,True,6,True,2020-08-04 20:50:20+00:00,0,9,55,55,0,active,False,0,,,2020-08-04 20:56:45,2020
48,True,True,10,True,2020-08-04 20:44:12+00:00,0,8,56,56,0,active,True,0,,,2020-08-04 20:56:45,2020
49,True,True,8,True,2020-08-04 20:21:21+00:00,1,5,57,57,0,active,True,0,,,2020-08-04 20:56:45,2020
50,True,True,12,True,2020-08-04 19:42:09+00:00,1,6,58,58,0,active,True,0,,,2020-08-04 20:56:45,2020
51,True,True,11,True,2020-08-04 20:26:22+00:00,1,7,59,59,0,active,True,0,,,2020-08-04 20:56:45,2020
52,True,True,8,True,2020-08-04 20:55:18+00:00,0,11,60,60,0,active,False,0,,,2020-08-04 20:56:45,2020
53,True,True,11,True,2020-08-04 20:22:54+00:00,1,7,61,61,0,active,False,0,,,2020-08-04 20:56:45,2020
54,True,True,9,True,2020-08-04 19:44:51+00:00,0,6,63,63,0,active,False,0,,,2020-08-04 20:56:45,2020
55,True,True,4,True,2020-08-04 20:32:58+00:00,0,15,64,64,0,active,False,0,,,2020-08-04 20:56:45,2020
56,True,True,16,True,2020-08-04 16:26:16+00:00,1,6,65,65,0,active,False,0,,,2020-08-04 20:56:45,2020
57,True,True,11,True,2020-08-04 20:39:44+00:00,0,4,66,66,0,active,False,0,,,2020-08-04 20:56:45,2020
58,True,True,17,True,2020-08-04 20:40:38+00:00,0,10,67,67,0,active,True,0,,,2020-08-04 20:56:45,2020
59,True,True,15,True,2020-08-04 20:49:06+00:00,1,3,68,68,0,active,True,0,,,2020-08-04 20:56:45,2020
60,True,True,13,True,2020-08-04 20:49:36+00:00,0,6,69,69,0,active,True,0,,,2020-08-04 20:56:45,2020
61,True,True,5,True,2020-08-04 19:52:55+00:00,0,18,70,70,0,active,False,0,,,2020-08-04 20:56:45,2020
62,True,True,6,True,2020-08-04 20:43:13+00:00,0,17,71,71,0,active,False,0,,,2020-08-04 20:56:45,2020
63,True,True,19,True,2020-08-04 20:34:16+00:00,0,4,72,72,0,active,False,0,,,2020-08-04 20:56:45,2020
64,True,True,13,True,2020-08-04 19:34:45+00:00,0,2,73,73,0,active,False,0,,,2020-08-04 20:56:45,2020
65,True,True,9,True,2020-08-04 20:54:43+00:00,0,10,74,74,0,active,True,0,,,2020-08-04 20:56:45,2020
66,True,True,13,True,2020-08-04 20:48:36+00:00,0,2,75,75,0,active,False,0,,,2020-08-04 20:56:45,2020
67,True,True,14,True,2020-08-04 20:55:11+00:00,0,3,76,76,0,active,False,0,,,2020-08-04 20:56:45,2020
68,True,True,9,True,2020-08-04 20:09:01+00:00,0,6,77,77,0,active,False,0,,,2020-08-04 20:56:45,2020
69,True,True,4,True,2020-08-04 20:44:09+00:00,0,15,78,78,0,active,False,0,,,2020-08-04 20:56:45,2020
70,True,True,11,True,2020-08-04 20:46:53+00:00,0,8,79,79,0,active,False,0,,,2020-08-04 20:56:45,2020
71,True,True,15,True,2020-08-04 20:55:41+00:00,0,20,80,80,0,active,False,0,,,2020-08-04 20:56:45,2020
72,True,True,15,True,2020-08-04 20:33:16+00:00,1,3,81,81,0,active,False,0,,,2020-08-04 20:56:45,2020
73,True,True,3,True,2020-08-04 20:45:17+00:00,0,12,82,82,0,active,False,0,,,2020-08-04 20:56:45,2020
74,True,True,13,True,2020-08-04 20:52:03+00:00,0,2,84,84,0,active,False,0,,,2020-08-04 20:56:45,2020
75,True,True,10,True,2020-08-04 20:54:12+00:00,2,7,85,85,0,active,False,0,,,2020-08-04 20:56:45,2020
76,True,True,8,True,2020-08-04 20:51:17+00:00,1,10,86,86,0,active,False,0,,,2020-08-04 20:56:45,2020
77,True,True,3,True,2020-08-04 20:46:39+00:00,1,11,87,87,0,active,False,0,,,2020-08-04 20:56:45,2020
78,True,True,5,True,2020-08-04 20:32:46+00:00,1,13,89,89,0,active,False,0,,,2020-08-04 20:56:45,2020
79,True,True,11,True,2020-08-04 20:22:13+00:00,1,7,90,90,0,active,False,0,,,2020-08-04 20:56:45,2020
80,True,True,14,True,2020-08-04 20:56:04+00:00,1,4,91,91,0,active,False,0,,,2020-08-04 20:56:45,2020
81,True,True,4,True,2020-08-04 17:12:55+00:00,0,15,92,92,0,active,False,0,,,2020-08-04 20:56:45,2020
82,True,True,4,True,2020-08-04 19:43:17+00:00,1,10,93,93,0,active,False,0,,,2020-08-04 20:56:45,2020
83,True,True,2,True,2020-08-04 20:37:55+00:00,2,7,94,94,0,active,False,0,,,2020-08-04 20:56:45,2020
84,True,True,3,True,2020-08-04 20:38:13+00:00,0,12,95,95,0,active,False,0,,,2020-08-04 20:56:45,2020
85,True,True,8,True,2020-08-04 20:35:31+00:00,0,11,96,96,0,active,False,0,,,2020-08-04 20:56:45,2020
86,True,True,9,True,2020-08-04 20:09:18+00:00,1,9,97,97,0,active,False,0,,,2020-08-04 20:56:45,2020
87,True,True,13,True,2020-08-04 20:40:18+00:00,0,10,98,98,0,active,False,0,,,2020-08-04 20:56:45,2020
88,True,True,8,True,2020-08-04 19:45:40+00:00,0,7,99,99,0,active,False,0,,,2020-08-04 20:56:45,2020
89,True,True,4,True,2020-08-04 20:30:15+00:00,1,20,100,100,0,active,True,0,,,2020-08-04 20:56:45,2020
90,True,True,1,True,2020-08-04 20:45:06+00:00,0,14,101,101,0,active,False,0,,,2020-08-04 20:56:45,2020
91,True,True,4,True,2020-08-04 20:31:57+00:00,1,10,102,102,0,active,False,0,,,2020-08-04 20:56:45,2020
92,True,True,15,True,2020-08-04 20:31:45+00:00,0,0,103,103,0,active,False,0,,,2020-08-04 20:56:45,2020
93,True,True,15,True,2020-08-04 19:29:00+00:00,0,4,104,104,0,active,False,0,,,2020-08-04 20:56:45,2020
94,True,True,17,True,2020-08-04 20:36:09+00:00,0,2,105,105,0,active,False,0,,,2020-08-04 20:56:45,2020
95,True,True,13,True,2020-08-04 18:02:03+00:00,0,2,106,106,0,active,False,0,,,2020-08-04 20:56:45,2020
96,True,True,9,True,2020-08-04 20:50:22+00:00,0,10,107,107,0,active,False,0,,,2020-08-04 20:56:45,2020
97,True,True,7,True,2020-08-04 20:30:02+00:00,1,9,108,108,0,active,False,0,,,2020-08-04 20:56:45,2020
98,True,True,22,True,2020-08-04 18:13:59+00:00,2,11,109,109,0,active,False,0,,,2020-08-04 20:56:45,2020
99,True,True,5,True,2020-08-04 20:26:41+00:00,0,10,110,110,0,active,False,0,,,2020-08-04 20:56:45,2020
100,True,True,14,True,2020-08-04 19:14:24+00:00,0,1,111,111,0,active,False,0,,,2020-08-04 20:56:45,2020
101,True,True,5,True,2020-08-04 20:28:06+00:00,0,10,112,112,0,active,False,0,,,2020-08-04 20:56:45,2020
102,True,True,3,True,2020-08-04 20:54:06+00:00,0,12,113,113,0,active,False,0,,,2020-08-04 20:56:45,2020
103,True,True,4,True,2020-08-04 18:12:28+00:00,0,11,114,114,0,active,False,0,,,2020-08-04 20:56:45,2020
104,True,True,4,True,2020-08-04 19:55:02+00:00,0,15,115,115,0,active,False,0,,,2020-08-04 20:56:45,2020
105,True,True,4,True,2020-08-04 20:47:42+00:00,0,19,116,116,0,active,False,0,,,2020-08-04 20:56:45,2020
106,True,True,13,True,2020-08-04 20:16:29+00:00,0,6,117,117,0,active,False,0,,,2020-08-04 20:56:45,2020
107,True,True,3,True,2020-08-04 20:18:46+00:00,0,16,118,118,0,active,False,0,,,2020-08-04 20:56:45,2020
108,True,True,9,True,2020-08-04 20:06:56+00:00,0,6,119,119,0,active,False,0,,,2020-08-04 20:56:45,2020
109,True,True,10,True,2020-08-04 20:33:54+00:00,0,5,120,120,0,active,False,0,,,2020-08-04 20:56:45,2020
110,True,True,16,True,2020-08-04 20:30:43+00:00,0,1,121,121,0,active,False,0,,,2020-08-04 20:56:45,2020
111,True,True,10,True,2020-08-04 20:56:09+00:00,1,4,122,122,0,active,False,0,,,2020-08-04 20:56:45,2020
112,True,True,13,True,2020-08-04 19:19:55+00:00,0,2,124,124,0,active,False,0,,,2020-08-04 20:56:45,2020
113,True,True,11,True,2020-08-04 20:43:42+00:00,0,4,125,125,0,active,False,0,,,2020-08-04 20:56:45,2020
114,True,True,13,True,2020-08-04 19:26:30+00:00,0,2,126,126,0,active,False,0,,,2020-08-04 20:56:45,2020
115,True,True,5,True,2020-08-04 20:41:06+00:00,0,14,128,128,0,active,False,0,,,2020-08-04 20:56:45,2020
116,True,True,5,True,2020-08-04 20:31:53+00:00,0,14,129,129,0,active,False,0,,,2020-08-04 20:56:45,2020
117,True,True,2,True,2020-08-04 17:43:37+00:00,0,13,130,130,0,active,False,0,,,2020-08-04 20:56:45,2020
118,True,True,8,True,2020-08-04 20:52:28+00:00,0,10,131,131,0,active,False,0,,,2020-08-04 20:56:45,2020
119,True,True,12,True,2020-08-04 20:08:53+00:00,1,10,133,133,0,active,False,0,,,2020-08-04 20:56:45,2020
120,True,True,5,True,2020-08-04 18:45:12+00:00,0,12,135,135,0,active,False,0,,,2020-08-04 20:56:45,2020
121,True,True,5,True,2020-08-04 20:53:44+00:00,1,13,136,136,0,active,False,0,,,2020-08-04 20:56:45,2020
122,True,True,10,True,2020-08-04 19:35:22+00:00,0,5,137,137,0,active,False,0,,,2020-08-04 20:56:45,2020
123,True,True,1,True,2020-08-04 20:37:59+00:00,1,13,138,138,0,active,False,0,,,2020-08-04 20:56:45,2020
124,True,True,14,True,2020-08-04 20:49:56+00:00,0,5,139,139,0,active,False,0,,,2020-08-04 20:56:45,2020
125,True,True,0,True,2020-08-04 19:38:28+00:00,0,17,140,140,0,active,False,0,,,2020-08-04 20:56:45,2020
126,True,True,7,True,2020-08-04 20:44:51+00:00,1,7,141,141,0,active,False,0,,,2020-08-04 20:56:45,2020
127,True,True,11,True,2020-08-04 20:47:08+00:00,2,10,142,142,0,active,False,0,,,2020-08-04 20:56:45,2020
128,True,True,14,True,2020-08-04 20:44:34+00:00,1,8,143,143,0,active,False,0,,,2020-08-04 20:56:45,2020
129,True,True,18,True,2020-08-04 20:39:57+00:00,0,1,144,144,0,active,False,0,,,2020-08-04 20:56:45,2020
130,True,True,5,True,2020-08-04 20:39:19+00:00,0,14,145,145,0,active,False,0,,,2020-08-04 20:56:45,2020
131,True,True,1,True,2020-08-04 20:07:38+00:00,2,16,146,146,0,active,False,0,,,2020-08-04 20:56:45,2020
132,True,True,11,True,2020-08-04 20:45:33+00:00,0,7,149,149,0,active,True,0,,,2020-08-04 20:56:45,2020
133,True,True,16,True,2020-08-04 20:42:40+00:00,0,3,150,150,0,active,False,0,,,2020-08-04 20:56:45,2020
134,True,True,6,True,2020-08-04 20:12:35+00:00,0,13,151,151,0,active,False,0,,,2020-08-04 20:56:45,2020
135,True,True,1,True,2020-08-04 20:37:46+00:00,0,14,152,152,0,active,True,0,,,2020-08-04 20:56:45,2020
136,True,True,11,True,2020-08-04 20:50:45+00:00,0,4,156,156,0,active,False,0,,,2020-08-04 20:56:45,2020
137,True,True,4,True,2020-08-04 20:53:34+00:00,2,9,157,157,0,active,False,0,,,2020-08-04 20:56:45,2020
138,True,True,13,True,2020-08-04 20:20:32+00:00,1,1,159,159,0,active,False,0,,,2020-08-04 20:56:45,2020
139,True,True,12,True,2020-08-04 20:33:26+00:00,1,1,160,160,0,active,True,0,,,2020-08-04 20:56:45,2020
140,True,True,20,True,2020-08-04 20:48:43+00:00,0,3,161,161,0,active,True,0,,,2020-08-04 20:56:45,2020
141,True,True,10,True,2020-08-04 20:04:45+00:00,1,4,162,162,0,active,False,0,,,2020-08-04 20:56:45,2020
142,True,True,14,True,2020-08-04 20:19:09+00:00,0,5,163,163,0,active,True,0,,,2020-08-04 20:56:45,2020
143,True,True,2,True,2020-08-04 19:30:10+00:00,0,13,167,167,0,active,False,0,,,2020-08-04 20:56:45,2020
144,True,True,2,True,2020-08-04 20:48:41+00:00,0,17,169,169,0,active,False,0,,,2020-08-04 20:56:45,2020
145,True,True,14,True,2020-08-04 19:21:17+00:00,0,0,170,170,0,active,True,0,,,2020-08-04 20:56:45,2020
146,True,True,18,True,2020-08-04 12:50:10+00:00,0,5,171,171,0,active,True,0,,,2020-08-04 20:56:45,2020
147,True,True,3,True,2020-08-04 19:01:26+00:00,0,11,173,173,0,active,True,0,,,2020-08-04 20:56:45,2020
148,True,True,6,True,2020-08-04 20:56:33+00:00,0,9,174,174,0,active,False,0,,,2020-08-04 20:56:45,2020
149,True,True,13,True,2020-08-04 20:49:53+00:00,0,4,175,175,0,active,True,0,,,2020-08-04 20:56:45,2020
150,True,True,13,True,2020-08-04 20:29:28+00:00,0,2,176,176,0,active,False,0,,,2020-08-04 20:56:45,2020
151,True,True,12,True,2020-08-04 20:36:29+00:00,0,7,177,177,0,active,False,0,,,2020-08-04 20:56:45,2020
152,True,True,10,True,2020-08-04 20:51:25+00:00,0,9,178,178,0,active,False,0,,,2020-08-04 20:56:45,2020
153,True,True,16,True,2020-08-04 20:19:34+00:00,0,9,179,179,0,active,False,0,,,2020-08-04 20:56:45,2020
154,True,True,2,True,2020-08-04 20:55:53+00:00,0,17,180,180,0,active,False,0,,,2020-08-04 20:56:45,2020
155,True,True,2,True,2020-08-04 20:30:01+00:00,1,16,181,181,0,active,False,0,,,2020-08-04 20:56:45,2020
156,True,True,17,True,2020-08-04 19:29:27+00:00,1,1,182,182,0,active,True,0,,,2020-08-04 20:56:45,2020
157,True,True,8,True,2020-08-04 20:11:48+00:00,0,11,183,183,0,active,False,0,,,2020-08-04 20:56:45,2020
158,True,True,11,True,2020-08-04 20:37:32+00:00,1,7,184,184,0,active,False,0,,,2020-08-04 20:56:45,2020
159,True,True,10,True,2020-08-04 20:50:03+00:00,1,4,185,185,0,active,False,0,,,2020-08-04 20:56:45,2020
160,True,True,9,True,2020-08-04 20:46:37+00:00,0,6,186,186,0,active,True,0,,,2020-08-04 20:56:45,2020
161,True,True,1,True,2020-08-04 15:40:14+00:00,0,14,187,187,0,active,False,0,,,2020-08-04 20:56:45,2020
162,True,True,13,True,2020-08-04 18:46:44+00:00,0,2,188,188,0,active,False,0,,,2020-08-04 20:56:45,2020
163,True,True,17,True,2020-08-04 20:34:32+00:00,0,6,189,189,0,active,False,0,,,2020-08-04 20:56:45,2020
164,True,True,18,True,2020-08-04 20:54:48+00:00,1,18,190,190,0,active,True,0,,,2020-08-04 20:56:45,2020
165,True,True,14,True,2020-08-04 19:56:21+00:00,0,1,191,191,0,active,False,0,,,2020-08-04 20:56:45,2020
166,True,True,13,True,2020-08-04 20:43:18+00:00,0,6,192,192,0,active,False,0,,,2020-08-04 20:56:45,2020
167,True,True,5,True,2020-08-04 19:42:53+00:00,1,9,193,193,0,active,True,0,,,2020-08-04 20:56:45,2020
168,True,True,12,True,2020-08-04 19:58:50+00:00,0,7,194,194,0,active,False,0,,,2020-08-04 20:56:45,2020
169,True,True,14,True,2020-08-04 20:40:40+00:00,0,9,195,195,0,active,False,0,,,2020-08-04 20:56:45,2020
170,True,True,7,True,2020-08-04 19:37:15+00:00,0,3,196,196,0,active,True,0,,,2020-08-04 20:56:45,2020
171,True,True,14,True,2020-08-04 20:54:19+00:00,1,0,197,197,0,active,False,0,,,2020-08-04 20:56:45,2020
172,True,True,2,True,2020-08-04 19:45:54+00:00,0,13,199,199,0,active,False,0,,,2020-08-04 20:56:45,2020
173,True,True,4,True,2020-08-04 19:54:25+00:00,1,14,200,200,0,active,False,0,,,2020-08-04 20:56:45,2020
174,True,True,15,True,2020-08-04 12:17:44+00:00,0,0,201,201,0,active,False,0,,,2020-08-04 20:56:45,2020
175,True,True,14,True,2020-08-04 18:10:32+00:00,1,0,202,202,0,active,False,0,,,2020-08-04 20:56:45,2020
176,True,True,9,True,2020-08-04 08:21:44+00:00,0,6,203,203,0,active,False,0,,,2020-08-04 20:56:45,2020
177,True,True,12,True,2020-08-04 20:04:15+00:00,1,2,204,204,0,active,False,0,,,2020-08-04 20:56:45,2020
178,True,True,7,True,2020-08-04 19:24:51+00:00,0,8,205,205,0,active,False,0,,,2020-08-04 20:56:45,2020
179,True,True,14,True,2020-08-04 20:45:35+00:00,0,9,206,206,0,active,False,0,,,2020-08-04 20:56:45,2020
180,True,True,1,True,2020-08-04 20:50:12+00:00,0,14,208,208,0,active,True,0,,,2020-08-04 20:56:45,2020
181,True,True,7,True,2020-08-04 20:12:47+00:00,0,8,209,209,0,active,False,0,,,2020-08-04 20:56:45,2020
182,True,True,13,True,2020-08-04 18:57:17+00:00,1,1,210,210,0,active,False,0,,,2020-08-04 20:56:45,2020
183,True,True,3,True,2020-08-04 20:46:47+00:00,0,16,211,211,0,active,False,0,,,2020-08-04 20:56:45,2020
184,True,True,9,True,2020-08-04 20:25:54+00:00,0,24,212,212,0,active,False,0,,,2020-08-04 20:56:45,2020
185,True,True,11,True,2020-08-04 17:54:14+00:00,0,5,213,213,0,active,True,0,,,2020-08-04 20:56:45,2020
186,True,True,7,True,2020-08-04 20:39:11+00:00,0,8,214,214,0,active,False,0,,,2020-08-04 20:56:45,2020
187,True,True,0,True,2020-08-04 19:07:32+00:00,0,15,215,215,0,active,False,0,,,2020-08-04 20:56:45,2020
188,True,True,7,True,2020-08-04 18:10:19+00:00,0,12,216,216,0,active,False,0,,,2020-08-04 20:56:45,2020
189,True,True,2,True,2020-08-04 20:01:05+00:00,1,16,217,217,0,active,False,0,,,2020-08-04 20:56:45,2020
190,True,True,7,True,2020-08-04 20:53:35+00:00,1,7,218,218,0,active,False,0,,,2020-08-04 20:56:45,2020
191,True,True,6,True,2020-08-04 20:19:56+00:00,0,9,219,219,0,active,False,0,,,2020-08-04 20:56:45,2020
192,True,True,12,True,2020-08-04 20:25:29+00:00,0,7,221,221,0,active,False,0,,,2020-08-04 20:56:45,2020
193,True,True,9,True,2020-08-04 20:42:35+00:00,0,5,222,222,0,active,True,0,,,2020-08-04 20:56:45,2020
194,True,True,11,True,2020-08-04 20:31:14+00:00,0,6,224,224,0,active,False,0,,,2020-08-04 20:56:45,2020
195,True,True,17,True,2020-08-04 19:59:54+00:00,1,1,225,225,0,active,False,0,,,2020-08-04 20:56:45,2020
196,True,True,7,True,2020-08-04 20:55:31+00:00,1,7,226,226,0,active,False,0,,,2020-08-04 20:56:45,2020
197,True,True,19,True,2020-08-04 19:24:29+00:00,0,0,227,227,0,active,False,0,,,2020-08-04 20:56:45,2020
198,True,True,3,True,2020-08-04 20:36:27+00:00,1,15,228,228,0,active,False,0,,,2020-08-04 20:56:45,2020
199,True,True,9,True,2020-08-04 18:35:54+00:00,0,2,232,232,0,active,False,0,,,2020-08-04 20:56:45,2020
200,True,True,11,True,2020-08-04 19:36:04+00:00,0,4,233,233,0,active,False,0,,,2020-08-04 20:56:45,2020
201,True,True,13,True,2020-08-04 18:48:07+00:00,0,2,234,234,0,active,False,0,,,2020-08-04 20:56:45,2020
202,True,True,11,True,2020-08-04 18:56:45+00:00,1,3,235,235,0,active,False,0,,,2020-08-04 20:56:45,2020
203,True,True,4,True,2020-08-04 20:12:28+00:00,0,11,236,236,0,active,False,0,,,2020-08-04 20:56:45,2020
204,True,True,4,True,2020-08-04 20:34:13+00:00,0,11,239,239,0,active,False,0,,,2020-08-04 20:56:45,2020
205,True,True,2,True,2020-08-04 18:43:38+00:00,0,13,255,255,0,active,False,0,,,2020-08-04 20:56:45,2020
206,True,True,0,True,2020-08-04 19:25:29+00:00,0,15,258,258,0,active,False,0,,,2020-08-04 20:56:45,2020
207,True,True,15,True,2020-08-04 09:01:37+00:00,0,0,259,259,0,active,False,0,,,2020-08-04 20:56:45,2020
208,True,True,13,True,2020-08-04 20:42:30+00:00,0,2,260,260,0,active,False,0,,,2020-08-04 20:56:45,2020
209,True,True,9,True,2020-08-04 20:37:38+00:00,0,6,271,271,0,active,False,0,,,2020-08-04 20:56:45,2020
210,True,True,14,True,2020-08-04 20:21:43+00:00,0,5,272,272,0,active,False,0,,,2020-08-04 20:56:45,2020
211,True,True,14,True,2020-08-04 20:53:35+00:00,1,25,273,273,0,active,False,0,,,2020-08-04 20:56:45,2020
212,True,True,14,True,2020-08-04 20:34:12+00:00,0,5,279,279,0,active,False,0,,,2020-08-04 20:56:45,2020
213,True,True,10,True,2020-08-04 20:19:41+00:00,0,9,280,280,0,active,False,0,,,2020-08-04 20:56:45,2020
214,True,True,4,True,2020-08-04 20:27:28+00:00,0,11,282,282,0,active,False,0,,,2020-08-04 20:56:45,2020
215,True,True,15,True,2020-08-04 17:24:45+00:00,1,7,296,296,0,active,False,0,,,2020-08-04 20:56:45,2020
216,True,True,8,True,2020-08-04 20:53:14+00:00,0,11,318,318,0,active,False,0,,,2020-08-04 20:56:45,2020
217,True,True,13,True,2020-08-04 19:29:26+00:00,0,12,319,319,0,active,False,0,,,2020-08-04 20:56:45,2020
218,True,True,6,True,2020-08-04 20:36:34+00:00,0,9,327,327,0,active,False,0,,,2020-08-04 20:56:45,2020
219,True,True,6,True,2020-08-04 20:39:28+00:00,0,9,328,328,0,active,False,0,,,2020-08-04 20:56:45,2020
220,True,True,6,True,2020-08-04 19:40:10+00:00,0,9,329,329,0,active,False,0,,,2020-08-04 20:56:45,2020
221,True,True,14,True,2020-08-04 20:45:28+00:00,0,1,330,330,0,active,False,0,,,2020-08-04 20:56:45,2020
222,True,True,8,True,2020-08-04 20:28:22+00:00,0,7,331,331,0,active,False,0,,,2020-08-04 20:56:45,2020
