,num_ebikes_available,station_status,num_docks_disabled,is_installed,num_bikes_available,station_id,legacy_id,num_bikes_disabled,num_docks_available,is_returning,eightd_has_available_keys,is_renting,last_reported,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
86,0,active,0,True,3,97,97,1,15,True,False,True,2020-07-30 15:17:21+00:00,,,2020-07-30 15:33:25,2020
87,0,active,0,True,1,98,98,0,21,True,False,True,2020-07-30 15:28:17+00:00,,,2020-07-30 15:33:25,2020
88,0,active,0,True,8,99,99,0,7,True,False,True,2020-07-30 15:14:02+00:00,,,2020-07-30 15:33:25,2020
89,0,active,0,True,12,100,100,2,11,True,True,True,2020-07-30 15:18:20+00:00,,,2020-07-30 15:33:25,2020
90,0,active,0,True,0,101,101,0,15,True,False,True,2020-07-30 13:25:45+00:00,,,2020-07-30 15:33:25,2020
91,0,active,0,True,9,102,102,0,6,True,False,True,2020-07-30 15:14:28+00:00,,,2020-07-30 15:33:25,2020
92,0,active,0,True,0,103,103,1,14,True,False,True,2020-07-30 14:35:51+00:00,,,2020-07-30 15:33:25,2020
93,0,active,0,True,11,104,104,1,7,True,False,True,2020-07-30 15:25:51+00:00,,,2020-07-30 15:33:25,2020
94,0,active,0,True,8,105,105,0,11,True,False,True,2020-07-30 15:23:51+00:00,,,2020-07-30 15:33:25,2020
95,0,active,0,True,7,106,106,0,8,True,False,True,2020-07-30 12:55:09+00:00,,,2020-07-30 15:33:25,2020
96,0,active,0,True,10,107,107,0,9,True,False,True,2020-07-30 15:29:39+00:00,,,2020-07-30 15:33:25,2020
97,0,active,0,True,13,108,108,0,4,True,False,True,2020-07-30 15:18:55+00:00,,,2020-07-30 15:33:25,2020
98,0,active,0,True,26,109,109,2,7,True,False,True,2020-07-30 14:43:54+00:00,,,2020-07-30 15:33:25,2020
99,0,active,0,True,9,110,110,0,6,True,False,True,2020-07-30 15:29:01+00:00,,,2020-07-30 15:33:25,2020
100,0,active,0,True,3,111,111,0,12,True,False,True,2020-07-30 14:21:30+00:00,,,2020-07-30 15:33:25,2020
101,0,active,0,True,8,112,112,0,7,True,False,True,2020-07-30 13:35:05+00:00,,,2020-07-30 15:33:25,2020
102,0,active,0,True,11,113,113,0,4,True,False,True,2020-07-30 15:25:40+00:00,,,2020-07-30 15:33:25,2020
103,0,active,0,True,2,114,114,0,13,True,False,True,2020-07-30 13:27:43+00:00,,,2020-07-30 15:33:25,2020
104,0,active,0,True,8,115,115,0,11,True,False,True,2020-07-30 15:31:56+00:00,,,2020-07-30 15:33:25,2020
105,0,active,0,True,5,116,116,0,18,True,False,True,2020-07-30 15:23:32+00:00,,,2020-07-30 15:33:25,2020
106,0,active,0,True,19,117,117,0,0,True,False,True,2020-07-30 13:25:46+00:00,,,2020-07-30 15:33:25,2020
107,0,active,0,True,4,118,118,0,15,True,False,True,2020-07-30 15:27:05+00:00,,,2020-07-30 15:33:25,2020
108,0,active,0,True,7,119,119,0,8,True,False,True,2020-07-30 15:31:49+00:00,,,2020-07-30 15:33:25,2020
109,0,active,0,True,6,120,120,1,8,True,False,True,2020-07-30 15:32:34+00:00,,,2020-07-30 15:33:25,2020
110,0,active,0,True,1,121,121,2,14,True,False,True,2020-07-30 14:03:16+00:00,,,2020-07-30 15:33:25,2020
111,0,active,0,True,2,122,122,0,13,True,False,True,2020-07-30 15:15:53+00:00,,,2020-07-30 15:33:25,2020
112,0,active,0,True,5,124,124,0,10,True,False,True,2020-07-30 01:11:26+00:00,,,2020-07-30 15:33:25,2020
113,0,active,0,True,1,125,125,0,14,True,False,True,2020-07-30 15:33:11+00:00,,,2020-07-30 15:33:25,2020
114,0,active,0,True,1,126,126,0,14,True,False,True,2020-07-30 13:51:56+00:00,,,2020-07-30 15:33:25,2020
115,0,active,0,True,15,128,128,1,3,True,False,True,2020-07-30 14:38:39+00:00,,,2020-07-30 15:33:25,2020
116,0,active,0,True,7,129,129,0,12,True,False,True,2020-07-30 15:24:22+00:00,,,2020-07-30 15:33:25,2020
117,0,active,0,True,10,130,130,0,5,True,False,True,2020-07-30 08:51:09+00:00,,,2020-07-30 15:33:25,2020
118,0,active,0,True,10,131,131,2,6,True,False,True,2020-07-30 14:50:39+00:00,,,2020-07-30 15:33:25,2020
119,0,active,0,True,12,133,133,0,11,True,False,True,2020-07-30 14:55:33+00:00,,,2020-07-30 15:33:25,2020
120,0,active,0,True,9,135,135,1,7,True,False,True,2020-07-30 12:52:56+00:00,,,2020-07-30 15:33:25,2020
121,0,active,0,True,16,136,136,0,3,True,False,True,2020-07-30 14:48:30+00:00,,,2020-07-30 15:33:25,2020
122,0,active,0,True,10,137,137,0,5,True,False,True,2020-07-30 14:55:58+00:00,,,2020-07-30 15:33:25,2020
123,0,active,0,True,11,138,138,0,4,True,False,True,2020-07-30 14:09:30+00:00,,,2020-07-30 15:33:25,2020
124,0,active,0,True,2,139,139,0,17,True,False,True,2020-07-30 14:58:53+00:00,,,2020-07-30 15:33:25,2020
125,0,active,0,True,8,140,140,0,9,True,False,True,2020-07-30 11:41:40+00:00,,,2020-07-30 15:33:25,2020
126,0,active,0,True,9,141,141,0,6,True,False,True,2020-07-30 15:18:20+00:00,,,2020-07-30 15:33:25,2020
127,0,active,0,True,16,142,142,1,6,True,False,True,2020-07-30 12:21:38+00:00,,,2020-07-30 15:33:25,2020
128,0,active,0,True,7,143,143,0,16,True,False,True,2020-07-30 15:14:04+00:00,,,2020-07-30 15:33:25,2020
129,0,active,0,True,5,144,144,0,14,True,False,True,2020-07-30 14:57:00+00:00,,,2020-07-30 15:33:25,2020
130,0,active,0,True,7,145,145,0,12,True,False,True,2020-07-30 14:39:35+00:00,,,2020-07-30 15:33:25,2020
131,0,active,0,True,11,146,146,1,7,True,False,True,2020-07-30 13:44:56+00:00,,,2020-07-30 15:33:25,2020
132,0,active,0,True,9,149,149,0,9,True,True,True,2020-07-30 15:31:22+00:00,,,2020-07-30 15:33:25,2020
133,0,active,0,True,11,150,150,0,8,True,False,True,2020-07-30 15:06:22+00:00,,,2020-07-30 15:33:25,2020
134,0,active,0,True,12,151,151,1,6,True,False,True,2020-07-30 15:17:34+00:00,,,2020-07-30 15:33:25,2020
135,0,active,0,True,12,152,152,0,3,True,True,True,2020-07-30 15:06:11+00:00,,,2020-07-30 15:33:25,2020
136,0,active,0,True,1,156,156,0,14,True,False,True,2020-07-30 15:17:50+00:00,,,2020-07-30 15:33:25,2020
137,0,active,0,True,5,157,157,1,9,True,False,True,2020-07-30 15:23:03+00:00,,,2020-07-30 15:33:25,2020
138,0,active,0,True,4,159,159,1,10,True,False,True,2020-07-30 15:20:24+00:00,,,2020-07-30 15:33:25,2020
139,0,active,0,True,2,160,160,0,12,True,True,True,2020-07-30 15:32:32+00:00,,,2020-07-30 15:33:25,2020
140,0,active,0,True,2,161,161,0,21,True,True,True,2020-07-30 15:33:08+00:00,,,2020-07-30 15:33:25,2020
141,0,active,0,True,1,162,162,0,14,True,False,True,2020-07-30 08:36:26+00:00,,,2020-07-30 15:33:25,2020
142,0,active,0,True,6,163,163,0,13,True,True,True,2020-07-30 14:30:45+00:00,,,2020-07-30 15:33:25,2020
143,0,active,0,True,8,167,167,1,6,True,False,True,2020-07-30 14:46:51+00:00,,,2020-07-30 15:33:25,2020
144,0,active,0,True,10,169,169,0,9,True,False,True,2020-07-30 15:01:02+00:00,,,2020-07-30 15:33:25,2020
145,0,active,0,True,1,170,170,0,13,True,True,True,2020-07-30 12:59:08+00:00,,,2020-07-30 15:33:25,2020
146,0,active,0,True,2,171,171,0,21,True,True,True,2020-07-30 14:19:24+00:00,,,2020-07-30 15:33:25,2020
147,0,active,0,True,4,173,173,2,8,True,True,True,2020-07-30 14:31:23+00:00,,,2020-07-30 15:33:25,2020
148,0,active,0,True,11,174,174,0,4,True,False,True,2020-07-30 14:37:23+00:00,,,2020-07-30 15:33:25,2020
149,0,active,0,True,0,175,175,0,17,True,True,True,2020-07-30 14:56:31+00:00,,,2020-07-30 15:33:25,2020
150,0,active,0,True,10,176,176,0,5,True,False,True,2020-07-30 14:42:11+00:00,,,2020-07-30 15:33:25,2020
151,0,active,0,True,10,177,177,1,8,True,False,True,2020-07-30 15:25:37+00:00,,,2020-07-30 15:33:25,2020
152,0,active,0,True,6,178,178,1,12,True,False,True,2020-07-30 15:25:19+00:00,,,2020-07-30 15:33:25,2020
153,0,active,0,True,21,179,179,0,4,True,False,True,2020-07-30 15:23:31+00:00,,,2020-07-30 15:33:25,2020
154,0,active,0,True,6,180,180,0,13,True,False,True,2020-07-30 15:19:06+00:00,,,2020-07-30 15:33:25,2020
155,0,active,0,True,3,181,181,1,15,True,False,True,2020-07-30 15:09:26+00:00,,,2020-07-30 15:33:25,2020
156,0,active,0,True,10,182,182,1,8,True,True,True,2020-07-30 14:52:35+00:00,,,2020-07-30 15:33:25,2020
157,0,active,0,True,11,183,183,0,8,True,False,True,2020-07-30 13:17:45+00:00,,,2020-07-30 15:33:25,2020
158,0,active,0,True,18,184,184,0,1,True,False,True,2020-07-30 15:28:40+00:00,,,2020-07-30 15:33:25,2020
159,0,active,0,True,4,185,185,1,10,True,False,True,2020-07-30 15:31:55+00:00,,,2020-07-30 15:33:25,2020
160,0,active,0,True,4,186,186,1,10,True,True,True,2020-07-30 14:14:33+00:00,,,2020-07-30 15:33:25,2020
161,0,active,0,True,10,187,187,0,5,True,False,True,2020-07-30 14:56:13+00:00,,,2020-07-30 15:33:25,2020
162,0,active,0,True,11,188,188,0,4,True,False,True,2020-07-30 13:37:01+00:00,,,2020-07-30 15:33:25,2020
163,0,active,0,True,19,189,189,0,4,True,True,True,2020-07-30 15:22:19+00:00,,,2020-07-30 15:33:25,2020
164,0,active,0,True,15,190,190,1,21,True,False,True,2020-07-30 15:22:53+00:00,,,2020-07-30 15:33:25,2020
165,0,active,0,True,1,191,191,0,14,True,False,True,2020-07-30 15:14:30+00:00,,,2020-07-30 15:33:25,2020
166,0,active,0,True,18,192,192,0,1,True,False,True,2020-07-30 15:19:10+00:00,,,2020-07-30 15:33:25,2020
167,0,active,0,True,12,193,193,0,3,True,True,True,2020-07-30 14:08:13+00:00,,,2020-07-30 15:33:25,2020
168,0,active,0,True,13,194,194,0,6,True,False,True,2020-07-30 15:33:13+00:00,,,2020-07-30 15:33:25,2020
169,0,active,0,True,11,195,195,0,12,True,False,True,2020-07-30 15:24:11+00:00,,,2020-07-30 15:33:25,2020
170,0,active,0,True,2,196,196,1,7,True,True,True,2020-07-30 14:12:53+00:00,,,2020-07-30 15:33:25,2020
171,0,active,0,True,0,197,197,0,15,True,False,True,2020-07-30 15:09:47+00:00,,,2020-07-30 15:33:25,2020
172,0,active,0,True,6,199,199,0,9,True,False,True,2020-07-30 14:28:13+00:00,,,2020-07-30 15:33:25,2020
173,0,active,0,True,9,200,200,0,10,True,False,True,2020-07-30 15:32:40+00:00,,,2020-07-30 15:33:25,2020
174,0,active,0,True,0,201,201,0,15,True,False,True,2020-07-30 08:10:11+00:00,,,2020-07-30 15:33:25,2020
175,0,active,0,True,4,202,202,1,10,True,False,True,2020-07-29 23:36:32+00:00,,,2020-07-30 15:33:25,2020
176,0,active,0,True,6,203,203,0,9,True,False,True,2020-07-30 11:51:49+00:00,,,2020-07-30 15:33:25,2020
177,0,active,0,True,1,204,204,0,14,True,False,True,2020-07-30 08:25:15+00:00,,,2020-07-30 15:33:25,2020
178,0,active,0,True,4,205,205,1,10,True,False,True,2020-07-30 08:26:04+00:00,,,2020-07-30 15:33:25,2020
179,0,active,0,True,13,206,206,0,10,True,False,True,2020-07-30 14:50:42+00:00,,,2020-07-30 15:33:25,2020
180,0,active,0,True,15,208,208,0,0,True,True,True,2020-07-30 08:56:36+00:00,,,2020-07-30 15:33:25,2020
181,0,active,0,True,12,209,209,1,2,True,False,True,2020-07-30 08:20:08+00:00,,,2020-07-30 15:33:25,2020
182,0,active,0,True,1,210,210,0,14,True,False,True,2020-07-30 13:13:26+00:00,,,2020-07-30 15:33:25,2020
183,0,active,0,True,15,211,211,1,3,True,False,True,2020-07-30 15:13:33+00:00,,,2020-07-30 15:33:25,2020
184,0,active,0,True,9,212,212,0,24,True,False,True,2020-07-30 13:43:36+00:00,,,2020-07-30 15:33:25,2020
185,0,active,0,True,6,213,213,0,10,True,True,True,2020-07-30 15:18:49+00:00,,,2020-07-30 15:33:25,2020
186,0,active,0,True,11,214,214,0,4,True,False,True,2020-07-30 15:20:45+00:00,,,2020-07-30 15:33:25,2020
187,0,active,0,True,11,215,215,0,4,True,False,True,2020-07-30 10:36:08+00:00,,,2020-07-30 15:33:25,2020
188,0,active,0,True,17,216,216,1,1,True,False,True,2020-07-30 08:25:30+00:00,,,2020-07-30 15:33:25,2020
189,0,active,0,True,5,217,217,0,14,True,False,True,2020-07-30 14:28:00+00:00,,,2020-07-30 15:33:25,2020
190,0,active,0,True,7,218,218,0,8,True,False,True,2020-07-30 15:25:02+00:00,,,2020-07-30 15:33:25,2020
191,0,active,0,True,9,219,219,0,6,True,False,True,2020-07-30 08:41:13+00:00,,,2020-07-30 15:33:25,2020
192,0,active,0,True,7,221,221,0,12,True,False,True,2020-07-30 15:27:22+00:00,,,2020-07-30 15:33:25,2020
193,0,active,0,True,1,222,222,0,13,True,True,True,2020-07-30 13:36:08+00:00,,,2020-07-30 15:33:25,2020
194,0,active,0,True,9,224,224,0,8,True,False,True,2020-07-30 15:23:53+00:00,,,2020-07-30 15:33:25,2020
195,0,active,0,True,7,225,225,0,12,True,False,True,2020-07-30 15:27:12+00:00,,,2020-07-30 15:33:25,2020
196,0,active,0,True,0,226,226,0,15,True,False,True,2020-07-30 13:03:21+00:00,,,2020-07-30 15:33:25,2020
197,0,active,0,True,11,227,227,1,7,True,False,True,2020-07-30 14:03:07+00:00,,,2020-07-30 15:33:25,2020
198,0,active,0,True,10,228,228,0,9,True,False,True,2020-07-30 15:31:29+00:00,,,2020-07-30 15:33:25,2020
199,0,active,0,True,4,232,232,0,7,True,False,True,2020-07-30 08:11:52+00:00,,,2020-07-30 15:33:25,2020
200,0,active,0,True,4,233,233,2,9,True,False,True,2020-07-30 14:50:51+00:00,,,2020-07-30 15:33:25,2020
201,0,active,0,True,11,234,234,0,4,True,False,True,2020-07-30 15:05:45+00:00,,,2020-07-30 15:33:25,2020
202,0,active,0,True,8,235,235,0,7,True,False,True,2020-07-30 13:36:49+00:00,,,2020-07-30 15:33:25,2020
203,0,active,0,True,11,236,236,0,4,True,False,True,2020-07-30 14:09:18+00:00,,,2020-07-30 15:33:25,2020
204,0,active,0,True,5,239,239,0,10,True,False,True,2020-07-30 15:06:07+00:00,,,2020-07-30 15:33:25,2020
205,0,active,0,True,13,255,255,0,2,True,False,True,2020-07-30 01:59:20+00:00,,,2020-07-30 15:33:25,2020
206,0,active,0,True,9,258,258,0,6,True,False,True,2020-07-30 14:39:27+00:00,,,2020-07-30 15:33:25,2020
207,0,active,0,True,1,259,259,0,14,True,False,True,2020-07-29 22:31:42+00:00,,,2020-07-30 15:33:25,2020
208,0,active,0,True,0,260,260,1,14,True,False,True,2020-07-30 14:45:30+00:00,,,2020-07-30 15:33:25,2020
209,0,active,0,True,3,271,271,0,12,True,False,True,2020-07-30 13:00:51+00:00,,,2020-07-30 15:33:25,2020
210,0,active,0,True,4,272,272,2,13,True,False,True,2020-07-30 14:34:42+00:00,,,2020-07-30 15:33:25,2020
211,0,active,0,True,27,273,273,0,13,True,False,True,2020-07-30 15:12:22+00:00,,,2020-07-30 15:33:25,2020
212,0,active,0,True,8,279,279,0,11,True,False,True,2020-07-30 15:01:17+00:00,,,2020-07-30 15:33:25,2020
213,0,active,0,True,5,280,280,0,14,True,False,True,2020-07-30 14:54:08+00:00,,,2020-07-30 15:33:25,2020
214,0,active,0,True,9,282,282,1,5,True,False,True,2020-07-30 15:23:10+00:00,,,2020-07-30 15:33:25,2020
215,0,active,0,True,11,296,296,0,12,True,False,True,2020-07-30 15:16:44+00:00,,,2020-07-30 15:33:25,2020
216,0,active,0,True,18,318,318,0,1,True,False,True,2020-07-30 15:31:01+00:00,,,2020-07-30 15:33:25,2020
217,0,active,0,True,12,319,319,0,13,True,False,True,2020-07-30 14:59:18+00:00,,,2020-07-30 15:33:25,2020
218,0,active,0,True,15,327,327,0,0,True,False,True,2020-07-30 14:23:38+00:00,,,2020-07-30 15:33:25,2020
219,0,active,0,True,5,328,328,0,10,True,False,True,2020-07-30 15:23:04+00:00,,,2020-07-30 15:33:25,2020
