,num_bikes_disabled,last_reported,legacy_id,eightd_has_available_keys,is_installed,num_docks_available,num_ebikes_available,num_docks_disabled,is_returning,station_status,station_id,is_renting,num_bikes_available,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
79,0,2020-08-08 21:33:49+00:00,90,False,True,11,0,0,True,active,90,True,8,,,2020-08-08 21:36:10,2020
80,2,2020-08-08 21:35:41+00:00,91,False,True,12,0,0,True,active,91,True,5,,,2020-08-08 21:36:10,2020
81,0,2020-08-08 20:49:16+00:00,92,False,True,9,0,0,True,active,92,True,10,,,2020-08-08 21:36:10,2020
82,0,2020-08-08 20:29:32+00:00,93,False,True,5,0,0,True,active,93,True,10,,,2020-08-08 21:36:10,2020
83,0,2020-08-08 21:32:35+00:00,94,False,True,5,0,0,True,active,94,True,6,,,2020-08-08 21:36:10,2020
84,0,2020-08-08 21:26:59+00:00,95,False,True,10,0,0,True,active,95,True,5,,,2020-08-08 21:36:10,2020
85,0,2020-08-08 21:10:52+00:00,96,False,True,9,0,0,True,active,96,True,10,,,2020-08-08 21:36:10,2020
86,1,2020-08-08 21:14:53+00:00,97,False,True,18,0,0,True,active,97,True,0,,,2020-08-08 21:36:10,2020
87,0,2020-08-08 21:28:03+00:00,98,False,True,14,0,0,True,active,98,True,9,,,2020-08-08 21:36:10,2020
88,0,2020-08-08 21:32:23+00:00,99,False,True,7,0,0,True,active,99,True,8,,,2020-08-08 21:36:10,2020
89,2,2020-08-08 21:27:56+00:00,100,True,True,12,0,0,True,active,100,True,11,,,2020-08-08 21:36:10,2020
90,0,2020-08-08 21:14:11+00:00,101,False,True,9,0,0,True,active,101,True,6,,,2020-08-08 21:36:10,2020
91,3,2020-08-08 21:02:00+00:00,102,False,True,9,0,0,True,active,102,True,3,,,2020-08-08 21:36:10,2020
92,0,2020-08-08 20:42:02+00:00,103,False,True,13,0,0,True,active,103,True,2,,,2020-08-08 21:36:10,2020
93,0,2020-08-08 21:31:55+00:00,104,False,True,3,0,0,True,active,104,True,16,,,2020-08-08 21:36:10,2020
94,3,2020-08-08 21:28:22+00:00,105,False,True,4,0,0,True,active,105,True,12,,,2020-08-08 21:36:10,2020
95,0,2020-08-08 20:15:44+00:00,106,False,True,9,0,0,True,active,106,True,6,,,2020-08-08 21:36:10,2020
96,0,2020-08-08 21:29:08+00:00,107,False,True,7,0,0,True,active,107,True,12,,,2020-08-08 21:36:10,2020
97,0,2020-08-08 21:23:54+00:00,108,False,True,14,0,0,True,active,108,True,3,,,2020-08-08 21:36:10,2020
98,0,2020-08-08 18:26:40+00:00,109,False,True,23,0,0,True,active,109,True,12,,,2020-08-08 21:36:10,2020
99,0,2020-08-08 21:35:54+00:00,110,False,True,14,0,0,True,active,110,True,1,,,2020-08-08 21:36:10,2020
100,0,2020-08-08 20:29:53+00:00,111,False,True,13,0,0,True,active,111,True,2,,,2020-08-08 21:36:10,2020
101,0,2020-08-08 20:59:46+00:00,112,False,True,12,0,0,True,active,112,True,3,,,2020-08-08 21:36:10,2020
102,1,2020-08-08 21:25:19+00:00,113,False,True,14,0,0,True,active,113,True,0,,,2020-08-08 21:36:10,2020
103,1,2020-08-08 20:59:45+00:00,114,False,True,13,0,0,True,active,114,True,1,,,2020-08-08 21:36:10,2020
104,1,2020-08-08 21:29:36+00:00,115,False,True,0,0,0,True,active,115,True,18,,,2020-08-08 21:36:10,2020
105,0,2020-08-08 21:22:34+00:00,116,False,True,23,0,0,True,active,116,True,0,,,2020-08-08 21:36:10,2020
106,2,2020-08-08 21:30:18+00:00,117,False,True,2,0,0,True,active,117,True,15,,,2020-08-08 21:36:10,2020
107,0,2020-08-08 21:35:53+00:00,118,False,True,13,0,0,True,active,118,True,6,,,2020-08-08 21:36:10,2020
108,0,2020-08-08 21:35:48+00:00,119,False,True,12,0,0,True,active,119,True,3,,,2020-08-08 21:36:10,2020
109,4,2020-08-08 21:22:45+00:00,120,False,True,4,0,0,True,active,120,True,7,,,2020-08-08 21:36:10,2020
110,1,2020-08-08 21:05:03+00:00,121,False,True,12,0,0,True,active,121,True,4,,,2020-08-08 21:36:10,2020
111,1,2020-08-08 21:30:08+00:00,122,False,True,0,0,0,True,active,122,True,14,,,2020-08-08 21:36:10,2020
112,0,2020-08-08 21:33:51+00:00,124,False,True,2,0,0,True,active,124,True,13,,,2020-08-08 21:36:10,2020
113,0,2020-08-08 21:16:12+00:00,125,False,True,10,0,0,True,active,125,True,5,,,2020-08-08 21:36:10,2020
114,0,2020-08-08 17:55:11+00:00,126,False,True,8,0,0,True,active,126,True,7,,,2020-08-08 21:36:10,2020
115,1,2020-08-08 21:31:10+00:00,128,False,True,7,0,0,True,active,128,True,11,,,2020-08-08 21:36:10,2020
116,0,2020-08-08 20:37:03+00:00,129,False,True,10,0,0,True,active,129,True,9,,,2020-08-08 21:36:10,2020
117,0,2020-08-08 20:53:51+00:00,130,False,True,7,0,0,True,active,130,True,8,,,2020-08-08 21:36:10,2020
118,0,2020-08-08 21:34:21+00:00,131,False,True,12,0,0,True,active,131,True,6,,,2020-08-08 21:36:10,2020
119,0,2020-08-08 21:08:22+00:00,133,False,True,9,0,0,True,active,133,True,14,,,2020-08-08 21:36:10,2020
120,1,2020-08-08 21:05:09+00:00,135,False,True,12,0,0,True,active,135,True,4,,,2020-08-08 21:36:10,2020
121,3,2020-08-08 20:52:04+00:00,136,False,True,7,0,0,True,active,136,True,9,,,2020-08-08 21:36:10,2020
122,0,2020-08-08 21:19:43+00:00,137,False,True,6,0,0,True,active,137,True,9,,,2020-08-08 21:36:10,2020
123,1,2020-08-08 20:47:58+00:00,138,False,True,0,0,0,True,active,138,True,14,,,2020-08-08 21:36:10,2020
124,0,2020-08-08 21:07:31+00:00,139,False,True,14,0,0,True,active,139,True,5,,,2020-08-08 21:36:10,2020
125,17,2020-08-08 14:27:37+00:00,140,False,True,0,0,0,True,active,140,False,0,,,2020-08-08 21:36:10,2020
126,0,2020-08-08 21:35:21+00:00,141,False,True,9,0,0,True,active,141,True,6,,,2020-08-08 21:36:10,2020
127,0,2020-08-08 21:19:23+00:00,142,False,True,15,0,0,True,active,142,True,8,,,2020-08-08 21:36:10,2020
128,0,2020-08-08 21:16:58+00:00,143,False,True,18,0,0,True,active,143,True,5,,,2020-08-08 21:36:10,2020
129,0,2020-08-08 21:33:30+00:00,144,False,True,0,0,0,True,active,144,True,19,,,2020-08-08 21:36:10,2020
130,0,2020-08-08 21:04:57+00:00,145,False,True,5,0,0,True,active,145,True,14,,,2020-08-08 21:36:10,2020
131,2,2020-08-08 21:34:48+00:00,146,False,True,14,0,0,True,active,146,True,3,,,2020-08-08 21:36:10,2020
132,0,2020-08-08 21:34:51+00:00,149,True,True,0,0,0,True,active,149,True,18,,,2020-08-08 21:36:10,2020
133,0,2020-08-08 21:30:13+00:00,150,False,True,12,0,0,True,active,150,True,7,,,2020-08-08 21:36:10,2020
134,1,2020-08-08 21:02:44+00:00,151,False,True,14,0,0,True,active,151,True,4,,,2020-08-08 21:36:10,2020
135,0,2020-08-08 21:34:57+00:00,152,True,True,12,0,0,True,active,152,True,3,,,2020-08-08 21:36:10,2020
136,1,2020-08-08 15:03:38+00:00,156,False,True,14,0,0,True,active,156,True,0,,,2020-08-08 21:36:10,2020
137,3,2020-08-08 21:33:51+00:00,157,False,True,2,0,0,True,active,157,True,10,,,2020-08-08 21:36:10,2020
138,1,2020-08-08 20:57:02+00:00,159,False,True,12,0,0,True,active,159,True,2,,,2020-08-08 21:36:10,2020
139,0,2020-08-08 19:38:47+00:00,160,True,True,14,0,0,True,active,160,True,0,,,2020-08-08 21:36:10,2020
140,0,2020-08-08 21:29:55+00:00,161,False,True,14,0,0,True,active,161,True,9,,,2020-08-08 21:36:10,2020
141,0,2020-08-08 21:35:01+00:00,162,False,True,6,0,0,True,active,162,True,9,,,2020-08-08 21:36:10,2020
142,0,2020-08-08 21:04:06+00:00,163,True,True,8,0,0,True,active,163,True,11,,,2020-08-08 21:36:10,2020
143,0,2020-08-08 21:32:18+00:00,167,False,True,12,0,0,True,active,167,True,3,,,2020-08-08 21:36:10,2020
144,0,2020-08-08 20:11:09+00:00,169,False,True,4,0,0,True,active,169,True,15,,,2020-08-08 21:36:10,2020
145,0,2020-08-08 19:20:52+00:00,170,True,True,13,0,0,True,active,170,True,1,,,2020-08-08 21:36:10,2020
146,0,2020-08-08 20:42:23+00:00,171,True,True,17,0,0,True,active,171,True,6,,,2020-08-08 21:36:10,2020
147,0,2020-08-08 21:28:39+00:00,173,True,True,8,0,0,True,active,173,True,6,,,2020-08-08 21:36:10,2020
148,0,2020-08-08 21:21:29+00:00,174,False,True,13,0,0,True,active,174,True,2,,,2020-08-08 21:36:10,2020
149,0,2020-08-08 21:34:55+00:00,175,True,True,13,0,0,True,active,175,True,4,,,2020-08-08 21:36:10,2020
150,1,2020-08-08 21:28:53+00:00,176,False,True,10,0,0,True,active,176,True,4,,,2020-08-08 21:36:10,2020
151,1,2020-08-08 21:35:59+00:00,177,False,True,5,0,0,True,active,177,True,13,,,2020-08-08 21:36:10,2020
152,1,2020-08-08 21:26:40+00:00,178,False,True,15,0,0,True,active,178,True,3,,,2020-08-08 21:36:10,2020
153,1,2020-08-08 21:30:34+00:00,179,False,True,22,0,0,True,active,179,True,2,,,2020-08-08 21:36:10,2020
154,0,2020-08-08 21:32:21+00:00,180,False,True,19,0,0,True,active,180,True,0,,,2020-08-08 21:36:10,2020
155,0,2020-08-08 20:39:46+00:00,181,False,True,10,0,0,True,active,181,True,9,,,2020-08-08 21:36:10,2020
156,0,2020-08-08 21:08:33+00:00,182,True,True,1,0,0,True,active,182,True,18,,,2020-08-08 21:36:10,2020
157,0,2020-08-08 21:30:40+00:00,183,False,True,11,0,0,True,active,183,True,8,,,2020-08-08 21:36:10,2020
158,0,2020-08-08 20:46:56+00:00,184,False,True,17,0,0,True,active,184,True,2,,,2020-08-08 21:36:10,2020
159,2,2020-08-08 21:32:48+00:00,185,False,True,8,0,0,True,active,185,True,5,,,2020-08-08 21:36:10,2020
160,2,2020-08-08 20:44:02+00:00,186,True,True,8,0,0,True,active,186,True,5,,,2020-08-08 21:36:10,2020
161,0,2020-08-08 19:00:51+00:00,187,False,True,4,0,0,True,active,187,True,11,,,2020-08-08 21:36:10,2020
162,0,2020-08-08 21:34:32+00:00,188,False,True,10,0,0,True,active,188,True,5,,,2020-08-08 21:36:10,2020
163,0,2020-08-08 21:30:27+00:00,189,False,True,14,0,0,True,active,189,True,9,,,2020-08-08 21:36:10,2020
164,2,2020-08-08 21:35:11+00:00,190,True,True,25,0,0,True,active,190,True,10,,,2020-08-08 21:36:10,2020
165,0,2020-08-08 20:36:43+00:00,191,False,True,14,0,0,True,active,191,True,1,,,2020-08-08 21:36:10,2020
166,0,2020-08-08 21:06:17+00:00,192,False,True,17,0,0,True,active,192,True,2,,,2020-08-08 21:36:10,2020
167,0,2020-08-08 21:23:41+00:00,193,True,True,14,0,0,True,active,193,True,1,,,2020-08-08 21:36:10,2020
168,0,2020-08-08 21:31:45+00:00,194,False,True,17,0,0,True,active,194,True,2,,,2020-08-08 21:36:10,2020
169,0,2020-08-08 21:30:22+00:00,195,False,True,20,0,0,True,active,195,True,3,,,2020-08-08 21:36:10,2020
170,1,2020-08-08 20:13:46+00:00,196,True,True,4,0,0,True,active,196,True,5,,,2020-08-08 21:36:10,2020
171,0,2020-08-08 20:59:24+00:00,197,False,True,13,0,0,True,active,197,True,2,,,2020-08-08 21:36:10,2020
172,0,2020-08-08 10:40:39+00:00,199,False,True,15,0,0,True,active,199,True,0,,,2020-08-08 21:36:10,2020
173,1,2020-08-08 21:35:48+00:00,200,False,True,9,0,0,True,active,200,True,9,,,2020-08-08 21:36:10,2020
174,0,2020-08-08 18:24:06+00:00,201,False,True,14,0,0,True,active,201,True,1,,,2020-08-08 21:36:10,2020
175,1,2020-08-08 21:35:43+00:00,202,False,True,1,0,0,True,active,202,True,13,,,2020-08-08 21:36:10,2020
176,1,2020-08-08 21:32:52+00:00,203,False,True,13,0,0,True,active,203,True,1,,,2020-08-08 21:36:10,2020
177,0,2020-08-08 12:07:18+00:00,204,False,True,7,0,0,True,active,204,True,8,,,2020-08-08 21:36:10,2020
178,0,2020-08-08 18:40:11+00:00,205,False,True,9,0,0,True,active,205,True,6,,,2020-08-08 21:36:10,2020
179,0,2020-08-08 21:30:11+00:00,206,True,True,18,0,0,True,active,206,True,5,,,2020-08-08 21:36:10,2020
180,0,2020-08-08 19:20:41+00:00,208,True,True,13,0,0,True,active,208,True,2,,,2020-08-08 21:36:10,2020
181,0,2020-08-08 16:50:22+00:00,209,False,True,2,0,0,True,active,209,True,13,,,2020-08-08 21:36:10,2020
182,0,2020-08-08 19:27:28+00:00,210,False,True,15,0,0,True,active,210,True,0,,,2020-08-08 21:36:10,2020
183,0,2020-08-08 19:38:23+00:00,211,False,True,11,0,0,True,active,211,True,8,,,2020-08-08 21:36:10,2020
184,0,2020-08-08 21:31:57+00:00,212,False,True,9,0,0,True,active,212,True,24,,,2020-08-08 21:36:10,2020
185,0,2020-08-08 20:56:20+00:00,213,True,True,14,0,0,True,active,213,True,2,,,2020-08-08 21:36:10,2020
186,0,2020-08-08 21:25:43+00:00,214,False,True,1,0,0,True,active,214,True,14,,,2020-08-08 21:36:10,2020
187,1,2020-08-08 18:36:10+00:00,215,False,True,6,0,0,True,active,215,True,8,,,2020-08-08 21:36:10,2020
188,0,2020-08-08 16:36:17+00:00,216,False,True,7,0,0,True,active,216,True,12,,,2020-08-08 21:36:10,2020
189,0,2020-08-08 21:35:04+00:00,217,False,True,4,0,0,True,active,217,True,15,,,2020-08-08 21:36:10,2020
190,0,2020-08-08 21:33:22+00:00,218,False,True,1,0,0,True,active,218,True,14,,,2020-08-08 21:36:10,2020
191,0,2020-08-08 15:29:08+00:00,219,False,True,7,0,0,True,active,219,True,8,,,2020-08-08 21:36:10,2020
192,0,2020-08-08 21:32:59+00:00,221,False,True,8,0,0,True,active,221,True,11,,,2020-08-08 21:36:10,2020
193,0,2020-08-08 21:12:47+00:00,222,True,True,14,0,0,True,active,222,True,0,,,2020-08-08 21:36:10,2020
194,0,2020-08-08 21:35:44+00:00,224,False,True,9,0,0,True,active,224,True,8,,,2020-08-08 21:36:10,2020
195,1,2020-08-08 21:34:06+00:00,225,False,True,17,0,0,True,active,225,True,1,,,2020-08-08 21:36:10,2020
196,0,2020-08-08 21:30:29+00:00,226,False,True,10,0,0,True,active,226,True,5,,,2020-08-08 21:36:10,2020
197,0,2020-08-08 20:58:06+00:00,227,False,True,18,0,0,True,active,227,True,1,,,2020-08-08 21:36:10,2020
198,0,2020-08-08 21:21:31+00:00,228,False,True,14,0,0,True,active,228,True,5,,,2020-08-08 21:36:10,2020
199,0,2020-08-08 18:50:24+00:00,232,False,True,8,0,0,True,active,232,True,3,,,2020-08-08 21:36:10,2020
200,1,2020-08-08 21:14:08+00:00,233,False,True,4,0,0,True,active,233,True,10,,,2020-08-08 21:36:10,2020
201,0,2020-08-08 19:43:32+00:00,234,False,True,11,0,0,True,active,234,True,4,,,2020-08-08 21:36:10,2020
202,1,2020-08-08 21:24:03+00:00,235,False,True,8,0,0,True,active,235,True,6,,,2020-08-08 21:36:10,2020
203,1,2020-08-08 21:14:29+00:00,236,False,True,4,0,0,True,active,236,True,10,,,2020-08-08 21:36:10,2020
204,2,2020-08-08 21:17:30+00:00,239,False,True,7,0,0,True,active,239,True,6,,,2020-08-08 21:36:10,2020
205,0,2020-08-08 08:58:53+00:00,255,False,True,4,0,0,True,active,255,True,11,,,2020-08-08 21:36:10,2020
206,0,2020-08-08 21:05:51+00:00,258,False,True,6,0,0,True,active,258,True,9,,,2020-08-08 21:36:10,2020
207,0,2020-08-08 18:07:57+00:00,259,False,True,1,0,0,True,active,259,True,14,,,2020-08-08 21:36:10,2020
208,0,2020-08-08 21:27:45+00:00,260,False,True,3,0,0,True,active,260,True,12,,,2020-08-08 21:36:10,2020
209,0,2020-08-08 21:05:14+00:00,271,False,True,10,0,0,True,active,271,True,5,,,2020-08-08 21:36:10,2020
210,0,2020-08-08 21:07:36+00:00,272,False,True,10,0,0,True,active,272,True,9,,,2020-08-08 21:36:10,2020
211,1,2020-08-08 21:26:08+00:00,273,False,True,17,0,0,True,active,273,True,22,,,2020-08-08 21:36:10,2020
212,0,2020-08-08 19:31:22+00:00,279,False,True,2,0,0,True,active,279,True,17,,,2020-08-08 21:36:10,2020
213,0,2020-08-08 20:21:08+00:00,280,False,True,10,0,0,True,active,280,True,9,,,2020-08-08 21:36:10,2020
214,0,2020-08-08 20:53:29+00:00,282,False,True,8,0,0,True,active,282,True,7,,,2020-08-08 21:36:10,2020
215,0,2020-08-08 21:32:47+00:00,296,False,True,6,0,0,True,active,296,True,17,"{'valet_revision': 11, 'dock_blocked_count': 0, 'region': 'BOS', 'off_dock_capacity': 100, 'off_dock_count': 14, 'station_id': '74cb9bf6-bb53-4c70-88d2-67998b99628c', 'active': True}",[{'id': '74cb9bf6-bb53-4c70-88d2-67998b99628c'}],2020-08-08 21:36:10,2020
216,1,2020-08-08 21:30:26+00:00,318,False,True,11,0,0,True,active,318,True,7,,,2020-08-08 21:36:10,2020
217,0,2020-08-08 21:18:02+00:00,319,False,True,14,0,0,True,active,319,True,11,,,2020-08-08 21:36:10,2020
218,0,2020-08-08 21:05:24+00:00,327,False,True,7,0,0,True,active,327,True,8,,,2020-08-08 21:36:10,2020
219,0,2020-08-08 21:14:46+00:00,328,False,True,11,0,0,True,active,328,True,4,,,2020-08-08 21:36:10,2020
220,0,2020-08-08 21:16:01+00:00,329,False,True,7,0,0,True,active,329,True,8,,,2020-08-08 21:36:10,2020
221,0,2020-08-08 21:22:03+00:00,330,False,True,7,0,0,True,active,330,True,8,,,2020-08-08 21:36:10,2020
222,0,2020-08-08 20:51:07+00:00,331,False,True,15,0,0,True,active,331,True,0,,,2020-08-08 21:36:10,2020
