,num_docks_disabled,is_renting,is_returning,num_bikes_available,eightd_has_available_keys,station_id,is_installed,station_status,last_reported,num_bikes_disabled,num_docks_available,legacy_id,num_ebikes_available,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
67,0,True,True,13,False,76,True,active,2020-08-20 18:46:01+00:00,0,4,76,0,,,2020-08-20 18:47:20,2020
68,0,True,True,3,False,77,True,active,2020-08-20 18:42:28+00:00,0,12,77,0,,,2020-08-20 18:47:20,2020
69,0,True,True,12,False,78,True,active,2020-08-20 18:36:54+00:00,1,6,78,0,,,2020-08-20 18:47:20,2020
70,0,True,True,5,False,79,True,active,2020-08-20 18:16:32+00:00,1,13,79,0,,,2020-08-20 18:47:20,2020
71,0,True,True,32,False,80,True,active,2020-08-20 18:36:09+00:00,0,3,80,0,,,2020-08-20 18:47:20,2020
72,0,True,True,4,False,81,True,active,2020-08-20 18:41:55+00:00,0,15,81,0,,,2020-08-20 18:47:20,2020
73,0,True,True,4,False,82,True,active,2020-08-20 17:26:33+00:00,0,11,82,0,,,2020-08-20 18:47:20,2020
74,0,True,True,7,False,84,True,active,2020-08-20 18:44:39+00:00,0,8,84,0,,,2020-08-20 18:47:20,2020
75,0,True,True,16,False,85,True,active,2020-08-20 18:09:40+00:00,0,3,85,0,,,2020-08-20 18:47:20,2020
76,0,True,True,1,False,86,True,active,2020-08-20 18:31:24+00:00,0,18,86,0,,,2020-08-20 18:47:20,2020
77,0,True,True,2,False,87,True,active,2020-08-20 18:12:58+00:00,0,13,87,0,,,2020-08-20 18:47:20,2020
78,0,True,True,9,False,89,True,active,2020-08-20 18:03:50+00:00,0,10,89,0,,,2020-08-20 18:47:20,2020
79,0,True,True,1,False,90,True,active,2020-08-20 18:42:33+00:00,0,18,90,0,,,2020-08-20 18:47:20,2020
80,0,True,True,13,False,91,True,active,2020-08-20 18:36:57+00:00,1,5,91,0,,,2020-08-20 18:47:20,2020
81,0,True,True,10,False,92,True,active,2020-08-20 13:33:55+00:00,1,8,92,0,,,2020-08-20 18:47:20,2020
82,0,True,True,9,False,93,True,active,2020-08-20 18:22:08+00:00,0,6,93,0,,,2020-08-20 18:47:20,2020
83,0,True,True,7,False,94,True,active,2020-08-20 17:49:36+00:00,1,3,94,0,,,2020-08-20 18:47:20,2020
84,0,True,True,10,False,95,True,active,2020-08-20 18:05:42+00:00,1,4,95,0,,,2020-08-20 18:47:20,2020
85,0,True,True,10,False,96,True,active,2020-08-20 18:31:40+00:00,1,8,96,0,,,2020-08-20 18:47:20,2020
86,0,True,True,4,False,97,True,active,2020-08-20 18:47:08+00:00,0,15,97,0,,,2020-08-20 18:47:20,2020
87,0,True,True,9,False,98,True,active,2020-08-20 18:23:18+00:00,0,14,98,0,,,2020-08-20 18:47:20,2020
88,0,True,True,7,False,99,True,active,2020-08-20 17:17:41+00:00,2,6,99,0,,,2020-08-20 18:47:20,2020
89,0,True,True,13,True,100,True,active,2020-08-20 18:44:45+00:00,0,12,100,0,,,2020-08-20 18:47:20,2020
90,0,True,True,7,False,101,True,active,2020-08-20 18:31:01+00:00,0,8,101,0,,,2020-08-20 18:47:20,2020
91,0,True,True,1,False,102,True,active,2020-08-20 18:31:03+00:00,0,14,102,0,,,2020-08-20 18:47:20,2020
92,0,True,True,15,False,103,True,active,2020-08-20 18:32:27+00:00,0,0,103,0,,,2020-08-20 18:47:20,2020
93,0,True,True,1,False,104,True,active,2020-08-20 18:20:46+00:00,0,18,104,0,,,2020-08-20 18:47:20,2020
94,0,True,True,2,False,105,True,active,2020-08-20 18:27:29+00:00,0,17,105,0,,,2020-08-20 18:47:20,2020
95,0,True,True,6,False,106,True,active,2020-08-20 17:41:37+00:00,0,9,106,0,,,2020-08-20 18:47:20,2020
96,0,True,True,16,False,107,True,active,2020-08-20 18:35:44+00:00,1,2,107,0,,,2020-08-20 18:47:20,2020
97,0,True,True,6,False,108,True,active,2020-08-20 18:37:08+00:00,0,11,108,0,,,2020-08-20 18:47:20,2020
98,0,True,True,4,False,109,True,active,2020-08-20 17:25:56+00:00,0,31,109,0,,,2020-08-20 18:47:20,2020
99,0,True,True,5,False,110,True,active,2020-08-20 18:34:16+00:00,0,10,110,0,,,2020-08-20 18:47:20,2020
100,0,True,True,5,False,111,True,active,2020-08-20 18:13:42+00:00,0,10,111,0,,,2020-08-20 18:47:20,2020
101,0,True,True,5,False,112,True,active,2020-08-20 17:54:54+00:00,0,10,112,0,,,2020-08-20 18:47:20,2020
102,0,True,True,12,False,113,True,active,2020-08-20 18:18:23+00:00,1,2,113,0,,,2020-08-20 18:47:20,2020
103,0,True,True,4,False,114,True,active,2020-08-20 18:28:34+00:00,0,11,114,0,,,2020-08-20 18:47:20,2020
104,0,True,True,6,False,115,True,active,2020-08-20 18:42:55+00:00,0,13,115,0,,,2020-08-20 18:47:20,2020
105,0,True,True,1,False,116,True,active,2020-08-20 18:43:44+00:00,0,22,116,0,,,2020-08-20 18:47:20,2020
106,0,True,True,0,False,117,True,active,2020-08-20 18:16:13+00:00,0,19,117,0,,,2020-08-20 18:47:20,2020
107,0,True,True,7,False,118,True,active,2020-08-20 18:11:04+00:00,0,12,118,0,,,2020-08-20 18:47:20,2020
108,0,True,True,2,False,119,True,active,2020-08-20 18:36:52+00:00,0,13,119,0,,,2020-08-20 18:47:20,2020
109,0,True,True,7,False,120,True,active,2020-08-20 18:35:01+00:00,0,8,120,0,,,2020-08-20 18:47:20,2020
110,0,True,True,8,False,121,True,active,2020-08-20 18:44:00+00:00,1,8,121,0,,,2020-08-20 18:47:20,2020
111,0,True,True,14,False,122,True,active,2020-08-20 18:40:23+00:00,0,1,122,0,,,2020-08-20 18:47:20,2020
112,0,True,True,2,False,124,True,active,2020-08-20 15:12:18+00:00,0,13,124,0,,,2020-08-20 18:47:20,2020
113,0,True,True,0,False,125,True,active,2020-08-20 18:33:16+00:00,1,14,125,0,,,2020-08-20 18:47:20,2020
114,0,True,True,13,False,126,True,active,2020-08-20 17:07:09+00:00,1,1,126,0,,,2020-08-20 18:47:20,2020
115,0,True,True,9,False,128,True,active,2020-08-20 18:08:12+00:00,0,10,128,0,,,2020-08-20 18:47:20,2020
116,0,True,True,0,False,129,True,active,2020-08-20 18:31:53+00:00,0,19,129,0,,,2020-08-20 18:47:20,2020
117,0,True,True,14,False,130,True,active,2020-08-20 14:10:36+00:00,0,1,130,0,,,2020-08-20 18:47:20,2020
118,0,True,True,4,False,131,True,active,2020-08-20 18:32:39+00:00,0,14,131,0,,,2020-08-20 18:47:20,2020
119,0,True,True,13,False,133,True,active,2020-08-20 18:16:31+00:00,1,9,133,0,,,2020-08-20 18:47:20,2020
120,0,True,True,3,False,135,True,active,2020-08-20 18:24:51+00:00,0,14,135,0,,,2020-08-20 18:47:20,2020
121,0,True,True,4,False,136,True,active,2020-08-20 18:38:19+00:00,0,15,136,0,,,2020-08-20 18:47:20,2020
122,0,True,True,6,False,137,True,active,2020-08-20 18:07:44+00:00,0,9,137,0,,,2020-08-20 18:47:20,2020
123,0,True,True,12,False,138,True,active,2020-08-20 18:36:46+00:00,0,3,138,0,,,2020-08-20 18:47:20,2020
124,0,True,True,3,False,139,True,active,2020-08-20 18:32:45+00:00,0,16,139,0,,,2020-08-20 18:47:20,2020
125,0,True,True,10,False,140,True,active,2020-08-20 17:29:26+00:00,0,7,140,0,,,2020-08-20 18:47:20,2020
126,0,True,True,6,False,141,True,active,2020-08-20 18:43:37+00:00,0,9,141,0,,,2020-08-20 18:47:20,2020
127,0,True,True,17,False,142,True,active,2020-08-20 18:38:27+00:00,0,6,142,0,,,2020-08-20 18:47:20,2020
128,0,True,True,5,False,143,True,active,2020-08-20 18:31:57+00:00,0,18,143,0,,,2020-08-20 18:47:20,2020
129,0,True,True,16,False,144,True,active,2020-08-20 18:36:36+00:00,0,3,144,0,,,2020-08-20 18:47:20,2020
130,0,True,True,10,False,145,True,active,2020-08-20 18:39:43+00:00,0,9,145,0,,,2020-08-20 18:47:20,2020
131,0,True,True,13,False,146,True,active,2020-08-20 18:39:23+00:00,0,6,146,0,,,2020-08-20 18:47:20,2020
132,0,True,True,5,True,149,True,active,2020-08-20 18:15:39+00:00,1,12,149,0,,,2020-08-20 18:47:20,2020
133,0,True,True,10,False,150,True,active,2020-08-20 18:38:23+00:00,0,9,150,0,,,2020-08-20 18:47:20,2020
134,0,True,True,10,False,151,True,active,2020-08-20 18:30:31+00:00,0,9,151,0,,,2020-08-20 18:47:20,2020
135,0,True,True,8,True,152,True,active,2020-08-20 16:57:09+00:00,0,7,152,0,,,2020-08-20 18:47:20,2020
136,0,True,True,5,False,156,True,active,2020-08-20 18:31:11+00:00,1,9,156,0,,,2020-08-20 18:47:20,2020
137,0,True,True,6,False,157,True,active,2020-08-20 18:41:39+00:00,1,8,157,0,,,2020-08-20 18:47:20,2020
138,0,True,True,0,False,159,True,active,2020-08-20 18:46:25+00:00,0,15,159,0,,,2020-08-20 18:47:20,2020
139,0,True,True,0,True,160,True,active,2020-08-20 18:11:44+00:00,0,14,160,0,,,2020-08-20 18:47:20,2020
140,0,True,True,17,True,161,True,active,2020-08-20 18:13:13+00:00,0,6,161,0,,,2020-08-20 18:47:20,2020
141,0,True,True,7,False,162,True,active,2020-08-20 13:50:21+00:00,0,8,162,0,,,2020-08-20 18:47:20,2020
142,0,True,True,12,True,163,True,active,2020-08-20 18:22:29+00:00,0,7,163,0,,,2020-08-20 18:47:20,2020
143,0,True,True,8,False,167,True,active,2020-08-20 18:17:58+00:00,0,7,167,0,,,2020-08-20 18:47:20,2020
144,0,True,True,4,False,169,True,active,2020-08-20 18:14:48+00:00,0,15,169,0,,,2020-08-20 18:47:20,2020
145,0,True,True,8,True,170,True,active,2020-08-20 18:42:46+00:00,0,6,170,0,,,2020-08-20 18:47:20,2020
146,0,True,True,7,True,171,True,active,2020-08-20 16:46:26+00:00,0,16,171,0,,,2020-08-20 18:47:20,2020
147,0,True,True,6,True,173,True,active,2020-08-20 18:33:25+00:00,0,8,173,0,,,2020-08-20 18:47:20,2020
148,0,True,True,5,False,174,True,active,2020-08-20 18:16:08+00:00,0,10,174,0,,,2020-08-20 18:47:20,2020
149,0,True,True,5,True,175,True,active,2020-08-20 18:38:21+00:00,2,10,175,0,,,2020-08-20 18:47:20,2020
150,0,True,True,6,False,176,True,active,2020-08-20 18:38:48+00:00,0,9,176,0,,,2020-08-20 18:47:20,2020
151,0,True,True,10,False,177,True,active,2020-08-20 18:33:43+00:00,1,8,177,0,,,2020-08-20 18:47:20,2020
152,0,True,True,1,False,178,True,active,2020-08-20 18:43:53+00:00,0,18,178,0,,,2020-08-20 18:47:20,2020
153,0,True,True,4,False,179,True,active,2020-08-20 18:42:21+00:00,1,20,179,0,,,2020-08-20 18:47:20,2020
154,0,True,True,18,False,180,True,active,2020-08-20 17:35:20+00:00,0,1,180,0,,,2020-08-20 18:47:20,2020
155,0,True,True,3,False,181,True,active,2020-08-20 17:44:11+00:00,0,16,181,0,,,2020-08-20 18:47:20,2020
156,0,True,True,0,True,182,True,active,2020-08-20 18:07:47+00:00,0,19,182,0,,,2020-08-20 18:47:20,2020
157,0,True,True,10,False,183,True,active,2020-08-20 18:42:32+00:00,0,9,183,0,,,2020-08-20 18:47:20,2020
158,0,True,True,5,False,184,True,active,2020-08-20 18:46:55+00:00,0,14,184,0,,,2020-08-20 18:47:20,2020
159,0,True,True,5,False,185,True,active,2020-08-20 17:57:04+00:00,0,10,185,0,,,2020-08-20 18:47:20,2020
160,0,True,True,8,True,186,True,active,2020-08-20 18:11:52+00:00,0,7,186,0,,,2020-08-20 18:47:20,2020
161,0,True,True,1,False,187,True,active,2020-08-20 18:46:17+00:00,0,14,187,0,,,2020-08-20 18:47:20,2020
162,0,True,True,12,False,188,True,active,2020-08-20 17:44:42+00:00,0,3,188,0,,,2020-08-20 18:47:20,2020
163,0,True,True,11,True,189,True,active,2020-08-20 18:37:07+00:00,0,12,189,0,,,2020-08-20 18:47:20,2020
164,0,True,True,2,True,190,True,active,2020-08-20 18:32:01+00:00,4,31,190,0,,,2020-08-20 18:47:20,2020
165,0,True,True,1,False,191,True,active,2020-08-20 18:01:01+00:00,0,14,191,0,,,2020-08-20 18:47:20,2020
166,0,True,True,14,False,192,True,active,2020-08-20 18:15:16+00:00,0,5,192,0,,,2020-08-20 18:47:20,2020
167,0,True,True,0,True,193,True,active,2020-08-20 18:45:30+00:00,0,15,193,0,,,2020-08-20 18:47:20,2020
168,0,True,True,4,False,194,True,active,2020-08-20 18:17:28+00:00,0,15,194,0,,,2020-08-20 18:47:20,2020
169,0,True,True,0,False,195,True,active,2020-08-20 18:46:43+00:00,0,23,195,0,,,2020-08-20 18:47:20,2020
170,0,True,True,0,False,196,True,active,2020-08-20 17:54:52+00:00,0,10,196,0,,,2020-08-20 18:47:20,2020
171,0,True,True,8,False,197,True,active,2020-08-20 18:42:19+00:00,1,6,197,0,,,2020-08-20 18:47:20,2020
172,0,True,True,8,False,199,True,active,2020-08-20 14:19:54+00:00,0,7,199,0,,,2020-08-20 18:47:20,2020
173,0,True,True,12,False,200,True,active,2020-08-20 18:26:16+00:00,0,7,200,0,,,2020-08-20 18:47:20,2020
174,0,True,True,4,False,201,True,active,2020-08-20 12:47:08+00:00,0,11,201,0,,,2020-08-20 18:47:20,2020
175,0,True,True,2,False,202,True,active,2020-08-20 16:31:46+00:00,0,13,202,0,,,2020-08-20 18:47:20,2020
176,0,True,True,6,False,203,True,active,2020-08-20 16:40:31+00:00,0,9,203,0,,,2020-08-20 18:47:20,2020
177,0,True,True,4,False,204,True,active,2020-08-20 17:38:42+00:00,0,11,204,0,,,2020-08-20 18:47:20,2020
178,0,True,True,2,False,205,True,active,2020-08-20 17:59:34+00:00,0,13,205,0,,,2020-08-20 18:47:20,2020
179,0,True,True,11,True,206,True,active,2020-08-20 18:23:47+00:00,0,12,206,0,,,2020-08-20 18:47:20,2020
180,0,True,True,11,True,208,True,active,2020-08-20 18:36:23+00:00,0,4,208,0,,,2020-08-20 18:47:20,2020
181,0,True,True,14,False,209,True,active,2020-08-20 18:22:54+00:00,1,0,209,0,,,2020-08-20 18:47:20,2020
182,0,True,True,2,False,210,True,active,2020-08-20 09:06:47+00:00,1,12,210,0,,,2020-08-20 18:47:20,2020
183,0,True,True,8,False,211,True,active,2020-08-20 18:15:14+00:00,0,11,211,0,,,2020-08-20 18:47:20,2020
184,0,True,True,7,False,212,True,active,2020-08-20 18:44:48+00:00,0,26,212,0,,,2020-08-20 18:47:20,2020
185,0,True,True,3,True,213,True,active,2020-08-20 18:37:30+00:00,0,13,213,0,,,2020-08-20 18:47:20,2020
186,0,True,True,7,False,214,True,active,2020-08-20 18:19:05+00:00,0,8,214,0,,,2020-08-20 18:47:20,2020
187,0,True,True,6,False,215,True,active,2020-08-20 18:47:02+00:00,4,5,215,0,,,2020-08-20 18:47:20,2020
188,0,True,True,11,False,216,True,active,2020-08-20 16:50:46+00:00,0,8,216,0,,,2020-08-20 18:47:20,2020
189,0,True,True,4,False,217,True,active,2020-08-20 15:39:55+00:00,0,15,217,0,,,2020-08-20 18:47:20,2020
190,0,True,True,4,False,218,True,active,2020-08-20 18:41:36+00:00,0,11,218,0,,,2020-08-20 18:47:20,2020
191,0,True,True,2,False,219,True,active,2020-08-20 09:16:47+00:00,0,13,219,0,,,2020-08-20 18:47:20,2020
192,0,True,True,7,False,221,True,active,2020-08-20 17:45:59+00:00,2,10,221,0,,,2020-08-20 18:47:20,2020
193,0,True,True,4,True,222,True,active,2020-08-20 18:44:26+00:00,1,9,222,0,,,2020-08-20 18:47:20,2020
194,0,True,True,13,False,224,True,active,2020-08-20 18:26:26+00:00,2,2,224,0,,,2020-08-20 18:47:20,2020
195,0,True,True,9,False,225,True,active,2020-08-20 18:31:23+00:00,2,8,225,0,,,2020-08-20 18:47:20,2020
196,0,True,True,3,False,226,True,active,2020-08-20 18:44:36+00:00,0,12,226,0,,,2020-08-20 18:47:20,2020
197,0,True,True,8,False,227,True,active,2020-08-20 18:22:31+00:00,0,11,227,0,,,2020-08-20 18:47:20,2020
198,0,True,True,9,False,228,True,active,2020-08-20 18:31:56+00:00,0,10,228,0,,,2020-08-20 18:47:20,2020
199,0,True,True,2,False,232,True,active,2020-08-20 18:27:13+00:00,0,9,232,0,,,2020-08-20 18:47:20,2020
200,0,True,True,11,False,233,True,active,2020-08-20 18:41:27+00:00,0,4,233,0,,,2020-08-20 18:47:20,2020
201,0,True,True,5,False,234,True,active,2020-08-20 17:55:44+00:00,0,10,234,0,,,2020-08-20 18:47:20,2020
202,0,True,True,7,False,235,True,active,2020-08-20 15:14:09+00:00,0,8,235,0,,,2020-08-20 18:47:20,2020
203,0,True,True,10,False,236,True,active,2020-08-20 18:40:39+00:00,0,5,236,0,,,2020-08-20 18:47:20,2020
204,0,True,True,4,False,239,True,active,2020-08-20 17:45:02+00:00,1,10,239,0,,,2020-08-20 18:47:20,2020
205,0,True,True,6,False,255,True,active,2020-08-19 14:52:54+00:00,0,9,255,0,,,2020-08-20 18:47:20,2020
206,0,True,True,11,False,258,True,active,2020-08-20 17:37:25+00:00,0,4,258,0,,,2020-08-20 18:47:20,2020
207,0,True,True,9,False,259,True,active,2020-08-20 08:49:49+00:00,0,6,259,0,,,2020-08-20 18:47:20,2020
208,0,True,True,7,False,260,True,active,2020-08-20 15:48:04+00:00,0,8,260,0,,,2020-08-20 18:47:20,2020
209,0,True,True,9,False,271,True,active,2020-08-20 17:32:17+00:00,0,6,271,0,,,2020-08-20 18:47:20,2020
210,0,True,True,11,False,272,True,active,2020-08-20 17:34:45+00:00,0,8,272,0,,,2020-08-20 18:47:20,2020
211,0,True,True,30,False,273,True,active,2020-08-20 18:31:36+00:00,0,10,273,0,,,2020-08-20 18:47:20,2020
212,0,True,True,16,False,279,True,active,2020-08-20 17:57:36+00:00,0,3,279,0,,,2020-08-20 18:47:20,2020
213,0,True,True,4,False,280,True,active,2020-08-20 18:43:05+00:00,0,15,280,0,,,2020-08-20 18:47:20,2020
214,0,True,True,4,False,282,True,active,2020-08-20 18:45:55+00:00,1,10,282,0,,,2020-08-20 18:47:20,2020
215,0,True,True,17,False,296,True,active,2020-08-20 18:46:37+00:00,1,5,296,0,,,2020-08-20 18:47:20,2020
216,0,True,True,17,False,318,True,active,2020-08-20 18:46:52+00:00,0,2,318,0,,,2020-08-20 18:47:20,2020
217,0,True,True,5,False,319,True,active,2020-08-20 16:44:29+00:00,0,20,319,0,,,2020-08-20 18:47:20,2020
218,0,True,True,12,False,327,True,active,2020-08-20 17:44:51+00:00,0,3,327,0,,,2020-08-20 18:47:20,2020
219,0,True,True,3,False,328,True,active,2020-08-20 18:12:39+00:00,0,12,328,0,,,2020-08-20 18:47:20,2020
220,0,True,True,4,False,329,True,active,2020-08-20 18:44:02+00:00,1,10,329,0,,,2020-08-20 18:47:20,2020
221,0,True,True,6,False,330,True,active,2020-08-20 18:28:08+00:00,0,9,330,0,,,2020-08-20 18:47:20,2020
222,0,True,True,7,False,331,True,active,2020-08-20 18:46:38+00:00,0,8,331,0,,,2020-08-20 18:47:20,2020
