,is_renting,is_returning,legacy_id,num_ebikes_available,station_status,num_docks_available,num_bikes_disabled,is_installed,last_reported,num_docks_disabled,station_id,num_bikes_available,eightd_has_available_keys,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
217,True,True,319,0,active,24,0,True,2020-08-13 22:20:59+00:00,0,319,1,False,,,2020-08-13 22:29:40,2020
218,True,True,327,0,active,11,0,True,2020-08-13 22:10:27+00:00,0,327,4,False,,,2020-08-13 22:29:40,2020
219,True,True,328,0,active,3,2,True,2020-08-13 22:08:54+00:00,0,328,10,False,,,2020-08-13 22:29:40,2020
220,True,True,329,0,active,3,1,True,2020-08-13 21:52:23+00:00,0,329,11,False,,,2020-08-13 22:29:40,2020
221,True,True,330,0,active,9,0,True,2020-08-13 22:22:23+00:00,0,330,6,False,,,2020-08-13 22:29:40,2020
222,True,True,331,0,active,14,1,True,2020-08-13 22:26:00+00:00,0,331,0,False,,,2020-08-13 22:29:40,2020
223,True,True,332,0,active,13,1,True,2020-08-13 22:04:01+00:00,0,332,1,False,,,2020-08-13 22:29:40,2020
224,True,True,333,0,active,3,0,True,2020-08-13 22:20:08+00:00,0,333,22,False,,,2020-08-13 22:29:40,2020
225,True,True,334,0,active,7,2,True,2020-08-13 22:15:23+00:00,0,334,10,False,,,2020-08-13 22:29:40,2020
226,True,True,335,0,active,18,0,True,2020-08-13 22:19:24+00:00,0,335,1,False,,,2020-08-13 22:29:40,2020
227,True,True,336,0,active,10,0,True,2020-08-13 16:28:17+00:00,0,336,5,False,,,2020-08-13 22:29:40,2020
228,True,True,337,0,active,5,0,True,2020-08-13 21:58:46+00:00,0,337,10,False,,,2020-08-13 22:29:40,2020
229,True,True,338,0,active,9,1,True,2020-08-13 22:19:33+00:00,0,338,5,False,,,2020-08-13 22:29:40,2020
230,True,True,339,0,active,1,0,True,2020-08-13 22:16:05+00:00,0,339,14,False,,,2020-08-13 22:29:40,2020
231,True,True,340,0,active,0,0,True,2020-08-13 21:33:16+00:00,0,340,19,False,,,2020-08-13 22:29:40,2020
232,True,True,341,0,active,1,1,True,2020-08-13 18:27:50+00:00,0,341,13,True,,,2020-08-13 22:29:40,2020
233,True,True,342,0,active,9,1,True,2020-08-13 22:16:32+00:00,0,342,5,False,,,2020-08-13 22:29:40,2020
234,True,True,343,0,active,11,0,True,2020-08-13 04:04:08+00:00,0,343,4,False,,,2020-08-13 22:29:40,2020
235,True,True,344,0,active,10,0,True,2020-08-13 22:27:48+00:00,0,344,9,False,,,2020-08-13 22:29:40,2020
236,True,True,345,0,active,9,1,True,2020-08-13 22:20:09+00:00,0,345,9,False,,,2020-08-13 22:29:40,2020
237,True,True,346,0,active,13,0,True,2020-08-13 22:17:38+00:00,0,346,2,False,,,2020-08-13 22:29:40,2020
238,True,True,347,0,active,4,0,True,2020-08-13 19:13:37+00:00,0,347,11,False,,,2020-08-13 22:29:40,2020
239,True,True,348,0,active,12,1,True,2020-08-13 22:14:09+00:00,0,348,2,False,,,2020-08-13 22:29:40,2020
240,True,True,349,0,active,11,1,True,2020-08-13 21:53:02+00:00,0,349,5,True,,,2020-08-13 22:29:40,2020
241,True,True,350,0,active,3,0,True,2020-08-13 19:02:49+00:00,0,350,14,False,,,2020-08-13 22:29:40,2020
242,True,True,351,0,active,11,0,True,2020-08-13 19:50:19+00:00,0,351,4,False,,,2020-08-13 22:29:40,2020
243,True,True,352,0,active,5,0,True,2020-08-13 22:28:25+00:00,0,352,10,False,,,2020-08-13 22:29:40,2020
244,True,True,353,0,active,8,0,True,2020-08-13 03:26:30+00:00,0,353,7,True,,,2020-08-13 22:29:40,2020
245,True,True,354,0,active,8,1,True,2020-08-13 22:28:49+00:00,0,354,6,False,,,2020-08-13 22:29:40,2020
246,True,True,355,0,active,9,0,True,2020-08-13 22:17:14+00:00,0,355,8,False,,,2020-08-13 22:29:40,2020
247,True,True,356,0,active,1,0,True,2020-08-13 22:29:06+00:00,0,356,22,False,,,2020-08-13 22:29:40,2020
248,True,True,357,0,active,12,0,True,2020-08-13 22:29:10+00:00,0,357,3,False,,,2020-08-13 22:29:40,2020
249,True,True,358,0,active,4,0,True,2020-08-13 22:04:37+00:00,0,358,15,False,,,2020-08-13 22:29:40,2020
250,True,True,359,0,active,14,0,True,2020-08-13 22:29:35+00:00,0,359,1,False,,,2020-08-13 22:29:40,2020
251,True,True,360,0,active,8,0,True,2020-08-13 22:24:09+00:00,0,360,7,False,,,2020-08-13 22:29:40,2020
252,True,True,361,0,active,4,0,True,2020-08-13 22:24:29+00:00,0,361,15,False,,,2020-08-13 22:29:40,2020
253,True,True,362,0,active,6,1,True,2020-08-13 22:23:47+00:00,0,362,12,False,,,2020-08-13 22:29:40,2020
254,True,True,363,0,active,9,0,True,2020-08-13 22:19:46+00:00,0,363,10,False,,,2020-08-13 22:29:40,2020
255,True,True,364,0,active,1,0,True,2020-08-13 22:26:10+00:00,0,364,18,False,,,2020-08-13 22:29:40,2020
256,True,True,365,0,active,12,0,True,2020-08-13 22:25:47+00:00,0,365,7,False,,,2020-08-13 22:29:40,2020
257,True,True,366,0,active,10,0,True,2020-08-13 22:28:50+00:00,0,366,5,False,,,2020-08-13 22:29:40,2020
258,True,True,367,0,active,9,0,True,2020-08-13 19:44:26+00:00,0,367,10,False,,,2020-08-13 22:29:40,2020
259,True,True,368,0,active,6,1,True,2020-08-13 21:52:24+00:00,0,368,8,False,,,2020-08-13 22:29:40,2020
260,True,True,369,0,active,9,0,True,2020-08-13 22:09:19+00:00,0,369,6,False,,,2020-08-13 22:29:40,2020
261,True,True,370,0,active,5,0,True,2020-08-13 22:23:42+00:00,0,370,14,False,,,2020-08-13 22:29:40,2020
262,True,True,371,0,active,11,0,True,2020-08-13 22:14:04+00:00,0,371,8,False,,,2020-08-13 22:29:40,2020
263,True,True,372,0,active,4,0,True,2020-08-13 22:24:23+00:00,0,372,15,False,,,2020-08-13 22:29:40,2020
264,True,True,373,0,active,5,0,True,2020-08-13 22:26:32+00:00,0,373,10,False,,,2020-08-13 22:29:40,2020
265,True,True,374,0,active,12,0,True,2020-08-13 22:21:08+00:00,0,374,7,False,,,2020-08-13 22:29:40,2020
266,True,True,376,0,active,7,1,True,2020-08-13 22:27:24+00:00,0,376,7,False,,,2020-08-13 22:29:40,2020
267,True,True,377,0,active,7,0,True,2020-08-13 22:11:00+00:00,0,377,12,False,,,2020-08-13 22:29:40,2020
268,True,True,378,0,active,16,0,True,2020-08-13 22:26:53+00:00,0,378,3,False,,,2020-08-13 22:29:40,2020
269,True,True,379,0,active,5,0,True,2020-08-13 22:23:05+00:00,0,379,10,False,,,2020-08-13 22:29:40,2020
270,True,True,380,0,active,9,2,True,2020-08-13 22:26:26+00:00,0,380,7,False,,,2020-08-13 22:29:40,2020
271,True,True,381,0,active,10,0,True,2020-08-13 22:20:27+00:00,0,381,9,False,,,2020-08-13 22:29:40,2020
272,True,True,384,0,active,8,0,True,2020-08-13 22:20:58+00:00,0,384,11,True,,,2020-08-13 22:29:40,2020
273,True,True,385,0,active,13,1,True,2020-08-13 21:54:38+00:00,1,385,0,False,,,2020-08-13 22:29:40,2020
274,True,True,386,0,active,11,0,True,2020-08-13 22:29:06+00:00,0,386,8,False,,,2020-08-13 22:29:40,2020
275,True,True,387,0,active,1,1,True,2020-08-13 21:58:38+00:00,0,387,13,False,,,2020-08-13 22:29:40,2020
276,True,True,388,0,active,7,0,True,2020-08-13 03:25:23+00:00,0,388,4,False,,,2020-08-13 22:29:40,2020
277,True,True,389,0,active,1,0,True,2020-08-13 18:09:39+00:00,0,389,13,False,,,2020-08-13 22:29:40,2020
278,True,True,390,0,active,2,1,True,2020-08-13 21:13:06+00:00,0,390,12,False,,,2020-08-13 22:29:40,2020
279,True,True,391,0,active,4,0,True,2020-08-13 21:33:54+00:00,0,391,11,False,,,2020-08-13 22:29:40,2020
280,True,True,392,0,active,10,0,True,2020-08-13 14:33:25+00:00,0,392,5,False,,,2020-08-13 22:29:40,2020
281,True,True,393,0,active,8,1,True,2020-08-13 21:53:06+00:00,0,393,6,False,,,2020-08-13 22:29:40,2020
282,True,True,394,0,active,13,0,True,2020-08-13 07:51:20+00:00,0,394,1,False,,,2020-08-13 22:29:40,2020
283,True,True,395,0,active,4,0,True,2020-08-13 21:46:42+00:00,0,395,11,False,,,2020-08-13 22:29:40,2020
284,True,True,396,0,active,8,0,True,2020-08-13 20:28:20+00:00,0,396,7,False,,,2020-08-13 22:29:40,2020
285,True,True,397,0,active,7,0,True,2020-08-13 20:39:34+00:00,0,397,8,False,,,2020-08-13 22:29:40,2020
286,True,True,398,0,active,11,1,True,2020-08-13 22:28:09+00:00,0,398,7,False,,,2020-08-13 22:29:40,2020
287,True,True,399,0,active,10,0,True,2020-08-13 21:56:45+00:00,0,399,5,False,,,2020-08-13 22:29:40,2020
288,True,True,400,0,active,21,0,True,2020-08-13 22:21:37+00:00,0,400,6,False,,,2020-08-13 22:29:40,2020
289,True,True,401,0,active,10,0,True,2020-08-13 20:14:15+00:00,0,401,5,False,,,2020-08-13 22:29:40,2020
290,True,True,402,0,active,7,1,True,2020-08-13 22:14:11+00:00,0,402,7,False,,,2020-08-13 22:29:40,2020
291,True,True,403,0,active,10,1,True,2020-08-13 22:27:12+00:00,0,403,4,False,,,2020-08-13 22:29:40,2020
292,True,True,404,0,active,7,0,True,2020-08-13 22:29:21+00:00,0,404,9,False,,,2020-08-13 22:29:40,2020
293,True,True,405,0,active,11,0,True,2020-08-13 22:04:06+00:00,0,405,8,False,,,2020-08-13 22:29:40,2020
294,True,True,406,0,active,4,0,True,2020-08-13 21:48:24+00:00,0,406,15,False,,,2020-08-13 22:29:40,2020
295,True,True,407,0,active,18,1,True,2020-08-13 22:29:33+00:00,0,407,0,False,,,2020-08-13 22:29:40,2020
296,True,True,408,0,active,11,0,True,2020-08-13 21:57:31+00:00,0,408,4,False,,,2020-08-13 22:29:40,2020
297,True,True,409,0,active,15,0,True,2020-08-13 22:28:14+00:00,0,409,4,False,,,2020-08-13 22:29:40,2020
298,True,True,410,0,active,9,0,True,2020-08-13 21:54:19+00:00,0,410,10,False,,,2020-08-13 22:29:40,2020
299,True,True,411,0,active,11,0,True,2020-08-13 16:34:09+00:00,0,411,4,False,,,2020-08-13 22:29:40,2020
300,True,True,412,0,active,13,0,True,2020-08-13 22:29:34+00:00,0,412,6,False,,,2020-08-13 22:29:40,2020
301,True,True,413,0,active,6,0,True,2020-08-13 22:27:14+00:00,0,413,13,False,,,2020-08-13 22:29:40,2020
302,True,True,414,0,active,21,0,True,2020-08-13 22:17:43+00:00,0,414,2,False,,,2020-08-13 22:29:40,2020
303,True,True,415,0,active,18,0,True,2020-08-13 22:19:58+00:00,0,415,1,False,,,2020-08-13 22:29:40,2020
304,True,True,416,0,active,15,0,True,2020-08-13 22:20:46+00:00,0,416,0,False,,,2020-08-13 22:29:40,2020
305,True,True,417,0,active,13,0,True,2020-08-13 22:23:26+00:00,0,417,6,False,,,2020-08-13 22:29:40,2020
306,True,True,419,0,active,1,0,True,2020-08-13 22:02:53+00:00,0,419,14,False,,,2020-08-13 22:29:40,2020
307,False,False,420,0,out_of_service,0,0,False,1970-01-02 00:00:00+00:00,0,420,0,False,,,2020-08-13 22:29:40,1970
308,True,True,421,0,active,5,0,True,2020-08-13 19:41:23+00:00,0,421,14,False,,,2020-08-13 22:29:40,2020
309,True,True,422,0,active,11,0,True,2020-08-13 12:04:13+00:00,0,422,4,False,,,2020-08-13 22:29:40,2020
310,True,True,423,0,active,15,0,True,2020-08-13 22:06:32+00:00,0,423,4,False,,,2020-08-13 22:29:40,2020
311,True,True,424,0,active,16,0,True,2020-08-13 22:18:12+00:00,0,424,3,False,,,2020-08-13 22:29:40,2020
312,True,True,425,0,active,12,0,True,2020-08-13 20:20:13+00:00,0,425,4,False,,,2020-08-13 22:29:40,2020
313,True,True,426,0,active,21,0,True,2020-08-13 22:29:05+00:00,0,426,6,False,,,2020-08-13 22:29:40,2020
314,True,True,427,0,active,13,0,True,2020-08-13 20:22:39+00:00,0,427,6,False,,,2020-08-13 22:29:40,2020
315,True,True,428,0,active,16,0,True,2020-08-13 22:23:01+00:00,0,428,3,False,,,2020-08-13 22:29:40,2020
316,True,True,430,0,active,4,0,True,2020-08-13 04:03:59+00:00,0,430,15,False,,,2020-08-13 22:29:40,2020
317,True,True,431,0,active,14,0,True,2020-08-13 22:06:14+00:00,0,431,1,False,,,2020-08-13 22:29:40,2020
318,True,True,432,0,active,11,0,True,2020-08-13 22:19:27+00:00,0,432,8,False,,,2020-08-13 22:29:40,2020
319,True,True,433,0,active,18,0,True,2020-08-13 03:26:11+00:00,0,433,1,False,,,2020-08-13 22:29:40,2020
320,True,True,434,0,active,19,0,True,2020-08-13 03:24:35+00:00,0,434,0,False,,,2020-08-13 22:29:40,2020
321,True,True,435,0,active,11,0,True,2020-08-13 17:16:14+00:00,0,435,4,False,,,2020-08-13 22:29:40,2020
322,True,True,436,0,active,10,0,True,2020-08-13 21:03:12+00:00,0,436,5,False,,,2020-08-13 22:29:40,2020
323,True,True,437,0,active,8,0,True,2020-08-13 22:28:20+00:00,0,437,11,False,,,2020-08-13 22:29:40,2020
324,True,True,440,0,active,5,0,True,2020-08-13 22:14:21+00:00,0,440,12,False,,,2020-08-13 22:29:40,2020
325,True,True,441,0,active,2,0,True,2020-08-13 21:11:35+00:00,0,441,17,False,,,2020-08-13 22:29:40,2020
326,True,True,442,0,active,1,1,True,2020-08-13 21:29:23+00:00,0,442,13,False,,,2020-08-13 22:29:40,2020
327,True,True,443,0,active,15,0,True,2020-08-13 22:22:46+00:00,0,443,4,False,,,2020-08-13 22:29:40,2020
328,True,True,445,0,active,11,0,True,2020-08-13 22:19:20+00:00,0,445,8,False,,,2020-08-13 22:29:40,2020
329,True,True,446,0,active,3,1,True,2020-08-13 22:25:59+00:00,0,446,8,False,,,2020-08-13 22:29:40,2020
330,True,True,447,0,active,12,0,True,2020-08-13 18:24:44+00:00,0,447,7,False,,,2020-08-13 22:29:40,2020
331,True,True,448,0,active,8,0,True,2020-08-13 04:03:15+00:00,0,448,3,False,,,2020-08-13 22:29:40,2020
332,True,True,449,0,out_of_service,0,0,False,1970-01-02 00:00:00+00:00,0,449,0,False,,,2020-08-13 22:29:40,1970
333,True,True,450,0,active,5,0,True,2020-08-13 22:18:24+00:00,0,450,10,False,,,2020-08-13 22:29:40,2020
334,True,True,451,0,active,15,0,True,2020-08-13 22:19:54+00:00,0,451,0,False,,,2020-08-13 22:29:40,2020
335,True,True,452,0,active,2,0,True,2020-08-13 22:25:44+00:00,0,452,13,False,,,2020-08-13 22:29:40,2020
336,True,True,453,0,active,14,1,True,2020-08-13 22:00:13+00:00,0,453,0,False,,,2020-08-13 22:29:40,2020
337,True,True,454,0,active,12,1,True,2020-08-13 22:28:24+00:00,0,454,2,False,,,2020-08-13 22:29:40,2020
338,True,True,455,0,active,11,1,True,2020-08-13 21:40:45+00:00,0,455,0,False,,,2020-08-13 22:29:40,2020
339,True,True,456,0,active,12,1,True,2020-08-13 16:08:56+00:00,0,456,6,False,,,2020-08-13 22:29:40,2020
340,True,True,457,0,active,7,0,True,2020-08-13 22:29:17+00:00,0,457,4,False,,,2020-08-13 22:29:40,2020
341,True,True,458,0,active,0,2,True,2020-08-13 22:07:30+00:00,0,458,9,False,,,2020-08-13 22:29:40,2020
