,num_bikes_available,num_docks_available,station_id,num_docks_disabled,is_installed,eightd_has_available_keys,legacy_id,last_reported,num_ebikes_available,is_returning,is_renting,num_bikes_disabled,station_status,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
51,3,16,59,0,True,True,59,2020-08-18 20:23:45+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
52,12,7,60,0,True,False,60,2020-08-18 20:25:39+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
53,3,16,61,0,True,False,61,2020-08-18 20:22:41+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
54,13,2,63,0,True,False,63,2020-08-18 17:10:01+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
55,13,6,64,0,True,False,64,2020-08-18 20:21:57+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
56,5,18,65,0,True,False,65,2020-08-18 19:46:25+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
57,0,14,66,0,True,False,66,2020-08-18 20:07:20+00:00,0,True,True,1,active,,,2020-08-18 20:26:05,2020
58,23,4,67,0,True,True,67,2020-08-18 20:21:36+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
59,12,7,68,0,True,True,68,2020-08-18 20:25:41+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
60,15,4,69,0,True,True,69,2020-08-18 20:24:38+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
61,21,2,70,0,True,False,70,2020-08-18 20:24:25+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
62,6,17,71,0,True,False,71,2020-08-18 19:29:38+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
63,20,3,72,0,True,False,72,2020-08-18 20:24:33+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
64,7,6,73,0,True,False,73,2020-08-18 20:21:34+00:00,0,True,True,2,active,,,2020-08-18 20:26:05,2020
65,12,6,74,0,True,True,74,2020-08-18 20:10:21+00:00,0,True,True,1,active,,,2020-08-18 20:26:05,2020
66,5,10,75,0,True,False,75,2020-08-18 20:15:03+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
67,5,12,76,0,True,False,76,2020-08-18 19:39:00+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
68,4,11,77,0,True,False,77,2020-08-18 19:15:18+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
69,12,6,78,0,True,False,78,2020-08-18 20:15:23+00:00,0,True,True,1,active,,,2020-08-18 20:26:05,2020
70,7,12,79,0,True,False,79,2020-08-18 19:49:49+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
71,32,3,80,0,True,False,80,2020-08-18 20:22:14+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
72,13,6,81,0,True,False,81,2020-08-18 20:22:04+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
73,3,11,82,0,True,False,82,2020-08-18 20:08:34+00:00,0,True,True,1,active,,,2020-08-18 20:26:05,2020
74,10,5,84,0,True,False,84,2020-08-18 20:23:02+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
75,10,9,85,0,True,False,85,2020-08-18 20:14:05+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
76,0,19,86,0,True,False,86,2020-08-18 19:12:51+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
77,7,8,87,0,True,False,87,2020-08-18 20:17:16+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
78,8,11,89,0,True,False,89,2020-08-18 19:41:05+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
79,4,15,90,0,True,False,90,2020-08-18 20:22:52+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
80,11,7,91,0,True,False,91,2020-08-18 20:23:57+00:00,0,True,True,1,active,,,2020-08-18 20:26:05,2020
81,16,2,92,0,True,False,92,2020-08-18 16:50:17+00:00,0,True,True,1,active,,,2020-08-18 20:26:05,2020
82,12,1,93,0,True,False,93,2020-08-18 20:20:24+00:00,0,True,True,2,active,,,2020-08-18 20:26:05,2020
83,5,6,94,0,True,False,94,2020-08-18 20:25:21+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
84,8,5,95,0,True,False,95,2020-08-18 20:25:39+00:00,0,True,True,2,active,,,2020-08-18 20:26:05,2020
85,12,7,96,0,True,False,96,2020-08-18 19:46:11+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
86,0,18,97,0,True,False,97,2020-08-18 20:24:35+00:00,0,True,True,1,active,,,2020-08-18 20:26:05,2020
87,8,15,98,0,True,False,98,2020-08-18 20:25:46+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
88,12,2,99,0,True,False,99,2020-08-18 20:04:14+00:00,0,True,True,1,active,,,2020-08-18 20:26:05,2020
89,11,14,100,0,True,True,100,2020-08-18 20:22:51+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
90,7,8,101,0,True,False,101,2020-08-18 20:23:10+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
91,4,11,102,0,True,False,102,2020-08-18 20:21:34+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
92,5,10,103,0,True,False,103,2020-08-18 20:11:23+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
93,0,19,104,0,True,False,104,2020-08-18 20:24:47+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
94,6,13,105,0,True,False,105,2020-08-18 20:23:53+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
95,7,8,106,0,True,False,106,2020-08-18 20:10:51+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
96,11,6,107,0,True,False,107,2020-08-18 20:23:25+00:00,0,True,True,2,active,,,2020-08-18 20:26:05,2020
97,9,8,108,0,True,False,108,2020-08-18 20:01:40+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
98,5,29,109,0,True,False,109,2020-08-18 19:32:03+00:00,0,True,True,1,active,,,2020-08-18 20:26:05,2020
99,6,9,110,0,True,False,110,2020-08-18 19:53:16+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
100,2,13,111,0,True,False,111,2020-08-18 18:57:14+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
101,10,5,112,0,True,False,112,2020-08-18 20:22:52+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
102,7,6,113,0,True,False,113,2020-08-18 20:20:32+00:00,0,True,True,2,active,,,2020-08-18 20:26:05,2020
103,1,14,114,0,True,False,114,2020-08-18 20:04:27+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
104,15,4,115,0,True,False,115,2020-08-18 19:55:07+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
105,10,13,116,0,True,False,116,2020-08-18 20:20:30+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
106,5,14,117,0,True,False,117,2020-08-18 20:14:44+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
107,8,10,118,0,True,False,118,2020-08-18 19:27:31+00:00,0,True,True,1,active,,,2020-08-18 20:26:05,2020
108,8,6,119,0,True,False,119,2020-08-18 20:11:29+00:00,0,True,True,1,active,,,2020-08-18 20:26:05,2020
109,11,2,120,0,True,False,120,2020-08-18 20:18:49+00:00,0,True,True,2,active,,,2020-08-18 20:26:05,2020
110,10,6,121,0,True,False,121,2020-08-18 19:55:10+00:00,0,True,True,1,active,,,2020-08-18 20:26:05,2020
111,9,6,122,0,True,False,122,2020-08-18 19:53:22+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
112,2,13,124,0,True,False,124,2020-08-18 19:45:49+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
113,4,10,125,1,True,False,125,2020-08-18 20:11:00+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
114,10,4,126,0,True,False,126,2020-08-18 20:18:03+00:00,0,True,True,1,active,,,2020-08-18 20:26:05,2020
115,15,4,128,0,True,False,128,2020-08-18 20:11:26+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
116,13,6,129,0,True,False,129,2020-08-18 19:37:52+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
117,12,3,130,0,True,False,130,2020-08-18 18:23:23+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
118,4,14,131,0,True,False,131,2020-08-18 20:15:00+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
119,13,8,133,0,True,False,133,2020-08-18 19:28:45+00:00,0,True,True,2,active,,,2020-08-18 20:26:05,2020
120,2,15,135,0,True,False,135,2020-08-18 20:00:20+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
121,4,14,136,0,True,False,136,2020-08-18 19:54:02+00:00,0,True,True,1,active,,,2020-08-18 20:26:05,2020
122,9,6,137,0,True,False,137,2020-08-18 19:25:26+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
123,5,8,138,0,True,False,138,2020-08-18 19:40:31+00:00,0,True,True,2,active,,,2020-08-18 20:26:05,2020
124,5,14,139,0,True,False,139,2020-08-18 20:25:27+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
125,5,12,140,0,True,False,140,2020-08-18 20:05:58+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
126,5,10,141,0,True,False,141,2020-08-18 20:21:40+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
127,17,6,142,0,True,False,142,2020-08-18 20:08:24+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
128,4,19,143,0,True,False,143,2020-08-18 20:22:53+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
129,16,3,144,0,True,False,144,2020-08-18 17:23:53+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
130,17,1,145,0,True,False,145,2020-08-18 20:02:58+00:00,0,True,True,1,active,,,2020-08-18 20:26:05,2020
131,12,5,146,0,True,False,146,2020-08-18 20:05:17+00:00,0,True,True,2,active,,,2020-08-18 20:26:05,2020
132,6,11,149,0,True,True,149,2020-08-18 20:17:06+00:00,0,True,True,1,active,,,2020-08-18 20:26:05,2020
133,11,7,150,0,True,False,150,2020-08-18 19:43:04+00:00,0,True,True,1,active,,,2020-08-18 20:26:05,2020
134,12,7,151,0,True,False,151,2020-08-18 20:03:50+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
135,10,5,152,0,True,True,152,2020-08-18 20:10:53+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
136,2,13,156,0,True,False,156,2020-08-18 19:52:55+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
137,8,4,157,0,True,False,157,2020-08-18 20:25:55+00:00,0,True,True,3,active,,,2020-08-18 20:26:05,2020
138,1,14,159,0,True,False,159,2020-08-18 20:21:07+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
139,6,8,160,0,True,True,160,2020-08-18 20:16:14+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
140,19,3,161,0,True,True,161,2020-08-18 20:04:47+00:00,0,True,True,1,active,,,2020-08-18 20:26:05,2020
141,6,9,162,0,True,False,162,2020-08-18 18:28:26+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
142,6,13,163,0,True,True,163,2020-08-18 19:04:07+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
143,6,9,167,0,True,False,167,2020-08-18 20:19:07+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
144,4,15,169,0,True,False,169,2020-08-18 19:59:09+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
145,3,11,170,0,True,True,170,2020-08-18 20:06:39+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
146,1,22,171,0,True,True,171,2020-08-18 19:48:07+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
147,9,5,173,0,True,True,173,2020-08-18 17:51:29+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
148,2,13,174,0,True,False,174,2020-08-18 19:27:39+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
149,6,11,175,0,True,True,175,2020-08-18 20:20:44+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
150,7,8,176,0,True,False,176,2020-08-18 19:55:55+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
151,0,19,177,0,True,False,177,2020-08-18 20:25:41+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
152,13,6,178,0,True,False,178,2020-08-18 20:25:19+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
153,15,10,179,0,True,False,179,2020-08-18 20:24:52+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
154,15,4,180,0,True,False,180,2020-08-18 20:22:17+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
155,9,10,181,0,True,False,181,2020-08-18 19:27:46+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
156,4,15,182,0,True,True,182,2020-08-18 19:51:49+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
157,15,4,183,0,True,False,183,2020-08-18 20:04:02+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
158,9,10,184,0,True,False,184,2020-08-18 20:12:03+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
159,3,11,185,0,True,False,185,2020-08-18 20:23:06+00:00,0,True,True,1,active,,,2020-08-18 20:26:05,2020
160,0,15,186,0,True,True,186,2020-08-18 19:53:56+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
161,10,5,187,0,True,False,187,2020-08-18 19:42:17+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
162,10,5,188,0,True,False,188,2020-08-18 20:14:48+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
163,22,1,189,0,True,True,189,2020-08-18 20:20:51+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
164,16,20,190,0,True,True,190,2020-08-18 19:52:20+00:00,0,True,True,1,active,,,2020-08-18 20:26:05,2020
165,3,12,191,0,True,False,191,2020-08-18 19:59:15+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
166,5,14,192,0,True,False,192,2020-08-18 20:13:09+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
167,3,12,193,0,True,True,193,2020-08-18 19:49:28+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
168,1,15,194,0,True,False,194,2020-08-18 18:08:26+00:00,0,True,True,3,active,,,2020-08-18 20:26:05,2020
169,2,20,195,0,True,False,195,2020-08-18 19:28:24+00:00,0,True,True,1,active,,,2020-08-18 20:26:05,2020
170,0,10,196,0,True,False,196,2020-08-18 19:58:53+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
171,8,7,197,0,True,False,197,2020-08-18 18:41:50+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
172,7,8,199,0,True,False,199,2020-08-18 15:32:08+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
173,14,5,200,0,True,False,200,2020-08-18 19:24:01+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
174,6,9,201,0,True,False,201,2020-08-18 19:29:27+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
175,3,11,202,0,True,False,202,2020-08-18 19:28:12+00:00,0,True,True,1,active,,,2020-08-18 20:26:05,2020
176,8,7,203,0,True,False,203,2020-08-18 08:39:35+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
177,3,12,204,0,True,False,204,2020-08-18 19:08:19+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
178,2,13,205,0,True,False,205,2020-08-18 20:21:05+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
179,13,9,206,0,True,True,206,2020-08-18 20:21:43+00:00,0,True,True,1,active,,,2020-08-18 20:26:05,2020
180,10,5,208,0,True,True,208,2020-08-18 17:35:12+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
181,13,1,209,0,True,False,209,2020-08-18 16:12:40+00:00,0,True,True,1,active,,,2020-08-18 20:26:05,2020
182,3,11,210,0,True,False,210,2020-08-18 18:50:30+00:00,0,True,True,1,active,,,2020-08-18 20:26:05,2020
183,1,18,211,0,True,False,211,2020-08-18 18:26:35+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
184,0,33,212,0,True,False,212,2020-08-18 19:58:11+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
185,2,14,213,0,True,True,213,2020-08-18 19:30:12+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
186,10,5,214,0,True,False,214,2020-08-18 17:55:15+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
187,9,4,215,0,True,False,215,2020-08-18 19:28:23+00:00,0,True,True,2,active,,,2020-08-18 20:26:05,2020
188,19,0,216,0,True,False,216,2020-08-18 08:04:08+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
189,11,7,217,0,True,False,217,2020-08-18 20:13:54+00:00,0,True,True,1,active,,,2020-08-18 20:26:05,2020
190,3,10,218,0,True,False,218,2020-08-18 20:24:03+00:00,0,True,True,2,active,,,2020-08-18 20:26:05,2020
191,4,11,219,0,True,False,219,2020-08-18 19:07:11+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
192,1,17,221,0,True,False,221,2020-08-18 20:12:36+00:00,0,True,True,1,active,,,2020-08-18 20:26:05,2020
193,1,13,222,0,True,True,222,2020-08-18 19:48:15+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
194,13,3,224,0,True,False,224,2020-08-18 19:31:29+00:00,0,True,True,1,active,,,2020-08-18 20:26:05,2020
195,8,10,225,0,True,False,225,2020-08-18 20:23:50+00:00,0,True,True,1,active,,,2020-08-18 20:26:05,2020
196,0,14,226,0,True,False,226,2020-08-18 20:18:42+00:00,0,True,True,1,active,,,2020-08-18 20:26:05,2020
197,1,16,227,0,True,False,227,2020-08-18 19:53:10+00:00,0,True,True,2,active,,,2020-08-18 20:26:05,2020
198,4,15,228,0,True,False,228,2020-08-18 19:28:42+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
199,1,10,232,0,True,False,232,2020-08-18 19:33:43+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
200,3,11,233,0,True,False,233,2020-08-18 20:12:40+00:00,0,True,True,1,active,,,2020-08-18 20:26:05,2020
201,2,13,234,0,True,False,234,2020-08-18 19:59:12+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
202,9,6,235,0,True,False,235,2020-08-18 20:18:49+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
203,10,5,236,0,True,False,236,2020-08-18 20:01:22+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
204,12,3,239,0,True,False,239,2020-08-18 19:34:28+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
205,7,8,255,0,True,False,255,2020-08-18 19:37:34+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
206,8,7,258,0,True,False,258,2020-08-18 11:20:18+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
207,10,5,259,0,True,False,259,2020-08-18 17:28:18+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
208,4,11,260,0,True,False,260,2020-08-18 20:07:20+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
209,10,5,271,0,True,False,271,2020-08-18 19:27:34+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
210,11,8,272,0,True,False,272,2020-08-18 20:13:15+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
211,22,18,273,0,True,False,273,2020-08-18 20:08:21+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
212,17,2,279,0,True,False,279,2020-08-18 19:04:23+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
213,11,8,280,0,True,False,280,2020-08-18 20:24:27+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
214,9,6,282,0,True,False,282,2020-08-18 20:25:40+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
215,12,10,296,0,True,False,296,2020-08-18 20:01:04+00:00,0,True,True,1,active,,,2020-08-18 20:26:05,2020
216,19,0,318,0,True,False,318,2020-08-18 20:13:38+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
217,4,21,319,0,True,False,319,2020-08-18 18:54:04+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
218,4,11,327,0,True,False,327,2020-08-18 19:51:44+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
219,3,12,328,0,True,False,328,2020-08-18 19:46:32+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
220,14,0,329,0,True,False,329,2020-08-18 19:13:49+00:00,0,True,True,1,active,,,2020-08-18 20:26:05,2020
221,2,12,330,0,True,False,330,2020-08-18 19:27:11+00:00,0,True,True,1,active,,,2020-08-18 20:26:05,2020
222,9,6,331,0,True,False,331,2020-08-18 20:11:12+00:00,0,True,True,0,active,,,2020-08-18 20:26:05,2020
