,num_docks_disabled,num_bikes_available,station_status,num_ebikes_available,legacy_id,num_bikes_disabled,is_installed,last_reported,is_renting,station_id,num_docks_available,eightd_has_available_keys,is_returning,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
260,0,2,active,0,369,1,True,2020-08-10 21:20:54+00:00,True,369,12,False,True,,,2020-08-10 21:36:55,2020
261,0,13,active,0,370,0,True,2020-08-10 21:33:01+00:00,True,370,6,False,True,,,2020-08-10 21:36:55,2020
262,0,13,active,0,371,0,True,2020-08-10 21:04:57+00:00,True,371,6,False,True,,,2020-08-10 21:36:55,2020
263,0,14,active,0,372,1,True,2020-08-10 21:31:52+00:00,True,372,4,False,True,,,2020-08-10 21:36:55,2020
264,0,6,active,0,373,0,True,2020-08-10 20:58:53+00:00,True,373,9,False,True,,,2020-08-10 21:36:55,2020
265,0,0,active,0,374,1,True,2020-08-10 21:36:10+00:00,True,374,18,False,True,,,2020-08-10 21:36:55,2020
266,0,9,active,0,376,0,True,2020-08-10 20:59:07+00:00,True,376,6,False,True,,,2020-08-10 21:36:55,2020
267,0,10,active,0,377,1,True,2020-08-10 21:30:20+00:00,True,377,8,False,True,,,2020-08-10 21:36:55,2020
268,0,10,active,0,378,0,True,2020-08-10 21:12:00+00:00,True,378,9,False,True,,,2020-08-10 21:36:55,2020
269,0,5,active,0,379,0,True,2020-08-10 21:18:40+00:00,True,379,10,False,True,,,2020-08-10 21:36:55,2020
270,0,1,active,0,380,0,True,2020-08-10 21:29:37+00:00,True,380,17,False,True,,,2020-08-10 21:36:55,2020
271,0,3,active,0,381,0,True,2020-08-10 21:34:06+00:00,True,381,16,False,True,,,2020-08-10 21:36:55,2020
272,0,9,active,0,384,2,True,2020-08-10 21:28:04+00:00,True,384,8,True,True,,,2020-08-10 21:36:55,2020
273,1,6,active,0,385,2,True,2020-08-10 21:27:34+00:00,True,385,6,False,True,,,2020-08-10 21:36:55,2020
274,0,7,active,0,386,0,True,2020-08-10 21:34:31+00:00,True,386,12,False,True,,,2020-08-10 21:36:55,2020
275,0,13,active,0,387,1,True,2020-08-10 20:55:53+00:00,True,387,1,False,True,,,2020-08-10 21:36:55,2020
276,0,5,active,0,388,0,True,2020-08-10 11:31:51+00:00,True,388,6,False,True,,,2020-08-10 21:36:55,2020
277,0,14,active,0,389,0,True,2020-08-10 21:07:52+00:00,True,389,0,False,True,,,2020-08-10 21:36:55,2020
278,0,15,active,0,390,0,True,2020-08-10 17:18:21+00:00,True,390,0,False,True,,,2020-08-10 21:36:55,2020
279,0,13,active,0,391,0,True,2020-08-10 18:39:43+00:00,True,391,2,False,True,,,2020-08-10 21:36:55,2020
280,0,9,active,0,392,0,True,2020-08-10 19:41:27+00:00,True,392,6,False,True,,,2020-08-10 21:36:55,2020
281,0,6,active,0,393,1,True,2020-08-10 01:22:59+00:00,True,393,8,False,True,,,2020-08-10 21:36:55,2020
282,0,1,active,0,394,0,True,2020-08-10 20:23:12+00:00,True,394,13,False,True,,,2020-08-10 21:36:55,2020
283,0,10,active,0,395,0,True,2020-08-10 16:55:20+00:00,True,395,5,False,True,,,2020-08-10 21:36:55,2020
284,0,11,active,0,396,0,True,2020-08-10 13:36:34+00:00,True,396,4,False,True,,,2020-08-10 21:36:55,2020
285,0,10,active,0,397,0,True,2020-08-10 19:26:42+00:00,True,397,5,False,True,,,2020-08-10 21:36:55,2020
286,0,14,active,0,398,0,True,2020-08-10 21:32:33+00:00,True,398,5,False,True,,,2020-08-10 21:36:55,2020
287,0,13,active,0,399,0,True,2020-08-10 21:21:36+00:00,True,399,2,False,True,,,2020-08-10 21:36:55,2020
288,0,9,active,0,400,0,True,2020-08-10 20:50:16+00:00,True,400,18,False,True,,,2020-08-10 21:36:55,2020
289,0,5,active,0,401,0,True,2020-08-10 20:57:49+00:00,True,401,10,False,True,,,2020-08-10 21:36:55,2020
290,0,5,active,0,402,1,True,2020-08-10 21:07:45+00:00,True,402,9,False,True,,,2020-08-10 21:36:55,2020
291,0,5,active,0,403,1,True,2020-08-10 21:34:15+00:00,True,403,9,False,True,,,2020-08-10 21:36:55,2020
292,0,2,active,0,404,1,True,2020-08-10 21:30:31+00:00,True,404,13,False,True,,,2020-08-10 21:36:55,2020
293,0,4,active,0,405,0,True,2020-08-10 21:20:06+00:00,True,405,15,False,True,,,2020-08-10 21:36:55,2020
294,0,15,active,0,406,0,True,2020-08-10 20:32:06+00:00,True,406,4,False,True,,,2020-08-10 21:36:55,2020
295,0,3,active,0,407,0,True,2020-08-10 21:21:46+00:00,True,407,16,False,True,,,2020-08-10 21:36:55,2020
296,0,7,active,0,408,0,True,2020-08-10 21:01:40+00:00,True,408,8,False,True,,,2020-08-10 21:36:55,2020
297,0,13,active,0,409,0,True,2020-08-10 21:11:49+00:00,True,409,6,False,True,,,2020-08-10 21:36:55,2020
298,0,15,active,0,410,0,True,2020-08-10 14:45:26+00:00,True,410,4,False,True,,,2020-08-10 21:36:55,2020
299,0,5,active,0,411,0,True,2020-08-10 16:41:54+00:00,True,411,10,False,True,,,2020-08-10 21:36:55,2020
300,0,18,active,0,412,1,True,2020-08-10 20:55:08+00:00,True,412,0,False,True,,,2020-08-10 21:36:55,2020
301,0,10,active,0,413,0,True,2020-08-10 21:36:43+00:00,True,413,9,False,True,,,2020-08-10 21:36:55,2020
302,0,1,active,0,414,0,True,2020-08-10 20:50:57+00:00,True,414,22,False,True,,,2020-08-10 21:36:55,2020
303,0,13,active,0,415,1,True,2020-08-10 21:15:47+00:00,True,415,5,False,True,,,2020-08-10 21:36:55,2020
304,0,4,active,0,416,0,True,2020-08-10 21:35:24+00:00,True,416,11,False,True,,,2020-08-10 21:36:55,2020
305,0,8,active,0,417,0,True,2020-08-10 21:35:33+00:00,True,417,11,False,True,,,2020-08-10 21:36:55,2020
