,num_bikes_available,valet,last_reported,is_returning,legacy_id,num_bikes_disabled,station_status,num_docks_disabled,num_ebikes_available,station_id,is_installed,is_renting,eightd_has_available_keys,num_docks_available,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,16,"{'off_dock_capacity': 0, 'valet_revision': 3, 'off_dock_count': 17, 'station_id': '74cb9bf6-bb53-4c70-88d2-67998b99628c', 'region': 'BOS', 'active': True, 'dock_blocked_count': 0}",2020-08-01 21:45:56+00:00,True,296,0,active,0,0,296,True,True,False,7,[{'id': 'e4cf42bb-42a8-4a72-9a2f-5f76a12e7a7a'}],2020-08-01 21:50:45,2020
1,0,,2020-08-01 21:48:00+00:00,True,3,0,active,0,0,3,True,True,True,15,,2020-08-01 21:50:45,2020
2,0,,2020-08-01 21:01:21+00:00,True,4,0,active,0,0,4,True,True,False,19,,2020-08-01 21:50:45,2020
3,2,,2020-08-01 21:43:38+00:00,True,5,0,active,0,0,5,True,True,False,13,,2020-08-01 21:50:45,2020
4,0,,2020-08-01 20:36:31+00:00,True,6,0,active,0,0,6,True,True,False,15,,2020-08-01 21:50:45,2020
5,7,,2020-08-01 21:47:05+00:00,True,7,0,active,0,0,7,True,True,False,8,,2020-08-01 21:50:45,2020
6,3,,2020-08-01 21:49:44+00:00,True,8,2,active,0,0,8,True,True,False,14,,2020-08-01 21:50:45,2020
7,6,,2020-08-01 21:42:31+00:00,True,9,0,active,0,0,9,True,True,False,9,,2020-08-01 21:50:45,2020
8,0,,2020-08-01 21:30:36+00:00,True,10,1,active,0,0,10,True,True,False,10,,2020-08-01 21:50:45,2020
9,3,,2020-08-01 21:33:16+00:00,True,11,2,active,0,0,11,True,True,False,10,,2020-08-01 21:50:45,2020
10,5,,2020-08-01 21:50:02+00:00,True,12,2,active,0,0,12,True,True,True,11,,2020-08-01 21:50:45,2020
11,14,,2020-08-01 21:50:29+00:00,True,13,0,active,0,0,13,True,True,False,5,,2020-08-01 21:50:45,2020
12,8,,2020-08-01 21:44:07+00:00,True,14,1,active,0,0,14,True,True,False,16,,2020-08-01 21:50:45,2020
13,4,,2020-08-01 21:19:30+00:00,True,15,1,active,0,0,15,True,True,False,10,,2020-08-01 21:50:45,2020
14,14,,2020-08-01 21:32:44+00:00,True,16,1,active,0,0,16,True,True,True,4,,2020-08-01 21:50:45,2020
15,2,,2020-08-01 21:50:31+00:00,True,17,0,active,0,0,17,True,True,False,13,,2020-08-01 21:50:45,2020
16,5,,2020-08-01 21:42:02+00:00,True,19,0,active,0,0,19,True,True,False,10,,2020-08-01 21:50:45,2020
17,6,,2020-08-01 21:50:20+00:00,True,20,0,active,0,0,20,True,True,True,17,,2020-08-01 21:50:45,2020
18,2,,2020-08-01 21:38:38+00:00,True,21,0,active,0,0,21,True,True,True,16,,2020-08-01 21:50:45,2020
19,9,,2020-08-01 21:37:52+00:00,True,22,2,active,0,0,22,True,True,True,36,,2020-08-01 21:50:45,2020
