,station_status,legacy_id,num_ebikes_available,is_renting,num_bikes_disabled,station_id,num_bikes_available,num_docks_available,is_returning,is_installed,eightd_has_available_keys,num_docks_disabled,last_reported,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,active,3,0,True,0,3,3,12,True,True,True,0,2020-07-31 14:58:07+00:00,,,2020-07-31 15:22:10,2020
1,active,4,0,True,0,4,6,13,True,True,False,0,2020-07-31 15:20:03+00:00,,,2020-07-31 15:22:10,2020
2,active,5,0,True,0,5,5,10,True,True,False,0,2020-07-31 15:09:36+00:00,,,2020-07-31 15:22:10,2020
3,active,6,0,True,0,6,10,5,True,True,False,0,2020-07-31 15:21:38+00:00,,,2020-07-31 15:22:10,2020
4,active,7,0,True,1,7,13,1,True,True,False,0,2020-07-31 14:41:05+00:00,,,2020-07-31 15:22:10,2020
5,active,8,0,True,2,8,3,14,True,True,False,0,2020-07-31 14:54:52+00:00,,,2020-07-31 15:22:10,2020
6,active,9,0,True,0,9,14,1,True,True,False,0,2020-07-31 14:17:03+00:00,,,2020-07-31 15:22:10,2020
7,active,10,0,True,0,10,10,1,True,True,False,0,2020-07-31 14:29:52+00:00,,,2020-07-31 15:22:10,2020
8,active,11,0,True,0,11,13,2,True,True,False,0,2020-07-31 15:13:17+00:00,"{'region': 'BOS', 'valet_revision': 75, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'dock_blocked_count': 0, 'off_dock_capacity': 50, 'active': True, 'off_dock_count': 67}",[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],2020-07-31 15:22:10,2020
9,active,12,0,True,3,12,4,11,True,True,True,0,2020-07-31 15:18:44+00:00,,,2020-07-31 15:22:10,2020
10,active,13,0,True,0,13,12,7,True,True,False,0,2020-07-31 15:13:10+00:00,,,2020-07-31 15:22:10,2020
11,active,14,0,True,0,14,15,10,True,True,False,0,2020-07-31 15:08:09+00:00,,,2020-07-31 15:22:10,2020
