,num_docks_disabled,num_ebikes_available,is_renting,eightd_has_available_keys,station_id,num_bikes_available,num_docks_available,is_installed,legacy_id,last_reported,num_bikes_disabled,station_status,is_returning,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
0,0,0,True,False,3,3,12,True,3,2020-08-06 11:23:33+00:00,0,active,True,,,2020-08-06 11:29:15,2020
1,0,0,True,False,4,16,3,True,4,2020-08-06 10:51:33+00:00,0,active,True,,,2020-08-06 11:29:15,2020
2,0,0,True,False,5,11,4,True,5,2020-08-06 11:24:35+00:00,0,active,True,,,2020-08-06 11:29:15,2020
3,0,0,True,False,6,14,0,True,6,2020-08-06 11:23:44+00:00,1,active,True,,,2020-08-06 11:29:15,2020
4,0,0,True,False,7,2,13,True,7,2020-08-06 09:01:23+00:00,0,active,True,,,2020-08-06 11:29:15,2020
5,0,0,True,False,8,10,9,True,8,2020-08-06 11:28:24+00:00,0,active,True,,,2020-08-06 11:29:15,2020
6,0,0,True,False,9,14,1,True,9,2020-08-06 08:23:32+00:00,0,active,True,,,2020-08-06 11:29:15,2020
7,0,0,True,False,10,3,8,True,10,2020-08-06 10:05:59+00:00,0,active,True,,,2020-08-06 11:29:15,2020
8,0,0,True,False,11,6,8,True,11,2020-08-06 11:28:53+00:00,1,active,True,[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],"{'off_dock_capacity': 50, 'region': 'BOS', 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'active': True, 'dock_blocked_count': 0, 'off_dock_count': 33, 'valet_revision': 79}",2020-08-06 11:29:15,2020
9,0,0,True,True,12,11,7,True,12,2020-08-06 11:05:40+00:00,0,active,True,,,2020-08-06 11:29:15,2020
10,0,0,True,False,13,19,0,True,13,2020-08-06 10:52:40+00:00,0,active,True,,,2020-08-06 11:29:15,2020
11,0,0,True,False,14,18,5,True,14,2020-08-06 11:22:57+00:00,2,active,True,,,2020-08-06 11:29:15,2020
12,0,0,True,False,15,9,6,True,15,2020-08-06 11:07:37+00:00,0,active,True,,,2020-08-06 11:29:15,2020
13,0,0,True,True,16,6,13,True,16,2020-08-06 11:23:13+00:00,0,active,True,,,2020-08-06 11:29:15,2020
14,0,0,True,False,17,2,13,True,17,2020-08-06 10:05:52+00:00,0,active,True,,,2020-08-06 11:29:15,2020
15,0,0,True,False,19,6,9,True,19,2020-08-06 10:36:46+00:00,0,active,True,,,2020-08-06 11:29:15,2020
16,0,0,True,True,20,7,16,True,20,2020-08-06 11:19:28+00:00,0,active,True,,,2020-08-06 11:29:15,2020
17,0,0,True,True,21,0,18,True,21,2020-08-06 08:12:59+00:00,0,active,True,,,2020-08-06 11:29:15,2020
18,0,0,True,True,22,6,39,True,22,2020-08-06 11:23:36+00:00,2,active,True,,,2020-08-06 11:29:15,2020
19,0,0,True,True,23,7,14,True,23,2020-08-06 11:07:35+00:00,0,active,True,,,2020-08-06 11:29:15,2020
20,0,0,True,False,24,13,6,True,24,2020-08-06 11:18:42+00:00,0,active,True,,,2020-08-06 11:29:15,2020
21,0,0,True,False,25,5,10,True,25,2020-08-06 11:19:52+00:00,0,active,True,,,2020-08-06 11:29:15,2020
22,0,0,True,False,26,5,9,True,26,2020-08-06 11:23:56+00:00,1,active,True,,,2020-08-06 11:29:15,2020
23,0,0,True,False,27,18,3,True,27,2020-08-06 10:59:44+00:00,2,active,True,,,2020-08-06 11:29:15,2020
24,0,0,True,False,29,6,8,True,29,2020-08-06 10:39:29+00:00,1,active,True,,,2020-08-06 11:29:15,2020
25,0,0,True,False,30,10,5,True,30,2020-08-06 11:20:54+00:00,0,active,True,,,2020-08-06 11:29:15,2020
26,0,0,True,True,31,4,15,True,31,2020-08-06 10:20:58+00:00,0,active,True,,,2020-08-06 11:29:15,2020
27,0,0,True,False,32,3,12,True,32,2020-08-06 11:27:14+00:00,0,active,True,,,2020-08-06 11:29:15,2020
28,0,0,True,False,33,7,20,True,33,2020-08-06 11:23:04+00:00,0,active,True,,,2020-08-06 11:29:15,2020
29,0,0,True,False,35,7,16,True,35,2020-08-06 11:28:44+00:00,0,active,True,,,2020-08-06 11:29:15,2020
30,0,0,True,True,36,27,6,True,36,2020-08-06 10:30:15+00:00,0,active,True,,,2020-08-06 11:29:15,2020
31,0,0,True,True,37,11,4,True,37,2020-08-06 11:14:25+00:00,0,active,True,,,2020-08-06 11:29:15,2020
32,0,0,True,False,39,5,18,True,39,2020-08-06 11:26:26+00:00,0,active,True,,,2020-08-06 11:29:15,2020
33,0,0,True,False,40,5,13,True,40,2020-08-06 11:28:24+00:00,1,active,True,,,2020-08-06 11:29:15,2020
34,0,0,True,True,41,26,1,True,41,2020-08-06 11:06:59+00:00,0,active,True,,,2020-08-06 11:29:15,2020
