,last_reported,is_returning,num_bikes_disabled,station_id,is_renting,num_docks_disabled,num_ebikes_available,is_installed,num_bikes_available,station_status,num_docks_available,eightd_has_available_keys,legacy_id,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
0,2020-08-05 17:39:14+00:00,True,0,3,True,0,0,True,5,active,10,True,3,,,2020-08-05 17:54:00,2020
1,2020-08-05 17:40:45+00:00,True,0,4,True,0,0,True,6,active,13,False,4,,,2020-08-05 17:54:00,2020
2,2020-08-05 17:34:41+00:00,True,0,5,True,0,0,True,8,active,7,False,5,,,2020-08-05 17:54:00,2020
3,2020-08-05 17:49:36+00:00,True,0,6,True,0,0,True,11,active,4,False,6,,,2020-08-05 17:54:00,2020
4,2020-08-05 16:48:00+00:00,True,0,7,True,0,0,True,11,active,4,False,7,,,2020-08-05 17:54:00,2020
5,2020-08-05 17:43:00+00:00,True,0,8,True,0,0,True,0,active,19,False,8,,,2020-08-05 17:54:00,2020
6,2020-08-05 17:51:30+00:00,True,0,9,True,0,0,True,8,active,7,False,9,,,2020-08-05 17:54:00,2020
7,2020-08-05 17:48:53+00:00,True,0,10,True,0,0,True,5,active,6,False,10,,,2020-08-05 17:54:00,2020
8,2020-08-05 17:52:05+00:00,True,0,11,True,0,0,True,14,active,1,False,11,[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],"{'dock_blocked_count': 0, 'region': 'BOS', 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'active': True, 'valet_revision': 79, 'off_dock_count': 44, 'off_dock_capacity': 50}",2020-08-05 17:54:00,2020
9,2020-08-05 17:45:49+00:00,True,0,12,True,0,0,True,7,active,11,True,12,,,2020-08-05 17:54:00,2020
10,2020-08-05 17:35:17+00:00,True,0,13,True,0,0,True,17,active,2,False,13,,,2020-08-05 17:54:00,2020
11,2020-08-05 17:49:00+00:00,True,1,14,True,0,0,True,24,active,0,False,14,,,2020-08-05 17:54:00,2020
12,2020-08-05 17:45:59+00:00,True,0,15,True,0,0,True,7,active,8,False,15,,,2020-08-05 17:54:00,2020
13,2020-08-05 17:53:39+00:00,True,1,16,True,0,0,True,3,active,15,True,16,,,2020-08-05 17:54:00,2020
14,2020-08-05 17:27:33+00:00,True,0,17,True,0,0,True,3,active,12,False,17,,,2020-08-05 17:54:00,2020
15,2020-08-05 17:33:03+00:00,True,0,19,True,0,0,True,0,active,15,False,19,,,2020-08-05 17:54:00,2020
16,2020-08-05 17:46:43+00:00,True,0,20,True,0,0,True,18,active,5,True,20,,,2020-08-05 17:54:00,2020
17,2020-08-05 17:44:49+00:00,True,1,21,True,0,0,True,9,active,8,True,21,,,2020-08-05 17:54:00,2020
18,2020-08-05 17:53:50+00:00,True,2,22,True,0,0,True,9,active,36,True,22,,,2020-08-05 17:54:00,2020
19,2020-08-05 17:23:37+00:00,True,0,23,True,0,0,True,12,active,9,True,23,,,2020-08-05 17:54:00,2020
20,2020-08-05 17:26:55+00:00,True,0,24,True,0,0,True,13,active,6,False,24,,,2020-08-05 17:54:00,2020
21,2020-08-05 17:25:39+00:00,True,0,25,True,0,0,True,5,active,10,False,25,,,2020-08-05 17:54:00,2020
22,2020-08-05 17:29:12+00:00,True,2,26,True,0,0,True,6,active,7,False,26,,,2020-08-05 17:54:00,2020
23,2020-08-05 17:20:47+00:00,True,0,27,True,0,0,True,1,active,22,False,27,,,2020-08-05 17:54:00,2020
24,2020-08-05 15:49:48+00:00,True,0,29,True,0,0,True,13,active,2,False,29,,,2020-08-05 17:54:00,2020
25,2020-08-05 17:44:45+00:00,True,0,30,True,0,0,True,10,active,5,False,30,,,2020-08-05 17:54:00,2020
26,2020-08-05 16:50:33+00:00,True,0,31,True,0,0,True,7,active,12,True,31,,,2020-08-05 17:54:00,2020
27,2020-08-05 17:36:53+00:00,True,0,32,True,0,0,True,10,active,5,False,32,,,2020-08-05 17:54:00,2020
28,2020-08-05 17:31:29+00:00,True,0,33,True,0,0,True,11,active,16,False,33,,,2020-08-05 17:54:00,2020
