,station_id,last_reported,num_bikes_available,num_docks_available,is_installed,legacy_id,station_status,num_docks_disabled,eightd_has_available_keys,num_ebikes_available,num_bikes_disabled,is_returning,is_renting,timestamp_of_data_read_request,year_station_last_reported
26,31,2020-08-15 23:12:41+00:00,8,10,True,31,active,0,True,0,1,True,True,2020-08-15 23:31:45,2020
27,32,2020-08-15 23:27:11+00:00,6,8,True,32,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
28,33,2020-08-15 23:00:05+00:00,16,11,True,33,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
29,35,2020-08-15 23:27:18+00:00,9,13,True,35,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
30,36,2020-08-15 23:26:43+00:00,17,15,True,36,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
31,37,2020-08-15 20:55:02+00:00,9,6,True,37,active,0,True,0,0,True,True,2020-08-15 23:31:45,2020
32,39,2020-08-15 23:25:55+00:00,9,13,True,39,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
33,40,2020-08-15 23:29:47+00:00,6,13,True,40,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
34,41,2020-08-15 23:26:46+00:00,9,18,True,41,active,0,True,0,0,True,True,2020-08-15 23:31:45,2020
35,42,2020-08-15 23:16:29+00:00,15,8,True,42,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
36,43,2020-08-15 23:10:29+00:00,0,15,True,43,active,0,True,0,0,True,True,2020-08-15 23:31:45,2020
37,44,2020-08-15 23:02:35+00:00,8,15,True,44,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
38,46,2020-08-15 23:30:54+00:00,8,10,True,46,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
39,47,2020-08-15 23:28:45+00:00,11,8,True,47,active,0,True,0,0,True,True,2020-08-15 23:31:45,2020
40,48,2020-08-15 23:28:49+00:00,3,16,True,48,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
41,49,2020-08-15 23:11:05+00:00,10,8,True,49,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
42,50,2020-08-15 23:31:33+00:00,7,8,True,50,active,0,True,0,0,True,True,2020-08-15 23:31:45,2020
43,51,2020-08-15 22:32:29+00:00,8,7,True,51,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
44,52,2020-08-15 23:26:25+00:00,13,10,True,52,active,0,True,0,0,True,True,2020-08-15 23:31:45,2020
45,53,2020-08-15 23:30:13+00:00,11,8,True,53,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
46,54,2020-08-15 23:28:29+00:00,9,5,True,54,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
47,55,2020-08-15 23:28:43+00:00,3,12,True,55,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
48,56,2020-08-15 20:51:19+00:00,17,1,True,56,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
49,57,2020-08-15 23:11:11+00:00,3,11,True,57,active,0,True,0,0,True,True,2020-08-15 23:31:45,2020
50,58,2020-08-15 23:31:06+00:00,12,3,True,58,active,0,True,0,4,True,True,2020-08-15 23:31:45,2020
51,59,2020-08-15 23:24:22+00:00,5,14,True,59,active,0,True,0,0,True,True,2020-08-15 23:31:45,2020
52,60,2020-08-15 23:25:21+00:00,3,14,True,60,active,0,False,0,2,True,True,2020-08-15 23:31:45,2020
53,61,2020-08-15 23:28:57+00:00,5,14,True,61,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
54,63,2020-08-15 23:17:41+00:00,11,4,True,63,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
55,64,2020-08-15 23:29:07+00:00,10,8,True,64,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
56,65,2020-08-15 23:27:39+00:00,1,21,True,65,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
57,66,2020-08-15 23:21:21+00:00,4,11,True,66,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
58,67,2020-08-15 23:21:03+00:00,0,27,True,67,active,0,True,0,0,True,True,2020-08-15 23:31:45,2020
59,68,2020-08-15 23:30:35+00:00,9,10,True,68,active,0,True,0,0,True,True,2020-08-15 23:31:45,2020
60,69,2020-08-15 23:31:31+00:00,6,11,True,69,active,0,True,0,2,True,True,2020-08-15 23:31:45,2020
61,70,2020-08-15 23:06:11+00:00,21,2,True,70,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
62,71,2020-08-15 23:19:35+00:00,7,16,True,71,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
63,72,2020-08-15 23:19:22+00:00,1,21,True,72,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
64,73,2020-08-15 23:18:05+00:00,8,7,True,73,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
65,74,2020-08-15 23:26:53+00:00,2,17,True,74,active,0,True,0,0,True,True,2020-08-15 23:31:45,2020
66,75,2020-08-15 23:25:42+00:00,12,2,True,75,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
67,76,2020-08-15 23:18:14+00:00,14,1,True,76,active,0,False,0,2,True,True,2020-08-15 23:31:45,2020
68,77,2020-08-15 23:22:08+00:00,6,9,True,77,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
69,78,2020-08-15 23:28:04+00:00,16,1,True,78,active,0,False,0,2,True,True,2020-08-15 23:31:45,2020
70,79,2020-08-15 22:45:14+00:00,14,5,True,79,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
71,80,2020-08-15 23:29:06+00:00,8,26,True,80,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
72,81,2020-08-15 23:31:17+00:00,1,18,True,81,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
73,82,2020-08-15 22:13:56+00:00,0,15,True,82,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
74,84,2020-08-15 23:27:35+00:00,1,13,True,84,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
75,85,2020-08-15 23:29:18+00:00,11,8,True,85,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
76,86,2020-08-15 23:29:20+00:00,9,9,True,86,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
77,87,2020-08-15 23:24:11+00:00,4,11,True,87,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
78,89,2020-08-15 23:27:44+00:00,17,2,True,89,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
79,90,2020-08-15 23:10:50+00:00,6,13,True,90,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
80,91,2020-08-15 23:25:06+00:00,1,17,True,91,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
81,92,2020-08-15 19:43:28+00:00,19,0,True,92,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
82,93,2020-08-15 22:53:23+00:00,7,8,True,93,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
83,94,2020-08-15 23:30:38+00:00,2,9,True,94,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
84,95,2020-08-15 23:16:29+00:00,11,2,True,95,active,0,False,0,2,True,True,2020-08-15 23:31:45,2020
85,96,2020-08-15 23:23:21+00:00,10,8,True,96,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
86,97,2020-08-15 23:10:43+00:00,0,19,True,97,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
87,98,2020-08-15 23:19:40+00:00,9,14,True,98,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
88,99,2020-08-15 23:11:02+00:00,0,15,True,99,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
89,100,2020-08-15 22:51:18+00:00,10,14,True,100,active,0,True,0,1,True,True,2020-08-15 23:31:45,2020
90,101,2020-08-15 23:19:51+00:00,12,3,True,101,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
91,102,2020-08-15 21:29:59+00:00,0,15,True,102,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
92,103,2020-08-15 23:02:20+00:00,0,15,True,103,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
93,104,2020-08-15 23:27:45+00:00,3,15,True,104,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
94,105,2020-08-15 23:31:28+00:00,5,13,True,105,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
95,106,2020-08-15 23:11:08+00:00,8,7,True,106,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
96,107,2020-08-15 23:20:14+00:00,9,9,True,107,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
97,108,2020-08-15 23:04:02+00:00,8,8,True,108,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
98,109,2020-08-15 23:14:56+00:00,0,33,True,109,active,0,False,0,2,True,True,2020-08-15 23:31:45,2020
99,110,2020-08-15 23:27:44+00:00,7,7,True,110,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
100,111,2020-08-15 22:32:33+00:00,2,13,True,111,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
101,112,2020-08-15 22:08:36+00:00,8,7,True,112,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
102,113,2020-08-15 23:27:46+00:00,7,8,True,113,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
103,114,2020-08-15 22:59:38+00:00,5,10,True,114,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
104,115,2020-08-15 23:21:09+00:00,12,6,True,115,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
105,116,2020-08-15 23:30:03+00:00,3,20,True,116,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
106,117,2020-08-15 22:17:05+00:00,6,13,True,117,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
107,118,2020-08-15 23:30:35+00:00,17,1,True,118,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
108,119,2020-08-15 22:52:39+00:00,14,0,True,119,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
109,120,2020-08-15 23:23:24+00:00,13,2,True,120,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
110,121,2020-08-15 23:26:12+00:00,16,1,True,121,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
111,122,2020-08-15 22:14:58+00:00,15,0,True,122,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
112,124,2020-08-15 22:46:32+00:00,4,11,True,124,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
113,125,2020-08-15 22:49:38+00:00,13,0,True,125,active,0,False,0,2,True,True,2020-08-15 23:31:45,2020
114,126,2020-08-15 21:35:59+00:00,2,12,True,126,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
115,128,2020-08-15 20:11:03+00:00,17,2,True,128,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
116,129,2020-08-15 22:23:16+00:00,15,4,True,129,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
117,130,2020-08-15 20:44:32+00:00,13,2,True,130,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
118,131,2020-08-15 23:28:27+00:00,8,9,True,131,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
119,133,2020-08-15 22:44:54+00:00,11,11,True,133,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
120,135,2020-08-15 21:44:23+00:00,0,17,True,135,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
121,136,2020-08-15 18:51:10+00:00,6,13,True,136,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
122,137,2020-08-15 22:52:58+00:00,13,1,True,137,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
123,138,2020-08-15 22:33:25+00:00,3,10,True,138,active,0,False,0,2,True,True,2020-08-15 23:31:45,2020
124,139,2020-08-15 23:22:00+00:00,7,11,True,139,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
125,140,2020-08-15 23:30:31+00:00,14,3,True,140,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
126,141,2020-08-15 23:10:48+00:00,2,13,True,141,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
127,142,2020-08-15 23:25:42+00:00,21,2,True,142,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
128,143,2020-08-15 23:05:28+00:00,7,16,True,143,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
129,144,2020-08-15 23:29:57+00:00,8,11,True,144,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
130,145,2020-08-15 23:28:30+00:00,14,5,True,145,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
131,146,2020-08-15 23:26:57+00:00,17,1,True,146,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
132,149,2020-08-15 23:29:06+00:00,14,4,True,149,active,0,True,0,0,True,True,2020-08-15 23:31:45,2020
133,150,2020-08-15 23:29:28+00:00,8,10,True,150,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
134,151,2020-08-15 23:20:04+00:00,3,16,True,151,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
135,152,2020-08-15 22:56:07+00:00,10,5,True,152,active,0,True,0,0,True,True,2020-08-15 23:31:45,2020
136,156,2020-08-15 22:15:39+00:00,5,10,True,156,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
137,157,2020-08-15 23:20:03+00:00,5,9,True,157,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
138,159,2020-08-15 22:57:41+00:00,10,5,True,159,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
139,160,2020-08-15 23:24:26+00:00,4,10,True,160,active,0,True,0,0,True,True,2020-08-15 23:31:45,2020
140,161,2020-08-15 23:13:01+00:00,17,5,True,161,active,0,True,0,1,True,True,2020-08-15 23:31:45,2020
141,162,2020-08-15 22:33:27+00:00,5,10,True,162,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
142,163,2020-08-15 23:15:58+00:00,13,6,True,163,active,0,True,0,0,True,True,2020-08-15 23:31:45,2020
143,167,2020-08-15 23:08:03+00:00,8,6,True,167,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
144,169,2020-08-15 23:03:16+00:00,8,11,True,169,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
145,170,2020-08-15 23:24:04+00:00,3,11,True,170,active,0,True,0,0,True,True,2020-08-15 23:31:45,2020
146,171,2020-08-15 23:14:43+00:00,10,13,True,171,active,0,True,0,0,True,True,2020-08-15 23:31:45,2020
147,173,2020-08-15 22:02:54+00:00,7,7,True,173,active,0,True,0,0,True,True,2020-08-15 23:31:45,2020
148,174,2020-08-15 23:29:13+00:00,9,6,True,174,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
149,175,2020-08-15 23:07:56+00:00,0,17,True,175,active,0,True,0,0,True,True,2020-08-15 23:31:45,2020
150,176,2020-08-15 23:24:59+00:00,13,2,True,176,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
151,177,2020-08-15 23:28:09+00:00,4,14,True,177,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
152,178,2020-08-15 23:28:57+00:00,2,16,True,178,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
153,179,2020-08-15 23:24:56+00:00,4,21,True,179,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
154,180,2020-08-15 23:10:15+00:00,14,5,True,180,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
155,181,2020-08-15 21:32:27+00:00,10,9,True,181,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
156,182,2020-08-15 23:01:57+00:00,8,11,True,182,active,0,True,0,0,True,True,2020-08-15 23:31:45,2020
157,183,2020-08-15 23:08:18+00:00,10,8,True,183,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
158,184,2020-08-15 22:28:15+00:00,0,19,True,184,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
159,185,2020-08-15 23:28:46+00:00,4,11,True,185,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
160,186,2020-08-15 23:20:18+00:00,4,11,True,186,active,0,True,0,0,True,True,2020-08-15 23:31:45,2020
161,187,2020-08-15 23:06:23+00:00,10,5,True,187,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
162,188,2020-08-15 23:24:47+00:00,0,15,True,188,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
163,189,2020-08-15 23:25:40+00:00,4,19,True,189,active,0,True,0,0,True,True,2020-08-15 23:31:45,2020
164,190,2020-08-15 23:31:04+00:00,20,16,True,190,active,0,True,0,1,True,True,2020-08-15 23:31:45,2020
165,191,2020-08-15 23:22:37+00:00,6,9,True,191,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
166,192,2020-08-15 23:02:21+00:00,2,16,True,192,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
167,193,2020-08-15 22:10:28+00:00,13,0,True,193,active,0,True,0,2,True,True,2020-08-15 23:31:45,2020
168,194,2020-08-15 22:06:08+00:00,1,18,True,194,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
169,195,2020-08-15 23:02:00+00:00,7,16,True,195,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
170,196,2020-08-15 22:58:32+00:00,1,9,True,196,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
171,197,2020-08-15 23:23:04+00:00,7,8,True,197,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
172,199,2020-08-15 19:36:47+00:00,6,9,True,199,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
173,200,2020-08-15 22:53:01+00:00,13,6,True,200,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
174,201,2020-08-15 22:11:43+00:00,7,8,True,201,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
175,202,2020-08-15 23:09:16+00:00,7,8,True,202,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
176,203,2020-08-15 22:44:16+00:00,7,8,True,203,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
177,204,2020-08-15 22:04:27+00:00,1,14,True,204,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
178,205,2020-08-15 16:25:20+00:00,7,8,True,205,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
179,206,2020-08-15 23:25:48+00:00,1,21,True,206,active,0,True,0,1,True,True,2020-08-15 23:31:45,2020
180,208,2020-08-15 22:48:45+00:00,8,7,True,208,active,0,True,0,0,True,True,2020-08-15 23:31:45,2020
181,209,2020-08-15 21:36:31+00:00,14,1,True,209,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
182,210,2020-08-15 23:03:07+00:00,2,11,True,210,active,0,False,0,2,True,True,2020-08-15 23:31:45,2020
183,211,2020-08-15 23:24:14+00:00,2,17,True,211,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
184,212,2020-08-15 22:48:25+00:00,20,13,True,212,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
185,213,2020-08-15 22:22:02+00:00,3,13,True,213,active,0,True,0,0,True,True,2020-08-15 23:31:45,2020
186,214,2020-08-15 22:23:59+00:00,7,6,True,214,active,0,False,0,2,True,True,2020-08-15 23:31:45,2020
187,215,2020-08-15 22:35:42+00:00,8,6,True,215,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
188,216,2020-08-15 13:51:48+00:00,18,0,True,216,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
189,217,2020-08-15 22:54:19+00:00,9,10,True,217,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
190,218,2020-08-15 23:29:53+00:00,13,2,True,218,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
191,219,2020-08-15 17:26:12+00:00,1,14,True,219,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
192,221,2020-08-15 23:30:14+00:00,3,16,True,221,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
193,222,2020-08-15 23:00:05+00:00,4,10,True,222,active,0,True,0,0,True,True,2020-08-15 23:31:45,2020
194,224,2020-08-15 23:29:58+00:00,12,4,True,224,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
195,225,2020-08-15 23:30:16+00:00,4,14,True,225,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
196,226,2020-08-15 23:26:44+00:00,2,13,True,226,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
197,227,2020-08-15 23:26:57+00:00,15,3,True,227,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
198,228,2020-08-15 23:11:36+00:00,6,12,True,228,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
199,232,2020-08-15 17:01:48+00:00,3,8,True,232,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
200,233,2020-08-15 23:25:12+00:00,13,1,True,233,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
201,234,2020-08-15 23:16:02+00:00,1,13,True,234,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
202,235,2020-08-15 23:22:17+00:00,11,4,True,235,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
203,236,2020-08-15 22:26:49+00:00,14,1,True,236,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
204,239,2020-08-15 23:06:03+00:00,4,11,True,239,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
205,255,2020-08-15 14:15:01+00:00,11,4,True,255,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
206,258,2020-08-15 21:33:07+00:00,5,10,True,258,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
207,259,2020-08-15 14:02:58+00:00,11,4,True,259,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
208,260,2020-08-15 22:33:22+00:00,6,9,True,260,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
209,271,2020-08-15 23:26:51+00:00,8,7,True,271,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
210,272,2020-08-15 23:10:40+00:00,9,10,True,272,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
211,273,2020-08-15 22:51:53+00:00,24,16,True,273,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
212,279,2020-08-15 22:43:13+00:00,17,2,True,279,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
213,280,2020-08-15 23:25:23+00:00,8,11,True,280,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
214,282,2020-08-15 23:13:23+00:00,12,2,True,282,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
215,296,2020-08-15 23:30:54+00:00,22,0,True,296,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
216,318,2020-08-15 23:30:54+00:00,2,14,True,318,active,0,False,0,3,True,True,2020-08-15 23:31:45,2020
217,319,2020-08-15 22:03:44+00:00,4,21,True,319,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
218,327,2020-08-15 19:07:18+00:00,0,15,True,327,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
219,328,2020-08-15 23:04:16+00:00,4,11,True,328,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
220,329,2020-08-15 22:11:28+00:00,13,1,True,329,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
221,330,2020-08-15 23:22:41+00:00,14,1,True,330,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
222,331,2020-08-15 23:23:06+00:00,4,11,True,331,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
223,332,2020-08-15 23:16:48+00:00,6,7,True,332,active,0,False,0,2,True,True,2020-08-15 23:31:45,2020
224,333,2020-08-15 23:15:35+00:00,20,5,True,333,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
225,334,2020-08-15 22:48:38+00:00,8,11,True,334,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
226,335,2020-08-15 23:29:31+00:00,6,13,True,335,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
227,336,2020-08-15 23:31:35+00:00,5,10,True,336,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
228,337,2020-08-15 22:45:51+00:00,15,0,True,337,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
229,338,2020-08-15 23:26:06+00:00,2,12,True,338,active,0,False,0,1,True,True,2020-08-15 23:31:45,2020
230,339,2020-08-15 21:49:59+00:00,10,5,True,339,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
231,340,2020-08-15 21:07:43+00:00,16,3,True,340,active,0,False,0,0,True,True,2020-08-15 23:31:45,2020
232,341,2020-08-15 21:57:23+00:00,14,1,True,341,active,0,True,0,0,True,True,2020-08-15 23:31:45,2020
