,station_id,last_reported,num_docks_disabled,eightd_has_available_keys,is_renting,num_bikes_disabled,is_installed,num_ebikes_available,is_returning,num_docks_available,legacy_id,station_status,num_bikes_available,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
0,3,2020-08-05 19:32:37+00:00,0,True,True,0,True,0,True,8,3,active,7,,,2020-08-05 19:36:15,2020
1,4,2020-08-05 19:21:14+00:00,0,False,True,0,True,0,True,17,4,active,2,,,2020-08-05 19:36:15,2020
2,5,2020-08-05 19:24:46+00:00,0,False,True,0,True,0,True,5,5,active,10,,,2020-08-05 19:36:15,2020
3,6,2020-08-05 19:36:02+00:00,0,False,True,0,True,0,True,10,6,active,5,,,2020-08-05 19:36:15,2020
4,7,2020-08-05 19:01:59+00:00,0,False,True,0,True,0,True,6,7,active,9,,,2020-08-05 19:36:15,2020
5,8,2020-08-05 19:15:35+00:00,0,False,True,0,True,0,True,19,8,active,0,,,2020-08-05 19:36:15,2020
6,9,2020-08-05 19:24:52+00:00,0,False,True,0,True,0,True,4,9,active,11,,,2020-08-05 19:36:15,2020
7,10,2020-08-05 19:08:38+00:00,0,False,True,0,True,0,True,7,10,active,4,,,2020-08-05 19:36:15,2020
8,11,2020-08-05 19:32:39+00:00,0,False,True,0,True,0,True,8,11,active,7,[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],"{'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'off_dock_capacity': 50, 'dock_blocked_count': 0, 'active': True, 'region': 'BOS', 'off_dock_count': 44, 'valet_revision': 79}",2020-08-05 19:36:15,2020
9,12,2020-08-05 19:21:44+00:00,0,True,True,0,True,0,True,12,12,active,6,,,2020-08-05 19:36:15,2020
10,13,2020-08-05 19:30:55+00:00,0,False,True,0,True,0,True,6,13,active,13,,,2020-08-05 19:36:15,2020
11,14,2020-08-05 19:26:05+00:00,0,False,True,0,True,0,True,7,14,active,18,,,2020-08-05 19:36:15,2020
12,15,2020-08-05 19:35:25+00:00,0,False,True,0,True,0,True,8,15,active,7,,,2020-08-05 19:36:15,2020
13,16,2020-08-05 19:26:29+00:00,0,True,True,0,True,0,True,14,16,active,5,,,2020-08-05 19:36:15,2020
14,17,2020-08-05 19:29:18+00:00,0,False,True,0,True,0,True,14,17,active,1,,,2020-08-05 19:36:15,2020
15,19,2020-08-05 17:33:03+00:00,0,False,True,0,True,0,True,15,19,active,0,,,2020-08-05 19:36:15,2020
16,20,2020-08-05 19:31:37+00:00,0,True,True,0,True,0,True,6,20,active,17,,,2020-08-05 19:36:15,2020
17,21,2020-08-05 19:31:24+00:00,0,True,True,1,True,0,True,7,21,active,10,,,2020-08-05 19:36:15,2020
18,22,2020-08-05 19:02:04+00:00,0,True,True,2,True,0,True,39,22,active,6,,,2020-08-05 19:36:15,2020
19,23,2020-08-05 19:24:35+00:00,0,True,True,0,True,0,True,9,23,active,12,,,2020-08-05 19:36:15,2020
20,24,2020-08-05 19:25:25+00:00,0,False,True,0,True,0,True,13,24,active,6,,,2020-08-05 19:36:15,2020
21,25,2020-08-05 18:25:51+00:00,0,False,True,0,True,0,True,12,25,active,3,,,2020-08-05 19:36:15,2020
22,26,2020-08-05 18:50:46+00:00,0,False,True,1,True,0,True,10,26,active,4,,,2020-08-05 19:36:15,2020
23,27,2020-08-05 18:59:29+00:00,0,False,True,0,True,0,True,20,27,active,3,,,2020-08-05 19:36:15,2020
24,29,2020-08-05 18:59:41+00:00,0,False,True,1,True,0,True,1,29,active,13,,,2020-08-05 19:36:15,2020
25,30,2020-08-05 19:27:44+00:00,0,False,True,0,True,0,True,9,30,active,6,,,2020-08-05 19:36:15,2020
26,31,2020-08-05 19:26:03+00:00,0,True,True,0,True,0,True,15,31,active,4,,,2020-08-05 19:36:15,2020
27,32,2020-08-05 19:31:53+00:00,0,False,True,0,True,0,True,1,32,active,14,,,2020-08-05 19:36:15,2020
28,33,2020-08-05 19:14:10+00:00,0,False,True,0,True,0,True,14,33,active,13,,,2020-08-05 19:36:15,2020
29,35,2020-08-05 19:32:56+00:00,0,False,True,0,True,0,True,6,35,active,17,,,2020-08-05 19:36:15,2020
30,36,2020-08-05 19:27:29+00:00,0,True,True,0,True,0,True,15,36,active,18,,,2020-08-05 19:36:15,2020
