,station_id,num_bikes_available,num_ebikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,eightd_active_station_services,data_read_timestamp,year_station_last_reported
0,24,13,0,0,6,0,True,True,True,2020-03-12 16:21:40+00:00,False,[{'id': '0fd751fa-5612-4b6a-a1a9-e4f2228f7662'}],2020-03-12 17:34:50,2020
1,107,19,0,0,0,0,True,True,True,2020-03-12 17:32:04+00:00,False,[{'id': '6523db73-134d-4f62-af6f-78a8515cc83b'}],2020-03-12 17:34:50,2020
2,3,4,0,0,11,0,True,True,True,2020-03-12 17:07:08+00:00,True,,2020-03-12 17:34:50,2020
3,4,2,0,0,17,0,True,True,True,2020-03-12 17:28:12+00:00,False,,2020-03-12 17:34:50,2020
4,5,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-12 17:34:50,1970
5,6,9,0,0,6,0,True,True,True,2020-03-12 17:34:02+00:00,False,,2020-03-12 17:34:50,2020
6,7,9,0,0,6,0,True,True,True,2020-03-12 16:21:16+00:00,False,,2020-03-12 17:34:50,2020
7,8,1,0,0,18,0,True,True,True,2020-03-12 17:22:42+00:00,False,,2020-03-12 17:34:50,2020
8,9,10,0,1,4,0,True,True,True,2020-03-12 17:11:15+00:00,False,,2020-03-12 17:34:50,2020
9,10,9,0,0,2,0,True,True,True,2020-03-12 17:00:14+00:00,False,,2020-03-12 17:34:50,2020
10,11,13,0,2,0,0,True,True,True,2020-03-12 17:16:32+00:00,False,,2020-03-12 17:34:50,2020
11,12,8,0,0,10,0,True,True,True,2020-03-12 17:29:41+00:00,True,,2020-03-12 17:34:50,2020
12,13,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-12 17:34:50,1970
13,14,21,0,0,4,0,True,True,True,2020-03-12 16:54:04+00:00,False,,2020-03-12 17:34:50,2020
14,15,4,0,0,11,0,True,True,True,2020-03-12 16:00:12+00:00,False,,2020-03-12 17:34:50,2020
15,16,7,0,0,12,0,True,True,True,2020-03-12 17:24:32+00:00,True,,2020-03-12 17:34:50,2020
16,17,2,0,0,13,0,True,True,True,2020-03-12 16:55:10+00:00,False,,2020-03-12 17:34:50,2020
17,19,1,0,2,12,0,True,True,True,2020-03-12 17:30:30+00:00,False,,2020-03-12 17:34:50,2020
18,20,13,0,0,10,0,True,True,True,2020-03-12 17:11:02+00:00,True,,2020-03-12 17:34:50,2020
19,21,12,0,0,6,0,True,True,True,2020-03-12 17:25:03+00:00,True,,2020-03-12 17:34:50,2020
20,22,37,0,1,9,0,True,True,True,2020-03-12 17:01:33+00:00,True,,2020-03-12 17:34:50,2020
21,23,19,0,0,2,0,True,True,True,2020-03-12 17:29:16+00:00,True,,2020-03-12 17:34:50,2020
22,25,3,0,0,12,0,True,True,True,2020-03-12 17:18:28+00:00,False,,2020-03-12 17:34:50,2020
23,26,0,0,0,15,0,True,True,True,2020-03-12 17:09:09+00:00,False,,2020-03-12 17:34:50,2020
24,27,1,0,0,22,0,True,True,True,2020-03-12 17:32:50+00:00,False,,2020-03-12 17:34:50,2020
25,29,6,0,0,9,0,True,True,True,2020-03-12 17:01:19+00:00,False,,2020-03-12 17:34:50,2020
26,30,8,0,0,7,0,True,True,True,2020-03-12 17:33:12+00:00,False,,2020-03-12 17:34:50,2020
27,31,11,0,1,7,0,True,True,True,2020-03-12 16:55:39+00:00,False,,2020-03-12 17:34:50,2020
28,32,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,,2020-03-12 17:34:50,1970
29,33,10,0,2,15,0,True,True,True,2020-03-12 17:00:16+00:00,True,,2020-03-12 17:34:50,2020
30,35,0,0,0,3,0,False,False,False,2019-11-18 21:05:37+00:00,False,,2020-03-12 17:34:50,2019
31,36,16,0,1,16,0,True,True,True,2020-03-12 17:31:49+00:00,True,,2020-03-12 17:34:50,2020
32,37,6,0,1,8,0,True,True,True,2020-03-12 17:22:59+00:00,True,,2020-03-12 17:34:50,2020
33,39,8,0,0,15,0,True,True,True,2020-03-12 17:18:11+00:00,False,,2020-03-12 17:34:50,2020
34,40,1,0,0,18,0,True,True,True,2020-03-12 17:13:07+00:00,False,,2020-03-12 17:34:50,2020
35,41,17,0,0,10,0,True,True,True,2020-03-12 16:46:04+00:00,True,,2020-03-12 17:34:50,2020
36,42,21,0,2,0,0,True,True,True,2020-03-12 17:08:43+00:00,False,,2020-03-12 17:34:50,2020
37,43,9,0,0,6,0,True,True,True,2020-03-12 15:33:37+00:00,False,,2020-03-12 17:34:50,2020
38,44,23,0,0,0,0,True,True,True,2020-03-12 16:51:26+00:00,False,,2020-03-12 17:34:50,2020
39,46,11,0,0,8,0,True,True,True,2020-03-12 17:33:47+00:00,False,,2020-03-12 17:34:50,2020
40,47,2,0,0,17,0,True,True,True,2020-03-12 17:06:47+00:00,True,,2020-03-12 17:34:50,2020
41,48,0,0,0,3,0,False,False,False,2020-03-04 17:50:43+00:00,False,,2020-03-12 17:34:50,2020
42,49,9,0,0,9,0,True,True,True,2020-03-12 17:21:22+00:00,False,,2020-03-12 17:34:50,2020
