,eightd_has_available_keys,num_bikes_available,station_status,last_reported,num_docks_disabled,is_renting,is_returning,legacy_id,num_bikes_disabled,station_id,num_docks_available,is_installed,num_ebikes_available,timestamp_of_data_read_request,year_station_last_reported
0,False,4,active,2020-08-09 20:16:48+00:00,0,True,True,3,0,3,11,True,0,2020-08-09 20:25:10,2020
1,False,3,active,2020-08-09 20:23:50+00:00,0,True,True,4,0,4,16,True,0,2020-08-09 20:25:10,2020
2,False,10,active,2020-08-09 20:11:23+00:00,0,True,True,5,1,5,4,True,0,2020-08-09 20:25:10,2020
3,False,8,active,2020-08-09 20:23:50+00:00,0,True,True,6,2,6,5,True,0,2020-08-09 20:25:10,2020
4,False,0,active,2020-08-09 16:30:25+00:00,0,True,True,7,0,7,15,True,0,2020-08-09 20:25:10,2020
5,False,9,active,2020-08-09 20:21:19+00:00,0,True,True,8,2,8,8,True,0,2020-08-09 20:25:10,2020
6,False,2,active,2020-08-09 20:10:59+00:00,0,True,True,9,2,9,11,True,0,2020-08-09 20:25:10,2020
7,False,2,active,2020-08-09 19:52:25+00:00,0,True,True,10,1,10,8,True,0,2020-08-09 20:25:10,2020
8,False,10,active,2020-08-09 20:17:24+00:00,0,True,True,11,1,11,4,True,0,2020-08-09 20:25:10,2020
9,True,13,active,2020-08-09 20:03:36+00:00,0,True,True,12,0,12,5,True,0,2020-08-09 20:25:10,2020
10,False,10,active,2020-08-09 20:08:42+00:00,0,True,True,13,0,13,9,True,0,2020-08-09 20:25:10,2020
11,False,21,active,2020-08-09 19:02:11+00:00,0,True,True,14,2,14,2,True,0,2020-08-09 20:25:10,2020
12,False,11,active,2020-08-09 20:10:23+00:00,0,True,True,15,0,15,4,True,0,2020-08-09 20:25:10,2020
13,True,0,active,2020-08-09 20:24:10+00:00,0,True,True,16,0,16,19,True,0,2020-08-09 20:25:10,2020
14,False,4,active,2020-08-09 20:19:49+00:00,0,True,True,17,1,17,10,True,0,2020-08-09 20:25:10,2020
15,False,1,active,2020-08-09 20:10:09+00:00,0,True,True,19,0,19,14,True,0,2020-08-09 20:25:10,2020
16,True,2,active,2020-08-09 20:20:39+00:00,0,True,True,20,1,20,20,True,0,2020-08-09 20:25:10,2020
17,True,12,active,2020-08-09 20:15:34+00:00,0,True,True,21,0,21,6,True,0,2020-08-09 20:25:10,2020
18,True,14,active,2020-08-09 19:36:33+00:00,0,True,True,22,0,22,33,True,0,2020-08-09 20:25:10,2020
19,False,8,active,2020-08-09 20:18:35+00:00,0,True,True,23,0,23,13,True,0,2020-08-09 20:25:10,2020
20,False,3,active,2020-08-09 20:20:59+00:00,0,True,True,24,0,24,16,True,0,2020-08-09 20:25:10,2020
21,False,3,active,2020-08-09 20:18:16+00:00,0,True,True,25,1,25,11,True,0,2020-08-09 20:25:10,2020
22,False,11,active,2020-08-09 20:18:18+00:00,0,True,True,26,1,26,3,True,0,2020-08-09 20:25:10,2020
23,False,5,active,2020-08-09 20:08:58+00:00,0,True,True,27,0,27,18,True,0,2020-08-09 20:25:10,2020
24,False,7,active,2020-08-09 10:13:15+00:00,0,True,True,29,2,29,6,True,0,2020-08-09 20:25:10,2020
25,False,3,active,2020-08-09 20:19:06+00:00,0,True,True,30,0,30,12,True,0,2020-08-09 20:25:10,2020
26,True,5,active,2020-08-09 19:12:12+00:00,0,True,True,31,0,31,14,True,0,2020-08-09 20:25:10,2020
27,False,5,active,2020-08-09 20:14:16+00:00,0,True,True,32,2,32,8,True,0,2020-08-09 20:25:10,2020
28,False,12,active,2020-08-09 20:09:12+00:00,0,True,True,33,1,33,14,True,0,2020-08-09 20:25:10,2020
29,False,10,active,2020-08-09 20:21:36+00:00,0,True,True,35,0,35,13,True,0,2020-08-09 20:25:10,2020
30,True,12,active,2020-08-09 20:19:01+00:00,0,True,True,36,0,36,21,True,0,2020-08-09 20:25:10,2020
31,True,4,active,2020-08-09 19:51:05+00:00,0,True,True,37,0,37,11,True,0,2020-08-09 20:25:10,2020
32,False,7,active,2020-08-09 20:21:37+00:00,0,True,True,39,1,39,15,True,0,2020-08-09 20:25:10,2020
33,False,11,active,2020-08-09 20:08:25+00:00,0,True,True,40,3,40,5,True,0,2020-08-09 20:25:10,2020
34,True,3,active,2020-08-09 20:22:09+00:00,0,True,True,41,1,41,23,True,0,2020-08-09 20:25:10,2020
35,False,19,active,2020-08-09 20:14:23+00:00,0,True,True,42,0,42,4,True,0,2020-08-09 20:25:10,2020
36,True,5,active,2020-08-09 20:02:54+00:00,0,True,True,43,1,43,9,True,0,2020-08-09 20:25:10,2020
37,False,9,active,2020-08-09 20:24:58+00:00,0,True,True,44,1,44,13,True,0,2020-08-09 20:25:10,2020
38,False,9,active,2020-08-09 20:24:04+00:00,0,True,True,46,1,46,9,True,0,2020-08-09 20:25:10,2020
39,True,8,active,2020-08-09 20:24:27+00:00,0,True,True,47,1,47,10,True,0,2020-08-09 20:25:10,2020
40,False,2,active,2020-08-09 18:49:31+00:00,0,True,True,48,0,48,17,True,0,2020-08-09 20:25:10,2020
41,False,16,active,2020-08-09 20:10:52+00:00,0,True,True,49,0,49,2,True,0,2020-08-09 20:25:10,2020
42,True,13,active,2020-08-09 20:15:33+00:00,0,True,True,50,0,50,2,True,0,2020-08-09 20:25:10,2020
43,False,5,active,2020-08-09 20:01:47+00:00,0,True,True,51,0,51,10,True,0,2020-08-09 20:25:10,2020
44,True,8,active,2020-08-09 20:19:43+00:00,0,True,True,52,1,52,14,True,0,2020-08-09 20:25:10,2020
45,False,16,active,2020-08-09 20:22:58+00:00,0,True,True,53,1,53,2,True,0,2020-08-09 20:25:10,2020
46,False,10,active,2020-08-09 20:19:54+00:00,0,True,True,54,0,54,5,True,0,2020-08-09 20:25:10,2020
47,False,14,active,2020-08-09 20:21:30+00:00,0,True,True,55,1,55,0,True,0,2020-08-09 20:25:10,2020
48,True,1,active,2020-08-09 19:46:47+00:00,0,True,True,56,0,56,17,True,0,2020-08-09 20:25:10,2020
49,True,14,active,2020-08-09 20:16:21+00:00,0,True,True,57,0,57,0,True,0,2020-08-09 20:25:10,2020
50,True,6,active,2020-08-09 20:24:26+00:00,0,True,True,58,3,58,10,True,0,2020-08-09 20:25:10,2020
51,True,3,active,2020-08-09 20:14:05+00:00,0,True,True,59,0,59,16,True,0,2020-08-09 20:25:10,2020
52,False,17,active,2020-08-09 20:24:05+00:00,0,True,True,60,2,60,0,True,0,2020-08-09 20:25:10,2020
53,False,13,active,2020-08-09 20:01:06+00:00,0,True,True,61,2,61,4,True,0,2020-08-09 20:25:10,2020
54,False,6,active,2020-08-09 19:34:56+00:00,0,True,True,63,2,63,7,True,0,2020-08-09 20:25:10,2020
55,False,3,active,2020-08-09 19:56:10+00:00,0,True,True,64,0,64,16,True,0,2020-08-09 20:25:10,2020
56,False,0,active,2020-08-09 19:25:31+00:00,0,True,True,65,0,65,23,True,0,2020-08-09 20:25:10,2020
57,False,2,active,2020-08-09 20:20:08+00:00,0,True,True,66,0,66,13,True,0,2020-08-09 20:25:10,2020
58,True,12,active,2020-08-09 20:15:22+00:00,0,True,True,67,2,67,13,True,0,2020-08-09 20:25:10,2020
59,True,7,active,2020-08-09 20:21:30+00:00,0,True,True,68,1,68,11,True,0,2020-08-09 20:25:10,2020
60,True,3,active,2020-08-09 20:19:43+00:00,0,True,True,69,0,69,16,True,0,2020-08-09 20:25:10,2020
61,False,19,active,2020-08-09 19:22:46+00:00,0,True,True,70,1,70,3,True,0,2020-08-09 20:25:10,2020
