,legacy_id,num_docks_available,station_id,last_reported,is_renting,station_status,eightd_has_available_keys,num_bikes_disabled,num_ebikes_available,is_returning,num_docks_disabled,num_bikes_available,is_installed,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
87,98,15,98,2020-08-07 00:46:40+00:00,True,active,False,1,0,True,0,7,True,,,2020-08-07 00:47:20,2020
88,99,1,99,2020-08-07 00:34:11+00:00,True,active,False,1,0,True,0,13,True,,,2020-08-07 00:47:20,2020
89,100,3,100,2020-08-07 00:47:04+00:00,True,active,True,1,0,True,0,21,True,,,2020-08-07 00:47:20,2020
90,101,1,101,2020-08-07 00:11:39+00:00,True,active,False,0,0,True,0,14,True,,,2020-08-07 00:47:20,2020
91,102,7,102,2020-08-07 00:34:17+00:00,True,active,False,1,0,True,0,7,True,,,2020-08-07 00:47:20,2020
92,103,13,103,2020-08-07 00:46:56+00:00,True,active,False,0,0,True,0,2,True,,,2020-08-07 00:47:20,2020
93,104,13,104,2020-08-07 00:35:23+00:00,True,active,False,0,0,True,0,6,True,,,2020-08-07 00:47:20,2020
94,105,8,105,2020-08-07 00:44:30+00:00,True,active,False,1,0,True,0,10,True,,,2020-08-07 00:47:20,2020
95,106,10,106,2020-08-06 23:44:54+00:00,True,active,False,1,0,True,0,4,True,,,2020-08-07 00:47:20,2020
96,107,15,107,2020-08-07 00:46:39+00:00,True,active,False,0,0,True,0,4,True,,,2020-08-07 00:47:20,2020
97,108,11,108,2020-08-07 00:39:56+00:00,True,active,False,0,0,True,0,6,True,,,2020-08-07 00:47:20,2020
98,109,25,109,2020-08-07 00:21:13+00:00,True,active,False,0,0,True,0,10,True,,,2020-08-07 00:47:20,2020
99,110,12,110,2020-08-07 00:46:10+00:00,True,active,False,0,0,True,0,3,True,,,2020-08-07 00:47:20,2020
100,111,9,111,2020-08-06 23:48:21+00:00,True,active,False,0,0,True,0,6,True,,,2020-08-07 00:47:20,2020
101,112,12,112,2020-08-07 00:44:08+00:00,True,active,False,0,0,True,0,3,True,,,2020-08-07 00:47:20,2020
102,113,9,113,2020-08-07 00:46:03+00:00,True,active,False,0,0,True,0,6,True,,,2020-08-07 00:47:20,2020
103,114,2,114,2020-08-06 23:52:44+00:00,True,active,False,1,0,True,0,12,True,,,2020-08-07 00:47:20,2020
104,115,4,115,2020-08-07 00:31:33+00:00,True,active,False,1,0,True,0,14,True,,,2020-08-07 00:47:20,2020
105,116,16,116,2020-08-07 00:43:53+00:00,True,active,False,1,0,True,0,6,True,,,2020-08-07 00:47:20,2020
106,117,2,117,2020-08-07 00:19:43+00:00,True,active,False,0,0,True,0,17,True,,,2020-08-07 00:47:20,2020
107,118,4,118,2020-08-07 00:41:20+00:00,True,active,False,0,0,True,0,15,True,,,2020-08-07 00:47:20,2020
108,119,2,119,2020-08-07 00:45:16+00:00,True,active,False,1,0,True,0,12,True,,,2020-08-07 00:47:20,2020
109,120,13,120,2020-08-07 00:40:21+00:00,True,active,False,0,0,True,0,2,True,,,2020-08-07 00:47:20,2020
110,121,12,121,2020-08-07 00:46:43+00:00,True,active,False,0,0,True,0,5,True,,,2020-08-07 00:47:20,2020
111,122,10,122,2020-08-07 00:21:18+00:00,True,active,False,0,0,True,0,5,True,,,2020-08-07 00:47:20,2020
112,124,10,124,2020-08-06 20:22:30+00:00,True,active,False,0,0,True,0,5,True,,,2020-08-07 00:47:20,2020
113,125,5,125,2020-08-07 00:25:01+00:00,True,active,False,1,0,True,0,9,True,,,2020-08-07 00:47:20,2020
114,126,8,126,2020-08-06 22:31:13+00:00,True,active,False,0,0,True,0,7,True,,,2020-08-07 00:47:20,2020
115,128,3,128,2020-08-06 23:35:35+00:00,True,active,False,1,0,True,0,15,True,,,2020-08-07 00:47:20,2020
116,129,3,129,2020-08-06 23:13:49+00:00,True,active,False,1,0,True,0,15,True,,,2020-08-07 00:47:20,2020
117,130,6,130,2020-08-07 00:11:06+00:00,True,active,False,1,0,True,0,8,True,,,2020-08-07 00:47:20,2020
118,131,12,131,2020-08-07 00:35:29+00:00,True,active,False,2,0,True,0,4,True,,,2020-08-07 00:47:20,2020
119,133,12,133,2020-08-07 00:34:22+00:00,True,active,False,0,0,True,0,11,True,,,2020-08-07 00:47:20,2020
120,135,9,135,2020-08-07 00:45:07+00:00,True,active,False,0,0,True,0,8,True,,,2020-08-07 00:47:20,2020
121,136,17,136,2020-08-07 00:46:50+00:00,True,active,False,0,0,True,0,2,True,,,2020-08-07 00:47:20,2020
122,137,13,137,2020-08-07 00:26:00+00:00,True,active,False,0,0,True,0,2,True,,,2020-08-07 00:47:20,2020
123,138,8,138,2020-08-06 23:50:08+00:00,True,active,False,0,0,True,0,7,True,,,2020-08-07 00:47:20,2020
124,139,13,139,2020-08-07 00:18:15+00:00,True,active,False,0,0,True,0,6,True,,,2020-08-07 00:47:20,2020
125,140,1,140,2020-08-07 00:41:16+00:00,True,active,False,2,0,True,0,14,True,,,2020-08-07 00:47:20,2020
126,141,9,141,2020-08-07 00:45:34+00:00,True,active,False,1,0,True,0,5,True,,,2020-08-07 00:47:20,2020
127,142,12,142,2020-08-07 00:23:15+00:00,True,active,False,2,0,True,0,9,True,,,2020-08-07 00:47:20,2020
128,143,13,143,2020-08-07 00:41:48+00:00,True,active,False,1,0,True,0,9,True,,,2020-08-07 00:47:20,2020
129,144,5,144,2020-08-07 00:16:25+00:00,True,active,False,0,0,True,0,14,True,,,2020-08-07 00:47:20,2020
130,145,15,145,2020-08-07 00:09:10+00:00,True,active,False,0,0,True,0,4,True,,,2020-08-07 00:47:20,2020
131,146,13,146,2020-08-07 00:42:33+00:00,True,active,False,1,0,True,0,5,True,,,2020-08-07 00:47:20,2020
132,149,2,149,2020-08-07 00:25:16+00:00,True,active,True,0,0,True,0,16,True,,,2020-08-07 00:47:20,2020
133,150,13,150,2020-08-07 00:25:51+00:00,True,active,False,1,0,True,0,5,True,,,2020-08-07 00:47:20,2020
134,151,6,151,2020-08-06 23:35:05+00:00,True,active,False,0,0,True,0,13,True,,,2020-08-07 00:47:20,2020
135,152,0,152,2020-08-07 00:26:23+00:00,True,active,True,0,0,True,0,15,True,,,2020-08-07 00:47:20,2020
136,156,9,156,2020-08-07 00:28:21+00:00,True,active,False,0,0,True,0,6,True,,,2020-08-07 00:47:20,2020
137,157,3,157,2020-08-07 00:36:31+00:00,True,active,False,0,0,True,0,12,True,,,2020-08-07 00:47:20,2020
138,159,12,159,2020-08-07 00:40:31+00:00,True,active,False,0,0,True,0,3,True,,,2020-08-07 00:47:20,2020
139,160,13,160,2020-08-07 00:45:45+00:00,True,active,True,0,0,True,0,1,True,,,2020-08-07 00:47:20,2020
140,161,16,161,2020-08-07 00:41:55+00:00,True,active,True,1,0,True,0,6,True,,,2020-08-07 00:47:20,2020
141,162,7,162,2020-08-07 00:44:46+00:00,True,active,False,0,0,True,0,8,True,,,2020-08-07 00:47:20,2020
142,163,12,163,2020-08-07 00:26:49+00:00,True,active,True,0,0,True,0,7,True,,,2020-08-07 00:47:20,2020
143,167,12,167,2020-08-07 00:21:14+00:00,True,active,False,0,0,True,0,3,True,,,2020-08-07 00:47:20,2020
144,169,9,169,2020-08-07 00:02:04+00:00,True,active,False,2,0,True,0,8,True,,,2020-08-07 00:47:20,2020
145,170,13,170,2020-08-07 00:15:09+00:00,True,active,True,0,0,True,0,1,True,,,2020-08-07 00:47:20,2020
146,171,15,171,2020-08-06 22:07:41+00:00,True,active,True,0,0,True,0,8,True,,,2020-08-07 00:47:20,2020
147,173,12,173,2020-08-07 00:47:13+00:00,True,active,True,0,0,True,0,2,True,,,2020-08-07 00:47:20,2020
148,174,12,174,2020-08-06 23:55:55+00:00,True,active,False,1,0,True,0,2,True,,,2020-08-07 00:47:20,2020
149,175,16,175,2020-08-06 23:29:10+00:00,True,active,True,0,0,True,0,1,True,,,2020-08-07 00:47:20,2020
150,176,11,176,2020-08-07 00:30:08+00:00,True,active,False,0,0,True,0,4,True,,,2020-08-07 00:47:20,2020
151,177,11,177,2020-08-07 00:14:19+00:00,True,active,False,0,0,True,0,8,True,,,2020-08-07 00:47:20,2020
152,178,19,178,2020-08-07 00:42:28+00:00,True,active,False,0,0,True,0,0,True,,,2020-08-07 00:47:20,2020
153,179,19,179,2020-08-07 00:41:10+00:00,True,active,False,0,0,True,0,6,True,,,2020-08-07 00:47:20,2020
154,180,8,180,2020-08-07 00:41:06+00:00,True,active,False,0,0,True,0,11,True,,,2020-08-07 00:47:20,2020
155,181,1,181,2020-08-06 23:58:55+00:00,True,active,False,0,0,True,0,18,True,,,2020-08-07 00:47:20,2020
156,182,4,182,2020-08-07 00:32:32+00:00,True,active,True,0,0,True,0,15,True,,,2020-08-07 00:47:20,2020
157,183,15,183,2020-08-07 00:01:52+00:00,True,active,False,0,0,True,0,4,True,,,2020-08-07 00:47:20,2020
158,184,11,184,2020-08-07 00:19:15+00:00,True,active,False,1,0,True,0,7,True,,,2020-08-07 00:47:20,2020
159,185,8,185,2020-08-07 00:42:12+00:00,True,active,False,0,0,True,0,7,True,,,2020-08-07 00:47:20,2020
160,186,8,186,2020-08-07 00:45:46+00:00,True,active,True,1,0,True,0,6,True,,,2020-08-07 00:47:20,2020
161,187,2,187,2020-08-07 00:34:48+00:00,True,active,False,0,0,True,0,13,True,,,2020-08-07 00:47:20,2020
162,188,2,188,2020-08-06 23:59:57+00:00,True,active,False,0,0,True,0,13,True,,,2020-08-07 00:47:20,2020
163,189,7,189,2020-08-07 00:30:35+00:00,True,active,True,1,0,True,0,15,True,,,2020-08-07 00:47:20,2020
164,190,10,190,2020-08-07 00:24:46+00:00,True,active,True,2,0,True,0,25,True,,,2020-08-07 00:47:20,2020
165,191,11,191,2020-08-06 23:34:32+00:00,True,active,False,0,0,True,0,4,True,,,2020-08-07 00:47:20,2020
166,192,12,192,2020-08-07 00:30:38+00:00,True,active,False,0,0,True,0,7,True,,,2020-08-07 00:47:20,2020
167,193,13,193,2020-08-06 23:50:56+00:00,True,active,True,1,0,True,0,1,True,,,2020-08-07 00:47:20,2020
168,194,15,194,2020-08-07 00:30:00+00:00,True,active,False,0,0,True,0,4,True,,,2020-08-07 00:47:20,2020
169,195,16,195,2020-08-07 00:34:56+00:00,True,active,False,2,0,True,0,5,True,,,2020-08-07 00:47:20,2020
170,196,4,196,2020-08-07 00:31:10+00:00,True,active,True,0,0,True,0,6,True,,,2020-08-07 00:47:20,2020
171,197,12,197,2020-08-06 23:36:42+00:00,True,active,False,0,0,True,0,3,True,,,2020-08-07 00:47:20,2020
172,199,10,199,2020-08-06 23:35:08+00:00,True,active,False,0,0,True,0,5,True,,,2020-08-07 00:47:20,2020
173,200,3,200,2020-08-07 00:17:56+00:00,True,active,False,0,0,True,0,16,True,,,2020-08-07 00:47:20,2020
174,201,11,201,2020-08-06 19:37:33+00:00,True,active,False,0,0,True,0,4,True,,,2020-08-07 00:47:20,2020
175,202,9,202,2020-08-06 22:07:57+00:00,True,active,False,0,0,True,0,6,True,,,2020-08-07 00:47:20,2020
176,203,12,203,2020-08-07 00:32:50+00:00,True,active,False,0,0,True,0,3,True,,,2020-08-07 00:47:20,2020
177,204,11,204,2020-08-07 00:44:55+00:00,True,active,False,1,0,True,0,3,True,,,2020-08-07 00:47:20,2020
178,205,7,205,2020-08-06 22:02:09+00:00,True,active,False,0,0,True,0,8,True,,,2020-08-07 00:47:20,2020
179,206,21,206,2020-08-07 00:18:04+00:00,True,active,True,0,0,True,0,2,True,,,2020-08-07 00:47:20,2020
180,208,7,208,2020-08-06 23:56:15+00:00,True,active,True,0,0,True,0,8,True,,,2020-08-07 00:47:20,2020
181,209,5,209,2020-08-06 23:51:49+00:00,True,active,False,0,0,True,0,10,True,,,2020-08-07 00:47:20,2020
182,210,13,210,2020-08-07 00:17:28+00:00,True,active,False,0,0,True,0,2,True,,,2020-08-07 00:47:20,2020
183,211,11,211,2020-08-07 00:12:26+00:00,True,active,False,0,0,True,0,8,True,,,2020-08-07 00:47:20,2020
184,212,18,212,2020-08-07 00:37:46+00:00,True,active,False,0,0,True,0,15,True,,,2020-08-07 00:47:20,2020
185,213,8,213,2020-08-07 00:39:37+00:00,True,active,True,0,0,True,0,8,True,,,2020-08-07 00:47:20,2020
186,214,10,214,2020-08-07 00:35:07+00:00,True,active,False,0,0,True,0,5,True,,,2020-08-07 00:47:20,2020
187,215,2,215,2020-08-06 23:58:19+00:00,True,active,False,0,0,True,0,13,True,,,2020-08-07 00:47:20,2020
188,216,2,216,2020-08-06 08:37:47+00:00,True,active,False,0,0,True,0,17,True,,,2020-08-07 00:47:20,2020
189,217,2,217,2020-08-07 00:36:43+00:00,True,active,False,0,0,True,0,17,True,,,2020-08-07 00:47:20,2020
190,218,1,218,2020-08-07 00:43:44+00:00,True,active,False,2,0,True,0,12,True,,,2020-08-07 00:47:20,2020
191,219,3,219,2020-08-06 22:40:37+00:00,True,active,False,0,0,True,0,12,True,,,2020-08-07 00:47:20,2020
192,221,9,221,2020-08-07 00:30:34+00:00,True,active,False,1,0,True,0,9,True,,,2020-08-07 00:47:20,2020
193,222,12,222,2020-08-07 00:17:16+00:00,True,active,True,0,0,True,0,2,True,,,2020-08-07 00:47:20,2020
194,224,8,224,2020-08-07 00:41:55+00:00,True,active,False,1,0,True,0,8,True,,,2020-08-07 00:47:20,2020
195,225,14,225,2020-08-07 00:44:13+00:00,True,active,False,0,0,True,0,5,True,,,2020-08-07 00:47:20,2020
196,226,11,226,2020-08-07 00:37:03+00:00,True,active,False,0,0,True,0,4,True,,,2020-08-07 00:47:20,2020
197,227,10,227,2020-08-07 00:31:13+00:00,True,active,False,1,0,True,0,8,True,,,2020-08-07 00:47:20,2020
198,228,15,228,2020-08-07 00:05:30+00:00,True,active,False,1,0,True,0,3,True,,,2020-08-07 00:47:20,2020
199,232,10,232,2020-08-06 23:51:16+00:00,True,active,False,0,0,True,0,1,True,,,2020-08-07 00:47:20,2020
200,233,7,233,2020-08-07 00:37:01+00:00,True,active,False,0,0,True,0,8,True,,,2020-08-07 00:47:20,2020
201,234,8,234,2020-08-06 23:17:20+00:00,True,active,False,0,0,True,0,7,True,,,2020-08-07 00:47:20,2020
202,235,14,235,2020-08-06 22:00:43+00:00,True,active,False,1,0,True,0,0,True,,,2020-08-07 00:47:20,2020
203,236,3,236,2020-08-07 00:12:52+00:00,True,active,False,0,0,True,0,12,True,,,2020-08-07 00:47:20,2020
204,239,4,239,2020-08-07 00:24:16+00:00,True,active,False,0,0,True,0,11,True,,,2020-08-07 00:47:20,2020
205,255,3,255,2020-08-06 08:38:19+00:00,True,active,False,0,0,True,0,12,True,,,2020-08-07 00:47:20,2020
206,258,5,258,2020-08-07 00:07:20+00:00,True,active,False,0,0,True,0,10,True,,,2020-08-07 00:47:20,2020
207,259,13,259,2020-08-06 12:36:54+00:00,True,active,False,0,0,True,0,2,True,,,2020-08-07 00:47:20,2020
208,260,6,260,2020-08-06 20:43:38+00:00,False,active,False,0,0,False,0,9,True,,,2020-08-07 00:47:20,2020
209,271,7,271,2020-08-06 23:47:46+00:00,True,active,False,0,0,True,0,8,True,,,2020-08-07 00:47:20,2020
210,272,15,272,2020-08-06 22:38:32+00:00,True,active,False,0,0,True,0,4,True,,,2020-08-07 00:47:20,2020
211,273,16,273,2020-08-07 00:41:43+00:00,True,active,False,0,0,True,0,24,True,,,2020-08-07 00:47:20,2020
212,279,6,279,2020-08-06 23:59:13+00:00,True,active,False,0,0,True,0,13,True,,,2020-08-07 00:47:20,2020
213,280,8,280,2020-08-06 23:56:19+00:00,True,active,False,0,0,True,0,11,True,,,2020-08-07 00:47:20,2020
214,282,6,282,2020-08-07 00:24:38+00:00,True,active,False,0,0,True,0,9,True,,,2020-08-07 00:47:20,2020
215,296,17,296,2020-08-07 00:38:30+00:00,True,active,False,1,0,True,0,5,True,,,2020-08-07 00:47:20,2020
216,318,19,318,2020-08-07 00:38:30+00:00,True,active,False,0,0,True,0,0,True,,,2020-08-07 00:47:20,2020
217,319,12,319,2020-08-06 23:19:50+00:00,True,active,False,0,0,True,0,13,True,,,2020-08-07 00:47:20,2020
218,327,13,327,2020-08-07 00:10:11+00:00,True,active,False,0,0,True,0,2,True,,,2020-08-07 00:47:20,2020
219,328,1,328,2020-08-07 00:38:38+00:00,True,active,False,0,0,True,0,14,True,,,2020-08-07 00:47:20,2020
220,329,10,329,2020-08-07 00:45:25+00:00,True,active,False,1,0,True,0,4,True,,,2020-08-07 00:47:20,2020
221,330,9,330,2020-08-06 23:56:34+00:00,True,active,False,0,0,True,0,6,True,,,2020-08-07 00:47:20,2020
222,331,14,331,2020-08-07 00:41:49+00:00,True,active,False,0,0,True,0,1,True,,,2020-08-07 00:47:20,2020
