,num_bikes_available,valet,last_reported,is_returning,legacy_id,num_bikes_disabled,station_status,num_docks_disabled,num_ebikes_available,station_id,is_installed,is_renting,eightd_has_available_keys,num_docks_available,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,10,"{'off_dock_capacity': 0, 'valet_revision': 3, 'off_dock_count': 0, 'station_id': '74cb9bf6-bb53-4c70-88d2-67998b99628c', 'region': 'BOS', 'active': True, 'dock_blocked_count': 0}",2020-08-02 08:39:08+00:00,True,296,0,active,0,0,296,True,True,False,13,[{'id': 'e4cf42bb-42a8-4a72-9a2f-5f76a12e7a7a'}],2020-08-02 09:24:55,2020
1,4,,2020-08-02 08:48:24+00:00,True,3,0,active,0,0,3,True,True,True,11,,2020-08-02 09:24:55,2020
2,4,,2020-08-02 09:13:21+00:00,True,4,0,active,0,0,4,True,True,False,15,,2020-08-02 09:24:55,2020
3,13,,2020-08-02 08:49:34+00:00,True,5,0,active,0,0,5,True,True,False,2,,2020-08-02 09:24:55,2020
4,9,,2020-08-02 08:08:17+00:00,True,6,0,active,0,0,6,True,True,False,6,,2020-08-02 09:24:55,2020
5,0,,2020-08-02 08:58:23+00:00,True,7,0,active,0,0,7,True,True,False,15,,2020-08-02 09:24:55,2020
6,13,,2020-08-02 09:16:30+00:00,True,8,3,active,0,0,8,True,True,False,3,,2020-08-02 09:24:55,2020
7,15,,2020-08-02 08:13:06+00:00,True,9,0,active,0,0,9,True,True,False,0,,2020-08-02 09:24:55,2020
8,2,,2020-08-02 08:23:14+00:00,True,10,1,active,0,0,10,True,True,False,8,,2020-08-02 09:24:55,2020
9,0,,2020-08-02 08:57:59+00:00,True,11,1,active,0,0,11,True,True,False,14,,2020-08-02 09:24:55,2020
10,5,,2020-08-02 08:59:46+00:00,True,12,0,active,0,0,12,True,True,True,13,,2020-08-02 09:24:55,2020
11,15,,2020-08-02 07:20:15+00:00,True,13,0,active,0,0,13,True,True,False,4,,2020-08-02 09:24:55,2020
12,1,,2020-08-02 08:53:11+00:00,True,14,1,active,0,0,14,True,True,False,23,,2020-08-02 09:24:55,2020
13,8,,2020-08-02 05:01:59+00:00,True,15,1,active,0,0,15,True,True,False,6,,2020-08-02 09:24:55,2020
14,18,,2020-08-02 08:59:28+00:00,True,16,1,active,0,0,16,True,True,True,0,,2020-08-02 09:24:55,2020
15,8,,2020-08-02 09:23:32+00:00,True,17,0,active,0,0,17,True,True,False,7,,2020-08-02 09:24:55,2020
16,11,,2020-08-02 08:24:23+00:00,True,19,1,active,0,0,19,True,True,False,3,,2020-08-02 09:24:55,2020
17,3,,2020-08-02 08:59:47+00:00,True,20,0,active,0,0,20,True,True,True,20,,2020-08-02 09:24:55,2020
18,10,,2020-08-02 05:43:56+00:00,True,21,0,active,0,0,21,True,True,True,8,,2020-08-02 09:24:55,2020
19,2,,2020-08-02 08:48:26+00:00,True,22,2,active,0,0,22,True,True,True,43,,2020-08-02 09:24:55,2020
20,3,,2020-08-02 08:53:15+00:00,True,23,0,active,0,0,23,True,True,True,18,,2020-08-02 09:24:55,2020
21,1,,2020-08-02 08:49:45+00:00,True,24,0,active,0,0,24,True,True,False,18,,2020-08-02 09:24:55,2020
22,7,,2020-08-02 06:07:18+00:00,False,25,2,active,0,0,25,True,False,False,6,,2020-08-02 09:24:55,2020
23,6,,2020-08-02 08:03:36+00:00,True,26,0,active,0,0,26,True,True,False,9,,2020-08-02 09:24:55,2020
24,15,,2020-08-02 08:57:07+00:00,True,27,2,active,0,0,27,True,True,False,6,,2020-08-02 09:24:55,2020
25,7,,2020-08-02 08:39:32+00:00,True,29,0,active,0,0,29,True,True,False,8,,2020-08-02 09:24:55,2020
26,7,,2020-08-02 08:34:17+00:00,True,30,3,active,0,0,30,True,True,False,5,,2020-08-02 09:24:55,2020
27,16,,2020-08-02 08:59:43+00:00,True,31,0,active,0,0,31,True,True,True,3,,2020-08-02 09:24:55,2020
28,8,,2020-08-02 08:49:06+00:00,True,32,3,active,0,0,32,True,True,False,4,,2020-08-02 09:24:55,2020
29,15,,2020-08-02 08:58:05+00:00,True,33,1,active,0,0,33,True,True,False,11,,2020-08-02 09:24:55,2020
30,1,,2020-08-02 08:23:46+00:00,True,35,0,active,0,0,35,True,True,False,22,,2020-08-02 09:24:55,2020
31,5,,2020-08-02 08:54:13+00:00,True,36,0,active,0,0,36,True,True,True,28,,2020-08-02 09:24:55,2020
32,6,,2020-08-02 08:59:12+00:00,True,37,0,active,0,0,37,True,True,True,9,,2020-08-02 09:24:55,2020
33,19,,2020-08-02 09:18:54+00:00,True,39,0,active,0,0,39,True,True,False,4,,2020-08-02 09:24:55,2020
34,12,,2020-08-02 08:59:12+00:00,True,40,0,active,0,0,40,True,True,False,7,,2020-08-02 09:24:55,2020
35,14,,2020-08-02 08:49:17+00:00,True,41,5,active,0,0,41,True,True,True,8,,2020-08-02 09:24:55,2020
36,4,,2020-08-02 08:44:14+00:00,True,42,0,active,0,0,42,True,True,False,19,,2020-08-02 09:24:55,2020
37,2,,2020-08-02 08:43:03+00:00,True,43,4,active,0,0,43,True,True,True,9,,2020-08-02 09:24:55,2020
38,17,,2020-08-02 08:59:45+00:00,True,44,0,active,0,0,44,True,True,False,6,,2020-08-02 09:24:55,2020
39,15,,2020-08-02 08:22:08+00:00,True,46,1,active,0,0,46,True,True,False,3,,2020-08-02 09:24:55,2020
40,9,,2020-08-02 08:53:20+00:00,True,47,0,active,0,0,47,True,True,True,10,,2020-08-02 09:24:55,2020
41,2,,2020-08-02 08:29:33+00:00,True,48,0,active,0,0,48,True,True,False,17,,2020-08-02 09:24:55,2020
42,4,,2020-08-02 08:49:06+00:00,True,49,0,active,0,0,49,True,True,False,14,,2020-08-02 09:24:55,2020
