,eightd_has_available_keys,num_bikes_available,station_status,last_reported,num_docks_disabled,is_renting,is_returning,legacy_id,num_bikes_disabled,station_id,num_docks_available,is_installed,num_ebikes_available,timestamp_of_data_read_request,year_station_last_reported
0,False,3,active,2020-08-09 21:33:02+00:00,0,True,True,3,0,3,12,True,0,2020-08-09 21:57:15,2020
1,False,4,active,2020-08-09 21:52:57+00:00,0,True,True,4,0,4,15,True,0,2020-08-09 21:57:15,2020
2,False,5,active,2020-08-09 21:57:01+00:00,0,True,True,5,1,5,9,True,0,2020-08-09 21:57:15,2020
3,False,13,active,2020-08-09 21:52:27+00:00,0,True,True,6,2,6,0,True,0,2020-08-09 21:57:15,2020
4,False,1,active,2020-08-09 21:41:49+00:00,0,True,True,7,0,7,14,True,0,2020-08-09 21:57:15,2020
5,False,8,active,2020-08-09 21:53:25+00:00,0,True,True,8,2,8,9,True,0,2020-08-09 21:57:15,2020
6,False,2,active,2020-08-09 21:48:12+00:00,0,True,True,9,2,9,11,True,0,2020-08-09 21:57:15,2020
7,False,7,active,2020-08-09 21:47:16+00:00,0,True,True,10,1,10,3,True,0,2020-08-09 21:57:15,2020
8,False,6,active,2020-08-09 21:51:17+00:00,0,True,True,11,1,11,8,True,0,2020-08-09 21:57:15,2020
9,True,14,active,2020-08-09 21:54:46+00:00,0,True,True,12,0,12,4,True,0,2020-08-09 21:57:15,2020
10,False,8,active,2020-08-09 21:53:52+00:00,0,True,True,13,0,13,11,True,0,2020-08-09 21:57:15,2020
11,False,19,active,2020-08-09 21:53:27+00:00,0,True,True,14,2,14,4,True,0,2020-08-09 21:57:15,2020
12,False,15,active,2020-08-09 21:34:18+00:00,0,True,True,15,0,15,0,True,0,2020-08-09 21:57:15,2020
13,True,1,active,2020-08-09 21:51:23+00:00,0,True,True,16,0,16,18,True,0,2020-08-09 21:57:15,2020
14,False,3,active,2020-08-09 21:39:11+00:00,0,True,True,17,0,17,12,True,0,2020-08-09 21:57:15,2020
15,False,4,active,2020-08-09 21:55:39+00:00,0,True,True,19,0,19,11,True,0,2020-08-09 21:57:15,2020
16,True,0,active,2020-08-09 21:57:00+00:00,0,True,True,20,1,20,22,True,0,2020-08-09 21:57:15,2020
17,True,5,active,2020-08-09 21:56:38+00:00,0,True,True,21,0,21,13,True,0,2020-08-09 21:57:15,2020
