,last_reported,station_status,is_installed,station_id,legacy_id,num_docks_disabled,num_bikes_available,eightd_has_available_keys,is_renting,num_ebikes_available,is_returning,num_docks_available,num_bikes_disabled,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
15,2020-07-29 18:02:56+00:00,active,True,19,19,0,5,False,True,0,True,10,0,,,2020-07-29 18:35:10,2020
16,2020-07-29 18:33:09+00:00,active,True,20,20,0,9,True,True,0,True,13,1,,,2020-07-29 18:35:10,2020
17,2020-07-29 18:28:33+00:00,active,True,21,21,0,5,False,True,0,True,13,0,,,2020-07-29 18:35:10,2020
18,2020-07-29 18:25:07+00:00,active,True,22,22,0,5,True,True,0,True,42,0,,,2020-07-29 18:35:10,2020
19,2020-07-29 18:31:11+00:00,active,True,23,23,0,7,True,True,0,True,13,1,,,2020-07-29 18:35:10,2020
20,2020-07-29 18:31:46+00:00,active,True,24,24,0,7,False,True,0,True,11,1,,,2020-07-29 18:35:10,2020
21,2020-07-29 18:27:40+00:00,active,True,25,25,0,4,False,True,0,True,11,0,,,2020-07-29 18:35:10,2020
22,2020-07-29 18:23:39+00:00,active,True,26,26,0,15,False,True,0,True,0,0,,,2020-07-29 18:35:10,2020
23,2020-07-29 17:48:07+00:00,active,True,27,27,0,11,False,True,0,True,11,1,,,2020-07-29 18:35:10,2020
24,2020-07-29 18:15:44+00:00,active,True,29,29,0,12,False,True,0,True,3,0,,,2020-07-29 18:35:10,2020
25,2020-07-29 18:26:32+00:00,active,True,30,30,0,13,False,True,0,True,2,0,,,2020-07-29 18:35:10,2020
26,2020-07-29 18:06:30+00:00,active,True,31,31,0,6,True,True,0,True,12,1,,,2020-07-29 18:35:10,2020
27,2020-07-29 18:30:56+00:00,active,True,32,32,0,4,False,True,0,True,11,0,,,2020-07-29 18:35:10,2020
28,2020-07-29 17:58:33+00:00,active,True,33,33,0,19,False,True,0,True,8,0,,,2020-07-29 18:35:10,2020
29,2020-07-29 18:11:28+00:00,active,True,35,35,0,6,False,True,0,True,17,0,,,2020-07-29 18:35:10,2020
30,2020-07-29 18:27:41+00:00,active,True,36,36,0,22,True,True,0,True,11,0,,,2020-07-29 18:35:10,2020
31,2020-07-29 17:19:07+00:00,active,True,37,37,0,0,True,True,0,True,15,0,,,2020-07-29 18:35:10,2020
32,2020-07-29 18:07:39+00:00,active,True,39,39,0,14,False,True,0,True,8,1,,,2020-07-29 18:35:10,2020
33,2020-07-29 18:30:20+00:00,active,True,40,40,0,8,False,True,0,True,11,0,,,2020-07-29 18:35:10,2020
34,2020-07-29 18:20:15+00:00,active,True,41,41,0,12,True,True,0,True,14,1,,,2020-07-29 18:35:10,2020
35,2020-07-29 18:28:27+00:00,active,True,42,42,0,15,False,True,0,True,7,1,,,2020-07-29 18:35:10,2020
36,2020-07-29 18:24:19+00:00,active,True,43,43,0,8,True,True,0,True,7,0,,,2020-07-29 18:35:10,2020
37,2020-07-29 17:57:46+00:00,active,True,44,44,0,18,False,True,0,True,5,0,,,2020-07-29 18:35:10,2020
38,2020-07-29 18:32:40+00:00,active,True,46,46,0,7,False,True,0,True,11,1,,,2020-07-29 18:35:10,2020
39,2020-07-29 18:32:51+00:00,active,True,47,47,0,5,True,True,0,True,14,0,,,2020-07-29 18:35:10,2020
40,2020-07-29 18:11:33+00:00,active,True,48,48,0,16,False,True,0,True,3,0,,,2020-07-29 18:35:10,2020
41,2020-07-29 17:52:15+00:00,active,True,49,49,0,7,False,True,0,True,11,0,,,2020-07-29 18:35:10,2020
42,2020-07-29 18:26:18+00:00,active,True,50,50,0,13,True,True,0,True,1,1,,,2020-07-29 18:35:10,2020
43,2020-07-29 17:58:15+00:00,active,True,51,51,0,5,False,True,0,True,7,3,,,2020-07-29 18:35:10,2020
44,2020-07-29 18:29:48+00:00,active,True,52,52,0,5,True,True,0,True,18,0,,,2020-07-29 18:35:10,2020
45,2020-07-29 18:29:41+00:00,active,True,53,53,0,4,False,True,0,True,15,0,,,2020-07-29 18:35:10,2020
46,2020-07-29 18:27:46+00:00,active,True,54,54,0,6,False,True,0,True,9,0,,,2020-07-29 18:35:10,2020
47,2020-07-29 18:20:36+00:00,active,True,55,55,0,3,False,True,0,True,10,2,,,2020-07-29 18:35:10,2020
48,2020-07-29 18:31:43+00:00,active,True,56,56,0,12,True,True,0,True,6,0,,,2020-07-29 18:35:10,2020
49,2020-07-29 18:33:33+00:00,active,True,57,57,0,7,True,True,0,True,7,0,,,2020-07-29 18:35:10,2020
50,2020-07-29 18:34:40+00:00,active,True,58,58,0,3,True,True,0,True,15,1,,,2020-07-29 18:35:10,2020
51,2020-07-29 18:33:07+00:00,active,True,59,59,0,7,True,True,0,True,12,0,,,2020-07-29 18:35:10,2020
52,2020-07-29 18:34:15+00:00,active,True,60,60,0,1,False,True,0,True,17,1,[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],"{'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'off_dock_capacity': 40, 'region': 'BOS', 'active': True, 'dock_blocked_count': 0, 'valet_revision': 61, 'off_dock_count': 28}",2020-07-29 18:35:10,2020
53,2020-07-29 18:27:28+00:00,active,True,61,61,0,14,False,True,0,True,4,1,,,2020-07-29 18:35:10,2020
54,2020-07-29 18:02:50+00:00,active,True,63,63,0,13,False,True,0,True,2,0,,,2020-07-29 18:35:10,2020
55,2020-07-29 18:22:43+00:00,active,True,64,64,0,14,False,True,0,True,4,1,,,2020-07-29 18:35:10,2020
56,2020-07-29 18:03:19+00:00,active,True,65,65,0,9,False,True,0,True,13,1,,,2020-07-29 18:35:10,2020
57,2020-07-29 18:33:22+00:00,active,True,66,66,0,1,False,True,0,True,14,0,,,2020-07-29 18:35:10,2020
58,2020-07-29 18:32:23+00:00,active,True,67,67,0,9,True,True,0,True,16,2,,,2020-07-29 18:35:10,2020
59,2020-07-29 18:33:05+00:00,active,True,68,68,0,3,True,True,0,True,15,1,,,2020-07-29 18:35:10,2020
60,2020-07-29 18:31:02+00:00,active,True,69,69,0,1,True,True,0,True,17,1,,,2020-07-29 18:35:10,2020
61,2020-07-29 18:03:07+00:00,active,True,70,70,0,4,False,True,0,True,19,0,,,2020-07-29 18:35:10,2020
62,2020-07-29 16:53:42+00:00,active,True,71,71,0,16,False,True,0,True,7,0,,,2020-07-29 18:35:10,2020
63,2020-07-29 18:29:17+00:00,active,True,72,72,0,11,False,True,0,True,12,0,,,2020-07-29 18:35:10,2020
64,2020-07-29 17:48:07+00:00,active,True,73,73,0,8,False,True,0,True,6,1,,,2020-07-29 18:35:10,2020
65,2020-07-29 18:17:36+00:00,active,True,74,74,0,9,True,True,0,True,8,2,,,2020-07-29 18:35:10,2020
66,2020-07-29 17:08:35+00:00,active,True,75,75,0,8,False,True,0,True,7,0,,,2020-07-29 18:35:10,2020
67,2020-07-29 18:25:20+00:00,active,True,76,76,0,6,False,True,0,True,11,0,,,2020-07-29 18:35:10,2020
68,2020-07-29 18:30:57+00:00,active,True,77,77,0,5,False,True,0,True,10,0,,,2020-07-29 18:35:10,2020
69,2020-07-29 18:23:39+00:00,active,True,78,78,0,10,False,True,0,True,9,0,,,2020-07-29 18:35:10,2020
70,2020-07-29 17:57:34+00:00,active,True,79,79,0,6,False,True,0,True,13,0,,,2020-07-29 18:35:10,2020
71,2020-07-29 18:30:02+00:00,active,True,80,80,0,26,False,True,0,True,4,5,,,2020-07-29 18:35:10,2020
72,2020-07-29 18:27:40+00:00,active,True,81,81,0,5,False,True,0,True,14,0,,,2020-07-29 18:35:10,2020
73,2020-07-29 18:09:24+00:00,active,True,82,82,0,3,False,True,0,True,12,0,,,2020-07-29 18:35:10,2020
74,2020-07-29 18:22:48+00:00,active,True,84,84,0,12,False,True,0,True,2,1,,,2020-07-29 18:35:10,2020
75,2020-07-29 18:33:56+00:00,active,True,85,85,0,12,False,True,0,True,6,1,,,2020-07-29 18:35:10,2020
76,2020-07-29 18:09:48+00:00,active,True,86,86,0,4,False,True,0,True,14,1,,,2020-07-29 18:35:10,2020
77,2020-07-29 18:33:09+00:00,active,True,87,87,0,3,False,True,0,True,12,0,,,2020-07-29 18:35:10,2020
78,2020-07-29 17:38:57+00:00,active,True,89,89,0,11,False,True,0,True,8,0,,,2020-07-29 18:35:10,2020
79,2020-07-29 18:30:19+00:00,active,True,90,90,0,10,False,True,0,True,9,0,,,2020-07-29 18:35:10,2020
80,2020-07-29 18:21:52+00:00,active,True,91,91,0,12,False,True,0,True,4,3,,,2020-07-29 18:35:10,2020
81,2020-07-29 18:22:31+00:00,active,True,92,92,0,13,False,True,0,True,6,0,,,2020-07-29 18:35:10,2020
82,2020-07-29 17:49:57+00:00,active,True,93,93,0,3,False,True,0,True,11,1,,,2020-07-29 18:35:10,2020
83,2020-07-29 18:33:31+00:00,active,True,94,94,0,8,False,True,0,True,3,0,,,2020-07-29 18:35:10,2020
84,2020-07-29 18:25:54+00:00,active,True,95,95,0,4,False,True,0,True,11,0,,,2020-07-29 18:35:10,2020
85,2020-07-29 17:51:24+00:00,active,True,96,96,0,2,False,True,0,True,17,0,,,2020-07-29 18:35:10,2020
86,2020-07-29 18:30:58+00:00,active,True,97,97,0,6,False,True,0,True,12,1,,,2020-07-29 18:35:10,2020
87,2020-07-29 18:14:17+00:00,active,True,98,98,0,11,False,True,0,True,11,0,,,2020-07-29 18:35:10,2020
88,2020-07-29 18:23:58+00:00,active,True,99,99,0,7,False,True,0,True,6,2,,,2020-07-29 18:35:10,2020
89,2020-07-29 18:13:14+00:00,active,True,100,100,0,17,True,True,0,True,7,1,,,2020-07-29 18:35:10,2020
90,2020-07-29 18:19:25+00:00,active,True,101,101,0,1,False,True,0,True,14,0,,,2020-07-29 18:35:10,2020
91,2020-07-29 18:07:51+00:00,active,True,102,102,0,0,False,True,0,True,15,0,,,2020-07-29 18:35:10,2020
92,2020-07-29 18:24:49+00:00,active,True,103,103,0,2,False,True,0,True,13,0,,,2020-07-29 18:35:10,2020
93,2020-07-29 17:56:14+00:00,active,True,104,104,0,8,False,True,0,True,10,1,,,2020-07-29 18:35:10,2020
94,2020-07-29 18:34:52+00:00,active,True,105,105,0,9,False,True,0,True,8,2,,,2020-07-29 18:35:10,2020
95,2020-07-29 12:13:40+00:00,active,True,106,106,0,11,False,True,0,True,4,0,,,2020-07-29 18:35:10,2020
96,2020-07-29 18:31:53+00:00,active,True,107,107,0,7,False,True,0,True,11,1,,,2020-07-29 18:35:10,2020
97,2020-07-29 18:01:36+00:00,active,True,108,108,0,16,False,True,0,True,1,0,,,2020-07-29 18:35:10,2020
98,2020-07-29 18:21:26+00:00,active,True,109,109,0,20,False,True,0,True,13,2,,,2020-07-29 18:35:10,2020
99,2020-07-29 18:00:58+00:00,active,True,110,110,0,4,False,True,0,True,11,0,,,2020-07-29 18:35:10,2020
100,2020-07-29 18:19:12+00:00,active,True,111,111,0,2,False,True,0,True,13,0,,,2020-07-29 18:35:10,2020
101,2020-07-29 17:21:20+00:00,active,True,112,112,0,8,False,True,0,True,7,0,,,2020-07-29 18:35:10,2020
102,2020-07-29 18:18:40+00:00,active,True,113,113,0,3,False,True,0,True,12,0,,,2020-07-29 18:35:10,2020
103,2020-07-29 17:53:16+00:00,active,True,114,114,0,3,False,True,0,True,12,0,,,2020-07-29 18:35:10,2020
104,2020-07-29 17:37:38+00:00,active,True,115,115,0,10,False,True,0,True,8,1,,,2020-07-29 18:35:10,2020
105,2020-07-29 18:04:21+00:00,active,True,116,116,0,6,False,True,0,True,17,0,,,2020-07-29 18:35:10,2020
106,2020-07-29 18:18:58+00:00,active,True,117,117,0,18,False,True,0,True,1,0,,,2020-07-29 18:35:10,2020
107,2020-07-29 17:55:35+00:00,active,True,118,118,0,3,False,True,0,True,16,0,,,2020-07-29 18:35:10,2020
108,2020-07-29 17:58:42+00:00,active,True,119,119,0,10,False,True,0,True,5,0,,,2020-07-29 18:35:10,2020
109,2020-07-29 18:34:18+00:00,active,True,120,120,0,5,False,True,0,True,10,0,,,2020-07-29 18:35:10,2020
110,2020-07-29 18:23:22+00:00,active,True,121,121,0,0,False,True,0,True,16,1,,,2020-07-29 18:35:10,2020
111,2020-07-29 18:23:54+00:00,active,True,122,122,0,3,False,True,0,True,12,0,,,2020-07-29 18:35:10,2020
112,2020-07-29 18:12:32+00:00,active,True,124,124,0,3,False,True,0,True,12,0,,,2020-07-29 18:35:10,2020
113,2020-07-29 18:03:04+00:00,active,True,125,125,0,4,False,True,0,True,11,0,,,2020-07-29 18:35:10,2020
114,2020-07-29 17:01:49+00:00,active,True,126,126,0,1,False,True,0,True,14,0,,,2020-07-29 18:35:10,2020
115,2020-07-29 17:21:35+00:00,active,True,128,128,0,14,False,True,0,True,5,0,,,2020-07-29 18:35:10,2020
116,2020-07-29 18:29:23+00:00,active,True,129,129,0,7,False,True,0,True,12,0,,,2020-07-29 18:35:10,2020
117,2020-07-29 17:49:53+00:00,active,True,130,130,0,7,False,True,0,True,8,0,,,2020-07-29 18:35:10,2020
118,2020-07-29 18:27:59+00:00,active,True,131,131,0,8,False,True,0,True,9,1,,,2020-07-29 18:35:10,2020
119,2020-07-29 17:39:10+00:00,active,True,133,133,0,6,False,True,0,True,16,1,,,2020-07-29 18:35:10,2020
120,2020-07-29 17:53:05+00:00,active,True,135,135,0,8,False,True,0,True,9,0,,,2020-07-29 18:35:10,2020
121,2020-07-29 17:58:47+00:00,active,True,136,136,0,15,False,True,0,True,2,2,,,2020-07-29 18:35:10,2020
122,2020-07-29 16:00:11+00:00,active,True,137,137,0,3,False,True,0,True,12,0,,,2020-07-29 18:35:10,2020
123,2020-07-29 17:33:04+00:00,active,True,138,138,0,10,False,True,0,True,5,0,,,2020-07-29 18:35:10,2020
124,2020-07-29 18:33:22+00:00,active,True,139,139,0,3,False,True,0,True,16,0,,,2020-07-29 18:35:10,2020
125,2020-07-29 18:24:22+00:00,active,True,140,140,0,7,False,True,0,True,10,0,,,2020-07-29 18:35:10,2020
126,2020-07-29 18:33:30+00:00,active,True,141,141,0,7,False,True,0,True,8,0,,,2020-07-29 18:35:10,2020
127,2020-07-29 18:30:29+00:00,active,True,142,142,0,21,False,True,0,True,2,0,,,2020-07-29 18:35:10,2020
128,2020-07-29 18:26:18+00:00,active,True,143,143,0,2,False,True,0,True,21,0,,,2020-07-29 18:35:10,2020
129,2020-07-29 17:12:14+00:00,active,True,144,144,0,9,False,True,0,True,10,0,,,2020-07-29 18:35:10,2020
130,2020-07-29 17:01:27+00:00,active,True,145,145,0,12,False,True,0,True,7,0,,,2020-07-29 18:35:10,2020
131,2020-07-29 18:02:26+00:00,active,True,146,146,0,13,False,True,0,True,4,2,,,2020-07-29 18:35:10,2020
132,2020-07-29 18:18:09+00:00,active,True,149,149,0,13,True,True,0,True,5,0,,,2020-07-29 18:35:10,2020
133,2020-07-29 18:25:13+00:00,active,True,150,150,0,13,False,True,0,True,6,0,,,2020-07-29 18:35:10,2020
134,2020-07-29 17:59:28+00:00,active,True,151,151,0,15,False,True,0,True,3,1,,,2020-07-29 18:35:10,2020
135,2020-07-29 18:33:36+00:00,active,True,152,152,0,11,True,True,0,True,4,0,,,2020-07-29 18:35:10,2020
136,2020-07-29 18:14:22+00:00,active,True,156,156,0,5,False,True,0,True,10,0,,,2020-07-29 18:35:10,2020
137,2020-07-29 18:11:57+00:00,active,True,157,157,0,5,False,True,0,True,9,1,,,2020-07-29 18:35:10,2020
138,2020-07-29 17:06:15+00:00,active,True,159,159,0,3,False,True,0,True,10,2,,,2020-07-29 18:35:10,2020
139,2020-07-29 18:34:53+00:00,active,True,160,160,0,10,True,True,0,True,4,0,,,2020-07-29 18:35:10,2020
140,2020-07-29 18:12:29+00:00,active,True,161,161,0,11,True,True,0,True,12,0,,,2020-07-29 18:35:10,2020
141,2020-07-29 14:53:50+00:00,active,True,162,162,0,4,False,True,0,True,11,0,,,2020-07-29 18:35:10,2020
142,2020-07-29 16:44:29+00:00,active,True,163,163,0,6,True,True,0,True,13,0,,,2020-07-29 18:35:10,2020
143,2020-07-29 16:21:57+00:00,active,True,167,167,0,11,False,True,0,True,2,2,,,2020-07-29 18:35:10,2020
144,2020-07-29 17:59:41+00:00,active,True,169,169,0,8,False,True,0,True,11,0,,,2020-07-29 18:35:10,2020
145,2020-07-29 18:08:55+00:00,active,True,170,170,0,2,True,True,0,True,12,0,,,2020-07-29 18:35:10,2020
146,2020-07-29 14:03:30+00:00,active,True,171,171,0,6,True,True,0,True,16,1,,,2020-07-29 18:35:10,2020
147,2020-07-29 08:49:27+00:00,active,True,173,173,0,8,True,True,0,True,6,0,,,2020-07-29 18:35:10,2020
148,2020-07-29 17:37:54+00:00,active,True,174,174,0,8,False,True,0,True,7,0,,,2020-07-29 18:35:10,2020
149,2020-07-29 18:15:12+00:00,active,True,175,175,0,2,True,True,0,True,15,0,,,2020-07-29 18:35:10,2020
150,2020-07-29 18:07:00+00:00,active,True,176,176,0,9,False,True,0,True,6,0,,,2020-07-29 18:35:10,2020
151,2020-07-29 18:08:27+00:00,active,True,177,177,0,10,False,True,0,True,9,0,,,2020-07-29 18:35:10,2020
152,2020-07-29 17:54:38+00:00,active,True,178,178,0,11,False,True,0,True,6,2,,,2020-07-29 18:35:10,2020
153,2020-07-29 18:33:26+00:00,active,True,179,179,0,13,False,True,0,True,12,0,,,2020-07-29 18:35:10,2020
154,2020-07-29 17:11:09+00:00,active,True,180,180,0,10,False,True,0,True,9,0,,,2020-07-29 18:35:10,2020
155,2020-07-29 17:06:31+00:00,active,True,181,181,0,6,False,True,0,True,13,0,,,2020-07-29 18:35:10,2020
156,2020-07-29 17:22:11+00:00,active,True,182,182,0,5,True,True,0,True,14,0,,,2020-07-29 18:35:10,2020
157,2020-07-29 17:41:03+00:00,active,True,183,183,0,10,False,True,0,True,9,0,,,2020-07-29 18:35:10,2020
158,2020-07-29 18:23:01+00:00,active,True,184,184,0,10,False,True,0,True,9,0,,,2020-07-29 18:35:10,2020
159,2020-07-29 18:22:26+00:00,active,True,185,185,0,4,False,True,0,True,11,0,,,2020-07-29 18:35:10,2020
160,2020-07-29 18:29:19+00:00,active,True,186,186,0,11,True,True,0,True,4,0,,,2020-07-29 18:35:10,2020
161,2020-07-29 15:08:20+00:00,active,True,187,187,0,9,False,True,0,True,6,0,,,2020-07-29 18:35:10,2020
162,2020-07-29 15:29:37+00:00,active,True,188,188,0,10,False,True,0,True,5,0,,,2020-07-29 18:35:10,2020
163,2020-07-29 18:21:40+00:00,active,True,189,189,0,17,True,True,0,True,6,0,,,2020-07-29 18:35:10,2020
164,2020-07-29 18:21:04+00:00,active,True,190,190,0,23,True,True,0,True,13,1,,,2020-07-29 18:35:10,2020
165,2020-07-29 18:11:10+00:00,active,True,191,191,0,2,False,True,0,True,13,0,,,2020-07-29 18:35:10,2020
166,2020-07-29 18:30:04+00:00,active,True,192,192,0,17,False,True,0,True,1,1,,,2020-07-29 18:35:10,2020
167,2020-07-29 18:02:18+00:00,active,True,193,193,0,13,True,True,0,True,2,0,,,2020-07-29 18:35:10,2020
168,2020-07-29 18:11:48+00:00,active,True,194,194,0,14,False,True,0,True,5,0,,,2020-07-29 18:35:10,2020
169,2020-07-29 18:21:30+00:00,active,True,195,195,0,11,False,True,0,True,11,1,,,2020-07-29 18:35:10,2020
170,2020-07-29 14:01:29+00:00,active,True,196,196,0,0,True,True,0,True,10,0,,,2020-07-29 18:35:10,2020
171,2020-07-29 18:33:42+00:00,active,True,197,197,0,1,False,True,0,True,14,0,,,2020-07-29 18:35:10,2020
172,2020-07-29 16:57:39+00:00,active,True,199,199,0,7,False,True,0,True,8,0,,,2020-07-29 18:35:10,2020
173,2020-07-29 17:39:39+00:00,active,True,200,200,0,11,False,True,0,True,8,0,,,2020-07-29 18:35:10,2020
174,2020-07-29 12:09:09+00:00,active,True,201,201,0,0,False,True,0,True,15,0,,,2020-07-29 18:35:10,2020
175,2020-07-29 18:19:18+00:00,active,True,202,202,0,3,False,True,0,True,11,1,,,2020-07-29 18:35:10,2020
176,2020-07-29 18:07:29+00:00,active,True,203,203,0,5,False,True,0,True,10,0,,,2020-07-29 18:35:10,2020
177,2020-07-29 15:54:56+00:00,active,True,204,204,0,1,False,True,0,True,14,0,,,2020-07-29 18:35:10,2020
178,2020-07-29 08:20:53+00:00,active,True,205,205,0,4,False,True,0,True,10,1,,,2020-07-29 18:35:10,2020
179,2020-07-29 17:54:46+00:00,active,True,206,206,0,10,False,True,0,True,13,0,,,2020-07-29 18:35:10,2020
180,2020-07-29 17:21:12+00:00,active,True,208,208,0,12,True,True,0,True,3,0,,,2020-07-29 18:35:10,2020
181,2020-07-29 15:56:19+00:00,active,True,209,209,0,13,False,True,0,True,1,1,,,2020-07-29 18:35:10,2020
182,2020-07-29 18:34:31+00:00,active,True,210,210,0,0,False,True,0,True,15,0,,,2020-07-29 18:35:10,2020
183,2020-07-29 18:30:49+00:00,active,True,211,211,0,16,False,True,0,True,2,1,,,2020-07-29 18:35:10,2020
184,2020-07-29 18:31:44+00:00,active,True,212,212,0,8,False,True,0,True,25,0,,,2020-07-29 18:35:10,2020
185,2020-07-29 17:14:01+00:00,active,True,213,213,0,9,True,True,0,True,7,0,,,2020-07-29 18:35:10,2020
186,2020-07-29 18:33:29+00:00,active,True,214,214,0,11,False,True,0,True,4,0,,,2020-07-29 18:35:10,2020
187,2020-07-29 16:16:33+00:00,active,True,215,215,0,12,False,True,0,True,3,0,,,2020-07-29 18:35:10,2020
188,2020-07-29 08:24:18+00:00,active,True,216,216,0,15,False,True,0,True,3,1,,,2020-07-29 18:35:10,2020
189,2020-07-29 17:57:17+00:00,active,True,217,217,0,5,False,True,0,True,14,0,,,2020-07-29 18:35:10,2020
190,2020-07-29 18:29:23+00:00,active,True,218,218,0,7,False,True,0,True,8,0,,,2020-07-29 18:35:10,2020
191,2020-07-29 17:58:44+00:00,active,True,219,219,0,9,False,True,0,True,6,0,,,2020-07-29 18:35:10,2020
192,2020-07-29 18:22:57+00:00,active,True,221,221,0,4,False,True,0,True,15,0,,,2020-07-29 18:35:10,2020
193,2020-07-29 17:42:34+00:00,active,True,222,222,0,4,True,True,0,True,10,0,,,2020-07-29 18:35:10,2020
194,2020-07-29 14:38:24+00:00,active,True,224,224,0,8,False,True,0,True,9,0,,,2020-07-29 18:35:10,2020
195,2020-07-29 18:21:39+00:00,active,True,225,225,0,10,False,True,0,True,8,1,,,2020-07-29 18:35:10,2020
196,2020-07-29 16:47:37+00:00,active,True,226,226,0,3,False,True,0,True,12,0,,,2020-07-29 18:35:10,2020
197,2020-07-29 18:27:20+00:00,active,True,227,227,0,8,False,True,0,True,11,0,,,2020-07-29 18:35:10,2020
198,2020-07-29 17:26:31+00:00,active,True,228,228,0,6,False,True,0,True,13,0,,,2020-07-29 18:35:10,2020
199,2020-07-29 17:44:10+00:00,active,True,232,232,0,3,False,True,0,True,8,0,,,2020-07-29 18:35:10,2020
200,2020-07-29 18:05:22+00:00,active,True,233,233,0,2,False,True,0,True,12,1,,,2020-07-29 18:35:10,2020
201,2020-07-29 15:34:57+00:00,active,True,234,234,0,4,False,True,0,True,11,0,,,2020-07-29 18:35:10,2020
202,2020-07-29 18:34:11+00:00,active,True,235,235,0,12,False,True,0,True,3,0,,,2020-07-29 18:35:10,2020
203,2020-07-29 18:05:43+00:00,active,True,236,236,0,8,False,True,0,True,7,0,,,2020-07-29 18:35:10,2020
204,2020-07-29 17:09:38+00:00,active,True,239,239,0,3,False,True,0,True,12,0,,,2020-07-29 18:35:10,2020
205,2020-07-29 17:50:43+00:00,active,True,255,255,0,11,False,True,0,True,4,0,,,2020-07-29 18:35:10,2020
206,2020-07-29 12:20:53+00:00,active,True,258,258,0,8,False,True,0,True,7,0,,,2020-07-29 18:35:10,2020
207,2020-07-29 10:42:10+00:00,active,True,259,259,0,0,False,True,0,True,15,0,,,2020-07-29 18:35:10,2020
208,2020-07-29 18:00:33+00:00,active,True,260,260,0,10,False,True,0,True,2,3,,,2020-07-29 18:35:10,2020
209,2020-07-29 17:00:13+00:00,active,True,271,271,0,0,False,True,0,True,14,1,,,2020-07-29 18:35:10,2020
210,2020-07-29 18:20:36+00:00,active,True,272,272,0,10,False,True,0,True,7,2,,,2020-07-29 18:35:10,2020
211,2020-07-29 18:21:05+00:00,active,True,273,273,0,27,False,True,0,True,12,1,,,2020-07-29 18:35:10,2020
212,2020-07-29 17:37:15+00:00,active,True,279,279,0,8,False,True,0,True,11,0,,,2020-07-29 18:35:10,2020
213,2020-07-29 17:26:02+00:00,active,True,280,280,0,6,False,True,0,True,13,0,,,2020-07-29 18:35:10,2020
214,2020-07-29 18:03:10+00:00,active,True,282,282,0,9,False,True,0,True,5,1,,,2020-07-29 18:35:10,2020
215,2020-07-29 18:32:24+00:00,active,True,296,296,0,4,False,True,0,True,19,0,,,2020-07-29 18:35:10,2020
216,2020-07-29 18:33:31+00:00,active,True,318,318,0,18,False,True,0,True,0,1,,,2020-07-29 18:35:10,2020
217,2020-07-29 17:38:53+00:00,active,True,319,319,0,10,False,True,0,True,15,0,,,2020-07-29 18:35:10,2020
218,2020-07-29 17:33:43+00:00,active,True,327,327,0,11,False,True,0,True,4,0,,,2020-07-29 18:35:10,2020
219,2020-07-29 18:29:53+00:00,active,True,328,328,0,8,False,True,0,True,7,0,,,2020-07-29 18:35:10,2020
