,num_docks_available,num_docks_disabled,last_reported,num_ebikes_available,station_id,station_status,is_renting,num_bikes_disabled,is_installed,legacy_id,num_bikes_available,is_returning,eightd_has_available_keys,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
100,11,0,2020-07-30 00:04:11+00:00,0,111,active,True,0,True,111,4,True,False,,,2020-07-30 00:42:50,2020
101,10,0,2020-07-29 23:04:34+00:00,0,112,active,True,0,True,112,5,True,False,,,2020-07-30 00:42:50,2020
102,10,0,2020-07-30 00:40:31+00:00,0,113,active,True,0,True,113,5,True,False,,,2020-07-30 00:42:50,2020
103,12,0,2020-07-30 00:41:26+00:00,0,114,active,True,0,True,114,3,True,False,,,2020-07-30 00:42:50,2020
104,1,0,2020-07-30 00:41:55+00:00,0,115,active,True,0,True,115,18,True,False,,,2020-07-30 00:42:50,2020
105,14,0,2020-07-30 00:30:08+00:00,0,116,active,True,0,True,116,9,True,False,,,2020-07-30 00:42:50,2020
106,2,0,2020-07-30 00:13:24+00:00,0,117,active,True,0,True,117,17,True,False,,,2020-07-30 00:42:50,2020
107,12,0,2020-07-30 00:38:31+00:00,0,118,active,True,0,True,118,7,True,False,,,2020-07-30 00:42:50,2020
108,12,0,2020-07-30 00:28:03+00:00,0,119,active,True,0,True,119,3,True,False,,,2020-07-30 00:42:50,2020
109,6,0,2020-07-30 00:36:23+00:00,0,120,active,True,1,True,120,8,True,False,,,2020-07-30 00:42:50,2020
110,14,0,2020-07-30 00:31:19+00:00,0,121,active,True,1,True,121,2,True,False,,,2020-07-30 00:42:50,2020
111,14,0,2020-07-30 00:41:30+00:00,0,122,active,True,0,True,122,1,True,False,,,2020-07-30 00:42:50,2020
112,11,0,2020-07-30 00:26:18+00:00,0,124,active,True,0,True,124,4,True,False,,,2020-07-30 00:42:50,2020
113,7,0,2020-07-30 00:40:20+00:00,0,125,active,True,0,True,125,8,True,False,,,2020-07-30 00:42:50,2020
114,13,0,2020-07-30 00:05:59+00:00,0,126,active,True,0,True,126,2,True,False,,,2020-07-30 00:42:50,2020
115,2,0,2020-07-30 00:41:57+00:00,0,128,active,True,1,True,128,16,True,False,,,2020-07-30 00:42:50,2020
116,11,0,2020-07-29 23:51:35+00:00,0,129,active,True,0,True,129,8,True,False,,,2020-07-30 00:42:50,2020
117,8,0,2020-07-29 17:49:53+00:00,0,130,active,True,0,True,130,7,True,False,,,2020-07-30 00:42:50,2020
118,8,0,2020-07-30 00:24:56+00:00,0,131,active,True,1,True,131,9,True,False,,,2020-07-30 00:42:50,2020
119,14,0,2020-07-30 00:36:44+00:00,0,133,active,True,0,True,133,9,True,False,,,2020-07-30 00:42:50,2020
120,12,0,2020-07-30 00:22:07+00:00,0,135,active,True,1,True,135,4,True,False,,,2020-07-30 00:42:50,2020
121,4,0,2020-07-30 00:35:20+00:00,0,136,active,True,0,True,136,15,True,False,,,2020-07-30 00:42:50,2020
122,13,0,2020-07-30 00:32:20+00:00,0,137,active,True,0,True,137,2,True,False,,,2020-07-30 00:42:50,2020
123,3,0,2020-07-29 23:07:35+00:00,0,138,active,True,0,True,138,12,True,False,,,2020-07-30 00:42:50,2020
124,8,0,2020-07-30 00:34:33+00:00,0,139,active,True,0,True,139,11,True,False,,,2020-07-30 00:42:50,2020
125,14,0,2020-07-30 00:34:44+00:00,0,140,active,True,0,True,140,3,True,False,,,2020-07-30 00:42:50,2020
126,9,0,2020-07-30 00:42:25+00:00,0,141,active,True,0,True,141,6,True,False,,,2020-07-30 00:42:50,2020
127,4,0,2020-07-30 00:40:16+00:00,0,142,active,True,3,True,142,16,True,False,,,2020-07-30 00:42:50,2020
128,15,0,2020-07-30 00:24:47+00:00,0,143,active,True,1,True,143,7,True,False,,,2020-07-30 00:42:50,2020
129,15,0,2020-07-30 00:15:50+00:00,0,144,active,True,0,True,144,4,True,False,,,2020-07-30 00:42:50,2020
130,5,0,2020-07-29 23:54:38+00:00,0,145,active,True,0,True,145,14,True,False,,,2020-07-30 00:42:50,2020
131,1,0,2020-07-30 00:38:29+00:00,0,146,active,True,1,True,146,17,True,False,,,2020-07-30 00:42:50,2020
132,8,0,2020-07-30 00:07:21+00:00,0,149,active,True,0,True,149,10,True,True,,,2020-07-30 00:42:50,2020
133,3,0,2020-07-29 22:58:03+00:00,0,150,active,True,0,True,150,16,True,False,,,2020-07-30 00:42:50,2020
134,15,0,2020-07-30 00:30:18+00:00,0,151,active,True,1,True,151,3,True,False,,,2020-07-30 00:42:50,2020
135,3,0,2020-07-30 00:28:41+00:00,0,152,active,True,0,True,152,12,True,True,,,2020-07-30 00:42:50,2020
136,9,0,2020-07-30 00:02:12+00:00,0,156,active,True,0,True,156,6,True,False,,,2020-07-30 00:42:50,2020
137,0,0,2020-07-30 00:30:57+00:00,0,157,active,True,3,True,157,12,True,False,,,2020-07-30 00:42:50,2020
138,9,0,2020-07-29 23:52:11+00:00,0,159,active,True,1,True,159,5,True,False,,,2020-07-30 00:42:50,2020
139,6,0,2020-07-30 00:37:17+00:00,0,160,active,True,0,True,160,8,True,True,,,2020-07-30 00:42:50,2020
140,14,0,2020-07-30 00:42:01+00:00,0,161,active,True,0,True,161,9,True,True,,,2020-07-30 00:42:50,2020
141,13,0,2020-07-29 20:56:43+00:00,0,162,active,True,0,True,162,2,True,False,,,2020-07-30 00:42:50,2020
142,16,0,2020-07-30 00:01:39+00:00,0,163,active,True,0,True,163,3,True,True,,,2020-07-30 00:42:50,2020
143,2,0,2020-07-30 00:42:35+00:00,0,167,active,True,1,True,167,12,True,False,,,2020-07-30 00:42:50,2020
144,8,0,2020-07-30 00:30:22+00:00,0,169,active,True,0,True,169,11,True,False,,,2020-07-30 00:42:50,2020
145,12,0,2020-07-30 00:03:43+00:00,0,170,active,True,0,True,170,2,True,True,,,2020-07-30 00:42:50,2020
146,15,0,2020-07-29 23:37:41+00:00,0,171,active,True,1,True,171,7,True,True,,,2020-07-30 00:42:50,2020
147,9,0,2020-07-30 00:27:49+00:00,0,173,active,True,2,True,173,3,True,True,,,2020-07-30 00:42:50,2020
148,6,0,2020-07-29 23:45:43+00:00,0,174,active,True,0,True,174,9,True,False,,,2020-07-30 00:42:50,2020
149,7,0,2020-07-30 00:28:09+00:00,0,175,active,True,0,True,175,10,True,True,,,2020-07-30 00:42:50,2020
150,5,0,2020-07-30 00:39:45+00:00,0,176,active,True,0,True,176,10,True,False,,,2020-07-30 00:42:50,2020
151,15,0,2020-07-30 00:36:45+00:00,0,177,active,True,1,True,177,3,True,False,,,2020-07-30 00:42:50,2020
152,18,0,2020-07-30 00:41:43+00:00,0,178,active,True,1,True,178,0,True,False,,,2020-07-30 00:42:50,2020
153,2,0,2020-07-30 00:42:12+00:00,0,179,active,True,0,True,179,23,True,False,,,2020-07-30 00:42:50,2020
154,15,0,2020-07-30 00:17:45+00:00,0,180,active,True,0,True,180,4,True,False,,,2020-07-30 00:42:50,2020
155,12,0,2020-07-29 22:40:39+00:00,0,181,active,True,0,True,181,7,True,False,,,2020-07-30 00:42:50,2020
156,10,0,2020-07-30 00:25:20+00:00,0,182,active,True,0,True,182,9,True,True,,,2020-07-30 00:42:50,2020
157,12,0,2020-07-29 23:49:26+00:00,0,183,active,True,0,True,183,7,True,False,,,2020-07-30 00:42:50,2020
158,5,0,2020-07-30 00:40:11+00:00,0,184,active,True,0,True,184,14,True,False,,,2020-07-30 00:42:50,2020
159,7,0,2020-07-30 00:33:11+00:00,0,185,active,True,1,True,185,7,True,False,,,2020-07-30 00:42:50,2020
160,6,0,2020-07-30 00:42:33+00:00,0,186,active,True,1,True,186,8,True,True,,,2020-07-30 00:42:50,2020
161,6,0,2020-07-30 00:38:26+00:00,0,187,active,True,0,True,187,9,True,False,,,2020-07-30 00:42:50,2020
162,8,0,2020-07-29 23:51:53+00:00,0,188,active,True,0,True,188,7,True,False,,,2020-07-30 00:42:50,2020
163,12,0,2020-07-30 00:11:24+00:00,0,189,active,True,0,True,189,11,True,True,,,2020-07-30 00:42:50,2020
164,18,0,2020-07-30 00:42:31+00:00,0,190,active,True,0,True,190,19,True,True,,,2020-07-30 00:42:50,2020
165,15,0,2020-07-29 23:41:22+00:00,0,191,active,True,0,True,191,0,True,False,,,2020-07-30 00:42:50,2020
166,19,0,2020-07-29 23:56:01+00:00,0,192,active,True,0,True,192,0,True,False,,,2020-07-30 00:42:50,2020
167,3,0,2020-07-30 00:01:13+00:00,0,193,active,True,0,True,193,12,True,True,,,2020-07-30 00:42:50,2020
168,6,0,2020-07-30 00:03:04+00:00,0,194,active,True,0,True,194,13,True,False,,,2020-07-30 00:42:50,2020
169,10,0,2020-07-30 00:27:06+00:00,0,195,active,True,2,True,195,11,True,False,,,2020-07-30 00:42:50,2020
170,10,0,2020-07-29 22:21:59+00:00,0,196,active,True,0,True,196,0,True,True,,,2020-07-30 00:42:50,2020
171,10,0,2020-07-30 00:36:42+00:00,0,197,active,True,1,True,197,4,True,False,,,2020-07-30 00:42:50,2020
172,7,0,2020-07-30 00:18:04+00:00,0,199,active,True,0,True,199,8,True,False,,,2020-07-30 00:42:50,2020
173,8,0,2020-07-30 00:24:14+00:00,0,200,active,True,0,True,200,11,True,False,,,2020-07-30 00:42:50,2020
174,15,0,2020-07-29 12:09:09+00:00,0,201,active,True,0,True,201,0,True,False,,,2020-07-30 00:42:50,2020
175,10,0,2020-07-29 23:36:32+00:00,0,202,active,True,1,True,202,4,True,False,,,2020-07-30 00:42:50,2020
176,11,0,2020-07-30 00:31:28+00:00,0,203,active,True,0,True,203,4,True,False,,,2020-07-30 00:42:50,2020
177,14,0,2020-07-29 22:19:57+00:00,0,204,active,True,0,True,204,1,True,False,,,2020-07-30 00:42:50,2020
178,10,0,2020-07-29 18:59:24+00:00,0,205,active,True,1,True,205,4,True,False,,,2020-07-30 00:42:50,2020
179,19,0,2020-07-30 00:25:56+00:00,0,206,active,True,0,True,206,4,True,False,,,2020-07-30 00:42:50,2020
180,1,0,2020-07-30 00:40:28+00:00,0,208,active,True,0,True,208,14,True,True,,,2020-07-30 00:42:50,2020
181,3,0,2020-07-29 21:54:31+00:00,0,209,active,True,1,True,209,11,True,False,,,2020-07-30 00:42:50,2020
182,13,0,2020-07-29 23:04:20+00:00,0,210,active,True,0,True,210,2,True,False,,,2020-07-30 00:42:50,2020
183,2,0,2020-07-30 00:34:26+00:00,0,211,active,True,1,True,211,16,True,False,,,2020-07-30 00:42:50,2020
184,25,0,2020-07-29 23:38:05+00:00,0,212,active,True,0,True,212,8,True,False,,,2020-07-30 00:42:50,2020
185,8,0,2020-07-29 21:05:25+00:00,0,213,active,True,0,True,213,8,True,True,,,2020-07-30 00:42:50,2020
186,1,0,2020-07-30 00:38:13+00:00,0,214,active,True,0,True,214,14,True,False,,,2020-07-30 00:42:50,2020
187,4,0,2020-07-29 22:41:34+00:00,0,215,active,True,0,True,215,11,True,False,,,2020-07-30 00:42:50,2020
188,1,0,2020-07-29 20:43:27+00:00,0,216,active,True,1,True,216,17,True,False,,,2020-07-30 00:42:50,2020
189,13,0,2020-07-30 00:35:54+00:00,0,217,active,True,0,True,217,6,True,False,,,2020-07-30 00:42:50,2020
190,2,0,2020-07-30 00:36:30+00:00,0,218,active,True,0,True,218,13,True,False,,,2020-07-30 00:42:50,2020
191,7,0,2020-07-29 22:19:28+00:00,0,219,active,True,0,True,219,8,True,False,,,2020-07-30 00:42:50,2020
192,12,0,2020-07-30 00:13:28+00:00,0,221,active,True,1,True,221,6,True,False,,,2020-07-30 00:42:50,2020
193,14,0,2020-07-29 23:28:42+00:00,0,222,active,True,0,True,222,0,True,True,,,2020-07-30 00:42:50,2020
194,7,0,2020-07-30 00:31:14+00:00,0,224,active,True,0,True,224,10,True,False,,,2020-07-30 00:42:50,2020
195,4,0,2020-07-30 00:39:30+00:00,0,225,active,True,2,True,225,13,True,False,,,2020-07-30 00:42:50,2020
196,12,0,2020-07-30 00:30:40+00:00,0,226,active,True,0,True,226,3,True,False,,,2020-07-30 00:42:50,2020
197,7,0,2020-07-30 00:23:54+00:00,0,227,active,True,1,True,227,11,True,False,,,2020-07-30 00:42:50,2020
198,8,0,2020-07-30 00:19:29+00:00,0,228,active,True,0,True,228,11,True,False,,,2020-07-30 00:42:50,2020
199,7,0,2020-07-29 23:15:59+00:00,0,232,active,True,0,True,232,4,True,False,,,2020-07-30 00:42:50,2020
200,9,0,2020-07-30 00:36:36+00:00,0,233,active,True,1,True,233,5,True,False,,,2020-07-30 00:42:50,2020
201,11,0,2020-07-29 22:13:33+00:00,0,234,active,True,0,True,234,4,True,False,,,2020-07-30 00:42:50,2020
202,4,0,2020-07-29 23:37:48+00:00,0,235,active,True,0,True,235,11,True,False,,,2020-07-30 00:42:50,2020
203,4,0,2020-07-30 00:31:56+00:00,0,236,active,True,1,True,236,10,True,False,,,2020-07-30 00:42:50,2020
204,9,0,2020-07-30 00:24:08+00:00,0,239,active,True,0,True,239,6,True,False,,,2020-07-30 00:42:50,2020
205,4,0,2020-07-29 17:50:43+00:00,0,255,active,True,0,True,255,11,True,False,,,2020-07-30 00:42:50,2020
206,7,0,2020-07-30 00:41:54+00:00,0,258,active,True,0,True,258,8,True,False,,,2020-07-30 00:42:50,2020
207,14,0,2020-07-29 22:31:42+00:00,0,259,active,True,0,True,259,1,True,False,,,2020-07-30 00:42:50,2020
208,4,0,2020-07-29 22:46:53+00:00,0,260,active,True,3,True,260,8,True,False,,,2020-07-30 00:42:50,2020
209,14,0,2020-07-30 00:14:55+00:00,0,271,active,True,1,True,271,0,True,False,,,2020-07-30 00:42:50,2020
210,12,0,2020-07-30 00:16:16+00:00,0,272,active,True,2,True,272,5,True,False,,,2020-07-30 00:42:50,2020
211,9,0,2020-07-30 00:33:46+00:00,0,273,active,True,1,True,273,30,True,False,,,2020-07-30 00:42:50,2020
212,8,0,2020-07-29 21:58:19+00:00,0,279,active,True,0,True,279,11,True,False,,,2020-07-30 00:42:50,2020
213,13,0,2020-07-30 00:21:53+00:00,0,280,active,True,0,True,280,6,True,False,,,2020-07-30 00:42:50,2020
214,0,0,2020-07-30 00:16:05+00:00,0,282,active,True,1,True,282,14,True,False,,,2020-07-30 00:42:50,2020
215,19,0,2020-07-30 00:34:06+00:00,0,296,active,True,0,True,296,4,True,False,,,2020-07-30 00:42:50,2020
216,16,0,2020-07-30 00:39:41+00:00,0,318,active,True,1,True,318,2,True,False,,,2020-07-30 00:42:50,2020
217,14,0,2020-07-30 00:03:44+00:00,0,319,active,True,0,True,319,11,True,False,,,2020-07-30 00:42:50,2020
218,0,0,2020-07-29 23:11:51+00:00,0,327,active,True,0,True,327,15,True,False,,,2020-07-30 00:42:50,2020
219,8,0,2020-07-29 23:37:21+00:00,0,328,active,True,0,True,328,7,True,False,,,2020-07-30 00:42:50,2020
