,eightd_has_available_keys,num_bikes_disabled,num_docks_available,is_installed,is_renting,station_status,station_id,num_bikes_available,legacy_id,num_ebikes_available,is_returning,last_reported,num_docks_disabled,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,True,0,14,True,True,active,3,1,3,0,True,2020-07-31 05:19:30+00:00,0,,,2020-07-31 07:43:15,2020
1,False,0,1,True,True,active,4,18,4,0,True,2020-07-31 06:28:02+00:00,0,,,2020-07-31 07:43:15,2020
2,False,0,1,True,True,active,5,14,5,0,True,2020-07-31 06:44:49+00:00,0,,,2020-07-31 07:43:15,2020
3,False,0,15,True,True,active,6,0,6,0,True,2020-07-31 03:54:54+00:00,0,,,2020-07-31 07:43:15,2020
4,False,1,5,True,True,active,7,9,7,0,True,2020-07-31 05:24:37+00:00,0,,,2020-07-31 07:43:15,2020
5,False,2,0,True,True,active,8,17,8,0,True,2020-07-31 03:12:50+00:00,0,,,2020-07-31 07:43:15,2020
6,False,0,4,True,True,active,9,11,9,0,True,2020-07-31 04:28:00+00:00,0,,,2020-07-31 07:43:15,2020
7,False,0,4,True,True,active,10,7,10,0,True,2020-07-31 03:37:34+00:00,0,,,2020-07-31 07:43:15,2020
8,False,0,3,True,True,active,11,12,11,0,True,2020-07-31 06:51:20+00:00,0,,,2020-07-31 07:43:15,2020
9,True,1,16,True,True,active,12,1,12,0,True,2020-07-31 04:03:11+00:00,0,,,2020-07-31 07:43:15,2020
10,False,0,16,True,True,active,13,3,13,0,True,2020-07-31 02:14:35+00:00,0,,,2020-07-31 07:43:15,2020
11,False,0,25,True,True,active,14,0,14,0,True,2020-07-31 03:08:40+00:00,0,,,2020-07-31 07:43:15,2020
12,False,2,2,True,True,active,15,11,15,0,True,2020-07-31 04:26:56+00:00,0,,,2020-07-31 07:43:15,2020
13,True,1,13,True,True,active,16,5,16,0,True,2020-07-31 06:42:27+00:00,0,,,2020-07-31 07:43:15,2020
14,False,0,4,True,True,active,17,11,17,0,True,2020-07-31 05:43:38+00:00,0,,,2020-07-31 07:43:15,2020
15,False,0,5,True,True,active,19,10,19,0,True,2020-07-31 03:01:50+00:00,0,,,2020-07-31 07:43:15,2020
16,True,0,16,True,True,active,20,7,20,0,True,2020-07-31 06:05:30+00:00,0,,,2020-07-31 07:43:15,2020
17,True,0,11,True,True,active,21,7,21,0,True,2020-07-31 05:06:45+00:00,0,,,2020-07-31 07:43:15,2020
18,True,1,40,True,True,active,22,6,22,0,True,2020-07-31 06:53:14+00:00,0,,,2020-07-31 07:43:15,2020
19,True,0,16,True,True,active,23,5,23,0,True,2020-07-31 03:23:27+00:00,0,,,2020-07-31 07:43:15,2020
20,False,0,12,True,True,active,24,7,24,0,True,2020-07-31 05:10:29+00:00,0,,,2020-07-31 07:43:15,2020
21,False,1,1,True,False,active,25,13,25,0,False,2020-07-31 03:45:47+00:00,0,,,2020-07-31 07:43:15,2020
