,num_bikes_available,station_id,num_ebikes_available,is_renting,num_docks_available,eightd_has_available_keys,legacy_id,is_installed,station_status,num_docks_disabled,is_returning,num_bikes_disabled,last_reported,timestamp_of_data_read_request,year_station_last_reported
0,7,3,0,True,8,False,3,True,active,0,True,0,2020-08-20 23:47:20+00:00,2020-08-20 23:54:05,2020
1,13,4,0,True,6,False,4,True,active,0,True,0,2020-08-20 23:21:10+00:00,2020-08-20 23:54:05,2020
2,2,5,0,True,13,False,5,True,active,0,True,0,2020-08-20 23:38:50+00:00,2020-08-20 23:54:05,2020
3,1,6,0,True,14,False,6,True,active,0,True,0,2020-08-20 23:49:08+00:00,2020-08-20 23:54:05,2020
4,13,7,0,True,2,False,7,True,active,0,True,0,2020-08-20 23:48:21+00:00,2020-08-20 23:54:05,2020
5,13,8,0,True,5,False,8,True,active,0,True,1,2020-08-20 23:27:00+00:00,2020-08-20 23:54:05,2020
6,13,9,0,True,2,False,9,True,active,0,True,0,2020-08-20 23:34:46+00:00,2020-08-20 23:54:05,2020
7,0,10,0,True,11,False,10,True,active,0,True,0,2020-08-20 23:27:55+00:00,2020-08-20 23:54:05,2020
8,0,11,0,True,15,False,11,True,active,0,True,0,2020-08-20 23:01:25+00:00,2020-08-20 23:54:05,2020
9,11,12,0,True,5,True,12,True,active,0,True,2,2020-08-20 23:40:40+00:00,2020-08-20 23:54:05,2020
10,0,13,0,True,19,False,13,True,active,0,True,0,2020-08-20 23:41:45+00:00,2020-08-20 23:54:05,2020
11,0,14,0,True,25,False,14,True,active,0,True,0,2020-08-20 23:51:37+00:00,2020-08-20 23:54:05,2020
12,12,15,0,True,3,False,15,True,active,0,True,0,2020-08-20 23:53:27+00:00,2020-08-20 23:54:05,2020
13,10,16,0,True,9,True,16,True,active,0,True,0,2020-08-20 23:40:19+00:00,2020-08-20 23:54:05,2020
14,6,17,0,True,9,False,17,True,active,0,True,0,2020-08-20 23:31:27+00:00,2020-08-20 23:54:05,2020
15,6,19,0,True,9,False,19,True,active,0,True,0,2020-08-20 23:47:04+00:00,2020-08-20 23:54:05,2020
16,9,20,0,True,14,True,20,True,active,0,True,0,2020-08-20 23:18:36+00:00,2020-08-20 23:54:05,2020
17,13,21,0,True,5,True,21,True,active,0,True,0,2020-08-20 23:36:23+00:00,2020-08-20 23:54:05,2020
18,5,22,0,True,42,True,22,True,active,0,True,0,2020-08-20 23:42:13+00:00,2020-08-20 23:54:05,2020
19,1,23,0,True,20,False,23,True,active,0,True,0,2020-08-20 23:46:58+00:00,2020-08-20 23:54:05,2020
20,18,24,0,True,0,False,24,True,active,0,True,1,2020-08-20 23:25:27+00:00,2020-08-20 23:54:05,2020
21,6,25,0,True,8,False,25,True,active,0,True,1,2020-08-20 23:51:02+00:00,2020-08-20 23:54:05,2020
22,11,26,0,True,4,False,26,True,active,0,True,0,2020-08-20 23:12:29+00:00,2020-08-20 23:54:05,2020
23,5,27,0,True,13,False,27,True,active,0,True,5,2020-08-20 23:54:02+00:00,2020-08-20 23:54:05,2020
24,3,29,0,True,11,False,29,True,active,0,True,1,2020-08-20 23:03:32+00:00,2020-08-20 23:54:05,2020
25,3,30,0,True,12,False,30,True,active,0,True,0,2020-08-20 23:53:37+00:00,2020-08-20 23:54:05,2020
26,11,31,0,True,8,True,31,True,active,0,True,0,2020-08-20 23:49:11+00:00,2020-08-20 23:54:05,2020
27,0,32,0,True,15,False,32,True,active,0,True,0,2020-08-20 23:49:55+00:00,2020-08-20 23:54:05,2020
28,8,33,0,True,18,False,33,True,active,0,True,1,2020-08-20 23:37:09+00:00,2020-08-20 23:54:05,2020
29,2,35,0,True,21,False,35,True,active,0,True,0,2020-08-20 23:51:38+00:00,2020-08-20 23:54:05,2020
30,15,36,0,True,18,True,36,True,active,0,True,0,2020-08-20 23:41:06+00:00,2020-08-20 23:54:05,2020
31,10,37,0,True,5,True,37,True,active,0,True,0,2020-08-20 23:25:36+00:00,2020-08-20 23:54:05,2020
32,6,39,0,True,17,False,39,True,active,0,True,0,2020-08-20 23:53:51+00:00,2020-08-20 23:54:05,2020
33,4,40,0,True,14,False,40,True,active,0,True,1,2020-08-20 23:53:45+00:00,2020-08-20 23:54:05,2020
34,13,41,0,True,13,True,41,True,active,0,True,1,2020-08-20 23:42:37+00:00,2020-08-20 23:54:05,2020
35,5,42,0,True,17,False,42,True,active,0,True,1,2020-08-20 23:46:25+00:00,2020-08-20 23:54:05,2020
36,8,43,0,True,7,True,43,True,active,0,True,0,2020-08-20 23:43:55+00:00,2020-08-20 23:54:05,2020
