,is_returning,station_status,num_bikes_available,num_docks_disabled,legacy_id,eightd_has_available_keys,is_installed,num_docks_available,is_renting,last_reported,station_id,num_ebikes_available,num_bikes_disabled,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
76,True,active,7,0,86,False,True,12,True,2020-08-08 19:51:31+00:00,86,0,0,,,2020-08-08 20:24:35,2020
77,True,active,1,0,87,False,True,13,True,2020-08-08 20:24:00+00:00,87,0,1,,,2020-08-08 20:24:35,2020
78,True,active,12,0,89,False,True,7,True,2020-08-08 20:22:53+00:00,89,0,0,,,2020-08-08 20:24:35,2020
79,True,active,7,0,90,False,True,12,True,2020-08-08 20:14:50+00:00,90,0,0,,,2020-08-08 20:24:35,2020
80,True,active,10,0,91,False,True,7,True,2020-08-08 20:22:15+00:00,91,0,2,,,2020-08-08 20:24:35,2020
81,True,active,10,0,92,False,True,9,True,2020-08-08 20:22:36+00:00,92,0,0,,,2020-08-08 20:24:35,2020
82,True,active,9,0,93,False,True,6,True,2020-08-08 19:50:50+00:00,93,0,0,,,2020-08-08 20:24:35,2020
83,True,active,9,0,94,False,True,2,True,2020-08-08 20:22:45+00:00,94,0,0,,,2020-08-08 20:24:35,2020
84,True,active,6,0,95,False,True,9,True,2020-08-08 20:22:27+00:00,95,0,0,,,2020-08-08 20:24:35,2020
85,True,active,6,0,96,False,True,13,True,2020-08-08 20:03:25+00:00,96,0,0,,,2020-08-08 20:24:35,2020
86,True,active,1,0,97,False,True,17,True,2020-08-08 20:11:42+00:00,97,0,1,,,2020-08-08 20:24:35,2020
87,True,active,8,0,98,False,True,15,True,2020-08-08 20:16:35+00:00,98,0,0,,,2020-08-08 20:24:35,2020
88,True,active,7,0,99,False,True,8,True,2020-08-08 20:22:55+00:00,99,0,0,,,2020-08-08 20:24:35,2020
89,True,active,8,0,100,True,True,15,True,2020-08-08 20:17:19+00:00,100,0,2,,,2020-08-08 20:24:35,2020
90,True,active,7,0,101,False,True,8,True,2020-08-08 20:11:30+00:00,101,0,0,,,2020-08-08 20:24:35,2020
91,True,active,3,0,102,False,True,10,True,2020-08-08 20:18:19+00:00,102,0,2,,,2020-08-08 20:24:35,2020
92,True,active,6,0,103,False,True,9,True,2020-08-08 20:24:01+00:00,103,0,0,,,2020-08-08 20:24:35,2020
93,True,active,16,0,104,False,True,3,True,2020-08-08 20:10:29+00:00,104,0,0,,,2020-08-08 20:24:35,2020
94,True,active,12,0,105,False,True,5,True,2020-08-08 20:23:10+00:00,105,0,2,,,2020-08-08 20:24:35,2020
95,True,active,6,0,106,False,True,9,True,2020-08-08 20:15:44+00:00,106,0,0,,,2020-08-08 20:24:35,2020
96,True,active,10,0,107,False,True,9,True,2020-08-08 20:23:00+00:00,107,0,0,,,2020-08-08 20:24:35,2020
97,True,active,4,0,108,False,True,13,True,2020-08-08 20:08:08+00:00,108,0,0,,,2020-08-08 20:24:35,2020
98,True,active,12,0,109,False,True,23,True,2020-08-08 18:26:40+00:00,109,0,0,,,2020-08-08 20:24:35,2020
99,True,active,3,0,110,False,True,12,True,2020-08-08 20:16:49+00:00,110,0,0,,,2020-08-08 20:24:35,2020
100,True,active,5,0,111,False,True,10,True,2020-08-08 19:59:00+00:00,111,0,0,,,2020-08-08 20:24:35,2020
101,True,active,5,0,112,False,True,10,True,2020-08-08 19:34:57+00:00,112,0,0,,,2020-08-08 20:24:35,2020
102,True,active,0,0,113,False,True,14,True,2020-08-08 20:22:32+00:00,113,0,1,,,2020-08-08 20:24:35,2020
103,True,active,2,0,114,False,True,13,True,2020-08-08 20:13:53+00:00,114,0,0,,,2020-08-08 20:24:35,2020
104,True,active,18,0,115,False,True,0,True,2020-08-08 20:15:12+00:00,115,0,1,,,2020-08-08 20:24:35,2020
105,True,active,3,0,116,False,True,20,True,2020-08-08 20:23:06+00:00,116,0,0,,,2020-08-08 20:24:35,2020
106,True,active,14,0,117,False,True,3,True,2020-08-08 19:32:23+00:00,117,0,2,,,2020-08-08 20:24:35,2020
107,True,active,10,0,118,False,True,9,True,2020-08-08 20:12:28+00:00,118,0,0,,,2020-08-08 20:24:35,2020
108,True,active,3,0,119,False,True,12,True,2020-08-08 20:23:07+00:00,119,0,0,,,2020-08-08 20:24:35,2020
109,True,active,9,0,120,False,True,3,True,2020-08-08 20:22:53+00:00,120,0,3,,,2020-08-08 20:24:35,2020
110,True,active,0,0,121,False,True,16,True,2020-08-08 19:40:38+00:00,121,0,1,,,2020-08-08 20:24:35,2020
111,True,active,11,0,122,False,True,3,True,2020-08-08 19:44:04+00:00,122,0,1,,,2020-08-08 20:24:35,2020
112,True,active,11,0,124,False,True,4,True,2020-08-08 19:59:16+00:00,124,0,0,,,2020-08-08 20:24:35,2020
113,True,active,4,0,125,False,True,11,True,2020-08-08 20:19:40+00:00,125,0,0,,,2020-08-08 20:24:35,2020
114,True,active,7,0,126,False,True,8,True,2020-08-08 17:55:11+00:00,126,0,0,,,2020-08-08 20:24:35,2020
115,True,active,13,0,128,False,True,6,True,2020-08-08 19:38:31+00:00,128,0,0,,,2020-08-08 20:24:35,2020
116,True,active,10,0,129,False,True,9,True,2020-08-08 20:21:00+00:00,129,0,0,,,2020-08-08 20:24:35,2020
117,True,active,7,0,130,False,True,8,True,2020-08-08 19:31:28+00:00,130,0,0,,,2020-08-08 20:24:35,2020
118,True,active,1,0,131,False,True,17,True,2020-08-08 19:23:09+00:00,131,0,0,,,2020-08-08 20:24:35,2020
119,True,active,11,0,133,False,True,12,True,2020-08-08 20:09:49+00:00,133,0,0,,,2020-08-08 20:24:35,2020
120,True,active,4,0,135,False,True,12,True,2020-08-08 12:57:00+00:00,135,0,1,,,2020-08-08 20:24:35,2020
121,True,active,11,0,136,False,True,7,True,2020-08-08 19:16:48+00:00,136,0,1,,,2020-08-08 20:24:35,2020
122,True,active,9,0,137,False,True,6,True,2020-08-08 20:11:44+00:00,137,0,0,,,2020-08-08 20:24:35,2020
123,True,active,13,0,138,False,True,1,True,2020-08-08 20:22:15+00:00,138,0,1,,,2020-08-08 20:24:35,2020
124,True,active,1,0,139,False,True,18,True,2020-08-08 20:15:50+00:00,139,0,0,,,2020-08-08 20:24:35,2020
125,True,active,0,0,140,False,True,0,False,2020-08-08 14:27:37+00:00,140,0,17,,,2020-08-08 20:24:35,2020
126,True,active,8,0,141,False,True,7,True,2020-08-08 20:12:50+00:00,141,0,0,,,2020-08-08 20:24:35,2020
127,True,active,7,0,142,False,True,16,True,2020-08-08 20:21:33+00:00,142,0,0,,,2020-08-08 20:24:35,2020
128,True,active,5,0,143,False,True,18,True,2020-08-08 20:13:45+00:00,143,0,0,,,2020-08-08 20:24:35,2020
129,True,active,7,0,144,False,True,12,True,2020-08-08 20:18:52+00:00,144,0,0,,,2020-08-08 20:24:35,2020
130,True,active,14,0,145,False,True,5,True,2020-08-08 20:11:35+00:00,145,0,0,,,2020-08-08 20:24:35,2020
131,True,active,14,0,146,False,True,2,True,2020-08-08 20:20:47+00:00,146,0,3,,,2020-08-08 20:24:35,2020
132,True,active,16,0,149,True,True,2,True,2020-08-08 20:12:03+00:00,149,0,0,,,2020-08-08 20:24:35,2020
133,True,active,2,0,150,False,True,17,True,2020-08-08 20:13:04+00:00,150,0,0,,,2020-08-08 20:24:35,2020
134,True,active,0,0,151,False,True,18,True,2020-08-08 19:43:55+00:00,151,0,1,,,2020-08-08 20:24:35,2020
135,True,active,1,0,152,True,True,14,True,2020-08-08 20:24:12+00:00,152,0,0,,,2020-08-08 20:24:35,2020
136,True,active,0,0,156,False,True,14,True,2020-08-08 15:03:38+00:00,156,0,1,,,2020-08-08 20:24:35,2020
137,True,active,11,0,157,False,True,0,True,2020-08-08 20:22:32+00:00,157,0,4,,,2020-08-08 20:24:35,2020
138,True,active,2,0,159,False,True,12,True,2020-08-08 20:20:04+00:00,159,0,1,,,2020-08-08 20:24:35,2020
139,True,active,0,0,160,True,True,14,True,2020-08-08 19:38:47+00:00,160,0,0,,,2020-08-08 20:24:35,2020
140,True,active,0,0,161,False,True,23,True,2020-08-08 20:22:23+00:00,161,0,0,,,2020-08-08 20:24:35,2020
141,True,active,4,0,162,False,True,11,True,2020-08-08 19:55:46+00:00,162,0,0,,,2020-08-08 20:24:35,2020
142,True,active,9,0,163,True,True,9,True,2020-08-08 20:21:36+00:00,163,0,1,,,2020-08-08 20:24:35,2020
143,True,active,2,0,167,False,True,13,True,2020-08-08 20:14:39+00:00,167,0,0,,,2020-08-08 20:24:35,2020
144,True,active,15,0,169,False,True,4,True,2020-08-08 20:11:09+00:00,169,0,0,,,2020-08-08 20:24:35,2020
145,True,active,1,0,170,True,True,13,True,2020-08-08 19:20:52+00:00,170,0,0,,,2020-08-08 20:24:35,2020
146,True,active,8,0,171,True,True,15,True,2020-08-08 20:22:41+00:00,171,0,0,,,2020-08-08 20:24:35,2020
147,True,active,4,0,173,True,True,10,True,2020-08-08 20:05:40+00:00,173,0,0,,,2020-08-08 20:24:35,2020
148,True,active,0,0,174,False,True,15,True,2020-08-08 18:28:20+00:00,174,0,0,,,2020-08-08 20:24:35,2020
149,True,active,2,0,175,True,True,15,True,2020-08-08 20:21:17+00:00,175,0,0,,,2020-08-08 20:24:35,2020
150,True,active,2,0,176,False,True,13,True,2020-08-08 20:19:43+00:00,176,0,0,,,2020-08-08 20:24:35,2020
151,True,active,12,0,177,False,True,5,True,2020-08-08 20:24:16+00:00,177,0,2,,,2020-08-08 20:24:35,2020
152,True,active,4,0,178,False,True,14,True,2020-08-08 20:20:26+00:00,178,0,1,,,2020-08-08 20:24:35,2020
153,True,active,7,0,179,False,True,18,True,2020-08-08 20:18:04+00:00,179,0,0,,,2020-08-08 20:24:35,2020
154,True,active,17,0,180,False,True,2,True,2020-08-08 20:19:54+00:00,180,0,0,,,2020-08-08 20:24:35,2020
155,True,active,8,0,181,False,True,11,True,2020-08-08 20:17:00+00:00,181,0,0,,,2020-08-08 20:24:35,2020
156,True,active,16,0,182,True,True,3,True,2020-08-08 19:51:45+00:00,182,0,0,,,2020-08-08 20:24:35,2020
157,True,active,9,0,183,False,True,10,True,2020-08-08 20:04:55+00:00,183,0,0,,,2020-08-08 20:24:35,2020
158,True,active,2,0,184,False,True,17,True,2020-08-08 19:52:29+00:00,184,0,0,,,2020-08-08 20:24:35,2020
159,True,active,6,0,185,False,True,6,True,2020-08-08 20:14:50+00:00,185,0,3,,,2020-08-08 20:24:35,2020
160,True,active,0,0,186,True,True,13,True,2020-08-08 20:18:49+00:00,186,0,2,,,2020-08-08 20:24:35,2020
161,True,active,11,0,187,False,True,4,True,2020-08-08 19:00:51+00:00,187,0,0,,,2020-08-08 20:24:35,2020
162,True,active,6,0,188,False,True,9,True,2020-08-08 20:11:48+00:00,188,0,0,,,2020-08-08 20:24:35,2020
163,True,active,6,0,189,False,True,16,True,2020-08-08 20:13:27+00:00,189,0,1,,,2020-08-08 20:24:35,2020
164,True,active,10,0,190,True,True,25,True,2020-08-08 20:22:38+00:00,190,0,2,,,2020-08-08 20:24:35,2020
165,True,active,2,0,191,False,True,13,True,2020-08-08 19:18:07+00:00,191,0,0,,,2020-08-08 20:24:35,2020
166,True,active,6,0,192,False,True,13,True,2020-08-08 19:56:48+00:00,192,0,0,,,2020-08-08 20:24:35,2020
167,True,active,2,0,193,True,True,13,True,2020-08-08 20:19:35+00:00,193,0,0,,,2020-08-08 20:24:35,2020
168,True,active,0,0,194,False,True,19,True,2020-08-08 19:54:47+00:00,194,0,0,,,2020-08-08 20:24:35,2020
169,True,active,11,0,195,False,True,11,True,2020-08-08 20:06:07+00:00,195,0,1,,,2020-08-08 20:24:35,2020
170,True,active,5,0,196,True,True,4,True,2020-08-08 20:13:46+00:00,196,0,1,,,2020-08-08 20:24:35,2020
171,True,active,3,0,197,False,True,12,True,2020-08-08 20:02:58+00:00,197,0,0,,,2020-08-08 20:24:35,2020
172,True,active,0,0,199,False,True,15,True,2020-08-08 10:40:39+00:00,199,0,0,,,2020-08-08 20:24:35,2020
173,True,active,8,0,200,False,True,10,True,2020-08-08 20:15:23+00:00,200,0,1,,,2020-08-08 20:24:35,2020
174,True,active,1,0,201,False,True,14,True,2020-08-08 18:24:06+00:00,201,0,0,,,2020-08-08 20:24:35,2020
175,True,active,11,0,202,False,True,3,True,2020-08-08 19:25:34+00:00,202,0,1,,,2020-08-08 20:24:35,2020
176,True,active,1,0,203,False,True,13,True,2020-08-08 18:59:34+00:00,203,0,1,,,2020-08-08 20:24:35,2020
177,True,active,8,0,204,False,True,7,True,2020-08-08 12:07:18+00:00,204,0,0,,,2020-08-08 20:24:35,2020
178,True,active,6,0,205,False,True,9,True,2020-08-08 18:40:11+00:00,205,0,0,,,2020-08-08 20:24:35,2020
179,True,active,8,0,206,True,True,15,True,2020-08-08 19:54:11+00:00,206,0,0,,,2020-08-08 20:24:35,2020
180,True,active,2,0,208,True,True,13,True,2020-08-08 19:20:41+00:00,208,0,0,,,2020-08-08 20:24:35,2020
181,True,active,13,0,209,False,True,2,True,2020-08-08 16:50:22+00:00,209,0,0,,,2020-08-08 20:24:35,2020
182,True,active,0,0,210,False,True,15,True,2020-08-08 19:27:28+00:00,210,0,0,,,2020-08-08 20:24:35,2020
183,True,active,8,0,211,False,True,11,True,2020-08-08 19:38:23+00:00,211,0,0,,,2020-08-08 20:24:35,2020
184,True,active,24,0,212,False,True,9,True,2020-08-08 19:02:32+00:00,212,0,0,,,2020-08-08 20:24:35,2020
185,True,active,3,0,213,True,True,13,True,2020-08-08 19:38:35+00:00,213,0,0,,,2020-08-08 20:24:35,2020
186,True,active,12,0,214,False,True,3,True,2020-08-08 19:20:03+00:00,214,0,0,,,2020-08-08 20:24:35,2020
187,True,active,8,0,215,False,True,6,True,2020-08-08 18:36:10+00:00,215,0,1,,,2020-08-08 20:24:35,2020
188,True,active,12,0,216,False,True,7,True,2020-08-08 16:36:17+00:00,216,0,0,,,2020-08-08 20:24:35,2020
189,True,active,11,0,217,False,True,8,True,2020-08-08 19:23:09+00:00,217,0,0,,,2020-08-08 20:24:35,2020
190,True,active,5,0,218,False,True,10,True,2020-08-08 20:24:26+00:00,218,0,0,,,2020-08-08 20:24:35,2020
191,True,active,8,0,219,False,True,7,True,2020-08-08 15:29:08+00:00,219,0,0,,,2020-08-08 20:24:35,2020
192,True,active,12,0,221,False,True,7,True,2020-08-08 20:22:06+00:00,221,0,0,,,2020-08-08 20:24:35,2020
193,True,active,1,0,222,True,True,13,True,2020-08-08 20:24:01+00:00,222,0,0,,,2020-08-08 20:24:35,2020
194,True,active,8,0,224,False,True,9,True,2020-08-08 20:16:29+00:00,224,0,0,,,2020-08-08 20:24:35,2020
195,True,active,3,0,225,False,True,15,True,2020-08-08 20:08:27+00:00,225,0,1,,,2020-08-08 20:24:35,2020
196,True,active,0,0,226,False,True,15,True,2020-08-08 20:06:28+00:00,226,0,0,,,2020-08-08 20:24:35,2020
197,True,active,0,0,227,False,True,19,True,2020-08-08 20:04:19+00:00,227,0,0,,,2020-08-08 20:24:35,2020
198,True,active,3,0,228,False,True,16,True,2020-08-08 20:22:10+00:00,228,0,0,,,2020-08-08 20:24:35,2020
199,True,active,3,0,232,False,True,8,True,2020-08-08 18:50:24+00:00,232,0,0,,,2020-08-08 20:24:35,2020
200,True,active,7,0,233,False,True,7,True,2020-08-08 20:22:48+00:00,233,0,1,,,2020-08-08 20:24:35,2020
201,True,active,4,0,234,False,True,11,True,2020-08-08 19:43:32+00:00,234,0,0,,,2020-08-08 20:24:35,2020
202,True,active,3,0,235,False,True,11,True,2020-08-08 19:35:48+00:00,235,0,1,,,2020-08-08 20:24:35,2020
203,True,active,13,0,236,False,True,1,True,2020-08-08 20:21:35+00:00,236,0,1,,,2020-08-08 20:24:35,2020
204,True,active,3,0,239,False,True,11,True,2020-08-08 20:18:10+00:00,239,0,1,,,2020-08-08 20:24:35,2020
205,True,active,11,0,255,False,True,4,True,2020-08-08 08:58:53+00:00,255,0,0,,,2020-08-08 20:24:35,2020
206,True,active,9,0,258,False,True,6,True,2020-08-08 17:34:19+00:00,258,0,0,,,2020-08-08 20:24:35,2020
207,True,active,14,0,259,False,True,1,True,2020-08-08 18:07:57+00:00,259,0,0,,,2020-08-08 20:24:35,2020
208,True,active,13,0,260,False,True,2,True,2020-08-08 18:41:34+00:00,260,0,0,,,2020-08-08 20:24:35,2020
209,True,active,2,0,271,False,True,13,True,2020-08-08 20:23:34+00:00,271,0,0,,,2020-08-08 20:24:35,2020
210,True,active,8,0,272,False,True,11,True,2020-08-08 16:41:59+00:00,272,0,0,,,2020-08-08 20:24:35,2020
211,True,active,23,0,273,False,True,16,True,2020-08-08 20:13:43+00:00,273,0,1,,,2020-08-08 20:24:35,2020
212,True,active,17,0,279,False,True,2,True,2020-08-08 19:31:22+00:00,279,0,0,,,2020-08-08 20:24:35,2020
213,True,active,9,0,280,False,True,10,True,2020-08-08 20:21:08+00:00,280,0,0,,,2020-08-08 20:24:35,2020
214,True,active,6,0,282,False,True,9,True,2020-08-08 20:01:00+00:00,282,0,0,,,2020-08-08 20:24:35,2020
215,True,active,16,0,296,False,True,7,True,2020-08-08 20:21:28+00:00,296,0,0,"{'off_dock_count': 20, 'region': 'BOS', 'active': True, 'valet_revision': 11, 'dock_blocked_count': 0, 'off_dock_capacity': 100, 'station_id': '74cb9bf6-bb53-4c70-88d2-67998b99628c'}",[{'id': '74cb9bf6-bb53-4c70-88d2-67998b99628c'}],2020-08-08 20:24:35,2020
216,True,active,1,0,318,False,True,17,True,2020-08-08 20:14:11+00:00,318,0,1,,,2020-08-08 20:24:35,2020
217,True,active,12,0,319,False,True,13,True,2020-08-08 20:01:39+00:00,319,0,0,,,2020-08-08 20:24:35,2020
218,True,active,10,0,327,False,True,5,True,2020-08-08 19:13:45+00:00,327,0,0,,,2020-08-08 20:24:35,2020
219,True,active,7,0,328,False,True,8,True,2020-08-08 20:06:19+00:00,328,0,0,,,2020-08-08 20:24:35,2020
220,True,active,9,0,329,False,True,6,True,2020-08-08 20:08:18+00:00,329,0,0,,,2020-08-08 20:24:35,2020
221,True,active,10,0,330,False,True,5,True,2020-08-08 20:07:25+00:00,330,0,0,,,2020-08-08 20:24:35,2020
222,True,active,1,0,331,False,True,14,True,2020-08-08 20:10:32+00:00,331,0,0,,,2020-08-08 20:24:35,2020
