,num_ebikes_available,num_docks_available,last_reported,station_status,legacy_id,eightd_has_available_keys,station_id,is_returning,num_bikes_available,num_bikes_disabled,num_docks_disabled,is_installed,is_renting,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
80,0,1,2020-08-18 18:41:49+00:00,active,91,False,91,True,17,1,0,True,True,,,2020-08-18 18:43:50,2020
81,0,2,2020-08-18 16:50:17+00:00,active,92,False,92,True,16,1,0,True,True,,,2020-08-18 18:43:50,2020
82,0,4,2020-08-18 18:11:26+00:00,active,93,False,93,True,9,2,0,True,True,,,2020-08-18 18:43:50,2020
83,0,6,2020-08-18 18:05:15+00:00,active,94,False,94,True,5,0,0,True,True,,,2020-08-18 18:43:50,2020
84,0,8,2020-08-18 18:13:29+00:00,active,95,False,95,True,5,2,0,True,True,,,2020-08-18 18:43:50,2020
85,0,7,2020-08-18 17:29:52+00:00,active,96,False,96,True,12,0,0,True,True,,,2020-08-18 18:43:50,2020
86,0,17,2020-08-18 18:42:16+00:00,active,97,False,97,True,1,1,0,True,True,,,2020-08-18 18:43:50,2020
87,0,20,2020-08-18 18:08:01+00:00,active,98,False,98,True,3,0,0,True,True,,,2020-08-18 18:43:50,2020
88,0,0,2020-08-18 17:40:44+00:00,active,99,False,99,True,14,1,0,True,True,,,2020-08-18 18:43:50,2020
89,0,12,2020-08-18 18:17:06+00:00,active,100,True,100,True,13,0,0,True,True,,,2020-08-18 18:43:50,2020
90,0,10,2020-08-18 12:46:30+00:00,active,101,False,101,True,5,0,0,True,True,,,2020-08-18 18:43:50,2020
91,0,12,2020-08-18 17:54:44+00:00,active,102,False,102,True,3,0,0,True,True,,,2020-08-18 18:43:50,2020
92,0,8,2020-08-18 18:42:25+00:00,active,103,False,103,True,7,0,0,True,True,,,2020-08-18 18:43:50,2020
93,0,15,2020-08-18 18:15:55+00:00,active,104,False,104,True,4,0,0,True,True,,,2020-08-18 18:43:50,2020
94,0,16,2020-08-18 18:34:50+00:00,active,105,False,105,True,3,0,0,True,True,,,2020-08-18 18:43:50,2020
95,0,10,2020-08-18 17:12:35+00:00,active,106,False,106,True,5,0,0,True,True,,,2020-08-18 18:43:50,2020
96,0,3,2020-08-18 18:42:13+00:00,active,107,False,107,True,14,2,0,True,True,,,2020-08-18 18:43:50,2020
97,0,6,2020-08-18 18:23:53+00:00,active,108,False,108,True,11,0,0,True,True,,,2020-08-18 18:43:50,2020
98,0,28,2020-08-18 17:43:07+00:00,active,109,False,109,True,6,1,0,True,True,,,2020-08-18 18:43:50,2020
99,0,9,2020-08-18 17:32:37+00:00,active,110,False,110,True,6,0,0,True,True,,,2020-08-18 18:43:50,2020
100,0,14,2020-08-18 15:18:08+00:00,active,111,False,111,True,1,0,0,True,True,,,2020-08-18 18:43:50,2020
101,0,5,2020-08-18 17:03:16+00:00,active,112,False,112,True,10,0,0,True,True,,,2020-08-18 18:43:50,2020
102,0,7,2020-08-18 18:25:09+00:00,active,113,False,113,True,7,1,0,True,True,,,2020-08-18 18:43:50,2020
103,0,13,2020-08-18 16:37:27+00:00,active,114,False,114,True,2,0,0,True,True,,,2020-08-18 18:43:50,2020
104,0,7,2020-08-18 18:24:00+00:00,active,115,False,115,True,12,0,0,True,True,,,2020-08-18 18:43:50,2020
105,0,14,2020-08-18 18:37:27+00:00,active,116,False,116,True,9,0,0,True,True,,,2020-08-18 18:43:50,2020
106,0,10,2020-08-18 18:39:16+00:00,active,117,False,117,True,9,0,0,True,True,,,2020-08-18 18:43:50,2020
107,0,9,2020-08-18 18:33:54+00:00,active,118,False,118,True,9,1,0,True,True,,,2020-08-18 18:43:50,2020
108,0,3,2020-08-18 18:37:44+00:00,active,119,False,119,True,11,1,0,True,True,,,2020-08-18 18:43:50,2020
109,0,8,2020-08-18 18:43:27+00:00,active,120,False,120,True,7,0,0,True,True,,,2020-08-18 18:43:50,2020
110,0,7,2020-08-18 18:34:31+00:00,active,121,False,121,True,9,1,0,True,True,,,2020-08-18 18:43:50,2020
111,0,5,2020-08-18 18:38:17+00:00,active,122,False,122,True,10,0,0,True,True,,,2020-08-18 18:43:50,2020
112,0,11,2020-08-18 18:33:35+00:00,active,124,False,124,True,4,0,0,True,True,,,2020-08-18 18:43:50,2020
113,0,9,2020-08-18 18:02:37+00:00,active,125,False,125,True,5,0,1,True,True,,,2020-08-18 18:43:50,2020
114,0,3,2020-08-18 16:00:28+00:00,active,126,False,126,True,11,1,0,True,True,,,2020-08-18 18:43:50,2020
115,0,4,2020-08-18 18:32:20+00:00,active,128,False,128,True,15,0,0,True,True,,,2020-08-18 18:43:50,2020
116,0,2,2020-08-18 18:43:27+00:00,active,129,False,129,True,17,0,0,True,True,,,2020-08-18 18:43:50,2020
117,0,3,2020-08-18 18:23:23+00:00,active,130,False,130,True,12,0,0,True,True,,,2020-08-18 18:43:50,2020
118,0,15,2020-08-18 18:10:58+00:00,active,131,False,131,True,3,0,0,True,True,,,2020-08-18 18:43:50,2020
119,0,7,2020-08-18 17:50:57+00:00,active,133,False,133,True,14,2,0,True,True,,,2020-08-18 18:43:50,2020
120,0,13,2020-08-18 18:20:57+00:00,active,135,False,135,True,4,0,0,True,True,,,2020-08-18 18:43:50,2020
121,0,13,2020-08-18 16:10:34+00:00,active,136,False,136,True,5,1,0,True,True,,,2020-08-18 18:43:50,2020
122,0,7,2020-08-18 17:06:55+00:00,active,137,False,137,True,8,0,0,True,True,,,2020-08-18 18:43:50,2020
123,0,8,2020-08-18 17:50:15+00:00,active,138,False,138,True,5,2,0,True,True,,,2020-08-18 18:43:50,2020
124,0,17,2020-08-18 18:36:41+00:00,active,139,False,139,True,2,0,0,True,True,,,2020-08-18 18:43:50,2020
125,0,11,2020-08-18 18:41:19+00:00,active,140,False,140,True,6,0,0,True,True,,,2020-08-18 18:43:50,2020
126,0,11,2020-08-18 18:43:47+00:00,active,141,False,141,True,4,0,0,True,True,,,2020-08-18 18:43:50,2020
127,0,6,2020-08-18 17:02:03+00:00,active,142,False,142,True,17,0,0,True,True,,,2020-08-18 18:43:50,2020
128,0,18,2020-08-18 18:11:46+00:00,active,143,False,143,True,5,0,0,True,True,,,2020-08-18 18:43:50,2020
129,0,3,2020-08-18 17:23:53+00:00,active,144,False,144,True,16,0,0,True,True,,,2020-08-18 18:43:50,2020
130,0,3,2020-08-18 12:24:56+00:00,active,145,False,145,True,15,1,0,True,True,,,2020-08-18 18:43:50,2020
131,0,10,2020-08-18 18:43:06+00:00,active,146,False,146,True,7,2,0,True,True,,,2020-08-18 18:43:50,2020
132,0,11,2020-08-18 18:39:14+00:00,active,149,True,149,True,6,1,0,True,True,,,2020-08-18 18:43:50,2020
133,0,6,2020-08-18 18:40:54+00:00,active,150,False,150,True,12,1,0,True,True,,,2020-08-18 18:43:50,2020
134,0,8,2020-08-18 18:31:57+00:00,active,151,False,151,True,11,0,0,True,True,,,2020-08-18 18:43:50,2020
135,0,5,2020-08-18 18:41:52+00:00,active,152,True,152,True,10,0,0,True,True,,,2020-08-18 18:43:50,2020
136,0,14,2020-08-18 17:44:47+00:00,active,156,False,156,True,1,0,0,True,True,,,2020-08-18 18:43:50,2020
137,0,5,2020-08-18 18:19:17+00:00,active,157,False,157,True,6,4,0,True,True,,,2020-08-18 18:43:50,2020
138,0,11,2020-08-18 18:43:33+00:00,active,159,False,159,True,4,0,0,True,True,,,2020-08-18 18:43:50,2020
139,0,10,2020-08-18 18:26:23+00:00,active,160,True,160,True,4,0,0,True,True,,,2020-08-18 18:43:50,2020
140,0,6,2020-08-18 18:28:08+00:00,active,161,True,161,True,16,1,0,True,True,,,2020-08-18 18:43:50,2020
141,0,9,2020-08-18 18:28:26+00:00,active,162,False,162,True,6,0,0,True,True,,,2020-08-18 18:43:50,2020
142,0,12,2020-08-18 18:30:24+00:00,active,163,True,163,True,7,0,0,True,True,,,2020-08-18 18:43:50,2020
143,0,11,2020-08-18 18:28:45+00:00,active,167,False,167,True,4,0,0,True,True,,,2020-08-18 18:43:50,2020
144,0,15,2020-08-18 17:32:04+00:00,active,169,False,169,True,4,0,0,True,True,,,2020-08-18 18:43:50,2020
145,0,10,2020-08-18 15:32:54+00:00,active,170,True,170,True,4,0,0,True,True,,,2020-08-18 18:43:50,2020
146,0,23,2020-08-18 12:07:00+00:00,active,171,True,171,True,0,0,0,True,True,,,2020-08-18 18:43:50,2020
147,0,5,2020-08-18 17:51:29+00:00,active,173,True,173,True,9,0,0,True,True,,,2020-08-18 18:43:50,2020
148,0,12,2020-08-18 16:40:49+00:00,active,174,False,174,True,3,0,0,True,True,,,2020-08-18 18:43:50,2020
149,0,8,2020-08-18 18:38:02+00:00,active,175,True,175,True,9,0,0,True,True,,,2020-08-18 18:43:50,2020
150,0,8,2020-08-18 17:40:54+00:00,active,176,False,176,True,7,0,0,True,True,,,2020-08-18 18:43:50,2020
151,0,10,2020-08-18 18:40:19+00:00,active,177,False,177,True,8,1,0,True,True,,,2020-08-18 18:43:50,2020
152,0,19,2020-08-18 18:41:48+00:00,active,178,False,178,True,0,0,0,True,True,,,2020-08-18 18:43:50,2020
153,0,10,2020-08-18 18:35:33+00:00,active,179,False,179,True,15,0,0,True,True,,,2020-08-18 18:43:50,2020
154,0,3,2020-08-18 14:22:20+00:00,active,180,False,180,True,16,0,0,True,True,,,2020-08-18 18:43:50,2020
155,0,12,2020-08-18 18:21:35+00:00,active,181,False,181,True,7,0,0,True,True,,,2020-08-18 18:43:50,2020
156,0,12,2020-08-18 18:34:16+00:00,active,182,True,182,True,7,0,0,True,True,,,2020-08-18 18:43:50,2020
157,0,7,2020-08-18 18:18:40+00:00,active,183,False,183,True,12,0,0,True,True,,,2020-08-18 18:43:50,2020
158,0,8,2020-08-18 18:35:34+00:00,active,184,False,184,True,11,0,0,True,True,,,2020-08-18 18:43:50,2020
159,0,13,2020-08-18 18:33:32+00:00,active,185,False,185,True,1,1,0,True,True,,,2020-08-18 18:43:50,2020
160,0,12,2020-08-18 18:10:30+00:00,active,186,True,186,True,3,0,0,True,True,,,2020-08-18 18:43:50,2020
161,0,4,2020-08-18 17:37:44+00:00,active,187,False,187,True,11,0,0,True,True,,,2020-08-18 18:43:50,2020
162,0,5,2020-08-18 18:00:13+00:00,active,188,False,188,True,10,0,0,True,True,,,2020-08-18 18:43:50,2020
163,0,2,2020-08-18 18:37:06+00:00,active,189,True,189,True,20,1,0,True,True,,,2020-08-18 18:43:50,2020
164,0,22,2020-08-18 18:38:08+00:00,active,190,False,190,True,13,2,0,True,True,,,2020-08-18 18:43:50,2020
165,0,13,2020-08-18 13:28:06+00:00,active,191,False,191,True,2,0,0,True,True,,,2020-08-18 18:43:50,2020
166,0,8,2020-08-18 18:20:37+00:00,active,192,False,192,True,11,0,0,True,True,,,2020-08-18 18:43:50,2020
167,0,7,2020-08-18 18:32:23+00:00,active,193,True,193,True,8,0,0,True,True,,,2020-08-18 18:43:50,2020
168,0,15,2020-08-18 18:08:26+00:00,active,194,False,194,True,1,3,0,True,True,,,2020-08-18 18:43:50,2020
169,0,17,2020-08-18 18:39:13+00:00,active,195,False,195,True,5,1,0,True,True,,,2020-08-18 18:43:50,2020
170,0,9,2020-08-18 17:21:47+00:00,active,196,False,196,True,1,0,0,True,True,,,2020-08-18 18:43:50,2020
171,0,7,2020-08-18 18:41:50+00:00,active,197,False,197,True,8,0,0,True,True,,,2020-08-18 18:43:50,2020
172,0,8,2020-08-18 15:32:08+00:00,active,199,False,199,True,7,0,0,True,True,,,2020-08-18 18:43:50,2020
173,0,5,2020-08-18 17:18:39+00:00,active,200,False,200,True,14,0,0,True,True,,,2020-08-18 18:43:50,2020
174,0,10,2020-08-18 17:55:13+00:00,active,201,False,201,True,5,0,0,True,True,,,2020-08-18 18:43:50,2020
175,0,10,2020-08-18 18:37:18+00:00,active,202,False,202,True,5,0,0,True,True,,,2020-08-18 18:43:50,2020
176,0,7,2020-08-18 08:39:35+00:00,active,203,False,203,True,8,0,0,True,True,,,2020-08-18 18:43:50,2020
177,0,11,2020-08-18 18:38:43+00:00,active,204,False,204,True,4,0,0,True,True,,,2020-08-18 18:43:50,2020
178,0,10,2020-08-18 18:37:12+00:00,active,205,False,205,True,5,0,0,True,True,,,2020-08-18 18:43:50,2020
179,0,4,2020-08-18 18:34:45+00:00,active,206,True,206,True,18,1,0,True,True,,,2020-08-18 18:43:50,2020
180,0,5,2020-08-18 17:35:12+00:00,active,208,True,208,True,10,0,0,True,True,,,2020-08-18 18:43:50,2020
181,0,1,2020-08-18 16:12:40+00:00,active,209,False,209,True,13,1,0,True,True,,,2020-08-18 18:43:50,2020
182,0,12,2020-08-18 18:07:49+00:00,active,210,False,210,True,2,1,0,True,True,,,2020-08-18 18:43:50,2020
183,0,18,2020-08-18 18:26:35+00:00,active,211,False,211,True,1,0,0,True,True,,,2020-08-18 18:43:50,2020
