,num_docks_available,station_id,is_installed,last_reported,num_bikes_disabled,station_status,num_ebikes_available,legacy_id,is_returning,num_docks_disabled,eightd_has_available_keys,num_bikes_available,is_renting,timestamp_of_data_read_request,year_station_last_reported
19,7,23,True,2020-08-12 19:31:54+00:00,0,active,0,23,True,0,False,14,True,2020-08-12 19:35:50,2020
20,8,24,True,2020-08-12 19:18:47+00:00,1,active,0,24,True,0,False,10,True,2020-08-12 19:35:50,2020
21,13,25,True,2020-08-12 19:15:56+00:00,1,active,0,25,True,0,False,1,True,2020-08-12 19:35:50,2020
22,1,26,True,2020-08-12 19:31:01+00:00,0,active,0,26,True,0,False,14,True,2020-08-12 19:35:50,2020
23,9,27,True,2020-08-12 18:51:01+00:00,1,active,0,27,True,0,False,13,True,2020-08-12 19:35:50,2020
24,4,29,True,2020-08-12 17:50:54+00:00,0,active,0,29,True,0,False,11,True,2020-08-12 19:35:50,2020
25,4,30,True,2020-08-12 19:30:41+00:00,0,active,0,30,True,0,False,11,True,2020-08-12 19:35:50,2020
26,13,31,True,2020-08-12 18:41:47+00:00,0,active,0,31,True,0,True,6,True,2020-08-12 19:35:50,2020
27,1,32,True,2020-08-12 19:28:56+00:00,0,active,0,32,True,0,False,14,True,2020-08-12 19:35:50,2020
28,21,33,True,2020-08-12 19:35:18+00:00,0,active,0,33,True,0,False,6,True,2020-08-12 19:35:50,2020
29,4,35,True,2020-08-12 19:07:54+00:00,0,active,0,35,True,0,False,19,True,2020-08-12 19:35:50,2020
30,24,36,True,2020-08-12 19:35:34+00:00,0,active,0,36,True,0,True,9,True,2020-08-12 19:35:50,2020
31,15,37,True,2020-08-12 18:30:37+00:00,0,active,0,37,True,0,True,0,True,2020-08-12 19:35:50,2020
32,11,39,True,2020-08-12 19:16:35+00:00,2,active,0,39,True,0,False,10,True,2020-08-12 19:35:50,2020
33,13,40,True,2020-08-12 19:35:24+00:00,1,active,0,40,True,0,False,5,True,2020-08-12 19:35:50,2020
34,20,41,True,2020-08-12 19:22:51+00:00,0,active,0,41,True,0,True,7,True,2020-08-12 19:35:50,2020
35,6,42,True,2020-08-12 19:29:30+00:00,0,active,0,42,True,0,False,17,True,2020-08-12 19:35:50,2020
36,4,43,True,2020-08-12 19:29:56+00:00,0,active,0,43,True,0,True,11,True,2020-08-12 19:35:50,2020
37,17,44,True,2020-08-12 19:35:22+00:00,0,active,0,44,True,0,False,6,True,2020-08-12 19:35:50,2020
38,10,46,True,2020-08-12 19:32:20+00:00,2,active,0,46,True,0,False,7,True,2020-08-12 19:35:50,2020
39,14,47,True,2020-08-12 19:29:08+00:00,0,active,0,47,True,0,True,5,True,2020-08-12 19:35:50,2020
40,12,48,True,2020-08-12 19:18:48+00:00,0,active,0,48,True,0,False,7,True,2020-08-12 19:35:50,2020
41,1,49,True,2020-08-12 18:55:24+00:00,0,active,0,49,True,0,False,17,True,2020-08-12 19:35:50,2020
42,1,50,True,2020-08-12 19:25:49+00:00,0,active,0,50,True,0,True,14,True,2020-08-12 19:35:50,2020
43,9,51,True,2020-08-12 19:31:29+00:00,0,active,0,51,True,0,False,6,True,2020-08-12 19:35:50,2020
44,10,52,True,2020-08-12 19:22:28+00:00,0,active,0,52,True,0,True,13,True,2020-08-12 19:35:50,2020
45,9,53,True,2020-08-12 19:27:15+00:00,0,active,0,53,True,0,False,10,True,2020-08-12 19:35:50,2020
46,8,54,True,2020-08-12 19:23:29+00:00,0,active,0,54,True,0,False,7,True,2020-08-12 19:35:50,2020
47,11,55,True,2020-08-12 19:07:25+00:00,0,active,0,55,True,0,False,4,True,2020-08-12 19:35:50,2020
48,9,56,True,2020-08-12 19:14:54+00:00,1,active,0,56,True,0,True,8,True,2020-08-12 19:35:50,2020
49,3,57,True,2020-08-12 19:24:00+00:00,0,active,0,57,True,0,True,11,True,2020-08-12 19:35:50,2020
50,6,58,True,2020-08-12 19:21:07+00:00,4,active,0,58,True,0,True,9,True,2020-08-12 19:35:50,2020
51,14,59,True,2020-08-12 19:16:16+00:00,0,active,0,59,True,0,True,5,True,2020-08-12 19:35:50,2020
52,15,60,True,2020-08-12 19:30:53+00:00,0,active,0,60,True,0,False,4,True,2020-08-12 19:35:50,2020
53,5,61,True,2020-08-12 19:34:10+00:00,2,active,0,61,True,0,False,12,True,2020-08-12 19:35:50,2020
54,13,63,True,2020-08-12 18:31:36+00:00,0,active,0,63,True,0,False,2,True,2020-08-12 19:35:50,2020
55,15,64,True,2020-08-12 19:20:59+00:00,0,active,0,64,True,0,False,4,True,2020-08-12 19:35:50,2020
56,22,65,True,2020-08-12 18:57:19+00:00,0,active,0,65,True,0,False,1,True,2020-08-12 19:35:50,2020
57,14,66,True,2020-08-12 19:33:35+00:00,0,active,0,66,True,0,False,1,True,2020-08-12 19:35:50,2020
58,16,67,True,2020-08-12 19:31:52+00:00,0,active,0,67,True,0,True,11,True,2020-08-12 19:35:50,2020
59,5,68,True,2020-08-12 19:27:11+00:00,0,active,0,68,True,0,True,14,True,2020-08-12 19:35:50,2020
60,17,69,True,2020-08-12 19:28:34+00:00,0,active,0,69,True,0,True,2,True,2020-08-12 19:35:50,2020
61,5,70,True,2020-08-12 19:25:57+00:00,1,active,0,70,True,0,False,17,True,2020-08-12 19:35:50,2020
62,5,71,True,2020-08-12 18:58:38+00:00,0,active,0,71,True,0,False,18,True,2020-08-12 19:35:50,2020
63,10,72,True,2020-08-12 19:23:15+00:00,0,active,0,72,True,0,False,13,True,2020-08-12 19:35:50,2020
64,6,73,True,2020-08-12 19:35:01+00:00,1,active,0,73,True,0,False,8,True,2020-08-12 19:35:50,2020
65,7,74,True,2020-08-12 19:26:06+00:00,1,active,0,74,True,0,True,11,True,2020-08-12 19:35:50,2020
66,14,75,True,2020-08-12 19:29:24+00:00,0,active,0,75,True,0,False,1,True,2020-08-12 19:35:50,2020
67,2,76,True,2020-08-12 19:32:02+00:00,0,active,0,76,True,0,False,15,True,2020-08-12 19:35:50,2020
68,5,77,True,2020-08-12 18:57:51+00:00,1,active,0,77,True,0,False,9,True,2020-08-12 19:35:50,2020
69,7,78,True,2020-08-12 19:17:48+00:00,0,active,0,78,True,0,False,12,True,2020-08-12 19:35:50,2020
70,15,79,True,2020-08-12 19:16:40+00:00,1,active,0,79,True,0,False,3,True,2020-08-12 19:35:50,2020
71,3,80,True,2020-08-12 19:34:44+00:00,0,active,0,80,True,0,False,32,True,2020-08-12 19:35:50,2020
72,1,81,True,2020-08-12 19:32:15+00:00,0,active,0,81,True,0,False,18,True,2020-08-12 19:35:50,2020
73,9,82,True,2020-08-12 19:05:05+00:00,0,active,0,82,True,0,False,6,True,2020-08-12 19:35:50,2020
74,8,84,True,2020-08-12 19:34:55+00:00,0,active,0,84,True,0,False,7,True,2020-08-12 19:35:50,2020
75,4,85,True,2020-08-12 19:20:00+00:00,1,active,0,85,True,0,False,14,True,2020-08-12 19:35:50,2020
76,12,86,True,2020-08-12 18:26:49+00:00,0,active,0,86,True,0,False,7,True,2020-08-12 19:35:50,2020
77,9,87,True,2020-08-12 18:59:41+00:00,0,active,0,87,True,0,False,6,True,2020-08-12 19:35:50,2020
78,13,89,True,2020-08-12 19:19:25+00:00,0,active,0,89,True,0,False,6,True,2020-08-12 19:35:50,2020
79,5,90,True,2020-08-12 19:26:37+00:00,1,active,0,90,True,0,False,13,True,2020-08-12 19:35:50,2020
80,6,91,True,2020-08-12 19:27:08+00:00,0,active,0,91,True,0,False,13,True,2020-08-12 19:35:50,2020
81,10,92,True,2020-08-12 18:07:58+00:00,1,active,0,92,True,0,False,8,True,2020-08-12 19:35:50,2020
82,2,93,True,2020-08-12 19:12:31+00:00,2,active,0,93,True,0,False,11,True,2020-08-12 19:35:50,2020
83,8,94,True,2020-08-12 19:26:05+00:00,0,active,0,94,True,0,False,3,True,2020-08-12 19:35:50,2020
84,12,95,True,2020-08-12 19:32:54+00:00,0,active,0,95,True,0,False,3,True,2020-08-12 19:35:50,2020
85,13,96,True,2020-08-12 19:24:54+00:00,0,active,0,96,True,0,False,6,True,2020-08-12 19:35:50,2020
86,12,97,True,2020-08-12 18:25:07+00:00,1,active,0,97,True,0,False,6,True,2020-08-12 19:35:50,2020
87,4,98,True,2020-08-12 19:32:49+00:00,0,active,0,98,True,0,False,19,True,2020-08-12 19:35:50,2020
88,9,99,True,2020-08-12 17:26:10+00:00,0,active,0,99,True,0,False,6,True,2020-08-12 19:35:50,2020
89,3,100,True,2020-08-12 18:00:47+00:00,0,active,0,100,True,0,True,22,True,2020-08-12 19:35:50,2020
90,5,101,True,2020-08-12 19:18:32+00:00,0,active,0,101,True,0,False,10,True,2020-08-12 19:35:50,2020
91,15,102,True,2020-08-12 19:24:05+00:00,0,active,0,102,True,0,False,0,True,2020-08-12 19:35:50,2020
92,14,103,True,2020-08-12 18:39:07+00:00,0,active,0,103,True,0,False,1,True,2020-08-12 19:35:50,2020
93,14,104,True,2020-08-12 17:58:26+00:00,0,active,0,104,True,0,False,5,True,2020-08-12 19:35:50,2020
94,1,105,True,2020-08-12 19:24:54+00:00,0,active,0,105,True,0,False,18,True,2020-08-12 19:35:50,2020
95,11,106,True,2020-08-12 15:08:22+00:00,1,active,0,106,True,0,False,3,True,2020-08-12 19:35:50,2020
96,4,107,True,2020-08-12 19:31:43+00:00,0,active,0,107,True,0,False,15,True,2020-08-12 19:35:50,2020
97,7,108,True,2020-08-12 19:20:00+00:00,0,active,0,108,True,0,False,10,True,2020-08-12 19:35:50,2020
98,28,109,True,2020-08-12 18:42:02+00:00,0,active,0,109,True,0,False,7,True,2020-08-12 19:35:50,2020
99,12,110,True,2020-08-12 19:32:55+00:00,0,active,0,110,True,0,False,3,True,2020-08-12 19:35:50,2020
100,7,111,True,2020-08-12 18:04:12+00:00,0,active,0,111,True,0,False,8,True,2020-08-12 19:35:50,2020
101,3,112,True,2020-08-12 18:57:52+00:00,0,active,0,112,True,0,False,12,True,2020-08-12 19:35:50,2020
102,3,113,True,2020-08-12 19:18:29+00:00,0,active,0,113,True,0,False,12,True,2020-08-12 19:35:50,2020
103,10,114,True,2020-08-12 17:57:45+00:00,0,active,0,114,True,0,False,5,True,2020-08-12 19:35:50,2020
104,6,115,True,2020-08-12 19:20:21+00:00,3,active,0,115,True,0,False,10,True,2020-08-12 19:35:50,2020
105,15,116,True,2020-08-12 19:16:22+00:00,0,active,0,116,True,0,False,8,True,2020-08-12 19:35:50,2020
106,10,117,True,2020-08-12 19:21:47+00:00,0,active,0,117,True,0,False,9,True,2020-08-12 19:35:50,2020
107,6,118,True,2020-08-12 18:31:40+00:00,1,active,0,118,True,0,False,12,True,2020-08-12 19:35:50,2020
108,8,119,True,2020-08-12 18:45:09+00:00,0,active,0,119,True,0,False,7,True,2020-08-12 19:35:50,2020
109,0,120,True,2020-08-12 18:57:42+00:00,0,active,0,120,True,0,False,15,True,2020-08-12 19:35:50,2020
110,15,121,True,2020-08-12 19:21:36+00:00,0,active,0,121,True,0,False,2,True,2020-08-12 19:35:50,2020
111,12,122,True,2020-08-12 17:31:05+00:00,0,active,0,122,True,0,False,3,True,2020-08-12 19:35:50,2020
112,7,124,True,2020-08-12 17:55:36+00:00,0,active,0,124,True,0,False,8,True,2020-08-12 19:35:50,2020
113,14,125,True,2020-08-12 19:18:35+00:00,0,active,0,125,True,0,False,1,True,2020-08-12 19:35:50,2020
114,8,126,True,2020-08-12 14:49:41+00:00,0,active,0,126,True,0,False,7,True,2020-08-12 19:35:50,2020
115,14,128,True,2020-08-12 18:25:15+00:00,0,active,0,128,True,0,False,5,True,2020-08-12 19:35:50,2020
116,11,129,True,2020-08-12 17:20:34+00:00,0,active,0,129,True,0,False,8,True,2020-08-12 19:35:50,2020
117,3,130,True,2020-08-12 19:22:33+00:00,0,active,0,130,True,0,False,12,True,2020-08-12 19:35:50,2020
118,9,131,True,2020-08-12 19:24:40+00:00,0,active,0,131,True,0,False,9,True,2020-08-12 19:35:50,2020
119,13,133,True,2020-08-12 19:22:40+00:00,0,active,0,133,True,0,False,10,True,2020-08-12 19:35:50,2020
120,12,135,True,2020-08-12 18:50:50+00:00,0,active,0,135,True,0,False,5,True,2020-08-12 19:35:50,2020
121,14,136,True,2020-08-12 18:07:59+00:00,0,active,0,136,True,0,False,5,True,2020-08-12 19:35:50,2020
122,8,137,True,2020-08-12 17:41:31+00:00,0,active,0,137,True,0,False,7,True,2020-08-12 19:35:50,2020
123,0,138,True,2020-08-12 18:08:10+00:00,1,active,0,138,True,0,False,14,True,2020-08-12 19:35:50,2020
124,17,139,True,2020-08-12 19:23:29+00:00,0,active,0,139,True,0,False,2,True,2020-08-12 19:35:50,2020
125,3,140,True,2020-08-12 18:25:36+00:00,0,active,0,140,True,0,False,14,True,2020-08-12 19:35:50,2020
126,0,141,True,2020-08-12 19:25:00+00:00,1,active,0,141,True,0,False,14,True,2020-08-12 19:35:50,2020
127,10,142,True,2020-08-12 18:51:54+00:00,1,active,0,142,True,0,False,12,True,2020-08-12 19:35:50,2020
128,3,143,True,2020-08-12 19:12:19+00:00,0,active,0,143,True,0,False,20,True,2020-08-12 19:35:50,2020
129,4,144,True,2020-08-12 19:16:45+00:00,1,active,0,144,True,0,False,14,True,2020-08-12 19:35:50,2020
130,5,145,True,2020-08-12 16:03:53+00:00,0,active,0,145,True,0,False,14,True,2020-08-12 19:35:50,2020
131,10,146,True,2020-08-12 18:52:56+00:00,0,active,0,146,True,0,False,9,True,2020-08-12 19:35:50,2020
132,11,149,True,2020-08-12 19:10:54+00:00,0,active,0,149,True,0,True,7,True,2020-08-12 19:35:50,2020
133,5,150,True,2020-08-12 17:35:14+00:00,0,active,0,150,True,0,False,14,True,2020-08-12 19:35:50,2020
134,4,151,True,2020-08-12 19:31:23+00:00,0,active,0,151,True,0,False,15,True,2020-08-12 19:35:50,2020
135,12,152,True,2020-08-12 18:47:41+00:00,0,active,0,152,True,0,True,3,True,2020-08-12 19:35:50,2020
136,10,156,True,2020-08-12 18:47:11+00:00,0,active,0,156,True,0,False,5,True,2020-08-12 19:35:50,2020
