,eightd_has_available_keys,num_bikes_available,station_status,last_reported,num_docks_disabled,is_renting,is_returning,legacy_id,num_bikes_disabled,station_id,num_docks_available,is_installed,num_ebikes_available,timestamp_of_data_read_request,year_station_last_reported
0,False,2,active,2020-08-10 01:07:48+00:00,0,True,True,3,0,3,13,True,0,2020-08-10 01:21:25,2020
1,False,3,active,2020-08-10 01:18:16+00:00,0,True,True,4,0,4,16,True,0,2020-08-10 01:21:25,2020
2,False,9,active,2020-08-10 01:19:15+00:00,0,True,True,5,1,5,5,True,0,2020-08-10 01:21:25,2020
3,False,12,active,2020-08-10 01:00:02+00:00,0,True,True,6,2,6,1,True,0,2020-08-10 01:21:25,2020
4,False,1,active,2020-08-10 00:35:01+00:00,0,True,True,7,0,7,14,True,0,2020-08-10 01:21:25,2020
5,False,14,active,2020-08-10 01:18:53+00:00,0,True,True,8,0,8,5,True,0,2020-08-10 01:21:25,2020
6,False,2,active,2020-08-10 01:16:48+00:00,0,True,True,9,0,9,13,True,0,2020-08-10 01:21:25,2020
7,False,1,active,2020-08-10 00:42:26+00:00,0,True,True,10,1,10,9,True,0,2020-08-10 01:21:25,2020
8,False,3,active,2020-08-10 00:48:25+00:00,0,True,True,11,1,11,11,True,0,2020-08-10 01:21:25,2020
9,True,14,active,2020-08-10 01:17:56+00:00,0,True,True,12,0,12,4,True,0,2020-08-10 01:21:25,2020
10,False,7,active,2020-08-10 00:04:03+00:00,0,True,True,13,0,13,12,True,0,2020-08-10 01:21:25,2020
11,False,15,active,2020-08-10 01:02:07+00:00,0,True,True,14,1,14,9,True,0,2020-08-10 01:21:25,2020
12,False,14,active,2020-08-10 01:00:22+00:00,0,True,True,15,0,15,1,True,0,2020-08-10 01:21:25,2020
13,True,2,active,2020-08-10 01:10:05+00:00,0,True,True,16,0,16,17,True,0,2020-08-10 01:21:25,2020
14,False,4,active,2020-08-10 00:26:45+00:00,0,True,True,17,0,17,11,True,0,2020-08-10 01:21:25,2020
