,station_status,num_bikes_disabled,eightd_has_available_keys,num_ebikes_available,is_installed,last_reported,legacy_id,num_docks_available,is_returning,is_renting,num_docks_disabled,num_bikes_available,station_id,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
40,active,1,False,0,True,2020-08-18 19:53:18+00:00,48,12,True,True,0,6,48,,,2020-08-18 19:55:20,2020
41,active,0,False,0,True,2020-08-18 19:40:32+00:00,49,9,True,True,0,9,49,,,2020-08-18 19:55:20,2020
42,active,0,True,0,True,2020-08-18 19:34:50+00:00,50,1,True,True,0,14,50,,,2020-08-18 19:55:20,2020
43,active,0,False,0,True,2020-08-18 19:52:48+00:00,51,13,True,True,0,2,51,,,2020-08-18 19:55:20,2020
44,active,1,True,0,True,2020-08-18 19:54:28+00:00,52,18,True,True,0,4,52,,,2020-08-18 19:55:20,2020
45,active,1,False,0,True,2020-08-18 19:38:19+00:00,53,15,True,True,0,3,53,,,2020-08-18 19:55:20,2020
46,active,0,False,0,True,2020-08-18 19:47:57+00:00,54,1,True,True,0,14,54,,,2020-08-18 19:55:20,2020
47,active,0,False,0,True,2020-08-18 19:53:54+00:00,55,13,True,True,0,2,55,,,2020-08-18 19:55:20,2020
48,active,1,False,0,True,2020-08-18 19:37:40+00:00,56,8,True,True,0,9,56,,,2020-08-18 19:55:20,2020
49,active,0,True,0,True,2020-08-18 19:45:34+00:00,57,11,True,True,0,3,57,,,2020-08-18 19:55:20,2020
50,active,1,True,0,True,2020-08-18 19:54:19+00:00,58,16,True,True,0,2,58,,,2020-08-18 19:55:20,2020
51,active,0,True,0,True,2020-08-18 19:46:59+00:00,59,16,True,True,0,3,59,,,2020-08-18 19:55:20,2020
52,active,0,False,0,True,2020-08-18 19:51:33+00:00,60,8,True,True,0,11,60,,,2020-08-18 19:55:20,2020
53,active,0,False,0,True,2020-08-18 19:50:20+00:00,61,16,True,True,0,3,61,,,2020-08-18 19:55:20,2020
54,active,0,False,0,True,2020-08-18 17:10:01+00:00,63,2,True,True,0,13,63,,,2020-08-18 19:55:20,2020
55,active,0,False,0,True,2020-08-18 19:36:57+00:00,64,5,True,True,0,14,64,,,2020-08-18 19:55:20,2020
56,active,0,False,0,True,2020-08-18 19:46:25+00:00,65,18,True,True,0,5,65,,,2020-08-18 19:55:20,2020
57,active,1,False,0,True,2020-08-18 18:54:50+00:00,66,13,True,True,0,1,66,,,2020-08-18 19:55:20,2020
58,active,0,True,0,True,2020-08-18 19:54:40+00:00,67,4,True,True,0,23,67,,,2020-08-18 19:55:20,2020
59,active,0,True,0,True,2020-08-18 19:51:02+00:00,68,7,True,True,0,12,68,,,2020-08-18 19:55:20,2020
60,active,0,True,0,True,2020-08-18 19:53:27+00:00,69,3,True,True,0,16,69,,,2020-08-18 19:55:20,2020
61,active,0,False,0,True,2020-08-18 19:30:02+00:00,70,2,True,True,0,21,70,,,2020-08-18 19:55:20,2020
62,active,0,False,0,True,2020-08-18 19:29:38+00:00,71,17,True,True,0,6,71,,,2020-08-18 19:55:20,2020
63,active,0,False,0,True,2020-08-18 19:26:32+00:00,72,0,True,True,0,23,72,,,2020-08-18 19:55:20,2020
64,active,2,False,0,True,2020-08-18 19:43:01+00:00,73,5,True,True,0,8,73,,,2020-08-18 19:55:20,2020
65,active,1,True,0,True,2020-08-18 19:54:54+00:00,74,6,True,True,0,12,74,,,2020-08-18 19:55:20,2020
66,active,1,False,0,True,2020-08-18 19:27:39+00:00,75,9,True,True,0,5,75,,,2020-08-18 19:55:20,2020
67,active,0,False,0,True,2020-08-18 19:39:00+00:00,76,12,True,True,0,5,76,,,2020-08-18 19:55:20,2020
68,active,0,False,0,True,2020-08-18 19:15:18+00:00,77,11,True,True,0,4,77,,,2020-08-18 19:55:20,2020
69,active,1,False,0,True,2020-08-18 19:22:17+00:00,78,8,True,True,0,10,78,,,2020-08-18 19:55:20,2020
70,active,0,False,0,True,2020-08-18 19:49:49+00:00,79,12,True,True,0,7,79,,,2020-08-18 19:55:20,2020
71,active,0,False,0,True,2020-08-18 19:38:44+00:00,80,4,True,True,0,31,80,,,2020-08-18 19:55:20,2020
72,active,0,False,0,True,2020-08-18 19:36:53+00:00,81,4,True,True,0,15,81,,,2020-08-18 19:55:20,2020
73,active,1,False,0,True,2020-08-18 19:30:25+00:00,82,12,True,True,0,2,82,,,2020-08-18 19:55:20,2020
74,active,0,False,0,True,2020-08-18 19:42:43+00:00,84,5,True,True,0,10,84,,,2020-08-18 19:55:20,2020
75,active,0,False,0,True,2020-08-18 19:45:07+00:00,85,8,True,True,0,11,85,,,2020-08-18 19:55:20,2020
76,active,0,False,0,True,2020-08-18 19:12:51+00:00,86,19,True,True,0,0,86,,,2020-08-18 19:55:20,2020
77,active,0,False,0,True,2020-08-18 19:42:44+00:00,87,8,True,True,0,7,87,,,2020-08-18 19:55:20,2020
78,active,0,False,0,True,2020-08-18 19:41:05+00:00,89,11,True,True,0,8,89,,,2020-08-18 19:55:20,2020
79,active,0,False,0,True,2020-08-18 19:38:41+00:00,90,13,True,True,0,6,90,,,2020-08-18 19:55:20,2020
80,active,1,False,0,True,2020-08-18 19:46:46+00:00,91,5,True,True,0,13,91,,,2020-08-18 19:55:20,2020
81,active,1,False,0,True,2020-08-18 16:50:17+00:00,92,2,True,True,0,16,92,,,2020-08-18 19:55:20,2020
82,active,2,False,0,True,2020-08-18 19:27:27+00:00,93,2,True,True,0,11,93,,,2020-08-18 19:55:20,2020
83,active,0,False,0,True,2020-08-18 19:52:22+00:00,94,7,True,True,0,4,94,,,2020-08-18 19:55:20,2020
84,active,2,False,0,True,2020-08-18 19:53:42+00:00,95,5,True,True,0,8,95,,,2020-08-18 19:55:20,2020
85,active,0,False,0,True,2020-08-18 19:46:11+00:00,96,7,True,True,0,12,96,,,2020-08-18 19:55:20,2020
86,active,1,False,0,True,2020-08-18 19:08:17+00:00,97,18,True,True,0,0,97,,,2020-08-18 19:55:20,2020
87,active,0,False,0,True,2020-08-18 19:54:44+00:00,98,13,True,True,0,10,98,,,2020-08-18 19:55:20,2020
88,active,1,False,0,True,2020-08-18 19:42:29+00:00,99,1,True,True,0,13,99,,,2020-08-18 19:55:20,2020
89,active,0,True,0,True,2020-08-18 18:49:34+00:00,100,13,True,True,0,12,100,,,2020-08-18 19:55:20,2020
90,active,0,False,0,True,2020-08-18 19:26:55+00:00,101,9,True,True,0,6,101,,,2020-08-18 19:55:20,2020
91,active,0,False,0,True,2020-08-18 17:54:44+00:00,102,12,True,True,0,3,102,,,2020-08-18 19:55:20,2020
92,active,0,False,0,True,2020-08-18 19:12:32+00:00,103,10,True,True,0,5,103,,,2020-08-18 19:55:20,2020
93,active,0,False,0,True,2020-08-18 19:52:08+00:00,104,17,True,True,0,2,104,,,2020-08-18 19:55:20,2020
94,active,0,False,0,True,2020-08-18 19:49:57+00:00,105,14,True,True,0,5,105,,,2020-08-18 19:55:20,2020
95,active,0,False,0,True,2020-08-18 17:12:35+00:00,106,10,True,True,0,5,106,,,2020-08-18 19:55:20,2020
96,active,2,False,0,True,2020-08-18 19:45:43+00:00,107,0,True,True,0,17,107,,,2020-08-18 19:55:20,2020
97,active,0,False,0,True,2020-08-18 19:41:15+00:00,108,9,True,True,0,8,108,,,2020-08-18 19:55:20,2020
98,active,1,False,0,True,2020-08-18 19:32:03+00:00,109,29,True,True,0,5,109,,,2020-08-18 19:55:20,2020
99,active,0,False,0,True,2020-08-18 19:53:16+00:00,110,9,True,True,0,6,110,,,2020-08-18 19:55:20,2020
100,active,0,False,0,True,2020-08-18 18:57:14+00:00,111,13,True,True,0,2,111,,,2020-08-18 19:55:20,2020
101,active,0,False,0,True,2020-08-18 19:10:50+00:00,112,4,True,True,0,11,112,,,2020-08-18 19:55:20,2020
102,active,1,False,0,True,2020-08-18 19:27:34+00:00,113,7,True,True,0,7,113,,,2020-08-18 19:55:20,2020
103,active,0,False,0,True,2020-08-18 19:48:26+00:00,114,13,True,True,0,2,114,,,2020-08-18 19:55:20,2020
104,active,0,False,0,True,2020-08-18 19:55:07+00:00,115,4,True,True,0,15,115,,,2020-08-18 19:55:20,2020
105,active,0,False,0,True,2020-08-18 19:47:19+00:00,116,13,True,True,0,10,116,,,2020-08-18 19:55:20,2020
106,active,0,False,0,True,2020-08-18 19:23:50+00:00,117,12,True,True,0,7,117,,,2020-08-18 19:55:20,2020
107,active,1,False,0,True,2020-08-18 19:27:31+00:00,118,10,True,True,0,8,118,,,2020-08-18 19:55:20,2020
108,active,1,False,0,True,2020-08-18 19:54:55+00:00,119,4,True,True,0,10,119,,,2020-08-18 19:55:20,2020
109,active,0,False,0,True,2020-08-18 19:51:28+00:00,120,3,True,True,0,12,120,,,2020-08-18 19:55:20,2020
110,active,1,False,0,True,2020-08-18 19:48:59+00:00,121,7,True,True,0,9,121,,,2020-08-18 19:55:20,2020
111,active,0,False,0,True,2020-08-18 19:53:22+00:00,122,6,True,True,0,9,122,,,2020-08-18 19:55:20,2020
112,active,0,False,0,True,2020-08-18 19:45:49+00:00,124,13,True,True,0,2,124,,,2020-08-18 19:55:20,2020
113,active,0,False,0,True,2020-08-18 19:27:14+00:00,125,9,True,True,1,5,125,,,2020-08-18 19:55:20,2020
114,active,1,False,0,True,2020-08-18 19:27:38+00:00,126,3,True,True,0,11,126,,,2020-08-18 19:55:20,2020
115,active,0,False,0,True,2020-08-18 19:31:59+00:00,128,2,True,True,0,17,128,,,2020-08-18 19:55:20,2020
116,active,0,False,0,True,2020-08-18 19:37:52+00:00,129,6,True,True,0,13,129,,,2020-08-18 19:55:20,2020
117,active,0,False,0,True,2020-08-18 18:23:23+00:00,130,3,True,True,0,12,130,,,2020-08-18 19:55:20,2020
118,active,0,False,0,True,2020-08-18 19:35:23+00:00,131,16,True,True,0,2,131,,,2020-08-18 19:55:20,2020
119,active,2,False,0,True,2020-08-18 19:28:45+00:00,133,8,True,True,0,13,133,,,2020-08-18 19:55:20,2020
120,active,0,False,0,True,2020-08-18 19:37:46+00:00,135,14,True,True,0,3,135,,,2020-08-18 19:55:20,2020
121,active,1,False,0,True,2020-08-18 19:54:02+00:00,136,14,True,True,0,4,136,,,2020-08-18 19:55:20,2020
122,active,0,False,0,True,2020-08-18 19:25:26+00:00,137,6,True,True,0,9,137,,,2020-08-18 19:55:20,2020
123,active,2,False,0,True,2020-08-18 19:40:31+00:00,138,8,True,True,0,5,138,,,2020-08-18 19:55:20,2020
124,active,0,False,0,True,2020-08-18 19:53:13+00:00,139,16,True,True,0,3,139,,,2020-08-18 19:55:20,2020
125,active,0,False,0,True,2020-08-18 18:41:19+00:00,140,11,True,True,0,6,140,,,2020-08-18 19:55:20,2020
126,active,0,False,0,True,2020-08-18 19:52:36+00:00,141,7,True,True,0,8,141,,,2020-08-18 19:55:20,2020
127,active,0,False,0,True,2020-08-18 18:47:29+00:00,142,5,True,True,0,18,142,,,2020-08-18 19:55:20,2020
128,active,0,False,0,True,2020-08-18 18:53:48+00:00,143,17,True,True,0,6,143,,,2020-08-18 19:55:20,2020
129,active,0,False,0,True,2020-08-18 17:23:53+00:00,144,3,True,True,0,16,144,,,2020-08-18 19:55:20,2020
130,active,1,False,0,True,2020-08-18 18:51:26+00:00,145,2,True,True,0,16,145,,,2020-08-18 19:55:20,2020
131,active,2,False,0,True,2020-08-18 19:46:59+00:00,146,4,True,True,0,13,146,,,2020-08-18 19:55:20,2020
132,active,1,True,0,True,2020-08-18 19:46:27+00:00,149,12,True,True,0,5,149,,,2020-08-18 19:55:20,2020
133,active,1,False,0,True,2020-08-18 19:43:04+00:00,150,7,True,True,0,11,150,,,2020-08-18 19:55:20,2020
134,active,0,False,0,True,2020-08-18 19:47:45+00:00,151,6,True,True,0,13,151,,,2020-08-18 19:55:20,2020
135,active,0,True,0,True,2020-08-18 19:51:03+00:00,152,7,True,True,0,8,152,,,2020-08-18 19:55:20,2020
136,active,0,False,0,True,2020-08-18 19:52:55+00:00,156,13,True,True,0,2,156,,,2020-08-18 19:55:20,2020
137,active,3,False,0,True,2020-08-18 19:50:54+00:00,157,5,True,True,0,7,157,,,2020-08-18 19:55:20,2020
138,active,0,False,0,True,2020-08-18 18:49:21+00:00,159,12,True,True,0,3,159,,,2020-08-18 19:55:20,2020
139,active,0,True,0,True,2020-08-18 19:53:43+00:00,160,11,True,True,0,3,160,,,2020-08-18 19:55:20,2020
140,active,1,True,0,True,2020-08-18 19:38:28+00:00,161,2,True,True,0,20,161,,,2020-08-18 19:55:20,2020
141,active,0,False,0,True,2020-08-18 18:28:26+00:00,162,9,True,True,0,6,162,,,2020-08-18 19:55:20,2020
142,active,0,True,0,True,2020-08-18 19:04:07+00:00,163,13,True,True,0,6,163,,,2020-08-18 19:55:20,2020
143,active,0,False,0,True,2020-08-18 19:41:24+00:00,167,10,True,True,0,5,167,,,2020-08-18 19:55:20,2020
144,active,0,False,0,True,2020-08-18 19:42:34+00:00,169,16,True,True,0,3,169,,,2020-08-18 19:55:20,2020
145,active,0,True,0,True,2020-08-18 15:32:54+00:00,170,10,True,True,0,4,170,,,2020-08-18 19:55:20,2020
146,active,0,True,0,True,2020-08-18 19:48:07+00:00,171,22,True,True,0,1,171,,,2020-08-18 19:55:20,2020
147,active,0,True,0,True,2020-08-18 17:51:29+00:00,173,5,True,True,0,9,173,,,2020-08-18 19:55:20,2020
148,active,0,False,0,True,2020-08-18 19:27:39+00:00,174,13,True,True,0,2,174,,,2020-08-18 19:55:20,2020
149,active,0,True,0,True,2020-08-18 19:42:01+00:00,175,12,True,True,0,5,175,,,2020-08-18 19:55:20,2020
150,active,0,False,0,True,2020-08-18 19:14:22+00:00,176,7,True,True,0,8,176,,,2020-08-18 19:55:20,2020
151,active,0,False,0,True,2020-08-18 19:39:41+00:00,177,16,True,True,0,3,177,,,2020-08-18 19:55:20,2020
152,active,0,False,0,True,2020-08-18 19:44:51+00:00,178,5,True,True,0,14,178,,,2020-08-18 19:55:20,2020
153,active,0,False,0,True,2020-08-18 19:49:03+00:00,179,10,True,True,0,15,179,,,2020-08-18 19:55:20,2020
154,active,0,False,0,True,2020-08-18 19:33:58+00:00,180,5,True,True,0,14,180,,,2020-08-18 19:55:20,2020
155,active,0,False,0,True,2020-08-18 19:27:46+00:00,181,10,True,True,0,9,181,,,2020-08-18 19:55:20,2020
156,active,0,True,0,True,2020-08-18 19:51:49+00:00,182,15,True,True,0,4,182,,,2020-08-18 19:55:20,2020
157,active,0,False,0,True,2020-08-18 18:56:14+00:00,183,6,True,True,0,13,183,,,2020-08-18 19:55:20,2020
158,active,0,False,0,True,2020-08-18 19:38:10+00:00,184,9,True,True,0,10,184,,,2020-08-18 19:55:20,2020
159,active,1,False,0,True,2020-08-18 19:44:57+00:00,185,12,True,True,0,2,185,,,2020-08-18 19:55:20,2020
160,active,0,True,0,True,2020-08-18 19:53:56+00:00,186,15,True,True,0,0,186,,,2020-08-18 19:55:20,2020
161,active,0,False,0,True,2020-08-18 19:42:17+00:00,187,5,True,True,0,10,187,,,2020-08-18 19:55:20,2020
162,active,0,False,0,True,2020-08-18 18:50:24+00:00,188,6,True,True,0,9,188,,,2020-08-18 19:55:20,2020
163,active,0,True,0,True,2020-08-18 19:38:47+00:00,189,0,True,True,0,23,189,,,2020-08-18 19:55:20,2020
164,active,1,True,0,True,2020-08-18 19:52:20+00:00,190,20,True,True,0,16,190,,,2020-08-18 19:55:20,2020
165,active,0,False,0,True,2020-08-18 13:28:06+00:00,191,13,True,True,0,2,191,,,2020-08-18 19:55:20,2020
166,active,0,False,0,True,2020-08-18 19:55:09+00:00,192,7,True,True,0,12,192,,,2020-08-18 19:55:20,2020
167,active,0,True,0,True,2020-08-18 19:49:28+00:00,193,12,True,True,0,3,193,,,2020-08-18 19:55:20,2020
168,active,3,False,0,True,2020-08-18 18:08:26+00:00,194,15,True,True,0,1,194,,,2020-08-18 19:55:20,2020
169,active,1,False,0,True,2020-08-18 19:28:24+00:00,195,20,True,True,0,2,195,,,2020-08-18 19:55:20,2020
170,active,0,False,0,True,2020-08-18 17:21:47+00:00,196,9,True,True,0,1,196,,,2020-08-18 19:55:20,2020
171,active,0,False,0,True,2020-08-18 18:41:50+00:00,197,7,True,True,0,8,197,,,2020-08-18 19:55:20,2020
172,active,0,False,0,True,2020-08-18 15:32:08+00:00,199,8,True,True,0,7,199,,,2020-08-18 19:55:20,2020
173,active,0,False,0,True,2020-08-18 19:24:01+00:00,200,5,True,True,0,14,200,,,2020-08-18 19:55:20,2020
174,active,0,False,0,True,2020-08-18 19:29:27+00:00,201,9,True,True,0,6,201,,,2020-08-18 19:55:20,2020
175,active,1,False,0,True,2020-08-18 19:28:12+00:00,202,11,True,True,0,3,202,,,2020-08-18 19:55:20,2020
176,active,0,False,0,True,2020-08-18 08:39:35+00:00,203,7,True,True,0,8,203,,,2020-08-18 19:55:20,2020
177,active,0,False,0,True,2020-08-18 19:08:19+00:00,204,12,True,True,0,3,204,,,2020-08-18 19:55:20,2020
178,active,0,False,0,True,2020-08-18 19:15:04+00:00,205,11,True,True,0,4,205,,,2020-08-18 19:55:20,2020
179,active,1,True,0,True,2020-08-18 19:29:29+00:00,206,9,True,True,0,13,206,,,2020-08-18 19:55:20,2020
180,active,0,True,0,True,2020-08-18 17:35:12+00:00,208,5,True,True,0,10,208,,,2020-08-18 19:55:20,2020
181,active,1,False,0,True,2020-08-18 16:12:40+00:00,209,1,True,True,0,13,209,,,2020-08-18 19:55:20,2020
182,active,1,False,0,True,2020-08-18 18:50:30+00:00,210,11,True,True,0,3,210,,,2020-08-18 19:55:20,2020
183,active,0,False,0,True,2020-08-18 18:26:35+00:00,211,18,True,True,0,1,211,,,2020-08-18 19:55:20,2020
184,active,0,False,0,True,2020-08-18 18:47:50+00:00,212,32,True,True,0,1,212,,,2020-08-18 19:55:20,2020
185,active,0,True,0,True,2020-08-18 19:30:12+00:00,213,14,True,True,0,2,213,,,2020-08-18 19:55:20,2020
186,active,0,False,0,True,2020-08-18 17:55:15+00:00,214,5,True,True,0,10,214,,,2020-08-18 19:55:20,2020
187,active,2,False,0,True,2020-08-18 19:28:23+00:00,215,4,True,True,0,9,215,,,2020-08-18 19:55:20,2020
188,active,0,False,0,True,2020-08-18 08:04:08+00:00,216,0,True,True,0,19,216,,,2020-08-18 19:55:20,2020
189,active,1,False,0,True,2020-08-18 19:54:22+00:00,217,6,True,True,0,12,217,,,2020-08-18 19:55:20,2020
190,active,2,False,0,True,2020-08-18 19:33:52+00:00,218,7,True,True,0,6,218,,,2020-08-18 19:55:20,2020
191,active,0,False,0,True,2020-08-18 19:07:11+00:00,219,11,True,True,0,4,219,,,2020-08-18 19:55:20,2020
192,active,1,False,0,True,2020-08-18 19:47:29+00:00,221,18,True,True,0,0,221,,,2020-08-18 19:55:20,2020
193,active,0,True,0,True,2020-08-18 19:48:15+00:00,222,13,True,True,0,1,222,,,2020-08-18 19:55:20,2020
194,active,1,False,0,True,2020-08-18 19:31:29+00:00,224,3,True,True,0,13,224,,,2020-08-18 19:55:20,2020
195,active,1,False,0,True,2020-08-18 19:53:54+00:00,225,9,True,True,0,9,225,,,2020-08-18 19:55:20,2020
196,active,1,False,0,True,2020-08-18 19:54:57+00:00,226,13,True,True,0,1,226,,,2020-08-18 19:55:20,2020
197,active,2,False,0,True,2020-08-18 19:53:10+00:00,227,16,True,True,0,1,227,,,2020-08-18 19:55:20,2020
198,active,0,False,0,True,2020-08-18 19:28:42+00:00,228,15,True,True,0,4,228,,,2020-08-18 19:55:20,2020
199,active,0,False,0,True,2020-08-18 19:33:43+00:00,232,10,True,True,0,1,232,,,2020-08-18 19:55:20,2020
200,active,1,False,0,True,2020-08-18 19:22:57+00:00,233,10,True,True,0,4,233,,,2020-08-18 19:55:20,2020
201,active,0,False,0,True,2020-08-18 18:24:00+00:00,234,14,True,True,0,1,234,,,2020-08-18 19:55:20,2020
202,active,0,False,0,True,2020-08-18 18:35:41+00:00,235,7,True,True,0,8,235,,,2020-08-18 19:55:20,2020
203,active,0,False,0,True,2020-08-18 19:42:59+00:00,236,6,True,True,0,9,236,,,2020-08-18 19:55:20,2020
204,active,0,False,0,True,2020-08-18 19:34:28+00:00,239,3,True,True,0,12,239,,,2020-08-18 19:55:20,2020
205,active,0,False,0,True,2020-08-18 19:37:34+00:00,255,8,True,True,0,7,255,,,2020-08-18 19:55:20,2020
206,active,0,False,0,True,2020-08-18 11:20:18+00:00,258,7,True,True,0,8,258,,,2020-08-18 19:55:20,2020
207,active,0,False,0,True,2020-08-18 17:28:18+00:00,259,5,True,True,0,10,259,,,2020-08-18 19:55:20,2020
208,active,0,False,0,True,2020-08-18 19:34:27+00:00,260,9,True,True,0,6,260,,,2020-08-18 19:55:20,2020
209,active,0,False,0,True,2020-08-18 19:27:34+00:00,271,5,True,True,0,10,271,,,2020-08-18 19:55:20,2020
210,active,0,False,0,True,2020-08-18 16:44:29+00:00,272,9,True,True,0,10,272,,,2020-08-18 19:55:20,2020
211,active,0,False,0,True,2020-08-18 19:46:23+00:00,273,19,True,True,0,21,273,,,2020-08-18 19:55:20,2020
212,active,0,False,0,True,2020-08-18 19:04:23+00:00,279,2,True,True,0,17,279,,,2020-08-18 19:55:20,2020
213,active,0,False,0,True,2020-08-18 19:12:20+00:00,280,9,True,True,0,10,280,,,2020-08-18 19:55:20,2020
214,active,0,False,0,True,2020-08-18 18:59:55+00:00,282,7,True,True,0,8,282,,,2020-08-18 19:55:20,2020
215,active,1,False,0,True,2020-08-18 19:36:38+00:00,296,9,True,True,0,13,296,,,2020-08-18 19:55:20,2020
216,active,0,False,0,True,2020-08-18 19:54:16+00:00,318,2,True,True,0,17,318,,,2020-08-18 19:55:20,2020
217,active,0,False,0,True,2020-08-18 18:54:04+00:00,319,21,True,True,0,4,319,,,2020-08-18 19:55:20,2020
218,active,0,False,0,True,2020-08-18 19:51:44+00:00,327,11,True,True,0,4,327,,,2020-08-18 19:55:20,2020
219,active,0,False,0,True,2020-08-18 19:46:32+00:00,328,12,True,True,0,3,328,,,2020-08-18 19:55:20,2020
220,active,1,False,0,True,2020-08-18 19:13:49+00:00,329,0,True,True,0,14,329,,,2020-08-18 19:55:20,2020
221,active,1,False,0,True,2020-08-18 19:27:11+00:00,330,12,True,True,0,2,330,,,2020-08-18 19:55:20,2020
222,active,0,False,0,True,2020-08-18 19:51:59+00:00,331,5,True,True,0,10,331,,,2020-08-18 19:55:20,2020
