,is_returning,is_installed,is_renting,num_docks_available,station_id,legacy_id,last_reported,num_docks_disabled,num_bikes_disabled,station_status,num_bikes_available,num_ebikes_available,eightd_has_available_keys,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
0,True,True,True,13,3,3,2020-07-29 02:44:15+00:00,0,0,active,2,0,True,,,2020-07-29 02:49:50,2020
1,True,True,True,7,4,4,2020-07-29 02:40:21+00:00,0,0,active,12,0,False,,,2020-07-29 02:49:50,2020
2,True,True,True,8,5,5,2020-07-29 02:43:26+00:00,0,0,active,7,0,False,,,2020-07-29 02:49:50,2020
3,True,True,True,9,6,6,2020-07-29 02:41:37+00:00,0,0,active,6,0,False,,,2020-07-29 02:49:50,2020
4,True,True,True,14,7,7,2020-07-29 01:18:59+00:00,0,0,active,1,0,False,,,2020-07-29 02:49:50,2020
5,True,True,True,2,8,8,2020-07-29 01:58:54+00:00,0,1,active,16,0,False,,,2020-07-29 02:49:50,2020
6,True,True,True,11,9,9,2020-07-29 02:30:54+00:00,0,1,active,3,0,False,,,2020-07-29 02:49:50,2020
7,True,True,True,2,10,10,2020-07-29 02:31:00+00:00,0,0,active,9,0,False,,,2020-07-29 02:49:50,2020
8,True,True,True,12,11,11,2020-07-29 02:41:29+00:00,0,2,active,1,0,False,[{'id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0'}],"{'off_dock_capacity': 50, 'station_id': 'f8346ad7-0de8-11e7-991c-3863bb43a7d0', 'dock_blocked_count': 0, 'active': True, 'valet_revision': 69, 'region': 'BOS', 'off_dock_count': 2}",2020-07-29 02:49:50,2020
9,True,True,True,15,12,12,2020-07-29 02:44:59+00:00,0,0,active,3,0,True,,,2020-07-29 02:49:50,2020
10,True,True,True,17,13,13,2020-07-29 00:20:47+00:00,0,0,active,2,0,False,,,2020-07-29 02:49:50,2020
11,True,True,True,25,14,14,2020-07-29 01:55:26+00:00,0,0,active,0,0,False,,,2020-07-29 02:49:50,2020
12,True,True,True,7,15,15,2020-07-29 02:19:41+00:00,0,0,active,8,0,False,,,2020-07-29 02:49:50,2020
13,True,True,True,10,16,16,2020-07-29 01:12:37+00:00,0,2,active,7,0,True,,,2020-07-29 02:49:50,2020
14,True,True,True,3,17,17,2020-07-29 02:47:06+00:00,0,0,active,12,0,False,,,2020-07-29 02:49:50,2020
15,True,True,True,4,19,19,2020-07-29 02:31:16+00:00,0,0,active,11,0,False,,,2020-07-29 02:49:50,2020
16,True,True,True,3,20,20,2020-07-29 02:36:07+00:00,0,0,active,20,0,True,,,2020-07-29 02:49:50,2020
17,True,True,True,9,21,21,2020-07-29 02:37:16+00:00,0,2,active,7,0,True,,,2020-07-29 02:49:50,2020
18,True,True,True,45,22,22,2020-07-29 01:34:26+00:00,0,0,active,2,0,False,,,2020-07-29 02:49:50,2020
19,True,True,True,19,23,23,2020-07-29 02:11:28+00:00,0,0,active,2,0,True,,,2020-07-29 02:49:50,2020
20,True,True,True,18,24,24,2020-07-29 01:59:15+00:00,0,0,active,1,0,False,,,2020-07-29 02:49:50,2020
21,True,True,True,0,25,25,2020-07-29 02:30:10+00:00,0,0,active,15,0,False,,,2020-07-29 02:49:50,2020
22,True,True,True,3,26,26,2020-07-29 02:34:44+00:00,0,0,active,12,0,False,,,2020-07-29 02:49:50,2020
23,True,True,True,13,27,27,2020-07-29 02:30:24+00:00,0,0,active,10,0,False,,,2020-07-29 02:49:50,2020
24,True,True,True,6,29,29,2020-07-29 01:16:11+00:00,0,0,active,9,0,False,,,2020-07-29 02:49:50,2020
25,True,True,True,13,30,30,2020-07-29 02:48:48+00:00,0,0,active,2,0,False,,,2020-07-29 02:49:50,2020
26,True,True,True,14,31,31,2020-07-29 01:23:08+00:00,0,1,active,4,0,True,,,2020-07-29 02:49:50,2020
27,True,True,True,11,32,32,2020-07-29 02:40:08+00:00,0,0,active,4,0,False,,,2020-07-29 02:49:50,2020
28,True,True,True,20,33,33,2020-07-29 02:47:07+00:00,0,2,active,5,0,False,,,2020-07-29 02:49:50,2020
29,True,True,True,20,35,35,2020-07-29 01:27:12+00:00,0,1,active,2,0,False,,,2020-07-29 02:49:50,2020
30,True,True,True,14,36,36,2020-07-29 02:45:16+00:00,0,3,active,16,0,True,,,2020-07-29 02:49:50,2020
