,last_reported,is_renting,num_bikes_available,num_ebikes_available,station_status,legacy_id,num_docks_available,station_id,num_docks_disabled,num_bikes_disabled,eightd_has_available_keys,is_installed,is_returning,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
53,2020-08-04 22:05:20+00:00,True,6,0,active,61,13,61,0,0,False,True,True,,,2020-08-04 22:08:20,2020
54,2020-08-04 19:44:51+00:00,True,6,0,active,63,9,63,0,0,False,True,True,,,2020-08-04 22:08:20,2020
55,2020-08-04 21:08:18+00:00,True,15,0,active,64,4,64,0,0,False,True,True,,,2020-08-04 22:08:20,2020
56,2020-08-04 16:26:16+00:00,True,6,0,active,65,16,65,0,1,False,True,True,,,2020-08-04 22:08:20,2020
57,2020-08-04 22:05:57+00:00,True,6,0,active,66,9,66,0,0,False,True,True,,,2020-08-04 22:08:20,2020
58,2020-08-04 21:51:30+00:00,True,10,0,active,67,17,67,0,0,True,True,True,,,2020-08-04 22:08:20,2020
59,2020-08-04 21:54:27+00:00,True,3,0,active,68,15,68,0,1,True,True,True,,,2020-08-04 22:08:20,2020
60,2020-08-04 21:43:06+00:00,True,11,0,active,69,8,69,0,0,True,True,True,,,2020-08-04 22:08:20,2020
61,2020-08-04 21:23:14+00:00,True,18,0,active,70,5,70,0,0,False,True,True,,,2020-08-04 22:08:20,2020
62,2020-08-04 22:07:41+00:00,True,19,0,active,71,4,71,0,0,False,True,True,,,2020-08-04 22:08:20,2020
63,2020-08-04 21:58:07+00:00,True,3,0,active,72,20,72,0,0,False,True,True,,,2020-08-04 22:08:20,2020
64,2020-08-04 21:45:57+00:00,True,2,0,active,73,13,73,0,0,False,True,True,,,2020-08-04 22:08:20,2020
65,2020-08-04 22:08:13+00:00,True,10,0,active,74,9,74,0,0,True,True,True,,,2020-08-04 22:08:20,2020
66,2020-08-04 20:57:27+00:00,True,1,0,active,75,14,75,0,0,False,True,True,,,2020-08-04 22:08:20,2020
67,2020-08-04 22:04:39+00:00,True,7,0,active,76,10,76,0,0,False,True,True,,,2020-08-04 22:08:20,2020
68,2020-08-04 21:20:54+00:00,True,7,0,active,77,8,77,0,0,False,True,True,,,2020-08-04 22:08:20,2020
69,2020-08-04 21:25:57+00:00,True,15,0,active,78,4,78,0,0,False,True,True,,,2020-08-04 22:08:20,2020
70,2020-08-04 22:06:16+00:00,True,11,0,active,79,8,79,0,0,False,True,True,,,2020-08-04 22:08:20,2020
71,2020-08-04 22:02:54+00:00,True,19,0,active,80,16,80,0,0,False,True,True,,,2020-08-04 22:08:20,2020
72,2020-08-04 22:00:13+00:00,True,1,0,active,81,17,81,0,1,False,True,True,,,2020-08-04 22:08:20,2020
73,2020-08-04 22:00:54+00:00,True,14,0,active,82,1,82,0,0,False,True,True,,,2020-08-04 22:08:20,2020
74,2020-08-04 21:55:07+00:00,True,9,0,active,84,6,84,0,0,False,True,True,,,2020-08-04 22:08:20,2020
75,2020-08-04 21:51:51+00:00,True,6,0,active,85,11,85,0,2,False,True,True,,,2020-08-04 22:08:20,2020
76,2020-08-04 21:47:44+00:00,True,9,0,active,86,10,86,0,0,False,True,True,,,2020-08-04 22:08:20,2020
77,2020-08-04 22:07:39+00:00,True,11,0,active,87,3,87,0,1,False,True,True,,,2020-08-04 22:08:20,2020
78,2020-08-04 20:32:46+00:00,True,13,0,active,89,5,89,0,1,False,True,True,,,2020-08-04 22:08:20,2020
79,2020-08-04 22:02:15+00:00,True,8,0,active,90,9,90,0,2,False,True,True,,,2020-08-04 22:08:20,2020
80,2020-08-04 21:38:40+00:00,True,5,0,active,91,12,91,0,2,False,True,True,,,2020-08-04 22:08:20,2020
81,2020-08-04 17:12:55+00:00,True,15,0,active,92,4,92,0,0,False,True,True,,,2020-08-04 22:08:20,2020
82,2020-08-04 21:18:51+00:00,True,11,0,active,93,3,93,0,1,False,True,True,,,2020-08-04 22:08:20,2020
83,2020-08-04 21:11:07+00:00,True,7,0,active,94,2,94,0,2,False,True,True,,,2020-08-04 22:08:20,2020
84,2020-08-04 21:02:05+00:00,True,13,0,active,95,2,95,0,0,False,True,True,,,2020-08-04 22:08:20,2020
85,2020-08-04 21:53:52+00:00,True,14,0,active,96,5,96,0,0,False,True,True,,,2020-08-04 22:08:20,2020
86,2020-08-04 21:50:46+00:00,True,11,0,active,97,7,97,0,1,False,True,True,,,2020-08-04 22:08:20,2020
87,2020-08-04 22:07:19+00:00,True,12,0,active,98,11,98,0,0,False,True,True,,,2020-08-04 22:08:20,2020
88,2020-08-04 21:34:11+00:00,True,7,0,active,99,8,99,0,0,False,True,True,,,2020-08-04 22:08:20,2020
89,2020-08-04 21:40:49+00:00,True,19,0,active,100,5,100,0,1,True,True,True,,,2020-08-04 22:08:20,2020
90,2020-08-04 21:47:00+00:00,True,15,0,active,101,0,101,0,0,False,True,True,,,2020-08-04 22:08:20,2020
91,2020-08-04 21:41:50+00:00,True,10,0,active,102,4,102,0,1,False,True,True,,,2020-08-04 22:08:20,2020
92,2020-08-04 22:07:49+00:00,True,7,0,active,103,7,103,0,1,False,True,True,,,2020-08-04 22:08:20,2020
93,2020-08-04 22:00:05+00:00,True,4,0,active,104,15,104,0,0,False,True,True,,,2020-08-04 22:08:20,2020
94,2020-08-04 22:01:20+00:00,True,2,0,active,105,17,105,0,0,False,True,True,,,2020-08-04 22:08:20,2020
95,2020-08-04 18:02:03+00:00,True,2,0,active,106,13,106,0,0,False,True,True,,,2020-08-04 22:08:20,2020
96,2020-08-04 22:02:50+00:00,True,4,0,active,107,15,107,0,0,False,True,True,,,2020-08-04 22:08:20,2020
97,2020-08-04 21:51:48+00:00,True,8,0,active,108,8,108,0,1,False,True,True,,,2020-08-04 22:08:20,2020
98,2020-08-04 18:13:59+00:00,True,11,0,active,109,22,109,0,2,False,True,True,,,2020-08-04 22:08:20,2020
99,2020-08-04 21:07:38+00:00,True,9,0,active,110,6,110,0,0,False,True,True,,,2020-08-04 22:08:20,2020
100,2020-08-04 19:14:24+00:00,True,1,0,active,111,14,111,0,0,False,True,True,,,2020-08-04 22:08:20,2020
101,2020-08-04 21:20:39+00:00,True,10,0,active,112,5,112,0,0,False,True,True,,,2020-08-04 22:08:20,2020
102,2020-08-04 20:54:06+00:00,True,12,0,active,113,3,113,0,0,False,True,True,,,2020-08-04 22:08:20,2020
103,2020-08-04 18:12:28+00:00,True,11,0,active,114,4,114,0,0,False,True,True,,,2020-08-04 22:08:20,2020
104,2020-08-04 22:08:00+00:00,True,16,0,active,115,3,115,0,0,False,True,True,,,2020-08-04 22:08:20,2020
105,2020-08-04 22:03:53+00:00,True,20,0,active,116,3,116,0,0,False,True,True,,,2020-08-04 22:08:20,2020
106,2020-08-04 21:55:54+00:00,True,7,0,active,117,12,117,0,0,False,True,True,,,2020-08-04 22:08:20,2020
107,2020-08-04 21:53:47+00:00,True,16,0,active,118,3,118,0,0,False,True,True,,,2020-08-04 22:08:20,2020
108,2020-08-04 21:24:08+00:00,True,3,0,active,119,12,119,0,0,False,True,True,,,2020-08-04 22:08:20,2020
109,2020-08-04 21:58:28+00:00,True,5,0,active,120,10,120,0,0,False,True,True,,,2020-08-04 22:08:20,2020
110,2020-08-04 20:57:53+00:00,True,2,0,active,121,15,121,0,0,False,True,True,,,2020-08-04 22:08:20,2020
111,2020-08-04 21:47:59+00:00,True,4,0,active,122,10,122,0,1,False,True,True,,,2020-08-04 22:08:20,2020
112,2020-08-04 21:00:19+00:00,True,1,0,active,124,14,124,0,0,False,True,True,,,2020-08-04 22:08:20,2020
113,2020-08-04 21:52:43+00:00,True,4,0,active,125,11,125,0,0,False,True,True,,,2020-08-04 22:08:20,2020
114,2020-08-04 19:26:30+00:00,True,2,0,active,126,13,126,0,0,False,True,True,,,2020-08-04 22:08:20,2020
115,2020-08-04 21:31:09+00:00,True,15,0,active,128,4,128,0,0,False,True,True,,,2020-08-04 22:08:20,2020
116,2020-08-04 21:10:26+00:00,True,15,0,active,129,4,129,0,0,False,True,True,,,2020-08-04 22:08:20,2020
117,2020-08-04 17:43:37+00:00,True,13,0,active,130,2,130,0,0,False,True,True,,,2020-08-04 22:08:20,2020
118,2020-08-04 21:42:47+00:00,True,11,0,active,131,7,131,0,0,False,True,True,,,2020-08-04 22:08:20,2020
119,2020-08-04 22:08:17+00:00,True,11,0,active,133,11,133,0,1,False,True,True,,,2020-08-04 22:08:20,2020
120,2020-08-04 18:45:12+00:00,True,12,0,active,135,5,135,0,0,False,True,True,,,2020-08-04 22:08:20,2020
121,2020-08-04 22:05:23+00:00,True,11,0,active,136,7,136,0,1,False,True,True,,,2020-08-04 22:08:20,2020
122,2020-08-04 19:35:22+00:00,True,5,0,active,137,10,137,0,0,False,True,True,,,2020-08-04 22:08:20,2020
123,2020-08-04 21:48:34+00:00,True,10,0,active,138,4,138,0,1,False,True,True,,,2020-08-04 22:08:20,2020
124,2020-08-04 21:38:49+00:00,True,7,0,active,139,12,139,0,0,False,True,True,,,2020-08-04 22:08:20,2020
125,2020-08-04 19:38:28+00:00,True,17,0,active,140,0,140,0,0,False,True,True,,,2020-08-04 22:08:20,2020
126,2020-08-04 21:27:54+00:00,True,8,0,active,141,6,141,0,1,False,True,True,,,2020-08-04 22:08:20,2020
127,2020-08-04 20:47:08+00:00,True,10,0,active,142,11,142,0,2,False,True,True,,,2020-08-04 22:08:20,2020
128,2020-08-04 21:43:46+00:00,True,9,0,active,143,13,143,0,1,False,True,True,,,2020-08-04 22:08:20,2020
129,2020-08-04 20:39:57+00:00,True,1,0,active,144,18,144,0,0,False,True,True,,,2020-08-04 22:08:20,2020
130,2020-08-04 20:39:19+00:00,True,14,0,active,145,5,145,0,0,False,True,True,,,2020-08-04 22:08:20,2020
131,2020-08-04 21:47:49+00:00,True,8,0,active,146,9,146,0,2,False,True,True,,,2020-08-04 22:08:20,2020
132,2020-08-04 22:06:42+00:00,True,6,0,active,149,12,149,0,0,True,True,True,,,2020-08-04 22:08:20,2020
133,2020-08-04 20:42:40+00:00,True,3,0,active,150,16,150,0,0,False,True,True,,,2020-08-04 22:08:20,2020
134,2020-08-04 21:08:59+00:00,True,10,0,active,151,9,151,0,0,False,True,True,,,2020-08-04 22:08:20,2020
135,2020-08-04 22:01:45+00:00,True,11,0,active,152,4,152,0,0,True,True,True,,,2020-08-04 22:08:20,2020
136,2020-08-04 20:50:45+00:00,True,4,0,active,156,11,156,0,0,False,True,True,,,2020-08-04 22:08:20,2020
137,2020-08-04 21:53:11+00:00,True,7,0,active,157,6,157,0,2,False,True,True,,,2020-08-04 22:08:20,2020
138,2020-08-04 21:42:20+00:00,True,3,0,active,159,11,159,0,1,False,True,True,,,2020-08-04 22:08:20,2020
139,2020-08-04 21:17:53+00:00,True,1,0,active,160,13,160,0,0,True,True,True,,,2020-08-04 22:08:20,2020
140,2020-08-04 22:07:11+00:00,True,4,0,active,161,19,161,0,0,True,True,True,,,2020-08-04 22:08:20,2020
141,2020-08-04 20:04:45+00:00,True,4,0,active,162,10,162,0,1,False,True,True,,,2020-08-04 22:08:20,2020
142,2020-08-04 20:19:09+00:00,True,5,0,active,163,14,163,0,0,True,True,True,,,2020-08-04 22:08:20,2020
143,2020-08-04 21:32:12+00:00,True,14,0,active,167,1,167,0,0,False,True,True,,,2020-08-04 22:08:20,2020
144,2020-08-04 21:44:42+00:00,True,16,0,active,169,3,169,0,0,False,True,True,,,2020-08-04 22:08:20,2020
145,2020-08-04 19:21:17+00:00,True,0,0,active,170,14,170,0,0,True,True,True,,,2020-08-04 22:08:20,2020
146,2020-08-04 12:50:10+00:00,True,5,0,active,171,18,171,0,0,True,True,True,,,2020-08-04 22:08:20,2020
147,2020-08-04 19:01:26+00:00,True,11,0,active,173,3,173,0,0,True,True,True,,,2020-08-04 22:08:20,2020
148,2020-08-04 20:56:33+00:00,True,9,0,active,174,6,174,0,0,False,True,True,,,2020-08-04 22:08:20,2020
149,2020-08-04 22:06:30+00:00,True,3,0,active,175,14,175,0,0,True,True,True,,,2020-08-04 22:08:20,2020
150,2020-08-04 20:29:28+00:00,True,2,0,active,176,13,176,0,0,False,True,True,,,2020-08-04 22:08:20,2020
151,2020-08-04 20:36:29+00:00,True,7,0,active,177,12,177,0,0,False,True,True,,,2020-08-04 22:08:20,2020
152,2020-08-04 21:45:28+00:00,True,9,0,active,178,10,178,0,0,False,True,True,,,2020-08-04 22:08:20,2020
153,2020-08-04 22:05:17+00:00,True,6,0,active,179,19,179,0,0,False,True,True,,,2020-08-04 22:08:20,2020
154,2020-08-04 21:45:29+00:00,True,15,0,active,180,4,180,0,0,False,True,True,,,2020-08-04 22:08:20,2020
155,2020-08-04 20:30:01+00:00,True,16,0,active,181,2,181,0,1,False,True,True,,,2020-08-04 22:08:20,2020
156,2020-08-04 21:59:23+00:00,True,4,0,active,182,13,182,0,2,True,True,True,,,2020-08-04 22:08:20,2020
157,2020-08-04 20:11:48+00:00,True,11,0,active,183,8,183,0,0,False,True,True,,,2020-08-04 22:08:20,2020
158,2020-08-04 21:55:08+00:00,True,4,0,active,184,13,184,0,2,False,True,True,,,2020-08-04 22:08:20,2020
159,2020-08-04 20:50:03+00:00,True,4,0,active,185,10,185,0,1,False,True,True,,,2020-08-04 22:08:20,2020
160,2020-08-04 21:52:53+00:00,True,7,0,active,186,8,186,0,0,True,True,True,,,2020-08-04 22:08:20,2020
161,2020-08-04 15:40:14+00:00,True,14,0,active,187,1,187,0,0,False,True,True,,,2020-08-04 22:08:20,2020
162,2020-08-04 18:46:44+00:00,True,2,0,active,188,13,188,0,0,False,True,True,,,2020-08-04 22:08:20,2020
163,2020-08-04 21:51:01+00:00,True,7,0,active,189,16,189,0,0,False,True,True,,,2020-08-04 22:08:20,2020
164,2020-08-04 21:53:21+00:00,True,17,0,active,190,19,190,0,1,True,True,True,,,2020-08-04 22:08:20,2020
165,2020-08-04 21:18:37+00:00,True,2,0,active,191,13,191,0,0,False,True,True,,,2020-08-04 22:08:20,2020
166,2020-08-04 21:35:47+00:00,True,5,0,active,192,14,192,0,0,False,True,True,,,2020-08-04 22:08:20,2020
167,2020-08-04 20:58:20+00:00,True,10,0,active,193,4,193,0,1,True,True,True,,,2020-08-04 22:08:20,2020
168,2020-08-04 22:04:31+00:00,True,7,0,active,194,12,194,0,0,False,True,True,,,2020-08-04 22:08:20,2020
169,2020-08-04 21:45:43+00:00,True,14,0,active,195,9,195,0,0,False,True,True,,,2020-08-04 22:08:20,2020
170,2020-08-04 19:37:15+00:00,True,3,0,active,196,7,196,0,0,True,True,True,,,2020-08-04 22:08:20,2020
171,2020-08-04 21:58:50+00:00,True,1,0,active,197,14,197,0,0,False,True,True,,,2020-08-04 22:08:20,2020
172,2020-08-04 19:45:54+00:00,True,13,0,active,199,2,199,0,0,False,True,True,,,2020-08-04 22:08:20,2020
173,2020-08-04 22:02:46+00:00,True,15,0,active,200,3,200,0,1,False,True,True,,,2020-08-04 22:08:20,2020
174,2020-08-04 12:17:44+00:00,True,0,0,active,201,15,201,0,0,False,True,True,,,2020-08-04 22:08:20,2020
175,2020-08-04 18:10:32+00:00,True,0,0,active,202,14,202,0,1,False,True,True,,,2020-08-04 22:08:20,2020
176,2020-08-04 08:21:44+00:00,True,6,0,active,203,9,203,0,0,False,True,True,,,2020-08-04 22:08:20,2020
177,2020-08-04 21:02:39+00:00,True,3,0,active,204,11,204,0,1,False,True,True,,,2020-08-04 22:08:20,2020
178,2020-08-04 19:24:51+00:00,True,8,0,active,205,7,205,0,0,False,True,True,,,2020-08-04 22:08:20,2020
179,2020-08-04 21:14:08+00:00,True,8,0,active,206,15,206,0,0,False,True,True,,,2020-08-04 22:08:20,2020
180,2020-08-04 20:50:12+00:00,True,14,0,active,208,1,208,0,0,True,True,True,,,2020-08-04 22:08:20,2020
181,2020-08-04 20:12:47+00:00,True,8,0,active,209,7,209,0,0,False,True,True,,,2020-08-04 22:08:20,2020
182,2020-08-04 18:57:17+00:00,True,1,0,active,210,13,210,0,1,False,True,True,,,2020-08-04 22:08:20,2020
183,2020-08-04 20:46:47+00:00,True,16,0,active,211,3,211,0,0,False,True,True,,,2020-08-04 22:08:20,2020
184,2020-08-04 20:25:54+00:00,True,24,0,active,212,9,212,0,0,False,True,True,,,2020-08-04 22:08:20,2020
185,2020-08-04 21:42:45+00:00,True,4,0,active,213,12,213,0,0,True,True,True,,,2020-08-04 22:08:20,2020
186,2020-08-04 21:47:34+00:00,True,6,0,active,214,9,214,0,0,False,True,True,,,2020-08-04 22:08:20,2020
187,2020-08-04 19:07:32+00:00,True,15,0,active,215,0,215,0,0,False,True,True,,,2020-08-04 22:08:20,2020
188,2020-08-04 18:10:19+00:00,True,12,0,active,216,7,216,0,0,False,True,True,,,2020-08-04 22:08:20,2020
189,2020-08-04 20:01:05+00:00,True,16,0,active,217,2,217,0,1,False,True,True,,,2020-08-04 22:08:20,2020
190,2020-08-04 20:53:35+00:00,True,7,0,active,218,7,218,0,1,False,True,True,,,2020-08-04 22:08:20,2020
191,2020-08-04 20:19:56+00:00,True,9,0,active,219,6,219,0,0,False,True,True,,,2020-08-04 22:08:20,2020
192,2020-08-04 21:54:14+00:00,True,8,0,active,221,11,221,0,0,False,True,True,,,2020-08-04 22:08:20,2020
193,2020-08-04 21:37:36+00:00,True,8,0,active,222,6,222,0,0,True,True,True,,,2020-08-04 22:08:20,2020
194,2020-08-04 20:31:14+00:00,True,6,0,active,224,11,224,0,0,False,True,True,,,2020-08-04 22:08:20,2020
195,2020-08-04 21:46:43+00:00,True,1,0,active,225,18,225,0,0,False,True,True,,,2020-08-04 22:08:20,2020
196,2020-08-04 22:05:10+00:00,True,6,0,active,226,8,226,0,1,False,True,True,,,2020-08-04 22:08:20,2020
197,2020-08-04 21:40:58+00:00,True,1,0,active,227,18,227,0,0,False,True,True,,,2020-08-04 22:08:20,2020
198,2020-08-04 21:29:13+00:00,True,14,0,active,228,4,228,0,1,False,True,True,,,2020-08-04 22:08:20,2020
199,2020-08-04 18:35:54+00:00,True,2,0,active,232,9,232,0,0,False,True,True,,,2020-08-04 22:08:20,2020
200,2020-08-04 19:36:04+00:00,True,4,0,active,233,11,233,0,0,False,True,True,,,2020-08-04 22:08:20,2020
201,2020-08-04 18:48:07+00:00,True,2,0,active,234,13,234,0,0,False,True,True,,,2020-08-04 22:08:20,2020
202,2020-08-04 21:47:50+00:00,True,4,0,active,235,10,235,0,1,False,True,True,,,2020-08-04 22:08:20,2020
203,2020-08-04 20:12:28+00:00,True,11,0,active,236,4,236,0,0,False,True,True,,,2020-08-04 22:08:20,2020
204,2020-08-04 21:32:38+00:00,True,10,0,active,239,5,239,0,0,False,True,True,,,2020-08-04 22:08:20,2020
205,2020-08-04 18:43:38+00:00,True,13,0,active,255,2,255,0,0,False,True,True,,,2020-08-04 22:08:20,2020
206,2020-08-04 19:25:29+00:00,True,15,0,active,258,0,258,0,0,False,True,True,,,2020-08-04 22:08:20,2020
207,2020-08-04 09:01:37+00:00,True,0,0,active,259,15,259,0,0,False,True,True,,,2020-08-04 22:08:20,2020
208,2020-08-04 20:42:30+00:00,True,2,0,active,260,13,260,0,0,False,True,True,,,2020-08-04 22:08:20,2020
209,2020-08-04 20:37:38+00:00,True,6,0,active,271,9,271,0,0,False,True,True,,,2020-08-04 22:08:20,2020
210,2020-08-04 20:21:43+00:00,True,5,0,active,272,14,272,0,0,False,True,True,,,2020-08-04 22:08:20,2020
211,2020-08-04 21:57:33+00:00,True,24,0,active,273,15,273,0,1,False,True,True,,,2020-08-04 22:08:20,2020
212,2020-08-04 21:19:07+00:00,True,5,0,active,279,14,279,0,0,False,True,True,,,2020-08-04 22:08:20,2020
213,2020-08-04 20:19:41+00:00,True,9,0,active,280,10,280,0,0,False,True,True,,,2020-08-04 22:08:20,2020
214,2020-08-04 21:44:42+00:00,True,12,0,active,282,3,282,0,0,False,True,True,,,2020-08-04 22:08:20,2020
215,2020-08-04 17:24:45+00:00,True,7,0,active,296,15,296,0,1,False,True,True,,,2020-08-04 22:08:20,2020
216,2020-08-04 22:06:18+00:00,True,12,0,active,318,7,318,0,0,False,True,True,,,2020-08-04 22:08:20,2020
217,2020-08-04 19:29:26+00:00,True,12,0,active,319,13,319,0,0,False,True,True,,,2020-08-04 22:08:20,2020
218,2020-08-04 21:18:00+00:00,True,8,0,active,327,7,327,0,0,False,True,True,,,2020-08-04 22:08:20,2020
219,2020-08-04 20:39:28+00:00,True,9,0,active,328,6,328,0,0,False,True,True,,,2020-08-04 22:08:20,2020
220,2020-08-04 19:40:10+00:00,True,9,0,active,329,6,329,0,0,False,True,True,,,2020-08-04 22:08:20,2020
221,2020-08-04 22:05:25+00:00,True,1,0,active,330,14,330,0,0,False,True,True,,,2020-08-04 22:08:20,2020
222,2020-08-04 22:06:12+00:00,True,7,0,active,331,8,331,0,0,False,True,True,,,2020-08-04 22:08:20,2020
