,num_bikes_disabled,eightd_has_available_keys,legacy_id,num_docks_available,station_id,is_installed,is_renting,num_docks_disabled,last_reported,num_bikes_available,station_status,num_ebikes_available,is_returning,timestamp_of_data_read_request,year_station_last_reported
36,0,True,43,10,43,True,True,0,2020-08-11 01:53:25+00:00,5,active,0,True,2020-08-11 05:37:05,2020
37,1,False,44,15,44,True,True,0,2020-08-11 00:54:12+00:00,7,active,0,True,2020-08-11 05:37:05,2020
38,0,False,46,9,46,True,True,0,2020-08-11 05:20:51+00:00,10,active,0,True,2020-08-11 05:37:05,2020
39,1,True,47,7,47,True,True,0,2020-08-11 05:27:57+00:00,11,active,0,True,2020-08-11 05:37:05,2020
40,0,False,48,17,48,True,True,0,2020-08-11 01:05:37+00:00,2,active,0,True,2020-08-11 05:37:05,2020
41,0,False,49,7,49,True,True,0,2020-08-11 04:30:23+00:00,11,active,0,True,2020-08-11 05:37:05,2020
42,0,True,50,9,50,True,True,0,2020-08-11 01:19:33+00:00,6,active,0,True,2020-08-11 05:37:05,2020
43,1,False,51,10,51,True,True,0,2020-08-11 04:53:30+00:00,4,active,0,True,2020-08-11 05:37:05,2020
44,0,True,52,7,52,True,True,0,2020-08-11 03:17:44+00:00,16,active,0,True,2020-08-11 05:37:05,2020
45,0,False,53,9,53,True,True,0,2020-08-11 04:31:00+00:00,10,active,0,True,2020-08-11 05:37:05,2020
46,0,False,54,13,54,True,True,0,2020-08-11 04:32:00+00:00,2,active,0,True,2020-08-11 05:37:05,2020
47,1,False,55,5,55,True,True,0,2020-08-11 05:09:15+00:00,9,active,0,True,2020-08-11 05:37:05,2020
48,1,True,56,10,56,True,True,0,2020-08-11 03:22:50+00:00,7,active,0,True,2020-08-11 05:37:05,2020
49,0,True,57,4,57,True,True,0,2020-08-11 04:37:33+00:00,10,active,0,True,2020-08-11 05:37:05,2020
50,4,True,58,5,58,True,True,0,2020-08-11 02:53:41+00:00,10,active,0,True,2020-08-11 05:37:05,2020
51,0,True,59,13,59,True,True,0,2020-08-11 03:00:56+00:00,6,active,0,True,2020-08-11 05:37:05,2020
52,0,False,60,16,60,True,True,0,2020-08-11 03:36:10+00:00,3,active,0,True,2020-08-11 05:37:05,2020
53,1,False,61,15,61,True,True,0,2020-08-11 05:31:48+00:00,3,active,0,True,2020-08-11 05:37:05,2020
54,2,False,63,9,63,True,True,0,2020-08-10 22:55:41+00:00,4,active,0,True,2020-08-11 05:37:05,2020
55,0,False,64,16,64,True,True,0,2020-08-11 02:17:45+00:00,3,active,0,True,2020-08-11 05:37:05,2020
56,0,False,65,19,65,True,True,0,2020-08-10 23:13:48+00:00,4,active,0,True,2020-08-11 05:37:05,2020
57,0,False,66,0,66,True,True,0,2020-08-11 02:52:54+00:00,15,active,0,True,2020-08-11 05:37:05,2020
58,0,True,67,24,67,True,True,0,2020-08-11 05:13:06+00:00,3,active,0,True,2020-08-11 05:37:05,2020
59,0,True,68,9,68,True,True,0,2020-08-11 03:19:42+00:00,10,active,0,True,2020-08-11 05:37:05,2020
60,1,True,69,10,69,True,True,0,2020-08-11 04:45:21+00:00,8,active,0,True,2020-08-11 05:37:05,2020
61,0,False,70,4,70,True,True,0,2020-08-11 04:53:05+00:00,19,active,0,True,2020-08-11 05:37:05,2020
62,0,False,71,2,71,True,True,0,2020-08-11 03:20:40+00:00,21,active,0,True,2020-08-11 05:37:05,2020
63,0,False,72,23,72,True,True,0,2020-08-11 00:52:03+00:00,0,active,0,True,2020-08-11 05:37:05,2020
64,0,False,73,15,73,True,True,0,2020-08-11 02:20:43+00:00,0,active,0,True,2020-08-11 05:37:05,2020
65,0,True,74,17,74,True,True,0,2020-08-11 03:26:31+00:00,2,active,0,True,2020-08-11 05:37:05,2020
66,0,False,75,13,75,True,True,0,2020-08-11 05:15:10+00:00,2,active,0,True,2020-08-11 05:37:05,2020
67,0,False,76,11,76,True,True,0,2020-08-11 04:57:27+00:00,6,active,0,True,2020-08-11 05:37:05,2020
68,1,False,77,9,77,True,True,0,2020-08-11 01:56:46+00:00,5,active,0,True,2020-08-11 05:37:05,2020
69,0,False,78,17,78,True,True,0,2020-08-11 02:41:44+00:00,2,active,0,True,2020-08-11 05:37:05,2020
70,3,False,79,2,79,True,True,0,2020-08-11 03:21:34+00:00,14,active,0,True,2020-08-11 05:37:05,2020
71,0,False,80,32,80,True,True,0,2020-08-11 03:47:11+00:00,3,active,0,True,2020-08-11 05:37:05,2020
72,0,False,81,14,81,True,True,0,2020-08-11 05:30:53+00:00,5,active,0,True,2020-08-11 05:37:05,2020
73,0,False,82,14,82,True,True,0,2020-08-11 01:05:23+00:00,1,active,0,True,2020-08-11 05:37:05,2020
74,1,False,84,10,84,True,True,0,2020-08-11 04:07:45+00:00,4,active,0,True,2020-08-11 05:37:05,2020
75,0,False,85,19,85,True,True,0,2020-08-11 02:45:23+00:00,0,active,0,True,2020-08-11 05:37:05,2020
76,0,False,86,12,86,True,True,0,2020-08-11 05:23:32+00:00,7,active,0,True,2020-08-11 05:37:05,2020
77,0,False,87,3,87,True,True,0,2020-08-11 04:02:43+00:00,12,active,0,True,2020-08-11 05:37:05,2020
78,1,False,89,12,89,True,True,0,2020-08-11 04:05:19+00:00,6,active,0,True,2020-08-11 05:37:05,2020
79,1,False,90,1,90,True,True,0,2020-08-11 03:43:15+00:00,17,active,0,True,2020-08-11 05:37:05,2020
80,1,False,91,15,91,True,True,0,2020-08-11 01:55:48+00:00,3,active,0,True,2020-08-11 05:37:05,2020
81,0,False,92,10,92,True,True,0,2020-08-11 00:43:16+00:00,9,active,0,True,2020-08-11 05:37:05,2020
82,1,False,93,2,93,True,True,0,2020-08-11 02:00:31+00:00,12,active,0,True,2020-08-11 05:37:05,2020
83,0,False,94,8,94,True,True,0,2020-08-11 03:12:29+00:00,3,active,0,True,2020-08-11 05:37:05,2020
84,0,False,95,7,95,True,True,0,2020-08-11 05:29:23+00:00,8,active,0,True,2020-08-11 05:37:05,2020
85,0,False,96,1,96,True,True,0,2020-08-11 05:01:45+00:00,18,active,0,True,2020-08-11 05:37:05,2020
86,0,False,97,3,97,True,True,0,2020-08-11 04:01:16+00:00,16,active,0,True,2020-08-11 05:37:05,2020
87,0,False,98,15,98,True,True,0,2020-08-11 04:32:37+00:00,8,active,0,True,2020-08-11 05:37:05,2020
88,0,False,99,6,99,True,True,0,2020-08-11 04:36:08+00:00,9,active,0,True,2020-08-11 05:37:05,2020
89,1,True,100,10,100,True,True,0,2020-08-11 03:02:11+00:00,14,active,0,True,2020-08-11 05:37:05,2020
90,1,False,101,0,101,True,True,0,2020-08-11 00:41:43+00:00,14,active,0,True,2020-08-11 05:37:05,2020
91,0,False,102,12,102,True,True,0,2020-08-11 03:33:19+00:00,3,active,0,True,2020-08-11 05:37:05,2020
92,0,False,103,3,103,True,True,0,2020-08-11 04:39:22+00:00,12,active,0,True,2020-08-11 05:37:05,2020
93,0,False,104,11,104,True,True,0,2020-08-11 04:03:54+00:00,8,active,0,True,2020-08-11 05:37:05,2020
94,2,False,105,6,105,True,True,0,2020-08-11 03:02:18+00:00,11,active,0,True,2020-08-11 05:37:05,2020
95,1,False,106,8,106,True,True,0,2020-08-10 23:29:51+00:00,6,active,0,True,2020-08-11 05:37:05,2020
96,2,False,107,11,107,True,True,0,2020-08-11 05:23:45+00:00,6,active,0,True,2020-08-11 05:37:05,2020
97,0,False,108,14,108,True,True,0,2020-08-11 04:36:06+00:00,3,active,0,True,2020-08-11 05:37:05,2020
98,1,False,109,26,109,True,True,0,2020-08-11 01:24:03+00:00,8,active,0,True,2020-08-11 05:37:05,2020
99,0,False,110,11,110,True,True,0,2020-08-11 04:42:59+00:00,4,active,0,True,2020-08-11 05:37:05,2020
100,0,False,111,8,111,True,True,0,2020-08-11 05:14:15+00:00,7,active,0,True,2020-08-11 05:37:05,2020
101,0,False,112,5,112,True,True,0,2020-08-11 03:55:19+00:00,10,active,0,True,2020-08-11 05:37:05,2020
102,1,False,113,1,113,True,True,0,2020-08-11 03:31:23+00:00,13,active,0,True,2020-08-11 05:37:05,2020
103,1,False,114,11,114,True,True,0,2020-08-11 02:15:25+00:00,3,active,0,True,2020-08-11 05:37:05,2020
104,0,False,115,4,115,True,True,0,2020-08-11 03:28:29+00:00,15,active,0,True,2020-08-11 05:37:05,2020
105,0,False,116,6,116,True,True,0,2020-08-11 04:50:43+00:00,17,active,0,True,2020-08-11 05:37:05,2020
106,0,False,117,7,117,True,True,0,2020-08-11 01:34:16+00:00,12,active,0,True,2020-08-11 05:37:05,2020
107,1,False,118,0,118,True,True,0,2020-08-11 02:22:40+00:00,18,active,0,True,2020-08-11 05:37:05,2020
108,0,False,119,14,119,True,True,0,2020-08-11 03:59:42+00:00,1,active,0,True,2020-08-11 05:37:05,2020
109,1,False,120,3,120,True,True,0,2020-08-11 05:15:38+00:00,11,active,0,True,2020-08-11 05:37:05,2020
110,0,False,121,10,121,True,True,0,2020-08-11 03:21:27+00:00,7,active,0,True,2020-08-11 05:37:05,2020
111,0,False,122,5,122,True,True,0,2020-08-11 03:46:42+00:00,10,active,0,True,2020-08-11 05:37:05,2020
112,0,False,124,4,124,True,True,0,2020-08-11 00:41:14+00:00,11,active,0,True,2020-08-11 05:37:05,2020
113,0,False,125,9,125,True,True,0,2020-08-11 03:06:56+00:00,6,active,0,True,2020-08-11 05:37:05,2020
114,0,False,126,10,126,True,True,0,2020-08-11 05:14:03+00:00,5,active,0,True,2020-08-11 05:37:05,2020
115,0,False,128,7,128,True,True,0,2020-08-11 04:34:31+00:00,12,active,0,True,2020-08-11 05:37:05,2020
116,0,False,129,7,129,True,True,0,2020-08-11 02:38:45+00:00,12,active,0,True,2020-08-11 05:37:05,2020
117,0,False,130,3,130,True,True,0,2020-08-11 02:12:28+00:00,12,active,0,True,2020-08-11 05:37:05,2020
118,0,False,131,0,131,True,True,0,2020-08-11 02:24:42+00:00,18,active,0,True,2020-08-11 05:37:05,2020
119,1,False,133,4,133,True,True,0,2020-08-11 02:10:17+00:00,18,active,0,True,2020-08-11 05:37:05,2020
120,1,False,135,12,135,True,True,0,2020-08-11 00:11:39+00:00,4,active,0,True,2020-08-11 05:37:05,2020
121,1,False,136,12,136,True,True,0,2020-08-11 00:39:52+00:00,6,active,0,True,2020-08-11 05:37:05,2020
122,0,False,137,3,137,True,True,0,2020-08-11 02:03:19+00:00,12,active,0,True,2020-08-11 05:37:05,2020
123,2,False,138,1,138,True,True,0,2020-08-11 00:52:25+00:00,12,active,0,True,2020-08-11 05:37:05,2020
124,1,False,139,11,139,True,True,0,2020-08-11 04:23:04+00:00,7,active,0,True,2020-08-11 05:37:05,2020
125,1,False,140,4,140,True,True,0,2020-08-11 00:22:55+00:00,12,active,0,True,2020-08-11 05:37:05,2020
126,0,False,141,7,141,True,True,0,2020-08-11 03:48:25+00:00,8,active,0,True,2020-08-11 05:37:05,2020
127,0,False,142,6,142,True,True,0,2020-08-11 00:54:24+00:00,17,active,0,True,2020-08-11 05:37:05,2020
128,0,False,143,5,143,True,True,0,2020-08-11 04:48:11+00:00,18,active,0,True,2020-08-11 05:37:05,2020
129,0,False,144,5,144,True,True,0,2020-08-11 00:35:41+00:00,14,active,0,True,2020-08-11 05:37:05,2020
130,0,False,145,2,145,True,True,0,2020-08-11 01:47:51+00:00,17,active,0,True,2020-08-11 05:37:05,2020
131,2,False,146,14,146,True,True,0,2020-08-11 00:54:41+00:00,3,active,0,True,2020-08-11 05:37:05,2020
132,0,True,149,3,149,True,True,0,2020-08-11 02:19:11+00:00,15,active,0,True,2020-08-11 05:37:05,2020
133,1,False,150,8,150,True,True,0,2020-08-11 03:08:21+00:00,10,active,0,True,2020-08-11 05:37:05,2020
134,0,False,151,16,151,True,True,0,2020-08-11 00:26:50+00:00,3,active,0,True,2020-08-11 05:37:05,2020
135,0,True,152,1,152,True,True,0,2020-08-11 00:37:13+00:00,14,active,0,True,2020-08-11 05:37:05,2020
136,0,False,156,12,156,True,True,0,2020-08-11 03:18:15+00:00,3,active,0,True,2020-08-11 05:37:05,2020
137,2,False,157,5,157,True,True,0,2020-08-11 05:28:08+00:00,8,active,0,True,2020-08-11 05:37:05,2020
138,1,False,159,7,159,True,True,0,2020-08-11 04:31:24+00:00,7,active,0,True,2020-08-11 05:37:05,2020
139,0,True,160,6,160,True,True,0,2020-08-11 05:33:22+00:00,8,active,0,True,2020-08-11 05:37:05,2020
140,2,True,161,8,161,True,True,0,2020-08-11 02:28:31+00:00,13,active,0,True,2020-08-11 05:37:05,2020
141,0,False,162,9,162,True,True,0,2020-08-11 00:33:12+00:00,6,active,0,True,2020-08-11 05:37:05,2020
142,0,True,163,9,163,True,True,0,2020-08-11 02:14:44+00:00,10,active,0,True,2020-08-11 05:37:05,2020
143,0,False,167,9,167,True,True,0,2020-08-11 02:54:06+00:00,6,active,0,True,2020-08-11 05:37:05,2020
144,0,False,169,4,169,True,True,0,2020-08-11 00:20:45+00:00,15,active,0,True,2020-08-11 05:37:05,2020
145,0,True,170,11,170,True,True,0,2020-08-11 00:26:00+00:00,3,active,0,True,2020-08-11 05:37:05,2020
146,0,True,171,18,171,True,True,0,2020-08-11 01:27:24+00:00,5,active,0,True,2020-08-11 05:37:05,2020
147,0,True,173,3,173,True,True,0,2020-08-11 04:26:17+00:00,11,active,0,True,2020-08-11 05:37:05,2020
148,0,False,174,9,174,True,True,0,2020-08-11 02:37:46+00:00,6,active,0,True,2020-08-11 05:37:05,2020
149,0,True,175,16,175,True,True,0,2020-08-11 01:38:46+00:00,1,active,0,True,2020-08-11 05:37:05,2020
150,0,False,176,1,176,True,True,0,2020-08-11 03:37:46+00:00,14,active,0,True,2020-08-11 05:37:05,2020
151,0,False,177,19,177,True,True,0,2020-08-11 03:22:26+00:00,0,active,0,True,2020-08-11 05:37:05,2020
152,0,False,178,12,178,True,True,0,2020-08-11 05:33:09+00:00,7,active,0,True,2020-08-11 05:37:05,2020
153,0,False,179,14,179,True,True,0,2020-08-11 05:36:54+00:00,11,active,0,True,2020-08-11 05:37:05,2020
154,0,False,180,4,180,True,True,0,2020-08-11 00:13:05+00:00,15,active,0,True,2020-08-11 05:37:05,2020
155,0,False,181,4,181,True,True,0,2020-08-11 00:24:18+00:00,15,active,0,True,2020-08-11 05:37:05,2020
156,0,True,182,13,182,True,True,0,2020-08-11 00:42:30+00:00,6,active,0,True,2020-08-11 05:37:05,2020
157,0,False,183,17,183,True,True,0,2020-08-11 03:49:58+00:00,2,active,0,True,2020-08-11 05:37:05,2020
158,1,False,184,7,184,True,True,0,2020-08-11 02:15:47+00:00,11,active,0,True,2020-08-11 05:37:05,2020
159,0,False,185,8,185,True,True,0,2020-08-11 05:06:48+00:00,7,active,0,True,2020-08-11 05:37:05,2020
160,2,True,186,0,186,True,True,0,2020-08-11 02:26:12+00:00,13,active,0,True,2020-08-11 05:37:05,2020
161,0,False,187,2,187,True,True,0,2020-08-11 00:24:38+00:00,13,active,0,True,2020-08-11 05:37:05,2020
162,0,False,188,5,188,True,True,0,2020-08-11 02:14:30+00:00,10,active,0,True,2020-08-11 05:37:05,2020
163,1,True,189,14,189,True,True,0,2020-08-11 04:02:54+00:00,8,active,0,True,2020-08-11 05:37:05,2020
164,1,True,190,11,190,True,True,0,2020-08-11 05:16:06+00:00,25,active,0,True,2020-08-11 05:37:05,2020
165,0,False,191,12,191,True,True,0,2020-08-11 05:36:28+00:00,3,active,0,True,2020-08-11 05:37:05,2020
166,0,False,192,11,192,True,True,0,2020-08-11 02:21:50+00:00,8,active,0,True,2020-08-11 05:37:05,2020
167,0,True,193,9,193,True,True,0,2020-08-11 01:49:48+00:00,6,active,0,True,2020-08-11 05:37:05,2020
168,0,False,194,15,194,True,True,0,2020-08-11 04:55:53+00:00,4,active,0,True,2020-08-11 05:37:05,2020
169,1,False,195,7,195,True,True,0,2020-08-11 04:48:33+00:00,15,active,0,True,2020-08-11 05:37:05,2020
170,0,True,196,8,196,True,True,0,2020-08-11 00:01:56+00:00,2,active,0,True,2020-08-11 05:37:05,2020
171,0,False,197,14,197,True,True,0,2020-08-11 00:47:31+00:00,1,active,0,True,2020-08-11 05:37:05,2020
172,0,False,199,13,199,True,True,0,2020-08-11 01:55:51+00:00,2,active,0,True,2020-08-11 05:37:05,2020
173,2,False,200,6,200,True,True,0,2020-08-11 02:41:33+00:00,11,active,0,True,2020-08-11 05:37:05,2020
174,0,False,201,13,201,True,True,0,2020-08-10 18:33:21+00:00,2,active,0,True,2020-08-11 05:37:05,2020
175,0,False,202,11,202,True,True,0,2020-08-11 02:12:05+00:00,4,active,0,True,2020-08-11 05:37:05,2020
176,1,False,203,11,203,True,True,0,2020-08-11 01:16:49+00:00,3,active,0,True,2020-08-11 05:37:05,2020
177,0,False,204,12,204,True,True,0,2020-08-11 01:31:16+00:00,3,active,0,True,2020-08-11 05:37:05,2020
178,0,False,205,10,205,True,True,0,2020-08-11 05:13:39+00:00,5,active,0,True,2020-08-11 05:37:05,2020
179,0,True,206,22,206,True,True,0,2020-08-11 03:51:29+00:00,1,active,0,True,2020-08-11 05:37:05,2020
180,0,True,208,11,208,True,True,0,2020-08-11 01:06:25+00:00,4,active,0,True,2020-08-11 05:37:05,2020
181,0,False,209,7,209,True,True,0,2020-08-10 22:38:44+00:00,8,active,0,True,2020-08-11 05:37:05,2020
182,0,False,210,10,210,True,True,0,2020-08-11 04:33:27+00:00,5,active,0,True,2020-08-11 05:37:05,2020
183,0,False,211,14,211,True,True,0,2020-08-11 00:57:00+00:00,5,active,0,True,2020-08-11 05:37:05,2020
184,0,False,212,7,212,True,True,0,2020-08-11 04:55:31+00:00,26,active,0,True,2020-08-11 05:37:05,2020
185,0,True,213,9,213,True,True,0,2020-08-11 04:48:00+00:00,7,active,0,True,2020-08-11 05:37:05,2020
186,0,False,214,10,214,True,True,0,2020-08-11 03:30:24+00:00,5,active,0,True,2020-08-11 05:37:05,2020
187,0,False,215,8,215,True,True,0,2020-08-11 02:56:26+00:00,7,active,0,True,2020-08-11 05:37:05,2020
188,1,False,216,2,216,True,True,0,2020-08-10 23:27:09+00:00,16,active,0,True,2020-08-11 05:37:05,2020
189,0,False,217,2,217,True,True,0,2020-08-11 05:12:33+00:00,17,active,0,True,2020-08-11 05:37:05,2020
190,1,False,218,14,218,True,True,0,2020-08-11 04:22:01+00:00,0,active,0,True,2020-08-11 05:37:05,2020
191,0,False,219,9,219,True,True,0,2020-08-11 02:31:39+00:00,6,active,0,True,2020-08-11 05:37:05,2020
192,0,False,221,4,221,True,True,0,2020-08-11 05:15:26+00:00,15,active,0,True,2020-08-11 05:37:05,2020
193,0,True,222,8,222,True,True,0,2020-08-11 02:56:26+00:00,6,active,0,True,2020-08-11 05:37:05,2020
194,0,False,224,7,224,True,True,0,2020-08-11 04:06:48+00:00,10,active,0,True,2020-08-11 05:37:05,2020
195,0,False,225,4,225,True,True,0,2020-08-11 04:24:50+00:00,15,active,0,True,2020-08-11 05:37:05,2020
196,0,False,226,13,226,True,True,0,2020-08-11 04:04:53+00:00,2,active,0,True,2020-08-11 05:37:05,2020
197,0,False,227,11,227,True,True,0,2020-08-11 04:34:01+00:00,8,active,0,True,2020-08-11 05:37:05,2020
198,0,False,228,8,228,True,True,0,2020-08-11 04:47:43+00:00,11,active,0,True,2020-08-11 05:37:05,2020
199,0,False,232,3,232,True,True,0,2020-08-11 01:22:39+00:00,8,active,0,True,2020-08-11 05:37:05,2020
200,3,False,233,6,233,True,True,0,2020-08-11 05:16:27+00:00,6,active,0,True,2020-08-11 05:37:05,2020
201,0,False,234,13,234,True,True,0,2020-08-11 01:44:48+00:00,2,active,0,True,2020-08-11 05:37:05,2020
202,0,False,235,10,235,True,True,0,2020-08-10 20:46:12+00:00,5,active,0,True,2020-08-11 05:37:05,2020
203,0,False,236,4,236,True,True,0,2020-08-11 01:08:14+00:00,11,active,0,True,2020-08-11 05:37:05,2020
204,0,False,239,4,239,True,True,0,2020-08-11 01:32:03+00:00,11,active,0,True,2020-08-11 05:37:05,2020
205,0,False,255,4,255,True,True,0,2020-08-11 01:54:59+00:00,11,active,0,True,2020-08-11 05:37:05,2020
206,1,False,258,5,258,True,True,0,2020-08-11 00:02:39+00:00,9,active,0,True,2020-08-11 05:37:05,2020
207,0,False,259,0,259,True,True,0,2020-08-11 01:07:45+00:00,15,active,0,True,2020-08-11 05:37:05,2020
208,0,False,260,0,260,True,True,0,2020-08-11 02:13:44+00:00,15,active,0,True,2020-08-11 05:37:05,2020
209,0,False,271,8,271,True,True,0,2020-08-11 01:38:56+00:00,7,active,0,True,2020-08-11 05:37:05,2020
210,1,False,272,12,272,True,True,0,2020-08-10 23:07:58+00:00,6,active,0,True,2020-08-11 05:37:05,2020
211,0,False,273,20,273,True,True,0,2020-08-11 04:18:14+00:00,20,active,0,True,2020-08-11 05:37:05,2020
212,0,False,279,4,279,True,True,0,2020-08-11 04:48:30+00:00,15,active,0,True,2020-08-11 05:37:05,2020
213,0,False,280,10,280,True,True,0,2020-08-11 00:34:06+00:00,9,active,0,True,2020-08-11 05:37:05,2020
214,2,False,282,0,282,True,True,0,2020-08-11 00:17:01+00:00,13,active,0,True,2020-08-11 05:37:05,2020
215,1,False,296,10,296,True,True,0,2020-08-11 03:59:36+00:00,12,active,0,True,2020-08-11 05:37:05,2020
216,0,False,318,12,318,True,True,0,2020-08-11 04:20:28+00:00,7,active,0,True,2020-08-11 05:37:05,2020
217,0,False,319,21,319,True,True,0,2020-08-11 03:06:04+00:00,4,active,0,True,2020-08-11 05:37:05,2020
218,0,False,327,0,327,True,True,0,2020-08-11 01:53:42+00:00,15,active,0,True,2020-08-11 05:37:05,2020
219,0,False,328,14,328,True,True,0,2020-08-11 04:19:23+00:00,1,active,0,True,2020-08-11 05:37:05,2020
220,0,False,329,10,329,True,True,0,2020-08-11 02:08:33+00:00,5,active,0,True,2020-08-11 05:37:05,2020
221,0,False,330,6,330,True,True,0,2020-08-11 01:55:30+00:00,9,active,0,True,2020-08-11 05:37:05,2020
222,0,False,331,11,331,True,True,0,2020-08-11 05:30:00+00:00,4,active,0,True,2020-08-11 05:37:05,2020
223,1,False,332,0,332,True,True,0,2020-08-11 04:44:39+00:00,14,active,0,True,2020-08-11 05:37:05,2020
224,0,False,333,4,333,True,True,0,2020-08-11 01:46:52+00:00,21,active,0,True,2020-08-11 05:37:05,2020
225,0,False,334,1,334,True,True,0,2020-08-11 02:36:46+00:00,18,active,0,True,2020-08-11 05:37:05,2020
226,0,False,335,0,335,True,True,0,2020-08-11 05:27:37+00:00,19,active,0,True,2020-08-11 05:37:05,2020
227,2,False,336,0,336,True,True,0,2020-08-11 05:18:23+00:00,13,active,0,True,2020-08-11 05:37:05,2020
228,0,False,337,1,337,True,True,0,2020-08-11 01:26:03+00:00,14,active,0,True,2020-08-11 05:37:05,2020
229,0,False,338,8,338,True,True,0,2020-08-11 04:19:04+00:00,7,active,0,True,2020-08-11 05:37:05,2020
230,0,False,339,6,339,True,True,0,2020-08-11 01:31:00+00:00,9,active,0,True,2020-08-11 05:37:05,2020
231,0,False,340,1,340,True,True,0,2020-08-10 11:22:16+00:00,18,active,0,True,2020-08-11 05:37:05,2020
232,0,True,341,9,341,True,True,0,2020-08-11 01:18:14+00:00,6,active,0,True,2020-08-11 05:37:05,2020
