,num_bikes_disabled,is_returning,is_renting,eightd_has_available_keys,num_docks_disabled,is_installed,num_ebikes_available,last_reported,station_status,num_docks_available,legacy_id,num_bikes_available,station_id,timestamp_of_data_read_request,year_station_last_reported
20,2,True,True,False,0,True,0,2020-08-12 00:36:55+00:00,active,11,24,6,24,2020-08-12 01:07:55,2020
21,0,True,True,False,0,True,0,2020-08-12 01:04:13+00:00,active,8,25,7,25,2020-08-12 01:07:55,2020
22,0,True,True,False,0,True,0,2020-08-12 00:29:50+00:00,active,6,26,9,26,2020-08-12 01:07:55,2020
23,2,True,True,False,0,True,0,2020-08-12 00:59:55+00:00,active,8,27,13,27,2020-08-12 01:07:55,2020
24,0,True,True,False,0,True,0,2020-08-12 00:32:23+00:00,active,6,29,9,29,2020-08-12 01:07:55,2020
25,0,True,True,False,0,True,0,2020-08-12 01:04:49+00:00,active,13,30,2,30,2020-08-12 01:07:55,2020
26,0,True,True,True,0,True,0,2020-08-12 00:24:33+00:00,active,17,31,2,31,2020-08-12 01:07:55,2020
27,1,True,True,False,0,True,0,2020-08-12 01:04:41+00:00,active,8,32,6,32,2020-08-12 01:07:55,2020
28,0,True,True,False,0,True,0,2020-08-12 01:06:41+00:00,active,26,33,1,33,2020-08-12 01:07:55,2020
29,0,True,True,False,0,True,0,2020-08-12 00:35:23+00:00,active,11,35,12,35,2020-08-12 01:07:55,2020
30,0,True,True,True,0,True,0,2020-08-12 00:34:47+00:00,active,26,36,7,36,2020-08-12 01:07:55,2020
31,0,True,True,True,0,True,0,2020-08-12 01:01:28+00:00,active,12,37,3,37,2020-08-12 01:07:55,2020
32,0,True,True,False,0,True,0,2020-08-12 00:57:32+00:00,active,7,39,16,39,2020-08-12 01:07:55,2020
33,0,True,True,False,0,True,0,2020-08-12 01:06:03+00:00,active,8,40,11,40,2020-08-12 01:07:55,2020
34,0,True,True,True,0,True,0,2020-08-12 01:00:44+00:00,active,6,41,21,41,2020-08-12 01:07:55,2020
35,0,True,True,False,0,True,0,2020-08-12 01:04:22+00:00,active,14,42,9,42,2020-08-12 01:07:55,2020
36,0,True,True,True,0,True,0,2020-08-12 00:40:39+00:00,active,5,43,10,43,2020-08-12 01:07:55,2020
37,0,True,True,False,0,True,0,2020-08-11 23:12:39+00:00,active,17,44,6,44,2020-08-12 01:07:55,2020
38,0,True,True,False,0,True,0,2020-08-12 01:07:48+00:00,active,18,46,1,46,2020-08-12 01:07:55,2020
39,0,True,True,True,0,True,0,2020-08-12 00:39:37+00:00,active,0,47,19,47,2020-08-12 01:07:55,2020
40,0,True,True,False,0,True,0,2020-08-11 22:41:02+00:00,active,19,48,0,48,2020-08-12 01:07:55,2020
41,0,True,True,False,0,True,0,2020-08-12 00:45:02+00:00,active,7,49,11,49,2020-08-12 01:07:55,2020
42,0,True,True,True,0,True,0,2020-08-11 23:57:17+00:00,active,9,50,6,50,2020-08-12 01:07:55,2020
43,0,True,True,False,0,True,0,2020-08-12 01:03:43+00:00,active,10,51,5,51,2020-08-12 01:07:55,2020
44,0,True,True,True,0,True,0,2020-08-12 01:05:09+00:00,active,16,52,7,52,2020-08-12 01:07:55,2020
45,0,True,True,False,0,True,0,2020-08-12 01:06:39+00:00,active,2,53,17,53,2020-08-12 01:07:55,2020
46,1,True,True,False,0,True,0,2020-08-12 00:40:41+00:00,active,12,54,2,54,2020-08-12 01:07:55,2020
47,0,True,True,False,0,True,0,2020-08-12 00:41:38+00:00,active,7,55,8,55,2020-08-12 01:07:55,2020
48,0,True,True,True,0,True,0,2020-08-11 23:48:10+00:00,active,9,56,9,56,2020-08-12 01:07:55,2020
49,0,True,True,True,0,True,0,2020-08-12 00:44:18+00:00,active,1,57,13,57,2020-08-12 01:07:55,2020
50,2,True,True,True,0,True,0,2020-08-12 01:02:31+00:00,active,6,58,11,58,2020-08-12 01:07:55,2020
51,0,True,True,True,0,True,0,2020-08-12 00:35:44+00:00,active,10,59,9,59,2020-08-12 01:07:55,2020
52,0,True,True,False,0,True,0,2020-08-12 01:01:58+00:00,active,10,60,9,60,2020-08-12 01:07:55,2020
53,0,True,True,False,0,True,0,2020-08-12 01:05:46+00:00,active,11,61,8,61,2020-08-12 01:07:55,2020
54,0,True,True,False,0,True,0,2020-08-11 23:56:13+00:00,active,11,63,4,63,2020-08-12 01:07:55,2020
55,1,True,True,False,0,True,0,2020-08-12 00:39:43+00:00,active,10,64,8,64,2020-08-12 01:07:55,2020
56,1,True,True,False,0,True,0,2020-08-11 23:49:54+00:00,active,19,65,3,65,2020-08-12 01:07:55,2020
57,0,True,True,False,0,True,0,2020-08-12 01:07:40+00:00,active,4,66,11,66,2020-08-12 01:07:55,2020
58,1,True,True,True,0,True,0,2020-08-12 00:38:44+00:00,active,24,67,2,67,2020-08-12 01:07:55,2020
59,2,True,True,True,0,True,0,2020-08-12 01:02:14+00:00,active,5,68,12,68,2020-08-12 01:07:55,2020
60,0,True,True,True,0,True,0,2020-08-12 00:47:37+00:00,active,5,69,14,69,2020-08-12 01:07:55,2020
61,0,True,True,False,0,True,0,2020-08-12 01:06:48+00:00,active,9,70,14,70,2020-08-12 01:07:55,2020
62,0,True,True,False,0,True,0,2020-08-12 01:04:03+00:00,active,2,71,21,71,2020-08-12 01:07:55,2020
63,0,True,True,False,0,True,0,2020-08-12 00:10:49+00:00,active,18,72,5,72,2020-08-12 01:07:55,2020
64,0,True,True,False,0,True,0,2020-08-12 00:47:33+00:00,active,9,73,6,73,2020-08-12 01:07:55,2020
65,1,True,True,True,0,True,0,2020-08-12 00:56:10+00:00,active,7,74,11,74,2020-08-12 01:07:55,2020
66,0,True,True,False,0,True,0,2020-08-12 01:07:03+00:00,active,10,75,5,75,2020-08-12 01:07:55,2020
67,1,True,True,False,0,True,0,2020-08-12 00:52:09+00:00,active,10,76,6,76,2020-08-12 01:07:55,2020
68,0,True,True,False,0,True,0,2020-08-12 00:00:32+00:00,active,9,77,6,77,2020-08-12 01:07:55,2020
69,0,True,True,False,0,True,0,2020-08-12 00:44:03+00:00,active,11,78,8,78,2020-08-12 01:07:55,2020
70,1,True,True,False,0,True,0,2020-08-12 00:53:24+00:00,active,4,79,14,79,2020-08-12 01:07:55,2020
71,0,True,True,False,0,True,0,2020-08-12 00:58:43+00:00,active,34,80,1,80,2020-08-12 01:07:55,2020
72,3,True,True,False,0,True,0,2020-08-12 01:05:51+00:00,active,1,81,15,81,2020-08-12 01:07:55,2020
73,0,True,True,False,0,True,0,2020-08-12 00:56:23+00:00,active,10,82,5,82,2020-08-12 01:07:55,2020
74,0,True,True,False,0,True,0,2020-08-12 00:34:39+00:00,active,2,84,13,84,2020-08-12 01:07:55,2020
75,0,True,True,False,0,True,0,2020-08-12 00:30:40+00:00,active,19,85,0,85,2020-08-12 01:07:55,2020
76,0,True,True,False,0,True,0,2020-08-12 01:06:40+00:00,active,11,86,8,86,2020-08-12 01:07:55,2020
77,0,True,True,False,0,True,0,2020-08-12 01:00:06+00:00,active,2,87,13,87,2020-08-12 01:07:55,2020
78,0,True,True,False,0,True,0,2020-08-12 00:57:05+00:00,active,10,89,9,89,2020-08-12 01:07:55,2020
79,0,True,True,False,0,True,0,2020-08-12 00:35:17+00:00,active,2,90,17,90,2020-08-12 01:07:55,2020
80,1,True,True,False,0,True,0,2020-08-12 00:30:25+00:00,active,18,91,0,91,2020-08-12 01:07:55,2020
81,1,True,True,False,0,True,0,2020-08-12 00:24:18+00:00,active,9,92,9,92,2020-08-12 01:07:55,2020
82,2,True,True,False,0,True,0,2020-08-11 22:52:35+00:00,active,2,93,11,93,2020-08-12 01:07:55,2020
83,0,True,True,False,0,True,0,2020-08-12 01:02:57+00:00,active,4,94,7,94,2020-08-12 01:07:55,2020
84,1,True,True,False,0,True,0,2020-08-12 00:22:10+00:00,active,12,95,2,95,2020-08-12 01:07:55,2020
85,1,True,True,False,0,True,0,2020-08-12 00:06:32+00:00,active,4,96,14,96,2020-08-12 01:07:55,2020
86,0,True,True,False,0,True,0,2020-08-12 00:46:49+00:00,active,3,97,16,97,2020-08-12 01:07:55,2020
87,0,False,False,False,0,True,0,2020-08-11 17:39:33+00:00,active,11,98,12,98,2020-08-12 01:07:55,2020
88,0,True,True,False,0,True,0,2020-08-12 00:53:33+00:00,active,7,99,8,99,2020-08-12 01:07:55,2020
89,1,True,True,True,0,True,0,2020-08-12 00:59:24+00:00,active,0,100,24,100,2020-08-12 01:07:55,2020
90,0,True,True,False,0,True,0,2020-08-12 00:26:22+00:00,active,6,101,9,101,2020-08-12 01:07:55,2020
91,0,True,True,False,0,True,0,2020-08-12 00:36:23+00:00,active,11,102,4,102,2020-08-12 01:07:55,2020
92,0,True,True,False,0,True,0,2020-08-12 00:10:04+00:00,active,8,103,7,103,2020-08-12 01:07:55,2020
93,0,True,True,False,0,True,0,2020-08-11 23:11:35+00:00,active,15,104,4,104,2020-08-12 01:07:55,2020
94,2,True,True,False,0,True,0,2020-08-12 01:04:10+00:00,active,5,105,12,105,2020-08-12 01:07:55,2020
95,1,True,True,False,0,True,0,2020-08-12 00:06:04+00:00,active,10,106,4,106,2020-08-12 01:07:55,2020
96,0,True,True,False,0,True,0,2020-08-12 01:07:06+00:00,active,10,107,9,107,2020-08-12 01:07:55,2020
97,0,True,True,False,0,True,0,2020-08-12 00:55:47+00:00,active,17,108,0,108,2020-08-12 01:07:55,2020
98,0,True,True,False,0,True,0,2020-08-12 00:46:38+00:00,active,26,109,9,109,2020-08-12 01:07:55,2020
99,1,True,True,False,0,True,0,2020-08-12 00:56:38+00:00,active,13,110,1,110,2020-08-12 01:07:55,2020
100,0,True,True,False,0,True,0,2020-08-12 01:04:02+00:00,active,7,111,8,111,2020-08-12 01:07:55,2020
101,0,True,True,False,0,True,0,2020-08-11 23:55:35+00:00,active,3,112,12,112,2020-08-12 01:07:55,2020
102,0,True,True,False,0,True,0,2020-08-12 00:40:44+00:00,active,9,113,6,113,2020-08-12 01:07:55,2020
103,0,True,True,False,0,True,0,2020-08-12 00:31:02+00:00,active,10,114,5,114,2020-08-12 01:07:55,2020
104,1,True,True,False,0,True,0,2020-08-12 01:03:43+00:00,active,0,115,18,115,2020-08-12 01:07:55,2020
105,0,True,True,False,0,True,0,2020-08-12 01:05:40+00:00,active,19,116,4,116,2020-08-12 01:07:55,2020
106,0,True,True,False,0,True,0,2020-08-12 01:02:20+00:00,active,9,117,10,117,2020-08-12 01:07:55,2020
107,0,True,True,False,0,True,0,2020-08-12 00:44:08+00:00,active,4,118,15,118,2020-08-12 01:07:55,2020
108,1,True,True,False,0,True,0,2020-08-12 01:02:14+00:00,active,5,119,9,119,2020-08-12 01:07:55,2020
109,0,True,True,False,0,True,0,2020-08-12 00:57:37+00:00,active,8,120,7,120,2020-08-12 01:07:55,2020
110,0,True,True,False,0,True,0,2020-08-12 00:54:35+00:00,active,8,121,9,121,2020-08-12 01:07:55,2020
111,0,True,True,False,0,True,0,2020-08-12 00:48:24+00:00,active,13,122,2,122,2020-08-12 01:07:55,2020
112,0,True,True,False,0,True,0,2020-08-11 22:38:21+00:00,active,8,124,7,124,2020-08-12 01:07:55,2020
113,0,True,True,False,0,True,0,2020-08-12 00:27:53+00:00,active,8,125,7,125,2020-08-12 01:07:55,2020
114,0,True,True,False,0,True,0,2020-08-11 23:36:21+00:00,active,10,126,5,126,2020-08-12 01:07:55,2020
115,1,True,True,False,0,True,0,2020-08-12 00:43:13+00:00,active,12,128,6,128,2020-08-12 01:07:55,2020
116,0,True,True,False,0,True,0,2020-08-12 01:04:46+00:00,active,8,129,11,129,2020-08-12 01:07:55,2020
117,0,True,True,False,0,True,0,2020-08-12 00:52:01+00:00,active,6,130,9,130,2020-08-12 01:07:55,2020
118,0,True,True,False,0,True,0,2020-08-12 00:57:48+00:00,active,6,131,12,131,2020-08-12 01:07:55,2020
119,0,True,True,False,0,True,0,2020-08-12 00:46:20+00:00,active,8,133,15,133,2020-08-12 01:07:55,2020
120,0,True,True,False,0,True,0,2020-08-11 23:27:11+00:00,active,12,135,5,135,2020-08-12 01:07:55,2020
121,0,True,True,False,0,True,0,2020-08-12 00:50:09+00:00,active,17,136,2,136,2020-08-12 01:07:55,2020
122,0,True,True,False,0,True,0,2020-08-11 23:45:09+00:00,active,6,137,9,137,2020-08-12 01:07:55,2020
123,1,True,True,False,0,True,0,2020-08-12 00:35:21+00:00,active,1,138,13,138,2020-08-12 01:07:55,2020
124,0,True,True,False,0,True,0,2020-08-12 00:42:21+00:00,active,5,139,14,139,2020-08-12 01:07:55,2020
125,0,True,True,False,0,True,0,2020-08-12 00:14:02+00:00,active,1,140,16,140,2020-08-12 01:07:55,2020
126,0,True,True,False,0,True,0,2020-08-12 00:54:46+00:00,active,5,141,10,141,2020-08-12 01:07:55,2020
127,1,True,True,False,0,True,0,2020-08-11 23:51:08+00:00,active,10,142,12,142,2020-08-12 01:07:55,2020
128,1,True,True,False,0,True,0,2020-08-12 01:01:55+00:00,active,6,143,16,143,2020-08-12 01:07:55,2020
129,1,True,True,False,0,True,0,2020-08-12 00:47:03+00:00,active,3,144,15,144,2020-08-12 01:07:55,2020
130,0,True,True,False,0,True,0,2020-08-12 00:57:32+00:00,active,1,145,18,145,2020-08-12 01:07:55,2020
131,0,True,True,False,0,True,0,2020-08-12 01:02:47+00:00,active,14,146,5,146,2020-08-12 01:07:55,2020
132,0,True,True,True,0,True,0,2020-08-12 00:58:58+00:00,active,3,149,15,149,2020-08-12 01:07:55,2020
133,0,True,True,False,0,True,0,2020-08-11 23:55:32+00:00,active,3,150,16,150,2020-08-12 01:07:55,2020
134,0,True,True,False,0,True,0,2020-08-12 00:55:43+00:00,active,16,151,3,151,2020-08-12 01:07:55,2020
135,0,True,True,True,0,True,0,2020-08-12 00:59:42+00:00,active,10,152,5,152,2020-08-12 01:07:55,2020
136,0,True,True,False,0,True,0,2020-08-12 00:52:37+00:00,active,12,156,3,156,2020-08-12 01:07:55,2020
137,1,True,True,False,0,True,0,2020-08-12 00:47:59+00:00,active,14,157,0,157,2020-08-12 01:07:55,2020
138,1,True,True,False,0,True,0,2020-08-12 00:13:53+00:00,active,8,159,6,159,2020-08-12 01:07:55,2020
139,0,True,True,True,0,True,0,2020-08-11 22:40:23+00:00,active,14,160,0,160,2020-08-12 01:07:55,2020
140,1,True,True,True,0,True,0,2020-08-12 00:56:07+00:00,active,7,161,15,161,2020-08-12 01:07:55,2020
141,0,True,True,False,0,True,0,2020-08-12 00:57:50+00:00,active,10,162,5,162,2020-08-12 01:07:55,2020
142,0,True,True,True,0,True,0,2020-08-12 00:48:43+00:00,active,11,163,8,163,2020-08-12 01:07:55,2020
143,0,True,True,False,0,True,0,2020-08-12 00:23:28+00:00,active,9,167,6,167,2020-08-12 01:07:55,2020
144,0,True,True,False,0,True,0,2020-08-12 00:56:16+00:00,active,6,169,13,169,2020-08-12 01:07:55,2020
145,1,True,True,True,0,True,0,2020-08-12 00:06:07+00:00,active,11,170,2,170,2020-08-12 01:07:55,2020
146,0,True,True,True,0,True,0,2020-08-12 00:25:43+00:00,active,14,171,9,171,2020-08-12 01:07:55,2020
147,0,True,True,True,0,True,0,2020-08-12 00:16:57+00:00,active,6,173,8,173,2020-08-12 01:07:55,2020
148,1,True,True,False,0,True,0,2020-08-12 01:07:29+00:00,active,5,174,9,174,2020-08-12 01:07:55,2020
149,0,True,True,True,0,True,0,2020-08-12 01:03:50+00:00,active,10,175,7,175,2020-08-12 01:07:55,2020
150,0,True,True,False,0,True,0,2020-08-11 23:12:55+00:00,active,0,176,15,176,2020-08-12 01:07:55,2020
151,0,True,True,False,0,True,0,2020-08-12 01:03:14+00:00,active,13,177,6,177,2020-08-12 01:07:55,2020
152,0,True,True,False,0,True,0,2020-08-12 01:06:47+00:00,active,15,178,4,178,2020-08-12 01:07:55,2020
153,1,True,True,False,0,True,0,2020-08-12 00:25:06+00:00,active,16,179,8,179,2020-08-12 01:07:55,2020
154,1,True,True,False,0,True,0,2020-08-12 00:10:58+00:00,active,5,180,13,180,2020-08-12 01:07:55,2020
155,0,True,True,False,0,True,0,2020-08-12 00:49:21+00:00,active,7,181,12,181,2020-08-12 01:07:55,2020
156,0,True,True,True,0,True,0,2020-08-12 00:57:54+00:00,active,15,182,4,182,2020-08-12 01:07:55,2020
157,1,True,True,False,0,True,0,2020-08-12 00:54:50+00:00,active,9,183,9,183,2020-08-12 01:07:55,2020
158,2,True,True,False,0,True,0,2020-08-12 00:16:32+00:00,active,8,184,9,184,2020-08-12 01:07:55,2020
159,0,True,True,False,0,True,0,2020-08-12 01:07:26+00:00,active,0,185,15,185,2020-08-12 01:07:55,2020
160,0,True,True,True,0,True,0,2020-08-12 00:52:50+00:00,active,11,186,4,186,2020-08-12 01:07:55,2020
161,0,True,True,False,0,True,0,2020-08-12 00:47:26+00:00,active,5,187,10,187,2020-08-12 01:07:55,2020
162,0,True,True,False,0,True,0,2020-08-12 00:42:22+00:00,active,3,188,12,188,2020-08-12 01:07:55,2020
163,0,True,True,True,0,True,0,2020-08-12 01:01:33+00:00,active,10,189,13,189,2020-08-12 01:07:55,2020
164,1,True,True,True,0,True,0,2020-08-12 00:58:06+00:00,active,20,190,16,190,2020-08-12 01:07:55,2020
165,0,True,True,False,0,True,0,2020-08-12 00:07:52+00:00,active,10,191,5,191,2020-08-12 01:07:55,2020
166,2,True,True,False,0,True,0,2020-08-12 01:06:13+00:00,active,17,192,0,192,2020-08-12 01:07:55,2020
167,0,True,True,True,0,True,0,2020-08-12 00:53:47+00:00,active,10,193,5,193,2020-08-12 01:07:55,2020
168,1,True,True,False,0,True,0,2020-08-11 22:31:21+00:00,active,17,194,1,194,2020-08-12 01:07:55,2020
169,0,True,True,False,0,True,0,2020-08-12 00:49:13+00:00,active,10,195,13,195,2020-08-12 01:07:55,2020
170,0,True,True,True,0,True,0,2020-08-11 23:59:37+00:00,active,9,196,1,196,2020-08-12 01:07:55,2020
171,0,True,True,False,0,True,0,2020-08-12 00:42:10+00:00,active,13,197,2,197,2020-08-12 01:07:55,2020
172,0,True,True,False,0,True,0,2020-08-12 00:29:30+00:00,active,12,199,3,199,2020-08-12 01:07:55,2020
173,0,True,True,False,0,True,0,2020-08-12 00:47:12+00:00,active,4,200,15,200,2020-08-12 01:07:55,2020
174,0,True,True,False,0,True,0,2020-08-12 00:48:44+00:00,active,14,201,1,201,2020-08-12 01:07:55,2020
175,0,True,True,False,0,True,0,2020-08-11 21:15:52+00:00,active,10,202,5,202,2020-08-12 01:07:55,2020
176,0,True,True,False,0,True,0,2020-08-12 00:29:43+00:00,active,14,203,1,203,2020-08-12 01:07:55,2020
177,0,True,True,False,0,True,0,2020-08-12 00:23:12+00:00,active,14,204,1,204,2020-08-12 01:07:55,2020
178,0,True,True,False,0,True,0,2020-08-11 23:04:36+00:00,active,11,205,4,205,2020-08-12 01:07:55,2020
179,0,True,True,True,0,True,0,2020-08-12 00:38:10+00:00,active,15,206,8,206,2020-08-12 01:07:55,2020
180,0,True,True,True,0,True,0,2020-08-11 22:20:43+00:00,active,11,208,4,208,2020-08-12 01:07:55,2020
181,0,True,True,False,0,True,0,2020-08-11 23:50:56+00:00,active,11,209,4,209,2020-08-12 01:07:55,2020
182,0,True,True,False,0,True,0,2020-08-11 20:57:01+00:00,active,12,210,3,210,2020-08-12 01:07:55,2020
183,0,True,True,False,0,True,0,2020-08-12 00:18:35+00:00,active,14,211,5,211,2020-08-12 01:07:55,2020
184,2,True,True,False,0,True,0,2020-08-12 00:21:49+00:00,active,9,212,22,212,2020-08-12 01:07:55,2020
185,0,True,True,True,0,True,0,2020-08-11 21:41:30+00:00,active,10,213,6,213,2020-08-12 01:07:55,2020
186,0,True,True,False,0,True,0,2020-08-12 00:53:22+00:00,active,12,214,3,214,2020-08-12 01:07:55,2020
187,0,True,True,False,0,True,0,2020-08-11 23:53:58+00:00,active,5,215,10,215,2020-08-12 01:07:55,2020
188,1,True,True,False,0,True,0,2020-08-11 20:56:55+00:00,active,0,216,18,216,2020-08-12 01:07:55,2020
189,0,True,True,False,0,True,0,2020-08-12 01:06:11+00:00,active,3,217,16,217,2020-08-12 01:07:55,2020
190,0,True,True,False,0,True,0,2020-08-12 00:21:44+00:00,active,12,218,3,218,2020-08-12 01:07:55,2020
191,2,True,True,False,0,True,0,2020-08-12 00:26:30+00:00,active,9,219,4,219,2020-08-12 01:07:55,2020
192,0,True,True,False,0,True,0,2020-08-12 00:48:16+00:00,active,9,221,10,221,2020-08-12 01:07:55,2020
193,0,True,True,True,0,True,0,2020-08-12 00:17:06+00:00,active,5,222,9,222,2020-08-12 01:07:55,2020
194,1,True,True,False,0,True,0,2020-08-12 00:21:27+00:00,active,5,224,11,224,2020-08-12 01:07:55,2020
195,1,True,True,False,0,True,0,2020-08-12 00:36:37+00:00,active,13,225,5,225,2020-08-12 01:07:55,2020
196,0,True,True,False,0,True,0,2020-08-12 01:06:56+00:00,active,11,226,4,226,2020-08-12 01:07:55,2020
197,0,True,True,False,0,True,0,2020-08-12 01:03:48+00:00,active,13,227,6,227,2020-08-12 01:07:55,2020
198,0,True,True,False,0,True,0,2020-08-12 00:48:43+00:00,active,10,228,9,228,2020-08-12 01:07:55,2020
199,0,True,True,False,0,True,0,2020-08-11 01:22:39+00:00,active,3,232,8,232,2020-08-12 01:07:55,2020
200,0,True,True,False,0,True,0,2020-08-12 01:01:45+00:00,active,7,233,8,233,2020-08-12 01:07:55,2020
201,0,True,True,False,0,True,0,2020-08-12 00:45:55+00:00,active,14,234,1,234,2020-08-12 01:07:55,2020
202,0,True,True,False,0,True,0,2020-08-11 18:58:03+00:00,active,12,235,3,235,2020-08-12 01:07:55,2020
203,1,True,True,False,0,True,0,2020-08-12 00:05:05+00:00,active,5,236,9,236,2020-08-12 01:07:55,2020
204,0,True,True,False,0,True,0,2020-08-12 00:57:19+00:00,active,8,239,7,239,2020-08-12 01:07:55,2020
205,0,True,True,False,0,True,0,2020-08-12 01:07:40+00:00,active,5,255,10,255,2020-08-12 01:07:55,2020
206,0,True,True,False,0,True,0,2020-08-12 00:05:54+00:00,active,5,258,10,258,2020-08-12 01:07:55,2020
207,0,True,True,False,0,True,0,2020-08-11 08:42:57+00:00,active,0,259,15,259,2020-08-12 01:07:55,2020
208,1,True,True,False,0,True,0,2020-08-11 23:48:57+00:00,active,3,260,11,260,2020-08-12 01:07:55,2020
209,0,True,True,False,0,True,0,2020-08-12 00:39:24+00:00,active,10,271,5,271,2020-08-12 01:07:55,2020
210,1,True,True,False,0,True,0,2020-08-12 00:45:18+00:00,active,12,272,6,272,2020-08-12 01:07:55,2020
211,0,True,True,False,0,True,0,2020-08-12 00:53:16+00:00,active,27,273,13,273,2020-08-12 01:07:55,2020
212,0,True,True,False,0,True,0,2020-08-12 00:35:47+00:00,active,4,279,15,279,2020-08-12 01:07:55,2020
213,0,True,True,False,0,True,0,2020-08-12 00:14:20+00:00,active,12,280,7,280,2020-08-12 01:07:55,2020
214,1,True,True,False,0,True,0,2020-08-12 01:05:23+00:00,active,8,282,6,282,2020-08-12 01:07:55,2020
215,0,True,True,False,0,True,0,2020-08-12 00:56:23+00:00,active,13,296,10,296,2020-08-12 01:07:55,2020
216,0,True,True,False,0,True,0,2020-08-12 01:04:08+00:00,active,18,318,1,318,2020-08-12 01:07:55,2020
217,0,True,True,False,0,True,0,2020-08-11 23:20:29+00:00,active,22,319,3,319,2020-08-12 01:07:55,2020
218,1,True,True,False,0,True,0,2020-08-12 01:01:55+00:00,active,5,327,9,327,2020-08-12 01:07:55,2020
219,1,True,True,False,0,True,0,2020-08-12 01:05:16+00:00,active,4,328,10,328,2020-08-12 01:07:55,2020
220,0,True,True,False,0,True,0,2020-08-11 23:13:16+00:00,active,8,329,7,329,2020-08-12 01:07:55,2020
221,0,True,True,False,0,True,0,2020-08-12 00:49:34+00:00,active,4,330,11,330,2020-08-12 01:07:55,2020
222,0,True,True,False,0,True,0,2020-08-12 01:06:46+00:00,active,13,331,2,331,2020-08-12 01:07:55,2020
223,1,True,True,False,0,True,0,2020-08-12 00:57:42+00:00,active,13,332,1,332,2020-08-12 01:07:55,2020
224,0,True,True,False,0,True,0,2020-08-11 23:44:29+00:00,active,5,333,20,333,2020-08-12 01:07:55,2020
225,0,True,True,False,0,True,0,2020-08-12 00:06:23+00:00,active,0,334,19,334,2020-08-12 01:07:55,2020
226,0,True,True,False,0,True,0,2020-08-12 01:02:35+00:00,active,6,335,13,335,2020-08-12 01:07:55,2020
227,0,True,True,False,0,True,0,2020-08-11 23:37:35+00:00,active,5,336,10,336,2020-08-12 01:07:55,2020
228,0,True,True,False,0,True,0,2020-08-12 00:56:55+00:00,active,1,337,14,337,2020-08-12 01:07:55,2020
229,0,True,True,False,0,True,0,2020-08-12 01:06:49+00:00,active,7,338,8,338,2020-08-12 01:07:55,2020
230,0,True,True,False,0,True,0,2020-08-12 01:02:24+00:00,active,2,339,13,339,2020-08-12 01:07:55,2020
231,0,True,True,False,0,True,0,2020-08-11 11:04:47+00:00,active,1,340,18,340,2020-08-12 01:07:55,2020
232,1,True,True,True,0,True,0,2020-08-11 23:05:02+00:00,active,7,341,7,341,2020-08-12 01:07:55,2020
